"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	20	"18ZK4"	2	1	"P"	0	8	"O"	"False"	60	90	0	0	0	15	"XEFHMZUIORDQVTKBSYGJANLP"	"ORISFJBZHEPGVKDYXTAUMQLN"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	23	FALSE
"main"	23	"18ZK4"	2	1	"R"	0	6	"G"	"False"	60	270	0	1	1	-3	"JYATGDMVEZPFSQUORLIBNXHK"	"UOSRHXGBAFPMNQDJZVEKITLY"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	3	FALSE
"main"	27	"18ZK4"	2	2	"M"	0	6	"S"	"False"	120	300	0	1	1	3	"ZBKQPFNTUDMIJEHXSLVYAORG"	"JEXDBISHOMARKFLYNTZUVPQG"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	29	"18ZK4"	2	0	"P"	0	7	"N"	"False"	0	180	0	1	1	16	"ITKBSNQLXJYOADGPVHZEUFMR"	"EXOGJAHNYLVRIZMBFUQDTKSP"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	23	FALSE
"main"	33	"18ZK4"	2	2	"R"	0	6	"D"	"False"	0	0	0	0	0	2	"LNYGHKDVRUSMZTAQXJBEFPOI"	"OFUAMDKILRBYNEZHVJGSTPQX"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	34	"18ZK4"	2	1	"O"	0	6	"D"	"False"	120	330	0	1	1	3	"MHULOPDXEGJAYSRQIVNBTFKZ"	"XEQIPVDJROKAUFLNGBYHZMTS"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	35	"18ZK4"	2	2	"X"	0	8	"E"	"False"	0	0	0	0	0	1	"JORIPDVTEXLNQABUZKFYHSMG"	"DLRBYNGMUHOXSJETZQKPVIFA"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	38	"18ZK4"	2	1	"E"	0	6	"K"	"False"	60	90	0	0	0	-1	"RZONIEKFTBMGXHDLYSQUPVAJ"	"JUDKNVTBIYFZAMXHOESQGRPL"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	5	FALSE
"main"	40	"18ZK4"	2	0	"E"	0	7	"E"	"True"	60	60	0	0	0	0	"VGOIPXYERSANJFHZKUTDBQLM"	"FLYEHZVPDXKRQGBTSUMNOIJA"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	41	"18ZK4"	2	2	"N"	0	10	"Z"	"False"	0	0	0	0	0	12	"TSFALEGRXJZHMKODUIYBVPNQ"	"IVLQSXGEFKRAZPNHYOTBMDUJ"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	22	FALSE
"main"	46	"18ZK4"	2	0	"A"	0	6	"F"	"False"	120	300	0	1	1	3	"GADYPTEIFUXBVKLJZRQSMONH"	"GNIZQOFBMASTVXRLEPHJYDUK"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	47	"18ZK4"	2	1	"Y"	0	9	"D"	"False"	60	90	0	0	0	7	"NQRKJXFUPDGZITHMYOBLEASV"	"DFTBXJIZVQAUSRYKNMPLEHGO"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	16	FALSE
"main"	48	"18ZK4"	2	2	"E"	0	8	"G"	"False"	60	240	0	1	1	1	"ZXERABSDFPTJUYQOHNKLGMVI"	"SKIVNTYRGEZAJFOHDPXLMUQB"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	51	"18ZK4"	2	0	"N"	0	9	"S"	"False"	120	120	0	0	0	2	"XHZPILJGOSBNQMDEFURKYVTA"	"UJXQMSZHTFORDKNAVBEIYLGP"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	11	FALSE
"main"	52	"18ZK4"	2	1	"D"	0	10	"E"	"False"	0	30	0	0	0	-7	"JHIDBVLQGNETRKAOFUMZYSXP"	"UQTBMVDPXHJLRKESIOYNFZAG"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	3	FALSE
"main"	54	"18ZK4"	2	2	"E"	0	6	"E"	"True"	60	60	0	0	0	0	"DJYXOLEQUBSKINTMGAHPRZVF"	"VOSXDRGJTBNUFQEIAKYZHPLM"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	6	FALSE
"main"	55	"18ZK4"	2	2	"E"	0	9	"X"	"False"	0	0	0	0	0	5	"TILBMJDHRXPAVFEKSOYNGUZQ"	"YXOMZDANEITSHKUGQVPBFJLR"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	14	FALSE
"main"	56	"18ZK4"	2	1	"V"	0	9	"J"	"False"	60	270	0	1	1	12	"NTOLBGRYHDXKEUQPZFVAMSIJ"	"LSBMQUTIHJXAYPFRKZDOEVGN"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	21	FALSE
"main"	58	"18ZK4"	2	0	"S"	0	9	"T"	"False"	0	180	0	1	1	-1	"MRDESQUZVTBLOIHKPJAXFGYN"	"FDGQBAZUSTLOXNKIMVEJPYHR"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	59	"18ZK4"	2	2	"M"	0	7	"Q"	"False"	60	60	0	0	0	3	"VXNZKUFQLDMHIAPOGYRBSEJT"	"ADZMPIQYLFJKOESUGVRBHXTN"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	10	FALSE
"main"	60	"18ZK4"	2	2	"S"	0	7	"B"	"False"	120	300	0	1	1	-2	"ZSVLNEJFOIRTMKUGBAQDPHXY"	"PKTJHSABGIQEDONZMFLURYXV"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	5	FALSE
"main"	64	"18ZK4"	2	0	"L"	0	9	"F"	"False"	60	60	0	0	0	3	"DVEZQBAIPFGULKTHSXOYJRNM"	"SONIPYQLDZMAEVTXRFJBUGKH"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	12	FALSE
"main"	65	"18ZK4"	2	0	"N"	0	6	"M"	"False"	60	60	0	0	0	10	"SDBLFKMJAXQTOGIPNRVEYUZH"	"JAMLOVDHUZKNQEGXRBSTFIPY"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	16	FALSE
"main"	66	"18ZK4"	2	2	"Z"	0	10	"Y"	"False"	60	240	0	1	1	2	"OREJZAGBYIDNSXTHVFLUQMKP"	"VEFGMXATNUYOZRHPBDJLQKSI"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	12	FALSE
"main"	67	"18ZK4"	2	0	"O"	0	6	"G"	"False"	0	0	0	0	0	1	"RLSEJIGOTNKBXYVAPMUZQFHD"	"LMXORBQJNUPFSIKYHVDEGATZ"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	69	"18ZK4"	2	1	"E"	0	9	"R"	"False"	0	210	0	1	1	2	"GPFOILJVQXNTSKAZUHBDMREY"	"YNKFITLZXRSEQPGBOUAVJMDH"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	11	FALSE
"main"	75	"18ZK4"	2	1	"R"	0	8	"O"	"False"	60	270	0	1	1	-6	"BZTNVFIKSMRPDGEJYALXUHQO"	"JPRYNHVQOKETSMXDZUAIBGLF"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	2	FALSE
"main"	77	"18ZK4"	2	0	"R"	0	9	"V"	"False"	60	240	0	1	1	-3	"TPVKDAZNOJFRIXGEBSULYHQM"	"TUFYGZREIVKDHBMOAQPLXSJN"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	6	FALSE
"main"	80	"18ZK4"	2	1	"P"	0	8	"F"	"False"	120	330	0	1	1	4	"HQJZMLEOANRYPTBKSIFVUGDX"	"TINAZKGOFHMJPBYEVSXDLRUQ"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	12	FALSE
"main"	82	"18ZK4"	2	2	"R"	0	7	"O"	"False"	0	0	0	0	0	-3	"EUGHRIFOMAQYDZXPLBTNVKJS"	"RIXNOLHQZUTAYMBVPDFJEGKS"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	4	FALSE
"main"	83	"18ZK4"	2	1	"B"	0	7	"B"	"True"	120	330	0	1	1	0	"UAXPIKOBJVEGRQTLHNDSZFMY"	"DKNXHQFBPMRVEZIUYLGJOTAS"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	87	"18ZK4"	2	2	"M"	0	10	"T"	"False"	120	300	0	1	1	8	"PUABTXDRVGMESFJKHQYZOLNI"	"JBYUVFDIGZTPXOLSQHMKNREA"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	18	FALSE
"main"	88	"18ZK4"	2	2	"S"	0	8	"D"	"False"	120	300	0	1	1	2	"UTMLBSGEPHIAVQKYDOXZRFJN"	"AOHXILJNDBSQYFKMURVPGTZE"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	10	FALSE
"main"	89	"18ZK4"	2	0	"S"	0	8	"Q"	"False"	120	120	0	0	0	-3	"DVIAFSPXQJGKYOMHRUNZBTLE"	"AGHLYMVTDFPERNJKSOIXZUBQ"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	5	FALSE
"main"	90	"18ZK4"	2	2	"P"	0	9	"Z"	"False"	60	240	0	1	1	14	"FHLYDSJIPKOMNGXBTEZQVRUA"	"USFVNIGMQZODBTKYAXJRHLEP"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	23	FALSE
"main"	91	"18ZK4"	2	2	"F"	0	8	"G"	"False"	120	120	0	0	0	4	"TXOEUZKPGLDHFMAVBJQYSNIR"	"RIFDEOAHTJVSNBGZYUQMPLKX"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	12	FALSE
"main"	92	"18ZK4"	2	1	"E"	0	10	"F"	"False"	60	90	0	0	0	3	"QYSIGVZPKBFHUERDJMNTXOLA"	"NJUHSGQOKZXMIPELDTAFRVYB"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	13	FALSE
"main"	93	"18ZK4"	2	0	"O"	0	10	"P"	"False"	120	300	0	1	1	-9	"GQPTEBMKRJSVDUNOYZHFXILA"	"KOEUZYMHATPNIBJGDFQLSRXV"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	1	FALSE
"main"	94	"18ZK4"	2	0	"A"	0	9	"I"	"False"	120	300	0	1	1	-1	"HOYXRJDIMFPUATQZBNGELSVK"	"QYKXJVEFAIHRSTLBNPUGMOZD"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
