experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	CH	2	2	Yes	Z	0	10	M	False	60	60.0	0	0	0	-2	UYLSGFJOZNMVEDPBIKXAQHTR	MKHJTYXQPUOZFRLGENSAIVDB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	CH	2	1	Yes	R	0	9	B	False	0	30.0	0	0	0	-7	AYROUZIEGBXVQFTJHMNDLKSP	BIUGKTMDLHVFXRENAZQJOPYS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	CH	2	0	Yes	P	0	8	N	False	120	300.0	0	1	1	1	QIMYJRKULTGONHFBSPXZAEVD	SBTIVJEZNPULOKGMQAHYFRDX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	CH	2	1	Bouma	U	0	6	G	False	60	270.0	0	1	1	2	SGZOXRVEKIJMHULNDPBYFAQT	TVBHRJGZUSNQYXDLPOEAFKIM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	CH	2	2	Bouma	S	0	8	V	False	0	0.0	0	0	0	-6	FNSEOYGAVZQRJDLUHXMPKTIB	QIGHSEFPMLRZVBYXTDJNAOUK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	CH	2	1	Yes	R	0	10	G	False	120	330.0	0	1	1	-2	MYURPKQFLVSTNGDEBXHJZIOA	VPNKHQALRTGOSEUDIJFZXBYM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	CH	2	1	Yes	M	0	7	X	False	60	90.0	0	0	0	-5	RHMQZPAXYNUKVBLJGEIFTDSO	YRPJNEXOLQBAHVTKMDUFGZSI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	CH	2	0	Bouma	U	0	7	L	False	120	300.0	0	1	1	2	MSNLDVHUYXRBAZEJQPFTGIKO	KEPIXBSLDUHTYAMGZFJNVORQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	CH	2	2	Yes	A	0	9	R	False	120	120.0	0	0	0	-5	UFEDAKHNXRPIOSGYTZBJQVLM	GZMAJQEOSBUINPKYVDXRLFTH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	CH	2	2	Bouma	M	0	10	M	True	60	60.0	0	0	0	0	UVAFYDEQJHMLGSKZOTBPNIRX	MYBZNAUFGIKDRTQPLXJHEVOS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	CH	2	1	Bouma	P	0	8	S	False	60	90.0	0	0	0	4	VRBKQNDJSYFAPIMEZLTXOHGU	GJVPMNOSRQDXIKHFYBUEZTLA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	CH	2	1	Yes	T	0	9	E	False	120	150.0	0	0	0	-4	QZSUMTPLDEGBXAFOHIRNVJKY	TLBFZHIRYUVGNAQOSXJEPMKD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	CH	2	0	Bouma	P	0	8	F	False	120	300.0	0	1	1	6	SOYIKGQBMFTPUJAZRDVNELXH	STXAGQDHFZVKJMPERONBYULI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	13	CH	2	1	Yes	A	0	8	D	False	120	150.0	0	0	0	2	BTUYFQPZDMAJLEVGRHXKNSOI	QVRSOFZKYMNDBXTPUIAJHLGE	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	14	CH	2	0	Yes	S	0	10	X	False	120	300.0	0	1	1	7	NAKYQLORVGDXBJTFUESPMZHI	QAUOHVEPDKXIYBLRGSTFNMJZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	15	CH	2	2	Bouma	O	0	7	B	False	60	240.0	0	1	1	-7	NMEQSTFUAXYIGBLKOJDPVHRZ	OLKNIHTBDGEVMUXPSRZJYAFQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	16	CH	2	1	Yes	P	0	6	A	False	0	210.0	0	1	1	1	DYHQSFEGKRIVMULZTPXJNOBA	YXVRGNAPIDMFULZEBOJQKHST	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	17	CH	2	2	Bouma	X	0	10	K	False	0	0.0	0	0	0	-10	XQMLSBHFITKJUVGZEROANDYP	BOFDMLJXYVHKGAENZITSRUQP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	18	CH	2	1	Yes	S	0	7	Y	False	0	30.0	0	0	0	-1	FGRQMOSYVEHDPZJXNLBUIKAT	ZYSUPTOXMNDVEAKLRQGJHIBF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	19	CH	2	0	Yes	P	0	9	D	False	0	180.0	0	1	1	-6	EQHMVRFTABIXUGKLZSPDNYJO	RGJPHVYQEDFXAOKITZNUBLMS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	20	CH	2	2	Bouma	F	0	6	Y	False	60	60.0	0	0	0	16	BRONZGYEPDHKTAVLMXIJSUFQ	GRZNOKEYITQVHJBPLFSMXDUA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	21	CH	2	0	Yes	E	0	10	D	False	120	120.0	0	0	0	-10	ELSPAVMOKIDQFJTUYZXHBNRG	UBKXVREMZSYQODNPLTAFIGHJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	22	CH	2	1	Yes	F	0	10	D	False	60	90.0	0	0	0	-7	QGKFSBRTHODINXJELAPYUVZM	OQXZRSIAUYGFKTPBDHLVJNEM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	23	CH	2	2	Yes	S	0	10	O	False	0	0.0	0	0	0	5	TNRYMHBFVUOGKEPSILQAJDZX	XYMRPIVLEKAZGSOUNDHJBQFT	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	24	CH	2	0	Yes	E	0	10	B	False	60	240.0	0	1	1	1	EVIMROTKHFDUYNABJQZXPGLS	OGRATFSIMYBEVHULKZPXJDQN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	25	CH	2	0	Bouma	P	0	9	B	False	120	300.0	0	1	1	-3	UXTPNBODYFZLEVHRGKIMQASJ	OXLETAPRDBHUYSJNGVKFQZMI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	26	CH	2	0	Yes	O	0	8	D	False	0	0.0	0	0	0	2	PAZHFIBQDSOVNKRYMXETJGLU	IGOXZJPNVYUBHMSKEAQDFTRL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
