experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	CHSecond	2	1	Yes	S	0	7	P	False	120	150.0	0	0	0	2	ZQLOUNIPDSVXAKRFJGTMYHEB	FGPBETULHRNJQKIYVOSDZAMX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	CHSecond	2	1	Yes	J	0	10	L	False	60	90.0	0	0	0	2	KRMSABQYZDLIJOGXNHEVFTPU	DZYHQMFGRVTKJXONLPSAUEIB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	CHSecond	2	1	Bouma	M	0	9	Y	False	60	90.0	0	0	0	2	IVHUPBKGEYJMDNQROFZASXLT	SYTXLEGAUPIBZDKHMFOVRJQN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	CHSecond	2	0	Bouma	S	0	8	N	False	60	60.0	0	0	0	3	DVMLAQRENBYSOTJUIXKFPHGZ	QUKHGFELNDTJXBIMSOARVZYP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	CHSecond	2	2	Bouma	R	0	9	I	False	0	180.0	0	1	1	8	GVALJYZERHKQSFTOPNBDIMXU	JHFPZDAOXIMNYULKTRBGEQSV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	CHSecond	2	1	Bouma	S	0	6	V	False	60	270.0	0	1	1	12	RGQTAFPDBSNXMJZIVUHEOKLY	RGXJBKVTPLHZDOIAQUSFNMEY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	CHSecond	2	2	Bouma	P	0	9	F	False	60	240.0	0	1	1	11	ITNXBZLKDUQSHRGOAFEPMYVJ	UBKMEXSJQFNHYTRALIVDPGZO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	CHSecond	2	1	Bouma	B	0	6	E	False	120	150.0	0	0	0	6	QKYFXREPOAZUBVLSDIMTNGJH	PJLRZUNEHOFYXMQDVATGBIKS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	CHSecond	2	1	Bouma	A	0	7	A	True	0	210.0	0	1	1	0	VIOXMZHKJALQGYUNSREFDBTP	IVFZTEGADURQOXBYLPKSNMJH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	CHSecond	2	0	Bouma	S	0	9	Q	False	60	240.0	0	1	1	1	RBJMVTUGXPHIANFODSEYZKLQ	ELJTYFUMXQSPHKIDOAGZBNVR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	CHSecond	2	0	Yes	V	0	8	A	False	0	0.0	0	0	0	1	FOQGTREUAVYXPKBLDNSHMJZI	JGBLHPVIXTOFEMRDNUZQYAKS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	CHSecond	2	0	Yes	E	0	8	D	False	120	120.0	0	0	0	2	MQIAFZPRDJEBNSHVUOKXLGYT	EOTLDUJBFISVMXPRAZHGQNKY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	CHSecond	2	2	Yes	X	0	8	A	False	0	0.0	0	0	0	5	STOEQKDMAIZRUXFJLNPVHBGY	IPASHNRQVFMKYUTZBDXJOLGE	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	13	CHSecond	2	1	Yes	A	0	7	V	False	120	330.0	0	1	1	3	DUAMXLEHGPTIKNRQZJVFYBOS	LRTYNMUVSIAKBZOFJEHPXGDQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	14	CHSecond	2	0	Yes	B	0	8	O	False	0	180.0	0	1	1	14	KHEPVRNBUFSXTQODGIYAZJML	MQIEUASXORGZJDKFTHYNVLBP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	15	CHSecond	2	1	Yes	E	0	9	Z	False	60	270.0	0	1	1	-4	ILSBXJYNTDKUMFRGVEHAOQZP	JFPNIEXYSZDOQLAHBUVTRKGM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	16	CHSecond	2	1	Bouma	E	0	8	Y	False	0	210.0	0	1	1	-2	TELSGDFUKZHVJYARXMQBPINO	SLRXZUEGYNPQDJBMOITVHAFK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	17	CHSecond	2	0	Bouma	J	0	10	Y	False	60	240.0	0	1	1	1	SAFXQMORNIEBJLTGZPDYHVKU	LISMNDOTBVYJFHPQRGXKUZEA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	18	CHSecond	2	0	Bouma	S	0	8	V	False	60	240.0	0	1	1	3	XFURPSVJDNQALIBKGOEHMTZY	JTIXNOKQVMLSYBZHGDPFREUA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	19	CHSecond	2	2	Yes	E	0	9	Y	False	0	0.0	0	0	0	5	VZHUXMJPDYFISLEOGARNKBQT	OLHJYRAPUSBMFGNKXQITVEDZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	20	CHSecond	2	0	Bouma	V	0	10	U	False	60	60.0	0	0	0	1	TNMEBSPHXAUVYJDROGILFZQK	UTZKOSFIBQEHPRVXJGLNADYM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	21	CHSecond	2	2	Yes	F	0	7	O	False	0	0.0	0	0	0	2	ZBIVRAMOKFJSUQLGTEPHXDYN	BHXLMFYGSTUKNAROZPJIEDQV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	22	CHSecond	2	2	Yes	A	0	9	S	False	120	300.0	0	1	1	1	HXFDAOEKQNRJGIBUSZLVPTMY	DLQFMTRJOSABUVIHGXPZENYK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	23	CHSecond	2	1	Yes	B	0	6	Y	False	60	90.0	0	0	0	15	JIAGZFYRVDTSPNLOMEKXQBHU	PABILOSZHQVNJRXUGTYDFEKM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	24	CHSecond	2	2	Yes	J	0	9	Q	False	120	120.0	0	0	0	1	FHRLZASBUQJPKNMDYVXGTOIE	BLGUTMJIYNXPAZQEOFRVHSDK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
