"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	6	"Charlie"	2	0	"Yes"	"M"	0	7	"L"	"False"	60	240	0	1	1	-6	"FXKLDNVRGMIOJBEPYQZHSTAU"	"VMGKXSOLJDIAZQPERTNHUFYB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	1
"main"	16	"Charlie"	2	0	"Yes"	"U"	0	10	"U"	"True"	60	240	0	1	1	0	"PUTLOSDBMEYKVHZAXRJQGINF"	"XMANOKEHIGUPRJDQVLTFYBSZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	17	"Charlie"	2	0	"Yes"	"V"	0	9	"V"	"True"	60	60	0	0	0	0	"UBPLSJDZFVYMGEXRKAHNTQIO"	"NFXTLASUZPGIRJEKYHDOVBMQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	18	"Charlie"	2	0	"Yes"	"E"	0	7	"E"	"True"	120	300	0	1	1	0	"OVJTBZQKMXPUSLNRHYAGEIFD"	"KTMJINLEZARXSBHVUQGYDPOF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	19	"Charlie"	2	0	"Yes"	"G"	0	10	"I"	"False"	60	60	0	0	0	1	"RUKLXZNMOYIGTHPDFSJVBQEA"	"RSQKPBIENMVADXFZYTULOJHG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	23	"Charlie"	2	0	"Yes"	"P"	0	10	"D"	"False"	120	120	0	0	0	3	"MTOJLNSXKQDBFPEIVARHGYUZ"	"QYENBDFOVIPALTKMGXJHSRUZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	13
"main"	28	"Charlie"	2	0	"Yes"	"M"	0	9	"X"	"False"	120	120	0	0	0	-5	"AZKPMLRBUXOFJYNDQISETHVG"	"NXESVOKQHABDPIGFLJYZRMTU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	4
"main"	29	"Charlie"	2	0	"Yes"	"P"	0	7	"L"	"False"	0	0	0	0	0	5	"OAVXFEJLBHYMPDQRTGKNIUSZ"	"XKUQHGTAJPESLRIMOVDFBYZN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	12
"main"	36	"Charlie"	2	0	"Yes"	"R"	0	6	"R"	"True"	0	0	0	0	0	0	"MJTLNDRQHPZXIKGBYAFUOESV"	"YRZMJTIAGSVPOHQUELXBKDNF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	42	"Charlie"	2	0	"Yes"	"U"	0	7	"Z"	"False"	120	120	0	0	0	1	"NBRSPFLZUQHIMADTYGXVOEJK"	"BHXGSOQLRJINKYPDTZEAUFMV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	43	"Charlie"	2	0	"Yes"	"M"	0	6	"R"	"False"	120	120	0	0	0	1	"HAJZKLRMGDESYPFOTBNVIXQU"	"EOXASYIBZDFTKRUMQPGHLVJN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	60	"Charlie"	2	0	"Yes"	"H"	0	10	"H"	"True"	0	0	0	0	0	0	"SMAODIUKLGHJENQFVRXTYBZP"	"PKQLODRMUTNZFEGVYHJBIASX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	64	"Charlie"	2	0	"Yes"	"O"	0	9	"U"	"False"	0	180	0	1	1	-5	"BPXHVEKLNJOYFRIDAQZSUTGM"	"AFHBOPDSJUQNVKEGIZXTYMLR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	4
"main"	66	"Charlie"	2	0	"Yes"	"A"	0	10	"B"	"False"	120	300	0	1	1	1	"OENHVFQXUDZSBKYGARTPLMJI"	"SKJNDPYOIQBAVZERXTHMFULG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	69	"Charlie"	2	0	"Yes"	"R"	0	6	"D"	"False"	0	180	0	1	1	1	"TRZNGQJVKXSHAEMYLBFPIOUD"	"MNAIEXDRTYSGOUQBZFHPVJLK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	81	"Charlie"	2	0	"Yes"	"J"	0	10	"I"	"False"	0	180	0	1	1	2	"QUAEFRJNVHKMZDLXBGIOYPTS"	"FTYXSUBLPOIDJRQNHEGZVMKA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	12
"main"	94	"Charlie"	2	0	"Yes"	"J"	0	8	"M"	"False"	120	120	0	0	0	3	"QOYNEIKRMZXJSAFVGLHUBPTD"	"RXTFKOQMUJPGZVIBNSHAEDLY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	103	"Charlie"	2	0	"Yes"	"O"	0	6	"O"	"True"	120	300	0	1	1	0	"IHDVOTPELXMBQSRUNYKJGZAF"	"DTSNGAOLVBUEYJHQFZKXIPRM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	110	"Charlie"	2	0	"Yes"	"J"	0	8	"J"	"True"	120	300	0	1	1	0	"EDAGVFPBXZHLRTKUNOIMSYJQ"	"LSZMIQNDJXOTHGRKUAFVBPYE"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	111	"Charlie"	2	0	"Yes"	"A"	0	7	"I"	"False"	60	60	0	0	0	-6	"LATJOYPIVNERBGUFKQMDHXZS"	"UNQKIORVBJSGHMXDEAFYTLZP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	1
"main"	116	"Charlie"	2	0	"Yes"	"O"	0	6	"D"	"False"	60	60	0	0	0	3	"PZSRBYDVFOIKTAUNJEMQXHLG"	"EZTOXDMQASILPYUGFJKVBRNH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	119	"Charlie"	2	0	"Yes"	"G"	0	7	"G"	"True"	0	180	0	1	1	0	"UJBEGFHZYQVAXPMSDKRTNOLI"	"AVQHRXMGITSLUJYBZPKDFNEO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	121	"Charlie"	2	0	"Yes"	"O"	0	9	"X"	"False"	60	240	0	1	1	-1	"LZISOPXRYEGUTHFJQBVNMDKA"	"BSZTMQLVOXHUEIKFGNAYJDPR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	123	"Charlie"	2	0	"Yes"	"F"	0	9	"F"	"True"	120	300	0	1	1	0	"OBZLQAEFMJNGKVHXURDSYITP"	"OLXKITNVJFHZUAEGBPRYMDQS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	129	"Charlie"	2	0	"Yes"	"S"	0	8	"K"	"False"	0	0	0	0	0	1	"IBTYHNFUKSXMJEDQPVOGZALR"	"LTSMAFHYRVXDGQKIJBPUEOZN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	138	"Charlie"	2	0	"Yes"	"H"	0	8	"J"	"False"	60	240	0	1	1	1	"JQHMTIKUXEBDFROYPNAGVZLS"	"YPULNTEMJHADGKVBXSOQZIRF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	141	"Charlie"	2	0	"Yes"	"P"	0	8	"I"	"False"	0	180	0	1	1	-2	"LZRUENATIOKMBPDXFJGYSHQV"	"QLSETVPNIFDRXBKHYUAOGMZJ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	150	"Charlie"	2	0	"Yes"	"M"	0	9	"V"	"False"	0	0	0	0	0	1	"HUQPZKLAFVMRTYNEIXSDOJGB"	"RKIYLTPBUHXEQANSFMZGJDOV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
