"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	24	"IS3SONA"	2	0	"Yes"	"P"	0	8	"U"	"False"	0	180	0	1	1	1	"IQJTZKEFDMXYBNLRVOGPASUH"	"LNYABFQKUPOMGTRESVDJHXIZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	25	"IS3SONA"	2	0	"Yes"	"F"	0	7	"V"	"False"	0	180	0	1	1	-1	"KAIMGORPVFESZYJXNDLTQUBH"	"QYUHNJFVGEBOXKZRTADIMSLP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	28	"IS3SONA"	2	0	"Yes"	"H"	0	7	"H"	"True"	0	0	0	0	0	0	"RZIJGFVHUNDEKPBMTXSOQAYL"	"NROJUGTFEQPBYALSXKZDHVMI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	32	"IS3SONA"	2	0	"Yes"	"M"	0	6	"D"	"False"	0	180	0	1	1	1	"QHGFZKUIBMJXYNATRELDPSOV"	"RKVBETDMQOIFYASJHZGUXNPL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	33	"IS3SONA"	2	0	"Yes"	"B"	0	8	"K"	"False"	60	240	0	1	1	-1	"SFGHAYDLOPIQUNRMKBTXJZEV"	"GVSADLZBKYXRIMJNFEOHTQUP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	52	"IS3SONA"	2	0	"Yes"	"M"	0	9	"T"	"False"	60	60	0	0	0	1	"EJGVPXRHATMIUDFOQSNKYBZL"	"XJEIGPKNVLFZAUYSDRBMTHQO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	67	"IS3SONA"	2	0	"Yes"	"Z"	0	7	"Y"	"False"	120	300	0	1	1	2	"XNQHRKVGOITEYZJBUALPSMDF"	"HRXUFONYJZAPBIKQSLMVGEDT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	72	"IS3SONA"	2	0	"Yes"	"S"	0	10	"S"	"True"	60	60	0	0	0	0	"GLTYRZVXPBSOAKQNJIDUFEHM"	"ANFQKLYRBXUJEMSVTHPOZIDG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	75	"IS3SONA"	2	0	"Yes"	"R"	0	9	"B"	"False"	120	120	0	0	0	5	"YNMGHAOJKBPZTQRXSFVILEUD"	"KFAGJEVNQMZRUDSHYXITPOBL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	14
"main"	76	"IS3SONA"	2	0	"Yes"	"Z"	0	10	"Z"	"True"	0	0	0	0	0	0	"GSERLDXJQKZNVAHFPBOUITYM"	"MEQKGBNDAFPVYLOTXURJISHZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
