"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	3	"KM4SONA"	2	0	"Yes"	"Y"	0	7	"G"	"False"	0	180	0	1	1	2	"XVFLHPABTESNIOGUYMJQDRKZ"	"SIHANVQGKYXUDPZEJFBROMLT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	13	"KM4SONA"	2	0	"Yes"	"A"	0	10	"A"	"True"	0	0	0	0	0	0	"DGPSRNJVFQAXZMEHUIOBYTKL"	"QIAHKMODVUNBSJYFGEXPLRZT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	23	"KM4SONA"	2	0	"Yes"	"E"	0	9	"F"	"False"	120	120	0	0	0	-2	"OKBIJXNEYFLHURPSGADQTMZV"	"HMXZDSGPYRLTIBQVUOENFAJK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	31	"KM4SONA"	2	0	"Yes"	"R"	0	8	"Q"	"False"	0	180	0	1	1	-2	"SNHYZGXBFVJKPRMOIUEADQTL"	"NODSYFRPQXEKBIJULGZMTHVA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	35	"KM4SONA"	2	0	"Yes"	"V"	0	6	"R"	"False"	60	60	0	0	0	1	"LFHGTURVQDAKIXMYEONPBJZS"	"TMYGJLBNAKHUOPXFEVDZRSQI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	40	"KM4SONA"	2	0	"Yes"	"V"	0	7	"S"	"False"	60	60	0	0	0	1	"MLOGDYASVXBHQNUKEITPJRFZ"	"HLYIBEVDRGAZFJXUSKTNOMPQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	42	"KM4SONA"	2	0	"Yes"	"I"	0	9	"J"	"False"	60	60	0	0	0	1	"VPXRDABSMJIKONHQGZTFYUEL"	"LEDFXNRQHIUPJZGTVYOBAMKS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	50	"KM4SONA"	2	0	"Yes"	"M"	0	10	"I"	"False"	60	240	0	1	1	-8	"UPNFQVYDXOZSAKMIEBJRLGHT"	"DUMOXEPRTSIAYQFLJGZKHNVB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	2
"main"	54	"KM4SONA"	2	0	"Yes"	"M"	0	6	"V"	"False"	60	240	0	1	1	4	"FIGDXMSKZPTRONBAVHYQJEUL"	"BLSXGDVKAEMJNHPTFYORUZQI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	64	"KM4SONA"	2	0	"Yes"	"M"	0	7	"Y"	"False"	120	120	0	0	0	-2	"FDJHGMLYVNPKSBZOAQRIEXUT"	"PDXIMRQVOAYNBEJTFGZHKSUL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	65	"KM4SONA"	2	0	"Yes"	"U"	0	8	"D"	"False"	0	0	0	0	0	-6	"ATULFHGEDVPJOXZMKBQSIYNR"	"KRBHZXLSFIQYEOUJGMTPDNVA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	2
"main"	75	"KM4SONA"	2	0	"Yes"	"I"	0	10	"I"	"True"	60	60	0	0	0	0	"URBOALDKHPIZVXFQYNMJSGET"	"ZQIYRNSUHDEVXLPAOGTMFBJK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	80	"KM4SONA"	2	0	"Yes"	"O"	0	9	"S"	"False"	120	300	0	1	1	1	"UDHNRQXEPSJZALVBMFKGIOYT"	"YQZPEMGXVSOATJHNDLUKFBIR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	81	"KM4SONA"	2	0	"Yes"	"Z"	0	10	"Z"	"True"	120	300	0	1	1	0	"LDZQGXNERMPYIKHOAJFSTUBV"	"VFMNGQJKEIZDUTYASXOPRBHL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	87	"KM4SONA"	2	0	"Yes"	"J"	0	9	"F"	"False"	0	180	0	1	1	1	"IOJUSVYDTFBPNLQEKGXAHZMR"	"LEBTZHXNAFJDGOUMKYVPSQRI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	90	"KM4SONA"	2	0	"Yes"	"N"	0	9	"N"	"True"	0	0	0	0	0	0	"QUHKJYOEANFLZVDXBIGTPRMS"	"VKTJBNDPFIQMOSUHXALGRYEZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	95	"KM4SONA"	2	0	"Yes"	"M"	0	6	"F"	"False"	120	120	0	0	0	4	"XRYEPKFVGHMANZILSTJDOBUQ"	"ENLATZKIHPXMDVUSGRYQOFJB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	96	"KM4SONA"	2	0	"Yes"	"N"	0	7	"U"	"False"	0	0	0	0	0	1	"DVLEHTBUNQRAXJYPOGIZFMKS"	"HZNXSLBDATVMRFEIQPUOKGJY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	103	"KM4SONA"	2	0	"Yes"	"O"	0	10	"I"	"False"	120	120	0	0	0	1	"KXRJLBSPVMIOQHZGEUNYFATD"	"EQMPKNIOJDAFSVBXYZTHGLRU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	105	"KM4SONA"	2	0	"Yes"	"J"	0	6	"U"	"False"	120	300	0	1	1	-3	"DTPXSOLEUNMGFVQZHIYBAKRJ"	"EXKJQAUBGSRZTVMOPINYHDLF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	3
"main"	106	"KM4SONA"	2	0	"Yes"	"B"	0	7	"B"	"True"	120	300	0	1	1	0	"NRFOHSBZMTKJGLIYAUXPEDVQ"	"GFNMIAEBRTQPHDUJOYLXKSVZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	115	"KM4SONA"	2	0	"Yes"	"I"	0	6	"K"	"False"	0	180	0	1	1	1	"YXFDJAGKLPTZBVIOUEHQSRMN"	"DFMQALKIRPTJOBUNHZSGEYVX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	138	"KM4SONA"	2	0	"Yes"	"V"	0	7	"E"	"False"	60	240	0	1	1	2	"UFDBPJIGKXHLSNQORMEZTAYV"	"PFOXMKJEIVGSRNALZDHTQYUB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	139	"KM4SONA"	2	0	"Yes"	"Z"	0	8	"K"	"False"	120	120	0	0	0	1	"TVBQEGXAKZLJRHDPFYUOINSM"	"DTZMRUVNOIFEAJBKQLYPXGSH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	152	"KM4SONA"	2	0	"Yes"	"F"	0	8	"P"	"False"	60	60	0	0	0	-2	"ILHXSNFZPJUVGQETYAOBMRKD"	"KYSDMUNHBGZXIAVEJLORPQFT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	155	"KM4SONA"	2	0	"Yes"	"P"	0	9	"D"	"False"	60	240	0	1	1	1	"QJTKHDPBOGEXIYLAFVZUMRSN"	"JZKTHYFVGDPEBAIORLUQMXSN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	156	"KM4SONA"	2	0	"Yes"	"R"	0	6	"R"	"True"	0	0	0	0	0	0	"EDMKHYRZNJBPQGFOVUIXALST"	"VRKDNPAGQTBOSHULEXFZIYMJ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	172	"KM4SONA"	2	0	"Yes"	"K"	0	8	"P"	"False"	60	240	0	1	1	1	"UPZBKLHYNFOIGVQMJASTXRED"	"NVEBARGHPKFOQUSLJYMZTXID"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	175	"KM4SONA"	2	0	"Yes"	"D"	0	8	"L"	"False"	120	300	0	1	1	2	"RBXPVUTOEKQHIDLSFNMJZAYG"	"KFVAPIYTLEDBUOZNQGRXJHMS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	176	"KM4SONA"	2	0	"Yes"	"J"	0	10	"V"	"False"	0	180	0	1	1	1	"IOVEXAZDUKHYLNPGMQBSTRJF"	"QIPKLMXDRYVJOUNEZGAHBSTF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
