"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	0	"AC5SONA"	2	0	"Yes"	"B"	0	9	"S"	"False"	0	0	0	0	0	2	"JREVMUZHFSTBPKXGYANDIOLQ"	"JOGKTQZDXSNRHPFBUEYMLAVI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	6	"AC5SONA"	2	0	"Yes"	"O"	0	9	"N"	"False"	120	120	0	0	0	2	"XPZHUJGMYNQORALSKFBIDTEV"	"BTQPGJHFZAYIUSMRKNXDVOEL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	7	"AC5SONA"	2	0	"Yes"	"B"	0	6	"B"	"True"	120	120	0	0	0	0	"ZALMDTBSRFKXOQEUYJIPNGVH"	"SXFRZJPGMOAYNIELVHKDBQUT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	13	"AC5SONA"	2	0	"Yes"	"P"	0	9	"G"	"False"	60	240	0	1	1	-1	"KFIRXMUOEALTZYDNQGVJSBHP"	"KOZBQDEYPGXRIVTJUMLHSFNA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	18	"AC5SONA"	2	0	"Yes"	"P"	0	7	"P"	"True"	0	180	0	1	1	0	"UAJMRLKQDNVPHGIZXOTSYFEB"	"MLUHXIKPBVFGTQDENJAZOSRY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	22	"AC5SONA"	2	0	"Yes"	"P"	0	8	"S"	"False"	120	120	0	0	0	-1	"NZYVIRKPSBFMQEAHXJOGDLUT"	"PDJRMXVHEINFZSGUTKBLAQOY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	28	"AC5SONA"	2	0	"Yes"	"R"	0	7	"Y"	"False"	120	300	0	1	1	2	"EDALFURVZHJBPYKTQNMOSIGX"	"GDMJBHQYXRNOFEKIPZTULASV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	39	"AC5SONA"	2	0	"Yes"	"G"	0	8	"G"	"True"	0	180	0	1	1	0	"PMODRHBYQSFKLUZENTJAVXIG"	"ZHTOAILNGXEQBDURMJSVYFPK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	46	"AC5SONA"	2	0	"Yes"	"S"	0	10	"I"	"False"	0	180	0	1	1	13	"FHBOPYEUGDNRASVTQILXKMZJ"	"MTPKFJNYGZIROEVLABDXQHUS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	23
"main"	48	"AC5SONA"	2	0	"Yes"	"B"	0	6	"B"	"True"	60	60	0	0	0	0	"QSRIKEBFVDJTYOXGMAPNUZHL"	"SALDXUYGRJQHVOBPEKTMFNZI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	67	"AC5SONA"	2	0	"Yes"	"B"	0	8	"B"	"True"	120	300	0	1	1	0	"GBJHZILFDVUEXPRQSKYOMTNA"	"JYNQMXDKBRZOVIPUTFGSELAH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	85	"AC5SONA"	2	0	"Yes"	"U"	0	6	"T"	"False"	60	240	0	1	1	7	"AQULDFSKNVTMHGYBZXOPERJI"	"YXQAVGTENLMIDUFZPKSBJORH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	13
"main"	87	"AC5SONA"	2	0	"Yes"	"I"	0	6	"M"	"False"	0	180	0	1	1	1	"KIBXSLDAFGZURTHPYJOMENVQ"	"YEBPJQMISNVTZRFLOUXDGHAK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	99	"AC5SONA"	2	0	"Yes"	"H"	0	8	"M"	"False"	60	60	0	0	0	3	"FANQOUPJMBIHXKYGRSDZLETV"	"TLGJVODMREPASQKIYZFNBXUH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
