"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	4	"WN"	2	0	"Yes"	"U"	0	9	"U"	"True"	0	0	0	0	0	0	"XEMIJLNBQUPOYSRVAZDFHKTG"	"VSTYPGXJZRUQHFIKLDMNBAEO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	7	"WN"	2	0	"Yes"	"A"	0	6	"H"	"False"	120	120	0	0	0	-1	"BFTJOAHVPGUQYESDILKNMZRX"	"FJNTOXHGIAEVSMDBQUPZKRYL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	12	"WN"	2	0	"Yes"	"A"	0	10	"A"	"True"	60	60	0	0	0	0	"EPMYSXTZIHALDVJRQKGUFNOB"	"QUEDBGRZYMKXTVSPJHOFNILA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	15	"WN"	2	0	"Yes"	"Z"	0	9	"Z"	"True"	60	240	0	1	1	0	"IFZYABKLPHQNSXVORJDEGTMU"	"PEJLYSMKRZNBOHUGQIXAVFTD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	25	"WN"	2	0	"Yes"	"L"	0	10	"H"	"False"	120	120	0	0	0	-1	"AYIBKNQPULHTVOGEXDJSMZRF"	"MLTDZRHIKJEQUSXPYVBOAGFN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	28	"WN"	2	0	"Yes"	"F"	0	7	"A"	"False"	120	120	0	0	0	-1	"EQKXUOFATSIHLMPJDZBNRGVY"	"GEQDMKJRNPYATZUFSHIVOBXL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	31	"WN"	2	0	"Yes"	"V"	0	6	"V"	"True"	0	180	0	1	1	0	"URNEGTOBLPYQDVFHMXZIJSAK"	"GDLMKPVOXQTAYBNUFSJZREIH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	43	"WN"	2	0	"Yes"	"G"	0	9	"Q"	"False"	120	300	0	1	1	6	"UGZQORNJFKYBTDEVPAXHLMSI"	"DJKVLFUNRQAYTBSGIZMXOEPH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	15
"main"	51	"WN"	2	0	"Yes"	"S"	0	9	"S"	"True"	0	180	0	1	1	0	"EIUNBOGPHKZSDLYJRMAVFQTX"	"TMLHEVUDBSKFZNOQGRJAYIXP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	56	"WN"	2	0	"Yes"	"B"	0	6	"B"	"True"	60	240	0	1	1	0	"PAOXSLMNJIDYGZTQUERBHKFV"	"XFUNLKBMJGYOSDPTZAHQVIRE"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	93	"WN"	2	0	"Yes"	"X"	0	6	"X"	"True"	0	0	0	0	0	0	"YDQZJMXPNSUBFHTIGOEKLARV"	"FRUQLPAOJZXGKSYMDEVNIBTH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	94	"WN"	2	0	"Yes"	"X"	0	7	"X"	"True"	60	240	0	1	1	0	"IPRFHOKQADMTVSJGUBYNXZEL"	"ZLDSHQGXYBURNMKEJVIAFOPT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	96	"WN"	2	0	"Yes"	"M"	0	10	"M"	"True"	120	300	0	1	1	0	"FKNZDSAHBLTVPUGMREJYIQOX"	"UTPRONALKVMQIJHXZDGBYESF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	98	"WN"	2	0	"Yes"	"K"	0	6	"K"	"True"	60	60	0	0	0	0	"BMPUIGKEZVTHXYDFJOSQNLAR"	"RULMZQFNSYKEGVHJOAPBXITD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	99	"WN"	2	0	"Yes"	"Z"	0	6	"F"	"False"	120	300	0	1	1	1	"AHKIDUXONYQPSEZVFRGLMJBT"	"DBMAQNFZOTRJLHKVYPEIGSXU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	117	"WN"	2	0	"Yes"	"X"	0	7	"X"	"True"	0	180	0	1	1	0	"BKJTDAGSEXNQUIMHLVYFZRPO"	"GOTRHSVXEQKIADLZBUJYMPNF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
