"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	30	"IS3SONA"	2	1	"Yes"	"B"	0	6	"R"	"False"	0	30	0	0	0	17	"TUDYPIRSMAGQKONHEZXVJLFB"	"PZSVRYMXUTIKDHJAOQLGBEFN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	23
"main"	35	"IS3SONA"	2	1	"Yes"	"B"	0	10	"N"	"False"	120	150	0	0	0	-1	"YVADJRETIBNGXHFUPLOQKSZM"	"PAJXMSYKUBOGQIRHTZEDVFLN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	47	"IS3SONA"	2	1	"Yes"	"N"	0	10	"O"	"False"	60	270	0	1	1	-1	"QOTYVMIGLDKEUFAPJBRNZHSX"	"BSYIVPLQKNOTGFMDAUJXEHZR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	49	"IS3SONA"	2	1	"Yes"	"H"	0	10	"V"	"False"	120	330	0	1	1	1	"GUATXEONLKVJBQFMDSRHZYIP"	"XIGFSLYEDOVHQPUNZBARMTJK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	54	"IS3SONA"	2	1	"Yes"	"S"	0	9	"J"	"False"	60	270	0	1	1	-1	"THJMZLAGXDYOUQKVRNBPSFIE"	"UBHNOEVLSJQGZTFDPIAMKYRX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	55	"IS3SONA"	2	1	"Yes"	"E"	0	10	"U"	"False"	0	210	0	1	1	1	"PIEMGAFYJBUZVOXHQKDNSRTL"	"ROBTPYGXAHUEVMJLNIDZSKQF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	56	"IS3SONA"	2	1	"Yes"	"U"	0	9	"V"	"False"	0	210	0	1	1	-5	"IHOGSXFZNLUEDYVPRKJBATMQ"	"ADTQUFEIYVJHZBPORSLMNXGK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	4
"main"	58	"IS3SONA"	2	1	"Yes"	"Z"	0	9	"T"	"False"	120	150	0	0	0	1	"GJSIBMQODTZRXKNAEHYPFVLU"	"ZDPLORABESGTJQYHUVXIKMFN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	66	"IS3SONA"	2	1	"Yes"	"B"	0	7	"S"	"False"	120	330	0	1	1	-1	"RTOJIUNDAPYBLESMQVKXZHFG"	"FDTYVXBSUMGNOZLQHKEIRPJA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	77	"IS3SONA"	2	1	"Yes"	"X"	0	8	"X"	"True"	60	90	0	0	0	0	"JDRBSPVZXAKNOUIQTGLYHFME"	"MXOQHRAVIEZJBTUFGLNSYDKP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
