"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	5	"DP6SONA"	2	1	"Yes"	"H"	0	8	"B"	"False"	60	270	0	1	1	2	"LFGNTUESHPYBDKZQXIJVRMAO"	"DGMZTNEKBYHXOARPVUSJQLIF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	6	"DP6SONA"	2	1	"Yes"	"A"	0	10	"A"	"True"	60	90	0	0	0	0	"KJHFTEVRIUADSOYQBLNXMZPG"	"VKUNMQEYXISJTFOHZABLRPGD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	18	"DP6SONA"	2	1	"Yes"	"K"	0	10	"K"	"True"	0	30	0	0	0	0	"VAPJMIFREQKNTGSYDZOHXBUL"	"GDNAPBVULRJHXYZSQIOKEFMT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	19	"DP6SONA"	2	1	"Yes"	"A"	0	8	"A"	"True"	60	90	0	0	0	0	"ILBQZSJDAGMVPKOHXFREYUTN"	"XFYGPTVLHDRNEJQBAMKSUZIO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	20	"DP6SONA"	2	1	"Yes"	"R"	0	10	"B"	"False"	60	270	0	1	1	-1	"XFNMUDYHIBZOSPKJRQEGLVTA"	"JPOILDHVARBXTSNKGYFMZUEQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	48	"DP6SONA"	2	1	"Yes"	"O"	0	10	"U"	"False"	0	210	0	1	1	1	"FXYGQPTORMNIEKVSHZJDUBAL"	"ESVJDALZXKUOBTFGYIPNHMQR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	56	"DP6SONA"	2	1	"Yes"	"Y"	0	7	"X"	"False"	0	210	0	1	1	1	"MDNGIOQLJPEKHVSUARFZTXYB"	"BOEJPGIXYTARUSHKLFNMDZVQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	62	"DP6SONA"	2	1	"Yes"	"L"	0	8	"J"	"False"	0	210	0	1	1	-3	"EGBIZXRYSLHPAMUJODTQVNKF"	"YTQFULBEJRKMNIGOAZXVPDHS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	72	"DP6SONA"	2	1	"Yes"	"S"	0	6	"J"	"False"	60	270	0	1	1	-4	"VAFHLXQUTKDJGZBIOYPNERMS"	"LTSGEQJVNIKPMAXBYDHFZRUO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	2
"main"	75	"DP6SONA"	2	1	"Yes"	"R"	0	7	"O"	"False"	0	30	0	0	0	1	"AMNYZDLORJISEQFXBUPVHGTK"	"HJUZYAKOMTFDSILNPRQXEGBV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
