"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	1	"KM4SONA"	2	1	"Yes"	"Z"	0	6	"K"	"False"	0	210	0	1	1	1	"OSILRFGYQZPAJDBHVUETXKMN"	"MAFUHXKZTGVOBIQDPNLJEYSR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	7
"main"	9	"KM4SONA"	2	1	"Yes"	"Z"	0	6	"Z"	"True"	0	30	0	0	0	0	"TBXOLRZFJPDNAUIYKQHEMSVG"	"GOAQSDBFLKEMIRJVXHNZPTYU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	10	"KM4SONA"	2	1	"Yes"	"J"	0	10	"B"	"False"	120	330	0	1	1	1	"KEAXPJRZISMONUTFVBQHLDGY"	"ZKTRVPSYAEBJQHFXGUINODLM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	15	"KM4SONA"	2	1	"Yes"	"J"	0	7	"E"	"False"	120	150	0	0	0	-5	"HAJPNFSEZYURVDKTXBLMQOGI"	"ZXSQRNIGEUKVOLTYJHBFAPDM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	2
"main"	16	"KM4SONA"	2	1	"Yes"	"A"	0	9	"I"	"False"	60	270	0	1	1	2	"MEPKZATORBGHJUDNQSVXLIFY"	"KQUVFENRHIYASJZOGPTXDLMB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	20	"KM4SONA"	2	1	"Yes"	"H"	0	6	"Y"	"False"	60	270	0	1	1	1	"OVXPETUJHYFZAMILKRBDNSQG"	"TOAQEBYHLXSJURFVGZPINKMD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	33	"KM4SONA"	2	1	"Yes"	"M"	0	10	"M"	"True"	60	90	0	0	0	0	"AHPIVJBDQFMTLUGEKSRNXYOZ"	"QNJVOXTPMHFILDEYZUAKSBGR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	36	"KM4SONA"	2	1	"Yes"	"S"	0	7	"S"	"True"	60	270	0	1	1	0	"LUIXHONGSFJVTPZKQEYBDMAR"	"FLZQIVXSEJAHTNOGUMBKPDRY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	37	"KM4SONA"	2	1	"Yes"	"K"	0	10	"D"	"False"	60	270	0	1	1	1	"BXPOMIFUTZSNHJRAVDEYGKLQ"	"JMHFIYBGORDKTXVUEZLQNPSA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	43	"KM4SONA"	2	1	"Yes"	"U"	0	8	"S"	"False"	120	150	0	0	0	2	"TFNMZRIVSAUJDKXEBOLQGYHP"	"PYBVTULGJAKQDZHXNIFMREOS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	56	"KM4SONA"	2	1	"Yes"	"S"	0	7	"T"	"False"	60	90	0	0	0	2	"MYZVUHJTKSRXNEQODGFLAIPB"	"EIRZJXQPGLAKONBFHSVDTMUY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	69	"KM4SONA"	2	1	"Yes"	"M"	0	6	"D"	"False"	60	90	0	0	0	4	"VQOZPSDRHJMYLIFKAGETNXUB"	"KNZMRLJOVXBESPQHIYADTUGF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	70	"KM4SONA"	2	1	"Yes"	"P"	0	6	"E"	"False"	120	150	0	0	0	-1	"TBASFPEJQGYOUKXDMRLHIZNV"	"BALJSXNIVMKHOURYTDPEZFQG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	72	"KM4SONA"	2	1	"Yes"	"V"	0	8	"B"	"False"	60	270	0	1	1	1	"MNGKTXLHFBEPAYJDVSRUIOQZ"	"LQUFATKXBVOEJSYRMGPINDZH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	78	"KM4SONA"	2	1	"Yes"	"P"	0	9	"P"	"True"	0	30	0	0	0	0	"NUDFQTOGMPLZSIAVRKEJYXBH"	"GKRTPHVBZLSEUXAYDOJNFMQI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
