"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	0	"CL2"	2	1	"Yes"	"A"	0	8	"I"	"False"	0	30	0	0	0	-1	"ZRDPHSVAIUOXEFKNBTYLJQGM"	"ILXEPYKMHOFJGZDUTVSNRBAQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	6	"CL2"	2	1	"Yes"	"X"	0	7	"K"	"False"	60	270	0	1	1	1	"TBZFALIMNUYHGEJPROQKVDSX"	"UOZQDANKXHLPMVEYBTSRIGJF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	8	"CL2"	2	1	"Yes"	"D"	0	6	"G"	"False"	60	90	0	0	0	9	"OAQHLTGEIZBVUJMDSFPNYKXR"	"IARUPYNGSFZQVMHOKEXBLDJT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	15
"main"	19	"CL2"	2	1	"Yes"	"E"	0	7	"F"	"False"	0	30	0	0	0	1	"YNJPDKAFEGRXQIHUVMTOZLBS"	"EGSAODIFTBURZLKVYXNMQPJH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	30	"CL2"	2	1	"Yes"	"A"	0	6	"A"	"True"	60	270	0	1	1	0	"GZQPVHFEJNASLIKXOBTMRDUY"	"MHVQNKAIODREGPTSZXBYUJLF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	35	"CL2"	2	1	"Yes"	"M"	0	8	"M"	"True"	60	270	0	1	1	0	"YNHABIVQDRKTOFXLPSZJGEUM"	"UQASRTLBMNHIXEDKYOVPJGFZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	39	"CL2"	2	1	"Yes"	"M"	0	8	"H"	"False"	60	90	0	0	0	-7	"GMDJVZUNHEFIQRAXLTBYOKSP"	"FKOJUIVDXBHAEPMRLNTGZQYS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	1
"main"	44	"CL2"	2	1	"Yes"	"A"	0	6	"B"	"False"	120	330	0	1	1	-1	"HBJAYPTLMXRVUQNKEDSGFIOZ"	"SKIRGABNUVHZEXFDQOJYLPMT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	49	"CL2"	2	1	"Yes"	"A"	0	10	"K"	"False"	120	330	0	1	1	1	"IFJNYPZXMOLSHTVADBEURGQK"	"NHDRLGOEPYKAQTUVSIJMZFXB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	51	"CL2"	2	1	"Yes"	"Y"	0	10	"J"	"False"	0	210	0	1	1	1	"APJXVDBZETHRLSMFNUOKYQIG"	"VBRDGQOIATJYMFXUZSKLNEPH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	59	"CL2"	2	1	"Yes"	"E"	0	8	"X"	"False"	120	150	0	0	0	1	"JIDSONPGXEYRBUHFQVTAKMZL"	"IAFBLHEXSDOVZPMNJQGRTUKY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	63	"CL2"	2	1	"Yes"	"A"	0	6	"N"	"False"	0	210	0	1	1	-3	"JNOKQPDFYIMTRHLSEBUZGXVA"	"UTJARSNIPKZQVMLHDBFGYOXE"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	3
"main"	66	"CL2"	2	1	"Yes"	"X"	0	7	"I"	"False"	120	330	0	1	1	1	"AUHNFLQVJKYDXGOBITZPRSEM"	"RLPZNHYIXTKJDQGVEUAMSBFO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	79	"CL2"	2	1	"Yes"	"D"	0	7	"G"	"False"	120	150	0	0	0	-3	"UQTEDJRGAHIOKMPLFSVBXNZY"	"UARJBEXINZVFMOLYPKDQGTHS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	4
"main"	80	"CL2"	2	1	"Yes"	"R"	0	9	"T"	"False"	0	210	0	1	1	-9	"ASDVOZMYQRPUKXJINEHFGTBL"	"RFSPYKMEVTHINOQULJZAXGBD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	0
"main"	85	"CL2"	2	1	"Yes"	"A"	0	9	"N"	"False"	0	30	0	0	0	-1	"VGDXJEHFANPROSITZQYBUKLM"	"BIPNKUDJGOZYHESTRALVXQMF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	87	"CL2"	2	1	"Yes"	"Y"	0	7	"K"	"False"	0	210	0	1	1	3	"GZRMYBJDUTPHXOIQESFAKLNV"	"NAOZDPLKTEYSMQJFBGVHIRUX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	96	"CL2"	2	1	"Yes"	"M"	0	6	"T"	"False"	0	30	0	0	0	1	"YOLGDHTMVBFZQKUJPXIERSNA"	"PTIYKBVNGZSQJXFRLUAMOEHD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	105	"CL2"	2	1	"Yes"	"E"	0	9	"F"	"False"	60	90	0	0	0	1	"JYVNIUDAXFEORTHQLBSZKMGP"	"RVHUDXZPQGSTEOJKMAINLBYF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	108	"CL2"	2	1	"Yes"	"B"	0	6	"I"	"False"	120	150	0	0	0	2	"RNTDXAIZBJYKHLGMUVPESOQF"	"BRMXHIFYDPETNLUJGVSZOKAQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	109	"CL2"	2	1	"Yes"	"A"	0	8	"Y"	"False"	120	330	0	1	1	1	"AOIXJTBVNQRGYPMKDLSUEHZF"	"GQLJHSTFYAZVORIBMDPKXUEN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
