Group,SingleLeft,SingleRight,DualLeft,DualRight
1,116.9686
1,125.5151
1,127.3832
2,114.7686
2,109.1330
2,144.2205
3,122.2851
3,122.9454
3,133.3781
3,142.8743
3,119.2735
3,130.1044
4,116.0826
4,124.7329
4,111.7365
4,85.1737
