"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"eccentricity"
"main"	67	"CharlieBouma"	2	1	"Bouma"	"G"	0	9	"F"	"False"	0	30	0	0	0	-2	"YIKJBAQGSFUTHMPNXRVODLEZ"	"PNQEDUJIYGSOLHRBZXAMKVFT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	7	7
"main"	73	"CharlieBouma"	2	1	"Bouma"	"E"	0	6	"F"	"False"	0	210	0	1	1	-4	"IZGMBYURHNLAQSKOPXEJVTFD"	"HTEGIMFBXUVPQLJKZSAONRYD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	2	7
"main"	79	"CharlieBouma"	2	1	"Bouma"	"S"	0	9	"B"	"False"	60	90	0	0	0	1	"UXTHPVJIYBSNOFEZGQLKRDMA"	"MBDEHPAORGIUSJYXZKLFTNQV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	10	7
"main"	83	"CharlieBouma"	2	1	"Bouma"	"M"	0	8	"H"	"False"	0	30	0	0	0	3	"FALNQKPIHDOMVSTEYJUXZBGR"	"KXUAPGNQJYDTRHLFVIBEZMSO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	11	7
"main"	84	"CharlieBouma"	2	1	"Bouma"	"Y"	0	7	"A"	"False"	0	210	0	1	1	-1	"NIKTOHYAFRPVXQJSMLBGEDUZ"	"GEJRXQYAVOTLIKFBZSPMHUDN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	6	7
"main"	85	"CharlieBouma"	2	1	"Bouma"	"E"	0	10	"L"	"False"	60	90	0	0	0	10	"OKHIRABGUVLFNSDTXYZMEJPQ"	"VDXNTAEOMRYPUZFBILKJSQGH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	20	7
"main"	88	"CharlieBouma"	2	1	"Bouma"	"E"	0	7	"M"	"False"	60	270	0	1	1	-1	"OQMANPFZURSKYVBJLETIHXGD"	"LYPNRJEMIHXKAZDUVQBOTSFG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	6	7
"main"	90	"CharlieBouma"	2	1	"Bouma"	"K"	0	7	"H"	"False"	0	210	0	1	1	1	"TIZKVFQRLOUDSHJXPNEBMYGA"	"JAFOPEXHKYMIBLVTURDGQNSZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	8	7
"main"	91	"CharlieBouma"	2	1	"Bouma"	"F"	0	7	"F"	"True"	120	150	0	0	0	0	"MOBZRVYFEAKXNUIJDTLQGPHS"	"NJTDAGREMVZOXBUFHYLIQSPK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	7	7
"main"	95	"CharlieBouma"	2	1	"Bouma"	"E"	0	9	"R"	"False"	0	210	0	1	1	10	"QPXSGBVODANEIZFYLKRTMUHJ"	"VGYZDHUJTRBPXSIAONKEFLMQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	19	7
"main"	109	"CharlieBouma"	2	1	"Bouma"	"R"	0	10	"R"	"True"	120	150	0	0	0	0	"ABGJMEPZHQRODKLSNVXFIUYT"	"DHRPXVIYOLFZMNBGKAJEQUTS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	10	7
"main"	110	"CharlieBouma"	2	1	"Bouma"	"J"	0	6	"T"	"False"	60	270	0	1	1	1	"GUAMERNYIZDTFLQVHKJBSXPO"	"BQLYOKTJNZXVIDMFHRPSAGEU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	7	7
"main"	112	"CharlieBouma"	2	1	"Bouma"	"Q"	0	6	"Q"	"True"	120	330	0	1	1	0	"KPSOGJQUYDRZTVHNALIMEBXF"	"ZGFONTQVJERHUDPIMBXYLSKA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	6	7
"main"	115	"CharlieBouma"	2	1	"Bouma"	"K"	0	8	"G"	"False"	60	90	0	0	0	-2	"XYMLZIKOGVBRFHSPADNQEUJT"	"XDHFTBUNIQJYMLEAPKGSROVZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6	7
"main"	120	"CharlieBouma"	2	1	"Bouma"	"A"	0	8	"L"	"False"	0	210	0	1	1	-1	"IVNUFYPAEXDLHOQMZKTRJBSG"	"RPOIVYDALMBGNUEJXKZFHQST"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	7	7
"main"	124	"CharlieBouma"	2	1	"Bouma"	"S"	0	9	"F"	"False"	60	90	0	0	0	1	"DIKGMAVPBFSQHZURYJOXLNET"	"DGNOQZXEBTKPVIFMSJURAYHL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	10	7
"main"	126	"CharlieBouma"	2	1	"Bouma"	"F"	0	10	"P"	"False"	60	90	0	0	0	-1	"TSJIGRNHAFPXZOYVKMQDUBLE"	"SIUEMFRDVPHKATQNGBOLJZYX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	9	7
"main"	127	"CharlieBouma"	2	1	"Bouma"	"L"	0	10	"X"	"False"	0	210	0	1	1	1	"LESAFRIPZUXKQVMJOHGTBYND"	"PRYHFJDMKSXLAVEINBTOGZQU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	11	7
"main"	129	"CharlieBouma"	2	1	"Bouma"	"O"	0	7	"R"	"False"	0	30	0	0	0	1	"YSZNKFUROMPJBQGVTEIHALXD"	"NBSXIAZDQJOYTEMPKUHFLRVG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	8	7
"main"	132	"CharlieBouma"	2	1	"Bouma"	"G"	0	6	"L"	"False"	0	210	0	1	1	-1	"TKPOERBFUHDNJXSYMGALIVZQ"	"ROHMPGLZESTAFYNUJBXDIVQK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	5	7
"main"	133	"CharlieBouma"	2	1	"Bouma"	"T"	0	9	"B"	"False"	0	30	0	0	0	-9	"TVHKPOEQXBYGIRAZLJMNFSUD"	"LPSYGZDOHTEVFURKIXAQJMNB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	0	7
"main"	136	"CharlieBouma"	2	1	"Bouma"	"I"	0	8	"F"	"False"	120	330	0	1	1	2	"DXNMIPSBHUGVJFYOKRQEZTAL"	"ADPVUNJLFTIERBZHOKYMXGQS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	10	7
"main"	141	"CharlieBouma"	2	1	"Bouma"	"A"	0	9	"B"	"False"	120	330	0	1	1	2	"OPFNLXERZVQSKDJYIAMGBHUT"	"ISJGKPEVRBYAFLNMOXTUHDZQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	11	7
"main"	142	"CharlieBouma"	2	1	"Bouma"	"B"	0	9	"P"	"False"	60	270	0	1	1	-1	"HVARJFPKYTGOEQZUBLNXMIDS"	"XMOGFRTZBPYIKSDULNQEVHJA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	8	7
"main"	143	"CharlieBouma"	2	1	"Bouma"	"A"	0	8	"A"	"True"	120	150	0	0	0	0	"IQHNKMXBAPZDTGVYJEOSRFLU"	"AUDBNKFQEMRIXZLGSJTVYHPO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	8	7
"main"	144	"CharlieBouma"	2	1	"Bouma"	"A"	0	10	"F"	"False"	60	270	0	1	1	-1	"MAFEBRXGPITZYNUODLJVKQSH"	"DXJMREIGZAFOPKBYLQTSUHVN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	9	7
"main"	149	"CharlieBouma"	2	1	"Bouma"	"L"	0	9	"I"	"False"	120	150	0	0	0	5	"VMGXFKYTSIABRQLOEDHNJZPU"	"YZNQVPBMRKAIUFHJTDSXEGOL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	14	7
"main"	153	"CharlieBouma"	2	1	"Bouma"	"U"	0	8	"R"	"False"	0	30	0	0	0	-1	"SGYEONQURPKFTMDZBJALIVHX"	"QEPHUZIRTJMXYGOVBDKANFSL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	7	7
"main"	154	"CharlieBouma"	2	1	"Bouma"	"O"	0	6	"S"	"False"	0	30	0	0	0	-2	"GQRIODSZVYLNFHXJPBTKEMUA"	"OLZVKTYXAUIDPGJFEMRNQSBH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	4	7
"main"	160	"CharlieBouma"	2	1	"Bouma"	"J"	0	10	"S"	"False"	120	330	0	1	1	10	"TGOPNQVIAXSKMLEFJRYZDUHB"	"RMLEHUNFTPSZGIVDAOKYJQBX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	20	7
"main"	163	"CharlieBouma"	2	1	"Bouma"	"O"	0	7	"D"	"False"	120	330	0	1	1	-1	"TRXHDIFKMPSZYNJOGQVABULE"	"JSFRVXODGUQBYHEALKZIMPNT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	6	7
"main"	165	"CharlieBouma"	2	1	"Bouma"	"J"	0	6	"U"	"False"	60	90	0	0	0	-1	"ZATBYJUMQOGDNIPRFHVSLEKX"	"XMLSPIETHQZUVFBNRDOAYKGJ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	5	7
"main"	166	"CharlieBouma"	2	1	"Bouma"	"L"	0	10	"I"	"False"	0	30	0	0	0	2	"RSVBNZJPUOITLEXKAFGDMQYH"	"QDUGMXIRHLTKFOEJSAPBYNZV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	12	7
"main"	175	"CharlieBouma"	2	1	"Bouma"	"J"	0	7	"X"	"False"	60	270	0	1	1	-5	"FXBKVOLSGNPDEMJZAIRHUTQY"	"YQJDIZRXBONHFGSLVAEPTUMK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	2	7
"main"	176	"CharlieBouma"	2	1	"Bouma"	"M"	0	7	"Y"	"False"	60	90	0	0	0	-4	"OAHMIKTYQSELPJGNUZBFDRXV"	"HYBQRZDMLFGTASUVIJKOEPNX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	3	7
"main"	178	"CharlieBouma"	2	1	"Bouma"	"A"	0	6	"H"	"False"	120	150	0	0	0	-2	"ZOLJAVHNSIGRXDFEYBUPQTKM"	"KNDFPOQGTJEXZYLSAHUBIRVM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	4	7
"main"	179	"CharlieBouma"	2	1	"Bouma"	"O"	0	8	"O"	"True"	60	270	0	1	1	0	"AJPSGVNRHLQEFYMTUBZIKDOX"	"GERHZFDPOLTBKQXUYJIAVSNM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	8	7
