"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"nPreCueStreams"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"angleOfWhichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	2	"HT5"	"nStreams"	0	"right"	8	180	"B"	0	9	"Y"	"False"	3	-45	0	3	"PROZBYMNFIGEXTSJHVLKDUQA"	"ADYFMUNRGQPTBVIKSZLJEOHX"	"VZRXOITYDMGEPFNJAUKBSQHL"	"HKUVXEQGJYAZBDLTSIRFMOPN"	"JHKZDBSAXYPQOMUEFTRVLNIG"	"JPFSLXHNVKZMYUQGIDABERTO"	"XNOPHEJABIUFQLRTZVYSGKMD"	"UNORATIJMQZSFBXKGVHLPEDY"	1	12	FALSE
"main"	3	"HT5"	"nStreams"	0	"right"	8	90	"N"	0	6	"F"	"False"	5	-45	0	15	"MYFSNLRDOAGVBUJXIZHEPQTK"	"TEUAQBHMVODILFGRNYKPZSJX"	"KZMHGFALETXOPSBQVJUNYRDI"	"NHQISFOPMKGTJLXYRZEUAVDB"	"RVOAFPXIDQLUHBNYTKJEGZSM"	"OPTRZEFIXUAVMBJHYLDKSNQG"	"RJISTONEBMKVYXGADLQUFPHZ"	"MXUDBOKJQLTAVRFYIEPSGHNZ"	0	21	FALSE
"main"	6	"HT5"	"nStreams"	0	"right"	8	135	"J"	0	8	"A"	"False"	1	-7.01670929853e-15	0	15	"UJSEIOXRPTMALDBGNYZFHQVK"	"HUFEYSDPAXBZVRIMGLKTNQOJ"	"YKFDEQTXIMLHGZRSOBPJANVU"	"IQKGHRYSVANFMEUOXBLZJTPD"	"LJTNDVMAERKOXZSQUGPHBIYF"	"DQOVJTRNIFLKYPXESGUHZBMA"	"GUZFTPMQDRNVIBKLHSAXOYJE"	"KLZXFEHBTAUNOMVQSPIGRDJY"	1	23	FALSE
"main"	8	"HT5"	"nStreams"	0	"right"	8	225	"M"	0	8	"N"	"False"	0	45	0	3	"DKPFXSEANQTMLJBUVGIZYRHO"	"GMORPTYIJQLAUNDSZVXFBEKH"	"XYLUNPEFAVOGIBDHSKRJZQTM"	"ZSEYVGAKTHLPORXUJFMDNBQI"	"AGKEJTMXQFUDZPHSOILRYVNB"	"THRBMOXGASNLUYJPDEQZFIKV"	"VKHUENBJGLFAMPIQYRSTOXDZ"	"IMDYKXVRFSHPELGOQBZAUJTN"	0	11	FALSE
"main"	9	"HT5"	"nStreams"	0	"right"	8	225	"S"	0	6	"V"	"False"	2	-45	0	3	"GBSTRJAYULVXQHOEFDKZPNMI"	"OPEVGNKDZQIHAXMFUTBYJLSR"	"LGAZRUVNKSHMPYEJXIBFTDOQ"	"YBZNQGDILMXAHKUTVESOJPFR"	"JSYHRPXTAKQEUFMLOBGZIVDN"	"MXYPIZFKVBDSRTGNLQOUJAEH"	"MTEYIGAUBKNROHXQLPFZJVDS"	"YVSTUPOMJDQNBGRELKFZAIHX"	0	9	FALSE
"main"	10	"HT5"	"nStreams"	0	"right"	8	135	"B"	0	6	"L"	"False"	3	90	0	-5	"DEKYJTGOSNLRFAVQHMXIZUBP"	"RJSTOUPFYAZMNVHIKGXBDQLE"	"LMSUDPTKNHFIBGEAZYOVQRJX"	"VBXEOHLMAUDPIRYGQNZFJTKS"	"IREANGOZVSMPKUBTDHQYLFXJ"	"TKSYGIZQLVXJBMRUNOPDEHAF"	"JYNVLBPKZSGQURHFAEXITMOD"	"DBPIRJVOESHZUKTGFYNXLMQA"	0	1	FALSE
"main"	12	"HT5"	"nStreams"	0	"right"	8	0	"S"	0	8	"Z"	"False"	4	-7.01670929853e-15	0	3	"LRDMUAXEOQZNBJHSTVFIPKGY"	"UMQOBFRGPSVHYTZKDNXIALEJ"	"URYPALDFMKGNBZESVXJQTIHO"	"MNAIEGOQKTURLXDBSYZFPJVH"	"GLEJMOPNZUBSQRKAXHVYTFID"	"MPQFSTGOBXAKHVDEYIRZLNUJ"	"HJUIQLTYGNEPARVDBOZXFSKM"	"UIQBDPGLXOSFAJYZVKNRHTME"	0	11	FALSE
"main"	16	"HT5"	"nStreams"	0	"right"	8	315	"R"	0	7	"H"	"False"	2	45	0	4	"VKXNMOPQSYETAIZHBRLDGJFU"	"SEUBTDALJNIGPYQFRXZMKHOV"	"VGNTYQKHOSMREZIBAUFDXLJP"	"HOLKYUIQVXTFRGDJPEANSZBM"	"YUVTMRIJOSBZNKGLFAPEDQHX"	"FGPLMQYODAUNJXITKEVBZRHS"	"MBFLUPKYZTJROIQGDSANHXEV"	"NASMXIFDBYPQLKOGTHJURVEZ"	1	11	FALSE
"main"	19	"HT5"	"nStreams"	0	"right"	8	90	"S"	0	10	"O"	"False"	6	-1.40334185971e-14	0	2	"LZGTPNKOJHIDSMEQARVXFYUB"	"BXGNRDIUMLVQPEOAYFZKHTSJ"	"GDXRBOMNFJTZHKPYLVUSEAQI"	"TPFNDGLRBJOEUYQZKAIVSMHX"	"BTRYXOASKVUFJIENHZMDPGLQ"	"RKXALGJOUPEBTIFNMZSHDQVY"	"EKFTVNRUJGOPSLHQXBZMYADI"	"UAMXHPVLJNOBIRQGSKYDFZET"	1	12	FALSE
"main"	21	"HT5"	"nStreams"	0	"right"	8	135	"M"	0	7	"E"	"False"	5	-1.40334185971e-14	0	-2	"VXIAMYJOUTFZDQEBLSNRKPHG"	"QXGMPJYRIOZFTAEHVKNLSBDU"	"BJAMXQEGKUFHVLYZTRODNIPS"	"XDGNMSPEKBQUYFZJIORTALVH"	"BXENAUFTIDQHYMLJRGKOPVSZ"	"BUSYOMREKFNLHTIAQXJVZDPG"	"OKFBURQIJXVNZAPYMTHGEDLS"	"LJGUSANPXBKQRYMFDVIZHOET"	1	5	FALSE
