"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"nPreCueStreams"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"angleOfWhichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	2	"GR13"	"nStreams"	0	"right"	8	45	"P"	0	8	"E"	"False"	7	-1.40334185971e-14	0	-1	"ALJBENIOVZSPYUQRDGMTKHXF"	"QRYIPFJENTHVDGZKLXSMUBOA"	"PXSBHOMVDQIALZFJKNTYGURE"	"TYEKAHQBDJOGLIZMSXFNPUVR"	"YTHQLUXGODIBPRNEJAMKZVFS"	"IQVEPHAJZYKGRDTOSNUBFXLM"	"TXJLKYIZMSGPBQRAVUDOHFEN"	"DIXFQANPEKRTUZLSMGBOJVYH"	1	7	FALSE
"main"	3	"GR13"	"nStreams"	0	"right"	8	270	"D"	0	6	"O"	"False"	3	45	0	1	"XFTRYMNSZAEUVKQHJODGPBLI"	"TZIVKHAMNJDEGLROPQUFBSXY"	"QZATUNYMHPBOSLRIKXDFGJVE"	"SVMNGXODJLQIBAZFYKERTUPH"	"KSJDYQHTINOPBUVGZXAFRMEL"	"KYVSTNJAQZMEGBXIHOUPFRLD"	"IUTHVBYMLKZFEJGPOXDASRNQ"	"MQPYXFUKTASBOZVELJIHNGRD"	1	7	FALSE
"main"	4	"GR13"	"nStreams"	0	"right"	8	0	"M"	0	7	"M"	"True"	2	90	0	0	"SMVANEDTQKYPOFHZLGBUJIRX"	"HEBGITQXDOFUVZMKYNSPLJAR"	"EQAGHZJMDVOFTLINSUYBXPKR"	"HNQFJPDBIMAKXSERYZLTVGUO"	"VABMUDILNTFPHEROQKZSYXJG"	"GFLBIHSPZMDYUTXNOVKRJAQE"	"XPZMAVOLTSJHDUYGEKRQFNBI"	"HMPUBONTEDXZQSILGJFKRVYA"	1	7	FALSE
"main"	10	"GR13"	"nStreams"	0	"right"	8	45	"D"	0	7	"D"	"True"	4	-135	0	0	"RNXIHDMQLVPGYOSTKEAJUBFZ"	"GBRZIMNSHOLEXAYUKTJPFVQD"	"KBMAOQUETZFIPXRJVYGNDLHS"	"QMYFOAGXUSDZTRJKPVIHNBEL"	"YNGVTPEDLSXJFMQZIAKHROUB"	"SBDXNEKALJFIOUHQYMGZRVTP"	"PIMUNJOKVYBZHERLASDXQGFT"	"AGDHIQUPRBSVZJYKMXFTNOLE"	2	7	FALSE
"main"	11	"GR13"	"nStreams"	0	"right"	8	90	"B"	0	10	"S"	"False"	4	-90	0	-4	"ENYDUKGOPBASQFRTJXZLVIMH"	"SRUDGTVPBAEQYJKMLOZHFINX"	"UEHNTXAPVIDLSMKJGFRQZYBO"	"YSIVGATUKNMXLFPJERBDZQOH"	"GATKYRBPEMSDHVJIOQUZFXNL"	"TBMKUJVRNPIOHYAXQFEGDSLZ"	"LZTQBMFGPVOYXRAHEUDKNJIS"	"QHSAPXFIBYENDTRLOZJKGMUV"	0	6	FALSE
"main"	13	"GR13"	"nStreams"	0	"right"	8	0	"U"	0	8	"D"	"False"	2	90	0	-2	"KUBSAOQHYDNXTREJZGLPMIFV"	"UZNIQHSYDBLORTXFVJMEAKPG"	"SKMEOJUHDQVNPIRXGFTZBYLA"	"ENOUMXGSYQHTLIPZJRABVFKD"	"UIHYZMVLRFODPAQTBJGNEXKS"	"DFAOLUTZBRKPYIHJXEQMSVNG"	"HSDQLOFAIPGTMXVNEZBYRJKU"	"BFZAQSRDPTOLNYHUEKIXGVJM"	2	6	FALSE
"main"	14	"GR13"	"nStreams"	0	"right"	8	135	"R"	0	9	"R"	"True"	3	-90	0	0	"SGBLPEDFIKZMYQOATUXNHJVR"	"ZRPHSFVLDAIOMJEKNTXQYGBU"	"VHJPEGKASYXOQFRIUTMZNDBL"	"MOHPAKZLQRTJENFBIGYVXSUD"	"FRMTPDLKBOVNEHUAJYZISGQX"	"JTOMBSFREUYHGVZQIPDALXKN"	"VHXZNTUBROYEADILSGKQJFPM"	"XRSZEUFNIGBLDTPKOQHVAYJM"	2	9	FALSE
"main"	15	"GR13"	"nStreams"	0	"right"	8	135	"R"	0	10	"O"	"False"	6	45	0	1	"VMJKTGAFDUBNLPQHRZYSEXIO"	"VLNAGFKHUESIXPJMYQDBZOTR"	"VENBYDMAUZFKLPTJOQIHXSRG"	"MKVTRZQDEFPIJOUNXSHAGYLB"	"PHOMJQBZFUNGIATLRDVXKEYS"	"DULOYZFGEXMPSKHRTJBAIQVN"	"YKZLFDSJEQORHGIABVPTXMNU"	"VKDHFPANSGZXRLUJOITQEMBY"	2	11	FALSE
"main"	17	"GR13"	"nStreams"	0	"right"	8	270	"Q"	0	7	"Z"	"False"	1	-45	0	12	"UYNDKSFRBAPLJHVTIQZGXEOM"	"ASYOVLFZIBHUDXETJMKQNRGP"	"EBGNQKFJZPOLXDVUHYRSAIMT"	"OJYVIMDFTXBPHSKGQNZUERAL"	"NJXMZLUBPVGFSKYETHAQORDI"	"OEXYHQTAIBJKLZUGNMPFDSVR"	"NUMJHTBFOXYKSZAERQVLPIDG"	"HGFBSZJQIXOVRDNPAMUYLTKE"	3	19	FALSE
"main"	18	"GR13"	"nStreams"	0	"right"	8	180	"M"	0	8	"I"	"False"	0	180	0	6	"DZNAYEBRIVGQSUMKTLHJOPXF"	"GTMYAOBNPIJUVLEZFRQKDSHX"	"AIUZHJEMOXPTQYVDGSKFNBLR"	"QGXELYPIROKMVFAHNZTUJDSB"	"DOGLEHYUVQBZRTMFAJPXNSKI"	"QSUIOKMNZRYPLTBDGAEJFHXV"	"DYOGLTFBNHEJXUKARVQSMIPZ"	"NBSELDVXOYTUAKRQJMGIPFZH"	0	14	FALSE
