"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"nPreCueStreams"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"angleOfWhichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	3	"BN12"	"nStreams"	0	"right"	8	315	"R"	0	10	"E"	"False"	3	90	0	1	"AKLTOVUIDZNHFXYBRGJMQESP"	"OZBDLFIPNXAJQMHEGKUTSRVY"	"AJBXEIYOGHUKDZQPMLFVNTRS"	"GMOUBKVZLPERYXIDFSNTAJHQ"	"DXBEQNOTHYAMVFRZUILPSKJG"	"QJXYHOLVFPKDIRZBNAMTUEGS"	"FDLMRIOGVPJUSYBXNEHAQTKZ"	"EDGTNISYQPHVLUXRAMBKJOFZ"	2	11	FALSE
"main"	6	"BN12"	"nStreams"	0	"right"	8	315	"A"	0	7	"H"	"False"	2	45	0	1	"UKEPINLZXFMGASDJVOQTRBHY"	"SIXKVRZENBQGLTJHDYPUAMFO"	"XSLGJQVHAIERPUNDZFBMOYKT"	"FKBXYQPJSGUEDTRHZMNAILOV"	"ISTRBOGNQKAVLXHFJYEDPZUM"	"LMDXZRAGKQPYJUNTOIHVFSBE"	"DLEBMXPUQGJKVSINAROTHFZY"	"QMTKDVIELNJGOAZPBURXHFYS"	1	8	FALSE
"main"	7	"BN12"	"nStreams"	0	"right"	8	135	"E"	0	10	"E"	"True"	5	-1.40334185971e-14	0	0	"KITGPSDNBOMJVXEHULYRAQZF"	"DEIULNKXYBGZVRHJSTFQAMOP"	"GKQLNOBRUZVTXHFYDSMPJAEI"	"XZTIMOUPQFJSANGYVKLEBRHD"	"SLRPVMYQNKJAHUTFEBIDZGOX"	"TYXUSIJGNAEODZBRVMKPHLQF"	"AGENBPHVJUDSXIMQOKYFTZLR"	"LVFMJONZERHUKTGDXIPASBYQ"	2	10	FALSE
"main"	9	"BN12"	"nStreams"	0	"right"	8	270	"E"	0	9	"H"	"False"	5	135	0	11	"AJZXOGTNSMVEIPHUFQLRYKBD"	"TFRXSMZQIVNGBOYHKUALPEJD"	"FVQOXDLZHAMISPBGYTEJKRUN"	"SZQIKEGXRMTNJLBHFDUVOPYA"	"AXORPSJQYLBEFDIKGZMNHVUT"	"GIODMJRNSHQBUFLKTZPAEXVY"	"GBTASEUJOIKDYVLFPHZMRXNQ"	"SKIMGXHNJAULQZYOTPRVBFED"	1	20	FALSE
"main"	10	"BN12"	"nStreams"	0	"right"	8	270	"P"	0	8	"P"	"True"	6	180	0	0	"PGZHTJFIUVQMODKNSYXARBEL"	"XBSLIQOPFRJHZMKGADETNYUV"	"RLJYUZOTBDAKGHFXPVNQSMEI"	"ERLTOZUXMYHVSIAKDJQNPGFB"	"NULDZIXKMRVJSGYFHPAETBOQ"	"AQXBDHOVZRYEJFNGMTPKUILS"	"ZYNDSQMEPTOAKIRXUFBJVHLG"	"AGSPMRZIHJTXELFVOQDYBUKN"	1	8	FALSE
"main"	11	"BN12"	"nStreams"	0	"right"	8	0	"G"	0	10	"O"	"False"	3	135	0	1	"HXRLFUBYAMGDNSQKTIEOZPVJ"	"LRMBIOVNPEKQHXGUJADZSFTY"	"BGZLONHMDQUXJISKYPRTEVAF"	"ULTSKZQPDHOGNJFAMIXVYRBE"	"RJOGVHAPEFKSZXLBMNDITYQU"	"RVEBLDAHIKZQTYPJNFUMSOXG"	"NYAOHZLUDPKRBQEJVMSGFTXI"	"GTFMXPLKQHRYJNBZSVDAEUOI"	2	11	FALSE
"main"	17	"BN12"	"nStreams"	0	"right"	8	135	"S"	0	9	"Z"	"False"	1	180	0	1	"LITEZSJUQRDBHAXNYGPOFMKV"	"VRMAGTBFYZSJNEOXHLDQIKPU"	"MKHRUFDYSGIVQPTXLBJEZAON"	"VSJGXAOTEFLNKQZMBHURPYID"	"VOEBNASJPXYGHTLZRFIMKUDQ"	"VJFYRPABKULXDGZHEMTSNOIQ"	"GVJZPUOEIBTLXNRFSKYDQHMA"	"BMGPXHJZLIYSROUDQEAVNKFT"	1	10	FALSE
"main"	20	"BN12"	"nStreams"	0	"right"	8	225	"K"	0	10	"L"	"False"	5	90	0	-2	"HIXUOFMRNTSYVABPLZJDKGEQ"	"USTMQYHIAGJVPRFDLKEZXNOB"	"BFUKJASNZXMEIDQOHTPVGYRL"	"EIKUHZMNASYBTXGLFQORDPJV"	"XRJGFLPMBHVYTKQINUZASEDO"	"TJUHOMESKQLXNRAYVZGDIPBF"	"OBSUFVGARDIYLMJXHTPKZQNE"	"LJXAOHEUYBQFVPDMSTKRZGIN"	3	8	FALSE
"main"	22	"BN12"	"nStreams"	0	"right"	8	225	"K"	0	8	"B"	"False"	3	-1.40334185971e-14	0	1	"IAFSLQHMUKYTXNRDPOBVEZJG"	"EBAUGOFKPVSDTIXQJHRYLMZN"	"EMKFSGQJPYNHXOVBURAIZTLD"	"PFZUEILMBKDJXRSAGHNVYQOT"	"HVTNRODSMUQIJKPXFEZGYLAB"	"UEZIXBJDHPKLYMRFVSGAOQNT"	"MYFORGBLJSNPHXZEUDKIATQV"	"FSTQGLBRVONEXHAZKMUJDPYI"	3	9	FALSE
"main"	24	"BN12"	"nStreams"	0	"right"	8	45	"N"	0	9	"S"	"False"	6	-45	0	-4	"VQHJFUZYGELBADKTMSXPNORI"	"JFESKGQNBAHIULVPYDMZXRTO"	"KPBJZLEGRSOFTDHYVIMNQXAU"	"OLKMJGVHFPDNSRBIZTUEXQAY"	"QYLSBARZVPOUTEDGNMIHFKXJ"	"BXZDUJQPEHOVMGNSIKFALYRT"	"HMVOKNJGBSTLXIYDZUQEAFRP"	"BMKYZDHANPRUFOXGJVQILTES"	2	5	FALSE
