"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"nPreCueStreams"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"angleOfWhichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	48	"ZZ9"	"nStreams"	0	"right"	8	225	"R"	0	9	"P"	"False"	1	-90	0	-2	"IFQYSUXKMDOBTJZVANEGHRPL"	"GXJDZMURKPEFOLNQHSVBAIYT"	"HXMNAOYPDITULJQVRZGSKEFB"	"NZPAMSTVUIKLFDRQXJOGBHEY"	"LMKZDOQEBXFSUVNAIPYJRGTH"	"SPVLTYGBMRXFKQHDUIONAZEJ"	"UMNZYOVRBTGILEFXHAPKSQDJ"	"IBTFJHLGUZARMPDEOSQNVXYK"	0	7	FALSE
"main"	51	"ZZ9"	"nStreams"	0	"right"	8	135	"O"	0	8	"B"	"False"	2	-135	0	13	"UFXJLYSDGAHVOQZRMIPKBNET"	"HMFOITVNXDQBAEZURJSYKLPG"	"TUVXNSEPBFQJKRGIMYAZHOLD"	"KPHNXBJSIQAYGDTURFMOVZLE"	"UDPHZRJITMGYBNKSLEVFOXAQ"	"ZYBJTQVHDLFUPIMAEGNXROKS"	"JYXOVRUMGDESFTKNIHLBQAZP"	"OYIDNSBRKLGXFQMJEZVUTPHA"	0	21	FALSE
"main"	56	"ZZ9"	"nStreams"	0	"right"	8	270	"S"	0	8	"I"	"False"	6	180	0	2	"FAGKJLBNZRQDPHIMVXYUTSOE"	"AQBLMPEUTJNHGOKZXFVYSIDR"	"NKMRDPHVZBSFJOLXYIAUQTEG"	"SFKYTLGEIZAXRUNOQMDHPBVJ"	"VIKQLJRSOMFTYXEDGAPHNZBU"	"RQTVXOUASGEKBMPLHDIJZNFY"	"MNDAPRYZIOSBQVFJEXGTUKHL"	"UDNJMYBVIZRXGLQTFPAEOKHS"	0	10	FALSE
"main"	57	"ZZ9"	"nStreams"	0	"right"	8	0	"X"	0	7	"L"	"False"	0	0	0	2	"TQJKMEULZXBVOSRHYDAIGFPN"	"FQHMAXNTREGJZBSDVUILOYPK"	"ATSYVDNXFUJIMKRPGOBQHEZL"	"XUNTIPLGREJBDFKMOAHYZSQV"	"GZQNOSDXMAIHFYBKLVPTERJU"	"QMOGDVZXLSKPYNFIRHTEBUJA"	"ZYDFMQIJUOGVXSKABPHNELRT"	"ZMGTIJKBXDVUROHLFNEAYSPQ"	0	9	FALSE
"main"	61	"ZZ9"	"nStreams"	0	"right"	8	225	"X"	0	6	"T"	"False"	6	135	0	2	"GZIKRYEDAJOSVFUTHPQBXMNL"	"PMBUNEQKRFDYXHZTGSAOIVJL"	"MZRGBFJLSDTPHVEXQUAYIOKN"	"HGFTURNSMZIPKYJLQXEAOBVD"	"JIHEPUFLXQVMAOTKYRSGZDNB"	"ZIKTBAFPQGNVSLJDRHOEUYXM"	"ONKSZDTVXFJIEHRAPBLYGMQU"	"KJQPOIEAUFRSDBMXTLZVYGHN"	0	8	FALSE
"main"	62	"ZZ9"	"nStreams"	0	"right"	8	45	"A"	0	8	"B"	"False"	4	-135	0	3	"FJUOAVYBPEQDKMLINRZHGTXS"	"GYLPATHKJNSRMDFZEVUXOIQB"	"LJVXKGUYBIAHNSPMOERFQDZT"	"GUBNMVFHOASQZDJXTPYLRKEI"	"UVJFZPDOBLIATYRMEHNSXGQK"	"IAPFVQSUODGBZLRNJYTXHKME"	"YAMGELKZRUSIDFBNHPVTJOQX"	"SEAFIHNLXDZUTQVOBMRJKGPY"	0	11	FALSE
"main"	64	"ZZ9"	"nStreams"	0	"right"	8	90	"S"	0	6	"Y"	"False"	1	135	0	-2	"YAXMJKTVLEGIBHNRDOZSFPQU"	"MLJVSKYQGONZFDPUTEXAIBHR"	"EDQZGBPNISVUYHOKXRFJMLAT"	"PGURKNSXADQETYJBHMLIVFZO"	"UMEGTFBNVLZYPJKSDORIAXHQ"	"PRDHXANBTGZKFIYVOQLMJSUE"	"HXJQANGLZMBFDTVPYRISUKEO"	"KEVGQHROZLBSAPXFDMYUINJT"	0	4	FALSE
"main"	66	"ZZ9"	"nStreams"	0	"right"	8	225	"P"	0	8	"D"	"False"	1	-90	0	4	"BMLZUTSDEGYNXVFRAIQOPHKJ"	"RVUAMOIFDKEGPNYSHTBXJZQL"	"YSBUJXZEQVFDHAMILRNOTPKG"	"PELXOZDKIMUQRANTYSBVHJFG"	"DQEMNOARFLTYBXSVIZKJPGUH"	"RTXEZNPUFSGJKIQYLOABMHVD"	"RFSEZIBHLQMKPXOYNGTJAUDV"	"XIAUQOBFLKPRHMDENSYGZTVJ"	0	12	FALSE
"main"	68	"ZZ9"	"nStreams"	0	"right"	8	270	"F"	0	9	"E"	"False"	7	-135	0	6	"QXYZMHUIEPABSDNOFLKGVJRT"	"EOXBRFIDGYPZNHKQJVUMSLAT"	"VDEIPOZNBJFKGQMSHALYUTRX"	"YQJGBKXHMURNPLDTAZIOVESF"	"ZQEBISORNPDUJGTXLYVKMAHF"	"KDLOJGTXSVHAZQNUPFREMYIB"	"ILYRFZMXGTOHNAKDJQUPSBVE"	"LBHKUSOYTENPIAVFXJZMRGDQ"	0	15	FALSE
"main"	69	"ZZ9"	"nStreams"	0	"right"	8	315	"S"	0	10	"E"	"False"	3	90	0	-9	"ERSVOBKUZMJFLHNAYQIPXDTG"	"JZKQSHBAEPRYOGFMUDTVNIXL"	"XNHBDIAERMOKTUSFLVGYPJZQ"	"FSVUKYMXTQEOZIANBJLGRPDH"	"OVUSDEXJGNTKBAYHFMPRIQZL"	"BYLNZPTKSOXVAEIHQRGFJMDU"	"MOJSNTIXBQHFZULYDGAKVERP"	"HGOUNQZFMXLAEDSPBKYRVTJI"	0	1	FALSE
"main"	70	"ZZ9"	"nStreams"	0	"right"	8	45	"X"	0	6	"Y"	"False"	0	45	0	4	"GRBEHQYLJOXMDVUSITPZNAKF"	"MFBLNQIUVHRPDGZKYAETSJXO"	"JEOSHGBKQZPXLVFYTUDMRIAN"	"ZVILEAFQMRDOBNXSGUJTYHPK"	"DPMQYRAFVSGZKLUBHIEOTJXN"	"LBXJIRVDUSFNAKGMPZQOEYHT"	"INHVARUMFLYZKBJOPGETQDSX"	"MNXORGYKLIBQVATPEUSHJZDF"	0	10	FALSE
"main"	71	"ZZ9"	"nStreams"	0	"right"	8	0	"R"	0	6	"O"	"False"	1	45	0	12	"DKQYGLXOVFTJISBMURNAZHPE"	"NIADZEOPYGBJTFXVLURHQSKM"	"TLXODAJNHZEQIFMUSYBKGPVR"	"OJZMIADVUXKPBRGLEFSHQYNT"	"IFATQXGKPRELZVNUHMYDJOSB"	"MKSRYHIOGEPZUTFNJADXBLVQ"	"VMXKTEIPHNFZALSORQYJBUGD"	"GFKXYIZNOTJBADRLUHSEVQPM"	0	18	FALSE
"main"	73	"ZZ9"	"nStreams"	0	"right"	8	315	"X"	0	6	"Z"	"False"	3	90	0	17	"KTFXDYSVOIMQPENJZGHULABR"	"KBGPFSTVDJEXHOYRZMNAUILQ"	"RAKFGTILEDPVNXUOBJYHSMZQ"	"OBJQGNZKTHRVDLEPMAFYSUIX"	"JIDMSQOEBKRLANFHUYXZTVGP"	"JOFZITPVYUDGKARXHSMQBLNE"	"ELFONBZKPAQMTSRGUIDYVXHJ"	"QZVFAOHGXNKSLMJBUTPERIYD"	1	23	FALSE
"main"	74	"ZZ9"	"nStreams"	0	"right"	8	0	"P"	0	8	"X"	"False"	4	180	0	1	"FJEKOMAGQNZUTLRHVXSIYPDB"	"RLOHXVKESNYJIMDQUTFBPZGA"	"YGZJLRMQVSBDXHUPENAITOFK"	"XVPYQMLAGZNFOIETHRJBSDUK"	"LGKEFSTIXPVOHMQBRDYUJANZ"	"XDOEJNKRGSPBVAYQMTFIZULH"	"ISRTLGMPNVXBDQYEZAOHJUFK"	"VZXRGLMAHKFJDPTUSIQEBYON"	0	9	FALSE
"main"	75	"ZZ9"	"nStreams"	0	"right"	8	0	"X"	0	9	"K"	"False"	5	-135	0	-2	"EYRDKIPNOZGJFQLATVMHUBSX"	"SJGOBRDXYZNILAHUEPTVMQFK"	"KSEQZNVABDHUMPXFYLRJOITG"	"EVFJBASNQIHPGLKUXZYROTMD"	"HVJATLMFEZKQIXRYNPBUGDOS"	"GLFMZBTXRKQNIASDYUHVPJEO"	"YIBATFUSVPHEDOLZMRJKXQGN"	"EJYRGFNODMLZUQHPATSXIVBK"	0	7	FALSE
"main"	76	"ZZ9"	"nStreams"	0	"right"	8	90	"S"	0	10	"I"	"False"	2	180	0	1	"XMDTGPFJHUSELBIROQZYKVAN"	"NGBKUIFJLPZRYOAEVQMDXTHS"	"QRALMDYOXUISJEFZPKTVHNGB"	"ZGTSAPBJREHKMNYLVOIDXUQF"	"XEPRHGUZIMDKBFOLQJSNTYVA"	"VEJTLXUONZSAPMBGYKIRHQDF"	"XJVHDMBZKSUOLGQNAEPYIRTF"	"LBXGJQAEPDNSYMOITVKUFHZR"	0	11	FALSE
"main"	77	"ZZ9"	"nStreams"	0	"right"	8	225	"Y"	0	10	"N"	"False"	6	135	0	4	"FQGRSXDOIBUNKPMLTEVZJHYA"	"MDUTRSYIOGVLNFKXBQAHJEPZ"	"KXZUAHRNOBPSJDEFQLTYMVGI"	"RVTMNQIFDPOYZHBLSGAKEXJU"	"LPBJKNDOIMSRXHYEFZGQTVUA"	"JEFZSVKNUYGXTRIHPOMLBADQ"	"LHBDQOJARFNUTEYVKIXZPMGS"	"ZVUEIMOKNHGAXLYDPJTRQSFB"	0	14	FALSE
"main"	80	"ZZ9"	"nStreams"	0	"right"	8	315	"S"	0	7	"H"	"False"	7	-90	0	1	"PGFDJZQTHMXBKLNSEOVYUARI"	"PTUVFMKXHZENIQJGYSBLADOR"	"PDLYGRSKQBIFHTMXVJZUAENO"	"VTIBKEPGLASXQYHNMRJZUDFO"	"FLUAJZDVSPGBYHKOQRXETNIM"	"XBRQNJKFVTDGYUMEHLIOASPZ"	"OAZRPYBHEGVSLKXUMQNITFDJ"	"VJDPKAUHSMITQLXRBFYGOENZ"	0	8	FALSE
"main"	81	"ZZ9"	"nStreams"	0	"right"	8	270	"X"	0	8	"K"	"False"	0	-90	0	5	"GTRMZISOKVNHEXDQBYAJLFUP"	"UEBKIMOFNJVDAHQYLZGSPRTX"	"ASVUQFNLRYGDOHZPMXJKIEBT"	"TEKPBQURDLZJSXVAIOHFMYGN"	"VDIXZABQJGHFOKYTMPUNSERL"	"TJHDRMIPKXAVUBGLYOFZNEQS"	"ZPTHVUALMGXSJQINEDBKYROF"	"VONELPRUSTQKFYBJGMXAHDZI"	0	13	FALSE
"main"	85	"ZZ9"	"nStreams"	0	"right"	8	90	"B"	0	8	"A"	"False"	2	180	0	1	"YGHSENTLBKUPRZFOVDAQJMXI"	"QUHYVXODJFGSMIAEPLZKNRBT"	"XOGMNZYTABPDJSRQIFHLKEVU"	"XSPVRATEUZHFOBQJMLNYKGID"	"EHGOLZYUQDXJPBKRINVATFMS"	"ZGHPNSFIUYQTVRMDKOXEAJLB"	"FMGAQPNTBZUHRYLVKOIDJESX"	"KJGIHXQVLOUSEYRMDPTANFZB"	0	9	FALSE
"main"	86	"ZZ9"	"nStreams"	0	"right"	8	45	"R"	0	7	"H"	"False"	6	-45	0	1	"LKAURBSXYTMPGZFINDVOEJQH"	"DSZQIXGJFBNELUKYAVMHROTP"	"JHQYGVFEZANMRULSOIDTXKPB"	"SAGDNKUXEIYLTJRMHVPBOQZF"	"XHUZMYNADKFOSVRQLBIJGTEP"	"BEKJYGIOSRMTZHQFVDPLXANU"	"KIXJZDUHRQATFGVLPEMSNYOB"	"DXYZSFJGVIQLMEBHKTUPRANO"	0	8	FALSE
"main"	87	"ZZ9"	"nStreams"	0	"right"	8	180	"N"	0	6	"M"	"False"	3	-45	0	-1	"QLSHBZXYAOFKINUGPRTJVDEM"	"QHESXLGIYZKBFJDNPAOVRUMT"	"YUTRIKMBDHJSOGNALZVXQEPF"	"OFGPTNMHQZLYREVUBIXSJKDA"	"IZNVYLGJKQEMFBSOXTUDPRHA"	"IQTMRJHVESBNZXGULFOPYKDA"	"HMDIBTORKSQPFGAUEVLXNJZY"	"FSGTIOZYXNQUVERMHDKJBAPL"	0	5	FALSE
"main"	88	"ZZ9"	"nStreams"	0	"right"	8	135	"M"	0	6	"T"	"False"	7	90	0	3	"TMYJRXAHUQNVELSDIOPZKBFG"	"EIKTAJSXRPQMBNZUFLOVHDYG"	"GFESLHPQIUBJTMDXOZNKVRAY"	"SAJVMEFTGOPILZBDXYUHNRQK"	"PQIHTVREOYUXNMJFKLSDZABG"	"MXTAVBRELSJYZINQHOKGPDFU"	"VGNIPBJQEDLHXRMKOYAFSTUZ"	"RIJZYATUEMOPGSLQFNVKXBDH"	0	9	FALSE
"main"	92	"ZZ9"	"nStreams"	0	"right"	8	180	"I"	0	10	"R"	"False"	1	-135	0	3	"NETQRPIYHUSLMKVZJABGOFDX"	"SFKMHOJYDARNTIQGUZLPEBXV"	"AKJZVBSDTMNLQUIOEHGYXRFP"	"LJTKBAQYHRSDXMGOZEPFUNIV"	"VBLFSZMDIEORUNAXGTPKHQJY"	"LBRYNZMUAVPSEGOJHKFQXDIT"	"OGAXBNTDMHUKIJZQLERVYPSF"	"PTSGBYFZOVDINMUXJKLQHERA"	0	13	FALSE
"main"	93	"ZZ9"	"nStreams"	0	"right"	8	0	"E"	0	9	"N"	"False"	1	45	0	4	"LXUTQBGJHSKVZNDROPAMIFYE"	"MGYAIUXSDNOHFEJRTVBZPQLK"	"SQNIGELDZPMJVURBHTXYAOKF"	"IRPOSVDMTHNKAEFGLYUXQZJB"	"FOQNTVJSKLPGHARMUZDXYBEI"	"VZPQAKBLTJSMHXUGEIDYNFRO"	"HITDNFXMYPRQLSGEUABKVJOZ"	"RSVEMNQLAPKUXGZOFBJIHTDY"	0	13	FALSE
"main"	94	"ZZ9"	"nStreams"	0	"right"	8	90	"N"	0	10	"G"	"False"	6	-1.40334185971e-14	0	-8	"LKXFJDAEOYSZGVUNITBRQHMP"	"JDNOIKPGQUMZVALTYRBSEHXF"	"TPGBYKUDRLEFMHZOSNXIVJQA"	"AOLRVPZENKGDXIJSHUQFYMTB"	"LRYKUVZGSJFEHTDOPIBNMAXQ"	"OYUVKLEMFDPRBIQGZAJNHXST"	"JKNIRQYTPLGHUZVAFSODEMXB"	"PKVOIXBRTGYMADJUQHESFLNZ"	0	2	FALSE
"main"	95	"ZZ9"	"nStreams"	0	"right"	8	0	"E"	0	10	"D"	"False"	6	-90	0	5	"VEFKQRHTDMJYUNLOIZBAGSPX"	"RFGTOPAUVZXBQNKJMLSHEDIY"	"VIJLHMDNTYPXGZUFESAQBORK"	"TUEKAVGFJXYHNBZLDOMSPQIR"	"ZRBADKYNMESJLFQOTGHIXUVP"	"ZTYOGISABRMLVPFNJEUXDQKH"	"HJPQOYZURVDFAILEGTSBXNMK"	"JBXTGQUVDSRMEZOLNAFKYPHI"	1	15	FALSE
"main"	97	"ZZ9"	"nStreams"	0	"right"	8	225	"N"	0	9	"J"	"False"	5	90	0	2	"QUXLEKRPBDATMNSGVZYFJHIO"	"SGELKOPNUJXMRDYITFBZQAVH"	"BLNTAXEQPIGFMKODRUVSHJZY"	"YIPHJQLAVEGZUDROFKBSMNTX"	"UKYMTVNBDIGPFQEZASJLOHXR"	"TMFPXGRBQJENIYZOSKAHVDUL"	"KLSDMBGUVPOIZFYXNJHRAEQT"	"ELHZYXQMBNFKVOAPGURJDTIS"	0	11	FALSE
"main"	99	"ZZ9"	"nStreams"	0	"right"	8	180	"Z"	0	7	"V"	"False"	2	-90	0	3	"LYGVPEHFAZQNBMSIXJKUTDOR"	"XIHGNSJLZUFOMRQDKBVYEPAT"	"JXODHSTVMAZBUKPYQNRIGEFL"	"RZOUQMDYHILPEFBVNTXJKASG"	"PBXJTSLFVEHNQYUOMIDRAKGZ"	"DVEBJXKRLQZGSNOFTPAUYHIM"	"DKENFYUGORTIVLSQXPMZHAJB"	"OJNZHRSAIQMVDUGKXYETBLPF"	1	10	FALSE
"main"	101	"ZZ9"	"nStreams"	0	"right"	8	90	"N"	0	9	"K"	"False"	7	45	0	-8	"QNRHAMZKFLDPJOBVTEISXYUG"	"DOYEHQTSVLJXRKPUFZANBGMI"	"XSBATDINEGMUZFOQHYRPJLVK"	"HKYQRMVPBEAIJXZTGLSNOFDU"	"LSEAHKGBQPTMDJYOVNXZIRUF"	"QTKXSLHBYVUFJZNMDPAOGREI"	"VSRBIDLHNJYGOMZEAFUKTPXQ"	"QNFIVGHZBKUOXTSYAMPREJDL"	0	1	FALSE
"main"	102	"ZZ9"	"nStreams"	0	"right"	8	315	"X"	0	9	"A"	"False"	3	90	0	-7	"FEDKALBMHUVIYRGNSZJQPOXT"	"NVHDUEYMOXQLFJTKBSIRPZAG"	"ADQSVPNTIOBHGEMKRUZYFJLX"	"OMXYSUDZJAKHVNPBFTELGIRQ"	"OAHIQUMESXPZRNLKDVYGFBTJ"	"DREYQFUITBLXGONPZAJHMSVK"	"XEAIBJTSUYGNVLQDKFMPHZOR"	"AFUYHXIQTMDOKGPSZRBEJLNV"	0	2	FALSE
"main"	104	"ZZ9"	"nStreams"	0	"right"	8	270	"Y"	0	7	"A"	"False"	7	-135	0	15	"SBIUQVLFOTNDKRXZHPYAMEGJ"	"YLFSDQOTKAPEVZBIJXHNGMRU"	"GSNEJKDPBXULVMYZOIQARHTF"	"QDXOLASMVYNGKZBEJIHTPFUR"	"ZRDXHAOFIQESNTYPLMGKVBJU"	"QIOKGZBJYFPMHNUDXSAVTREL"	"GFMYZNVKUSIDLEOXBTPRQAHJ"	"DNIMRVBAOFTGJLXEQPUZHKYS"	0	22	FALSE
"main"	106	"ZZ9"	"nStreams"	0	"right"	8	225	"N"	0	10	"Q"	"False"	0	-135	0	-6	"PXVZNIUBMYQJAHLTFEORDSKG"	"HPMLIUOBRZFJAKXTYESGNDVQ"	"AHRMBGPJTULVNIXSYODEFKQZ"	"BRVFJDXPKOSUQLATMNHZIGYE"	"FSRUGZMQIAHDNXOTYJLKVEPB"	"QOJEMHGSKRBXTVAIPLZNDYUF"	"VMHYSNBDLEZTFQRGJPAUKOXI"	"RXLEQPFKVNADOBHGJMUSTZYI"	1	4	FALSE
"main"	107	"ZZ9"	"nStreams"	0	"right"	8	270	"X"	0	6	"Z"	"False"	5	135	0	2	"HKFIJDOUPYMQSZBELAXNRGTV"	"ZSNAOUDYLBTKHPRGXMQEFIVJ"	"KAZSDYBVTNOHELUMXJFGQPRI"	"KBFIQVUPSYJDAMGHENXTRLZO"	"YMSLOPQRUTKXIEBZHDJVNGAF"	"FVMEQOZNXKJTYBSIGRLDPAUH"	"APUBODKVLTESHMNZFYXQRGIJ"	"NDRVXPTGQUBMEKJFIOAHZSLY"	1	8	FALSE
"main"	109	"ZZ9"	"nStreams"	0	"right"	8	225	"S"	0	7	"T"	"False"	5	90	0	1	"FDPNEJGZXQUTVSHMABOILYRK"	"BNVJAZUFYOISLKPEGXTHDRQM"	"UJMNKEZPDQHGVLOYBXFRIAST"	"FZMOYXIBENQGAVSDRTLKJHPU"	"JSHOUGIYPTLMADQFBKENRXZV"	"PFHJIZUTSMOBREQANVKXYDGL"	"STFHNEXGJYAKOPQZLURDIVBM"	"AGFBZSJOIYRMLKEVNDPTXQUH"	1	8	FALSE
"main"	112	"ZZ9"	"nStreams"	0	"right"	8	225	"X"	0	6	"Y"	"False"	3	-1.40334185971e-14	0	3	"DFHZSGAXBQKLJIVYOUPMERTN"	"VSYIJAPTOEQRNLHFMXBGKUDZ"	"IMPFAZLTBGXQHEUSVJRYDNOK"	"IAMLNDYBGXHFZVOUQRSTJEPK"	"EPKYJOATDVIXUZHQRGMLFBSN"	"IQYDMHZBUTLXJKEOFSANGPVR"	"SUGPOXEKZVFBDNJAHMITYQRL"	"ELZOVMGXDJNTRQKBFSUYAIHP"	1	9	FALSE
"main"	114	"ZZ9"	"nStreams"	0	"right"	8	90	"X"	0	7	"F"	"False"	0	90	0	14	"QNRPLDUFMAKIVYJSEOBHTXZG"	"QVXLPSHYBGODIKEZMJTFRUNA"	"IBNSKVFQYJUDTGEROAXMHZLP"	"FZIDHEOGUJLQRNKPVMBYATSX"	"ABMRHEPIFZVTLXUGYKNQDSJO"	"LZAHVGBEPIFYRUTJMDSXQOKN"	"LKGSQFYRUJIZHMDEPTNOVBAX"	"QDIYXEFZNRGJUTVKPOMHLBSA"	1	21	FALSE
"main"	115	"ZZ9"	"nStreams"	0	"right"	8	315	"M"	0	10	"K"	"False"	6	-135	0	1	"KORDJTVPSMILYQBANZEHXFUG"	"HDYOLIJPFXAKBMQZVRUSTEGN"	"FNORMZHXUYJSAKTEBLVPDIGQ"	"NLESRIUQDJAVGMXPTZHKFYOB"	"ZPAHMRDSYUGXENOIJVBLQFKT"	"OGHMYKINATXBVSFZLEDQRUJP"	"LHYPBZJXAOKMERTGQNUDSFIV"	"FLTMYIJVBUEHQZXNDARKPOSG"	1	11	FALSE
