"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"nPreCueStreams"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"angleOfWhichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	63	"AB14"	"nStreams"	0	"right"	8	90	"K"	0	9	"V"	"False"	7	45	0	1	"KDPGTXJAQHMOEIVSZBYUNLRF"	"NHXVMUFLOGEKDJQSPRAZYBTI"	"NDPOXVGYUBIKEHFRZJLSQTAM"	"DJORIBTKZLHFNPSAGXEUVMQY"	"FHQTBLSYXJUKRZAPEIMVODGN"	"REQLXOUBIJMFNHAZSGTDPYVK"	"NUFGIVRDKTEHPLQAZMJBOXYS"	"RFZXUMNEHVKOQGSYJLPTBADI"	1	10	FALSE
"main"	65	"AB14"	"nStreams"	0	"right"	8	90	"L"	0	7	"U"	"False"	3	-135	0	1	"FGALJTIXHSEMPNQBYVRDOUZK"	"OMDRLHQAZIKJFXGSVPEBTYUN"	"LSJBPARVNGIHFXQDTZKUOYME"	"OFXYJHMULBKEZNPRGQISDTAV"	"LFNOUSHYEVXJIRKGQPAMBTZD"	"SJAKYTPIQLERHUDFXBZGOMNV"	"UVGPKLOYMARDNBSJTEFXQIHZ"	"VXMTIURFSBEDAHJPYNKGOQZL"	2	8	FALSE
"main"	67	"AB14"	"nStreams"	0	"right"	8	225	"A"	0	10	"A"	"True"	4	45	0	0	"NVGFPESAHRZQTIJLMDBUXYKO"	"BZJXNEDHPTGASFQYKURLMOIV"	"SIEMLHQNABGKRJYUPVXOFZDT"	"HXNEZVISDKUQOBLAPFTMJYRG"	"QVEGTMZRUSALOHIPFBXKDYNJ"	"KTHVPDLFBGXSUNYIMEOJRZAQ"	"NZHDSLGEKJPFOIUXTMQARVBY"	"HQJEBMGYOPVZRUKFXSDATILN"	1	10	FALSE
"main"	70	"AB14"	"nStreams"	0	"right"	8	315	"X"	0	6	"X"	"True"	1	-1.40334185971e-14	0	0	"ILFSZYBNUMQGJDKEXAPVTROH"	"GNDPRMXKEQJIBFLOSUVZHYAT"	"ETVXUBYNZDSGAMKFHJPORILQ"	"ZVAXJBPEKUNMQTRYGIFSLHDO"	"TKAIFZNEHJOXRBSLPMQVGUYD"	"MNPYKSEBGDATOIURXJZHLVQF"	"TRMQXIOHNYJEASUGFKZPVBLD"	"RDVJQKLHYTGZUMISNOXPEAFB"	2	6	FALSE
"main"	72	"AB14"	"nStreams"	0	"right"	8	45	"U"	0	7	"L"	"False"	1	90	0	1	"SETXYFRGNMIPKQOVUDALBHJZ"	"RFSKIADLUOVGHBNJPTQYZXEM"	"XTZBHNAGEJULKQDOMVFIYPRS"	"QVPBOJTEUZDKANGXIHFRSMYL"	"DKEUSJFVIRMOGYBPLXZNQTAH"	"BJTOMQKNIDPZYLHUVEXAFSGR"	"BKYUQNFJGHROAXTIZDLSVEPM"	"PHKNFUDQTZOGVIASBYXEJMRL"	2	8	FALSE
"main"	73	"AB14"	"nStreams"	0	"right"	8	180	"H"	0	10	"E"	"False"	1	-135	0	1	"TNVJOGLEAYHKZIUQPSDXFBMR"	"UVISQNLGXTEHFYJDBZOMAKRP"	"MVYABEZPLKDUNSXFGRIJOTHQ"	"JKYZTDQOXABFVREIHMSGLNPU"	"EVFIRKOBLTYZMJUAGNQHDXPS"	"LXHDJBYREQAOVUSFPMTGINKZ"	"YRDJOIATNFSXBQKHGEZPLUMV"	"OSRHBYEZPLQDAGVTNFUKXIMJ"	1	11	FALSE
"main"	76	"AB14"	"nStreams"	0	"right"	8	0	"Q"	0	10	"O"	"False"	3	135	0	-9	"RFDIQMBEVOTXNLHKAUJZYPGS"	"NOSEZHMBRGQDUIJPLTVXYAFK"	"LEQXJDUBGYFAHKIVOPNSMTZR"	"JQPKUTDHBMOFLEZSGXRNAYVI"	"HFLPGEAUKZMINQVTJYBXDSOR"	"EPGHKLMRZUNSDVTFAIBYQJXO"	"FHPXYRJDLVMKSOQZNTUGIBEA"	"AGXUVOYBNITJFRLPHEDSKMQZ"	1	1	FALSE
"main"	77	"AB14"	"nStreams"	0	"right"	8	270	"N"	0	6	"N"	"True"	6	180	0	0	"DILXHVFKEQJRMPOSZGNAUBTY"	"UZVANDTQIYEMLSKRGBXJOFHP"	"HLTJKEZIPQYMUARONFBVSXDG"	"DUIOAQXGTLSJNERHMKFZBVYP"	"PZAIFBMYDGNLOVTURXKESJHQ"	"ZDTFYMSAHRPQGVJUIENKXLBO"	"TXMAPUNDZVSBYGHLFERJQOKI"	"TDVOSRKZFUINYJLBGQEAMXPH"	2	6	FALSE
"main"	78	"AB14"	"nStreams"	0	"right"	8	315	"B"	0	9	"M"	"False"	4	135	0	1	"RONGDSMQPXLZBAYFKHUJTVIE"	"QTRIFSXKZDNOALHJMEBUVGPY"	"EVZLFPXUSMQOBYNDTGIKJRHA"	"AQTMFZPVGOUSYEHKILXBDNRJ"	"RPSUHTOVFMBALQEJNZYXDIGK"	"XVEFQNZPKJYASDGBTIULHMOR"	"OKJDEYBXUFLMIQAGRPSHVNZT"	"PTIBUOLDKFXGNREAMVSJHZQY"	1	10	FALSE
"main"	81	"AB14"	"nStreams"	0	"right"	8	270	"S"	0	8	"S"	"True"	6	180	0	0	"RBIXVTOGPJFDNYLHUEZMASQK"	"AIQSXUKOLJDNFVPTYMHZGREB"	"GQHRLYANZVEKPSMXBOFDJUIT"	"IPFGVHUAQTSMZJXYNEKBLDOR"	"XNTGUHQBRJIPZOMDSEYALFVK"	"LOMXANKFTDVZISJQRGHUBYPE"	"GHYFMJEDSQTAPBKNXIORUZLV"	"NHDQRLPJKZMXGTOAFIVYEUSB"	1	8	FALSE
"main"	83	"AB14"	"nStreams"	0	"right"	8	180	"E"	0	9	"E"	"True"	1	-135	0	0	"BHXVDKTASYUQPINEGFOMJLZR"	"AFGLNOBRKEPZJSQTMVXYIDHU"	"MJVGSKYLIROQNATHDFZPEBXU"	"FBUPAGSEZTRHQYKDINJLVOXM"	"FLPGQTYOXJESUVDMRZHBNIKA"	"LANEJVFBTDSKGPOZRHUIXQMY"	"QKJGMVUIETZSOLBPHXAFDYRN"	"KPBMROZATLHXVYQDSUFGEJIN"	1	9	FALSE
"main"	84	"AB14"	"nStreams"	0	"right"	8	180	"T"	0	8	"T"	"True"	4	-1.40334185971e-14	0	0	"SHGANBXFPJOMLTIKYZRUVDQE"	"QEZPDSHMGYBLORUJKXFIVNAT"	"TZPDMFQOEUIXHLBKGAJRVYNS"	"EGXYKVBPFQSTJRUDHNLZMAOI"	"XLIOKYESTDQVZGPBHUANRMJF"	"IPGKSJTVOABZLHMFRYUXNDEQ"	"URODIXHENVJPBGFMTSYQLZAK"	"HMKTAQRYLBFVZJPXESUNGIOD"	0	8	FALSE
"main"	88	"AB14"	"nStreams"	0	"right"	8	135	"K"	0	10	"F"	"False"	5	-1.40334185971e-14	0	4	"FGDKEPHMQVNBXOZYTLJUSIAR"	"RBNUXYIKPVSDZQLHAMFOETGJ"	"OPKXBUFSZEAJIMGLVNRYHQTD"	"GTAEDPBOIMQRJYZUFXSHLKNV"	"KUHNPTDOMLRYVSBEGQAZFXIJ"	"IYGZDNLJUOFXABKMRPVTSQHE"	"FZOIRVLKABGESHTPQMYJNUXD"	"MAIGFLKEHRZDYTNOPSVQJXUB"	1	14	FALSE
"main"	90	"AB14"	"nStreams"	0	"right"	8	90	"U"	0	6	"U"	"True"	1	135	0	0	"KTMSZHPAUNFIQBRJEGYXLDOV"	"YDJVLHUTXBNSEGKZAQPOFIMR"	"PSHQGUNAKDFVZELOMTJIBRXY"	"GXTIBRZSLQAFPNDJUKYHMEVO"	"TNOZVQGSEMUHFALXBKRJDPYI"	"SDFOVTMHXLNYUKIGJPZREQBA"	"GOAQJKFPMURBZLIYDNTEXSVH"	"ANQTKZESFLBXRHOMPDVYIJUG"	2	6	FALSE
"main"	91	"AB14"	"nStreams"	0	"right"	8	225	"A"	0	10	"A"	"True"	0	-135	0	0	"FTDBIYUNPZAHEXVRMLSJQKOG"	"NDZYGSRHAMBJXEPVIOFTLKUQ"	"ATHXIGKFNLRZVUBOJMQYEDPS"	"FLAOPSYMBNGJHUQKIZTRVEDX"	"EFGJQBXIUTZKNLYPRDVOAHSM"	"OKYBDIXTZEPHJFVMNRSALQUG"	"VIOFPGDKLRXAJUQZYEMTBNSH"	"ZVNFMOTHKBJRASEUPLGXDIYQ"	0	10	FALSE
"main"	94	"AB14"	"nStreams"	0	"right"	8	135	"P"	0	6	"P"	"True"	3	-90	0	0	"PXLZJTRKFDIUYQOSGNBVMEHA"	"RQBZSIKEPYGMFXDLOHAUJNTV"	"BDXMQPKUTGYVOHEZJSARNFLI"	"YGIUZLPSXVNMKDOAEBHTRJQF"	"FYSPNHMUIZTOEVLDKGAQXBRJ"	"MPGOELDABHQKZYVFRSNJITXU"	"TADMGVFSRJIQUEHKYBZLPNXO"	"UQYSMVRHNZKJEAGPOBDIXLTF"	2	6	FALSE
"main"	97	"AB14"	"nStreams"	0	"right"	8	180	"A"	0	10	"A"	"True"	0	180	0	0	"VBXZINDSLTAQFRMKGHPJOUYE"	"QOKLZRGBHENFASJPUMTDXYVI"	"GNJOQMBUFEALHXPSYZVIRDTK"	"LYHFSVNXOIPKQUAGJRDMBTEZ"	"NLBRGMJZYAPHEOKXFSQUTVID"	"SJQUVOIBNKGZLDPFHRMEATYX"	"SBVNQFRTOMEPLUGZHYADXIJK"	"DOHMKBZTPARILFXEVJUYNQSG"	2	10	FALSE
"main"	105	"AB14"	"nStreams"	0	"right"	8	270	"R"	0	7	"R"	"True"	3	45	0	0	"DJKFAOHNXSZQIMBEPUVTYGRL"	"GVFAJKTDYZNEQRLXBOUIPHSM"	"MXUVJDQPLZNHSYKTFOGBAEIR"	"AVJUHOERZIFSTQMYBLKGXNPD"	"PEZJQDSLVGRYKNMUXAIHTBFO"	"AVPKEUOBRMNGYFHSQXTJDLZI"	"BXGYDMIQLERTUSNJOKZHVPAF"	"ZEPDNRKBTQXFVLAYGOSIHMUJ"	0	7	FALSE
"main"	110	"AB14"	"nStreams"	0	"right"	8	90	"M"	0	10	"X"	"False"	7	45	0	1	"GQBLTOMYVESUIHFJDANRXPZK"	"TMGQFKVBNHIDUPXSREZYOJLA"	"BZUQPEYMSTFNRLHXDKVGAJOI"	"VKZHXLUOASYRFMPTDJEBNQGI"	"FBVAOSZQGIDPUTXREYKNLMHJ"	"KVIBJZLGOUHXRMFTPEYSQNDA"	"EINJYRFHSUTLXZPMKQOBAVGD"	"SFZHGYTRQEXMVDNJKPUOAILB"	1	11	FALSE
"main"	112	"AB14"	"nStreams"	0	"right"	8	0	"M"	0	9	"N"	"False"	5	-135	0	-1	"JOQVTYAUHIKBPGXSZLEMNRDF"	"MJRTDFIBNKQZPSUOLYAHXVGE"	"LXIDRYHAVNGUFQMKSBJOTZPE"	"DOHNFEASGTKBUJYPVXLQZIRM"	"BGVUXQRIPESLNYAFJMZOHDKT"	"XHAQUVREMNTYGPOKIFDBSJLZ"	"MZQAPRKTJONXDIHVYGELSFBU"	"MHBQJGYPFATEVNLDIUZXOSKR"	1	8	FALSE
"main"	113	"AB14"	"nStreams"	0	"right"	8	225	"Z"	0	9	"Z"	"True"	0	-135	0	0	"RQPJOBILXZKHUAGDFVETNSMY"	"LJIRZUSHVAGDMOXNKFETYPQB"	"SQNDBKFLXZHIPRMUGAEYJVOT"	"RVFLSENIKDYZTBQPAXHMUJOG"	"BJDOIZGPKSYERXVHQFANUMTL"	"PMNDSVXZYTOIRGLBUFKQEAJH"	"AQVHTUSYEOFMJNPXBIGKLZRD"	"OPMXTSANHFLEQIZJDYRKGVBU"	1	9	FALSE
"main"	114	"AB14"	"nStreams"	0	"right"	8	180	"F"	0	7	"F"	"True"	3	-45	0	0	"KAJGETULVRYIBOMHZQFSDNXP"	"JXUZTSLNEBOKRHMDGYFVIPQA"	"KDVYIUBQNOHXLZMJEGTFAPRS"	"DHJMZQSFIXALTYOUBNGKPERV"	"EYAFIUZGSKPTQMJDOBXLNHVR"	"UGZSFTVLAYPXMDHQOBJNKIRE"	"IMVJOZTPHAFUNDYRSQBGXEKL"	"OTRVSUBGXJDQYFZKAENLPHIM"	1	7	FALSE
"main"	115	"AB14"	"nStreams"	0	"right"	8	180	"I"	0	6	"T"	"False"	4	-1.40334185971e-14	0	1	"UBNIOFTGDSVYXRLKHAMEJPQZ"	"QBAUKZOIRVTFNGELPMDJYHSX"	"IUXDLEGMABPSKNJRVHQYFZTO"	"PDYLARUHJOVFIGZXMKEBTNQS"	"GEURYVTIXFBPMKQNLZASOHJD"	"QEAUNJFIZXVBOPTRMDSKHLGY"	"DJYXTZMRVUQGFOLHBSIPENKA"	"AQZMDUFRKYJSLNOIVEHPTXBG"	1	7	FALSE
"main"	116	"AB14"	"nStreams"	0	"right"	8	135	"M"	0	7	"N"	"False"	0	135	0	-7	"MKDFGHVNYATSJQIPEZBOLRXU"	"ODHQBMATGUZFLIXYNPJSVRKE"	"DPOTNSVGKRYIMJFLHABEUXZQ"	"QKPJARTXMFBLGEDZSUNIOVYH"	"MHUXZPARLESKGQDBFYNVTOJI"	"BEITYRSLUNKPAZJVMQXHDGFO"	"UFZBXRNMTEQGHDYVSOLKAPIJ"	"JLVKDAUSZHFPEOYBRIMNQXGT"	1	0	FALSE
"main"	118	"AB14"	"nStreams"	0	"right"	8	270	"B"	0	10	"P"	"False"	4	90	0	-1	"JPLQKHYAEBMVUGXNDIFZSROT"	"QMUKIBTDGSJZARPLEHYFVNXO"	"OUZLKNRYGIHQVDXFPSETBJMA"	"ALMSNDOGXZYKUBFVTPEQRHIJ"	"KVFOIHQZXBPGTDJESLMARUNY"	"JOBASRLMZINQTPKYDVEHFUXG"	"BZJLYHKOUNMDGXIVFEPSARQT"	"NFYJRSIVDMLAHBGOPEUQTKXZ"	1	9	FALSE
"main"	119	"AB14"	"nStreams"	0	"right"	8	225	"O"	0	8	"M"	"False"	6	135	0	-4	"ZVBUELRITSFKHPDJXMOYGAQN"	"BQFGVROHJMKEIDPANLYZXUTS"	"NVAXRLSJETGDYUZFOMBKHQPI"	"GIZXOVFHBMNUSKQPYALEDJTR"	"SNVUIMFGTJEOQRAXBZKDPYLH"	"ILXJTEFNDMQZYAUPHOSVKGBR"	"ZBSLOAREMQJHPNVKYUFGXTID"	"TVNFQPXAOUSHIRKDEMJBGLZY"	1	4	FALSE
"main"	121	"AB14"	"nStreams"	0	"right"	8	135	"O"	0	9	"Q"	"False"	5	-1.40334185971e-14	0	1	"RMFXQAPHVKTYIGLOESZNUBDJ"	"DNZVYBXGEHFIQOLSTRUPKJMA"	"IHYTRKJUEFZSVGMAXDNQBPLO"	"NVQXATRKEYBHZPSGLJIUFODM"	"KBFGHRTZXELMJUYNDIPAOSQV"	"FYDBKPITNQOMLJXAZHGEVRSU"	"KZOGQDUNIBSAYTRPVXEJMLHF"	"NKURTSHPZBGDAOYQMEIVFXLJ"	1	10	FALSE
"main"	124	"AB14"	"nStreams"	0	"right"	8	0	"O"	0	6	"Q"	"False"	7	-45	0	9	"RPXHOAZDKEYJBQLFSGUMITVN"	"VXAPYZFRNJOQKUHLGISDEMTB"	"LAPDRGOJIVXMSUHZFNTKQBEY"	"LPJMTIKRVUEDZBXSAHFQOYNG"	"QSAOENKJVMFLTUYDBGIHPRZX"	"DOPQGMXFEJANVBLKIRYTZHUS"	"ZKXLPASUJRBOFNMIDHEYGVTQ"	"USYXFPQEJDVIZHNOLABTGRMK"	2	15	FALSE
"main"	125	"AB14"	"nStreams"	0	"right"	8	225	"E"	0	7	"E"	"True"	4	45	0	0	"HXNLBKOTSDVRPEYIMAZUJFQG"	"YRUBKHMVDSLPIFJEANOTXGQZ"	"BMPOESIALJYXTRDKFZHGQUNV"	"AMVYQLDXGSHUTPRBFJKNOIEZ"	"DOXRIMHEQSUGKFZTLYBJNAVP"	"FTPBAGSHEDOUZQYNVKXIRJLM"	"ZTXSHBOYQJRUIMPLDKVGENFA"	"OPHFIJNKGRZBMLTUEADXSVQY"	2	7	FALSE
