"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"nPreCueStreams"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"angleOfWhichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	24	"FC21"	"nStreams"	0	"right"	8	315	"A"	0	9	"R"	"False"	5	180	0	2	"NUMQLYIAPOXKEJZRVGFHBSTD"	"OQIEUYGVDARXFKZLJMBNHTSP"	"XEOIUKVGQRYZSLMPANDTFJHB"	"YXVRZDATPGLOJBHIFMUNKESQ"	"VEBISRDYUQAHTFLXZKGOMPNJ"	"GBUJDYOQHRSANFKVMLZXETIP"	"GZFXAMSVRLDBKPYJQUNTEIOH"	"ERFDYMJAKBHLXVPUNZOGTISQ"	1	11	FALSE
"main"	26	"FC21"	"nStreams"	0	"right"	8	45	"O"	0	8	"L"	"False"	5	-90	0	2	"RAGSYPITNJQLKXZVHFBDMUEO"	"ASQGBFRKVMXPNOIHDJULZYET"	"LGSYIFEMJHQZNKOBURXDVTPA"	"SHMYPLQIZVEBJKXURTFNOGAD"	"NGRXZLAJPDEYHKVBSQUTMOFI"	"MPGKEUXBLVOYDJSTNFHIRAZQ"	"ISXODRYVGUNKQTFLZHJEPBMA"	"NXIJVMUGYTPROLSEFBHADQKZ"	2	10	FALSE
"main"	29	"FC21"	"nStreams"	0	"right"	8	315	"R"	0	7	"Y"	"False"	5	180	0	11	"VTGOZYQSNBXKPJEHARMUIDFL"	"BXEDALYZGKFQTSJOUNPIRMVH"	"TEXKSBIDJNYOHZGRPVLUFAMQ"	"EHKXRLYQGPIODZJMTUFBNVAS"	"NDHABPOVXYRIGEKJLQFZSTMU"	"QVTEUMNYFZKDSHOXJGRLABIP"	"NQAVYTHGMZXKBURPOIEDSFLJ"	"AJBLRIGHFXEVSKPYTNQZMUDO"	1	18	FALSE
"main"	31	"FC21"	"nStreams"	0	"right"	8	270	"E"	0	10	"M"	"False"	6	180	0	1	"MRHUKAJVEBYDLGZTPINFOSXQ"	"OESBNMQLYDITUAXZRGPJHVFK"	"TJRGDKQBVOLPXFUYZEMIHNAS"	"ARBLJYMTUZXFGVDHIOQNSPKE"	"HQNVEUKTBMAZFDYPROJLXGSI"	"JSHPQNBFDVYLUIMRAZETGXOK"	"RUVJOYISDBMETGXNHZLAQPFK"	"OYLZAQIFJNSVDMETPRKUBHGX"	1	11	FALSE
"main"	37	"FC21"	"nStreams"	0	"right"	8	180	"E"	0	6	"K"	"False"	1	-135	0	8	"FITEKBJVYONZHQGDPSRLMUXA"	"TNGRYVKZIHASPQEFBJODXMUL"	"ODHLANGRFQPXTVYSJBEMKUZI"	"JBFZXMYQSETPRDNKOLIGHAVU"	"MEYOQPKVTHGNFRDUXLBJAIZS"	"JSMZYINLGQTPFBVXEADKUORH"	"PHELGKOUMISFBZXVNDYTRQAJ"	"PBVYDUJIXTSEGKARZNLFHMOQ"	1	14	FALSE
"main"	40	"FC21"	"nStreams"	0	"right"	8	135	"M"	0	9	"V"	"False"	5	-1.40334185971e-14	0	9	"TRABENUXMPSOYGDLKFHVQJZI"	"KBPENQJHUOIZGSLDFMYTARVX"	"AHBOKQENLJYDZIXPTGUVFMSR"	"EHYQIBLDKGZANSRJVOUPFXMT"	"RGLTQPVEDMZSXABHOJNIFUYK"	"XYSFUBAZOVLJQNDGHPMITREK"	"GFKUYXJABVHEIZQRMNDLPSOT"	"ZMJYSVAFKUPBNGQHTIDLOXER"	1	18	FALSE
"main"	41	"FC21"	"nStreams"	0	"right"	8	90	"M"	0	10	"Z"	"False"	3	-135	0	2	"NHOYMTXPDUVJLFBKQASEGRZI"	"QKHDJLGSFEMUAZBXTVROPIYN"	"UMNPVYTFAZDRKEQILBSXJHGO"	"FXTVGRESOPZHMNKYJDBLQUIA"	"OLZMJKQRGFHUIVNYDTXAPSBE"	"GLBAISYUNQEKHDVRMOPXJTFZ"	"OXBESYDZJKHMUTARVNLGIPQF"	"OAJSXTHMKQPUNDEIRLZYGBVF"	2	12	FALSE
"main"	42	"FC21"	"nStreams"	0	"right"	8	0	"P"	0	8	"D"	"False"	2	90	0	1	"LGOPQTJBINHYMSKADRZEXUVF"	"DLVXBRPMEZYGHFSOIQAJUTNK"	"JTIZORKBDPXAHFQGVMSULYNE"	"VEIBAJYFKNMQUTSDLGXHORZP"	"DLXZQYKSTEIUAMJRNGVPFOHB"	"EMOYHFKJVSTNGAPDBLZUQXIR"	"RQGATZSDNHKUPBJEXVLOFIMY"	"BFKHROTDMXQVZPLJIYEUSNAG"	2	9	FALSE
"main"	49	"FC21"	"nStreams"	0	"right"	8	135	"S"	0	6	"S"	"True"	4	-45	0	0	"JPHALDSOTIQGUMZBXRKVNYEF"	"LZONVRPYTFHKGMEUQIJBASXD"	"FSVJQIDUNRLZXHTMYAKOBGEP"	"XPZHKEGURTYQBSLFIADJVOMN"	"TYZIGNSJPQHKALOBFREUVXDM"	"TROKIDSBMHUYLJGVENZPAQXF"	"KUEJLRSZHXPNOGTIDYQAMFBV"	"KOQAYITDZFSHNBJLUPRXEVGM"	0	6	FALSE
"main"	55	"FC21"	"nStreams"	0	"right"	8	270	"L"	0	8	"I"	"False"	7	-135	0	13	"OUJGDMPTLBXSQVKZHFNREIYA"	"HSERUGVPYDJTLNAMXIZBOQFK"	"GHPXNRIVLOYQTMZJUBKFADES"	"MHLXNTKYBPIRVFESAOZUDJQG"	"EVXHQRTKGFNMBZOLAIDYPSJU"	"IPBMFUEYRHGXLAZTKVNODQSJ"	"MNOJYKLXGBIRDASVHTZFEPQU"	"GJVNFTBAIXYZOEMPKUSDRLQH"	1	21	FALSE
"main"	56	"FC21"	"nStreams"	0	"right"	8	225	"U"	0	10	"X"	"False"	2	-45	0	1	"PHRDIESTBFJAMYUXNLOZGQVK"	"OTJSQNBVLYGFUIKZXDMERPHA"	"LGROYKAJPVXUMBZDTFSQENHI"	"AYHKMELINXUPGFBOJVRSDQZT"	"TRZIVMXUGHAEKFDJYPONLSBQ"	"KAFMGNETQOSVLUYIDXJZHBPR"	"LYXAOPTKEZDSMUNQFJIBHVRG"	"NXBYMSTHZOPFGQAULEIKDVJR"	2	11	FALSE
"main"	58	"FC21"	"nStreams"	0	"right"	8	315	"R"	0	6	"H"	"False"	6	-135	0	1	"ALFSXTBNGHRDMVEZYJPIUOQK"	"FMRXDGSZOUKLIBAJETYHPVNQ"	"HIDQSJKZAXNTEYBOUVLPRMGF"	"PYJAVQKHORLIDXFGUNBMZSTE"	"AYXPSDOKVBTLQZGJNIMHREFU"	"BOSXIKGYTLUZNDQHMEFVJPAR"	"FIOEGAHRZJTPULQSVMBYDXKN"	"EDHYNLQUTAXZPGSJIBRMVOFK"	2	7	FALSE
"main"	61	"FC21"	"nStreams"	0	"right"	8	90	"P"	0	6	"I"	"False"	7	45	0	-3	"DEBXPFGNTYQJVRLUSZIHKOMA"	"JROEPTYDAMFNUXIHLZKSBQGV"	"AXIQFMKNHSBJGUZYLTEDOPVR"	"MOJBDRSZTVLXHFYQAPGNIEUK"	"NTXKSDUVFQMPZABLROHGJEIY"	"GFBTOKSZHRJDEPUYIMAQVLXN"	"TMRYJAFOQSXZHEKGIBLPUDNV"	"NOAPERITYZMHJGBKUDSQVFXL"	2	3	FALSE
"main"	62	"FC21"	"nStreams"	0	"right"	8	225	"A"	0	8	"O"	"False"	7	180	0	-5	"ELTOBGIUAZNXPMSVRKDYQHJF"	"KZYAUQMTLPGDVSJHXINERFOB"	"THQDGJLVZUSOAPKNYFXIMBER"	"TXDMBSGFAUIPHZNLQYORJEVK"	"MXIDSYNOVKTQPLAFJRZHEBUG"	"GTKBVZROPIHSXELQYNUDJFMA"	"NUHOTAFVDZRLYBSQMPGEIKJX"	"LTDAMIQJOYGNKRFXHZBVUEPS"	2	3	FALSE
"main"	65	"FC21"	"nStreams"	0	"right"	8	45	"O"	0	6	"N"	"False"	0	45	0	-5	"FOPYUGNRLQXDEVZSAKJMTIHB"	"XJRNSPLVZUMOKDIBGAQEFHTY"	"FJHAYUXMOQBSRTVEPGKDZNIL"	"RKTGEFQXOBNUHIYDAMPLJSZV"	"QBEZFTONPUIAJLSHDVMYXRKG"	"NJEVKQPTLISRGOHZYAUXFDMB"	"BESKOHGQDARXYTJZIVUNLPFM"	"KDUVFOQHPSTEYAJMZNBILXGR"	1	1	FALSE
"main"	68	"FC21"	"nStreams"	0	"right"	8	270	"V"	0	7	"S"	"False"	2	-1.40334185971e-14	0	1	"PONTYFZIAESJGHLMRKXQVDBU"	"ZYMHXSPJALRUVFQEBKONIGDT"	"KBHJUQLSVRXYANZGODPIMFTE"	"BQSEDIFRTOVNKGZYLMJUPHAX"	"DETBJVYLARQKNXSFHMGZIPOU"	"EGNPAMKITUDRSYBXQHJOFLZV"	"XZPNVSIJUAKMYTEOQGFDRHBL"	"BTHIOFADZKVJPGSRNQMYEUXL"	0	8	FALSE
"main"	73	"FC21"	"nStreams"	0	"right"	8	90	"S"	0	8	"S"	"True"	6	-1.40334185971e-14	0	0	"UPYHNSRLFQZJDTKAEIOXGBVM"	"BVSMGDUNYOLKJEHPXATZQRFI"	"AKUFYPGRTLZSOXEMIBVNJDHQ"	"USXQPGNIRLDOEJTFAMVBHKZY"	"TEFLMYIJADKNXQUPSHOVBGRZ"	"HOIBPQUDYJXKVFRGZMSENATL"	"OHXLBRIQSGTPYKVZJAUEDMFN"	"NYVMSUJADPKTXGBEHLOZRFIQ"	2	8	FALSE
"main"	74	"FC21"	"nStreams"	0	"right"	8	270	"G"	0	9	"G"	"True"	2	-1.40334185971e-14	0	0	"FPTJOENHRBMYQUXZSIGVAKDL"	"PZRQTVLMJBDOUHKANXGIYSEF"	"PXAYZFHLIGDJTVQRMONUEBSK"	"YFMQPDJBISNLUTOKVRGAEXZH"	"RSITPAJKDOBQFZGNMXLYVUEH"	"AYZGQXHTLNOMSFRUKIEDBPJV"	"DSJPNXKIMBTGYHFVRUEOLZAQ"	"AHZGJTYDSKFOIPQMVNEUBXLR"	1	9	FALSE
"main"	77	"FC21"	"nStreams"	0	"right"	8	315	"S"	0	10	"N"	"False"	2	45	0	1	"TDUKEQHZFGXPMSLVYINORJAB"	"JTRUOHMDFXEQKYZISBPANVLG"	"MTDRUYKHPANSQZGIOFBLJVEX"	"TYEBVZKGMFULJDAXIQPHSNOR"	"OZYUFMKLXPSTGBNDREJVQHAI"	"MILAUKJZOSEDNTRVBHYGQFXP"	"RKYTQOZEFGXDMSVAUIHNJPBL"	"POEKBUARQYFDVTZSNLXJMGHI"	1	11	FALSE
"main"	78	"FC21"	"nStreams"	0	"right"	8	270	"B"	0	6	"U"	"False"	0	-90	0	1	"VEKOXQUBMGZNYTADPFJRLSHI"	"TFKESDBRIGPQVHANOMLYZUJX"	"BKTXYHQOAPFNLVZEIUJRMSDG"	"ZQNAEJMOKHYURGIDSTVBXLFP"	"ONXPSYZBKJAITRQVMLUDGHFE"	"RBOUDLAIHPQKTVGNYEMXFJZS"	"SJGHDFNYOPBAXVTKRZUMELQI"	"FUSANQIZVHRJKPYMTDBOXEGL"	2	7	FALSE
"main"	79	"FC21"	"nStreams"	0	"right"	8	0	"F"	0	9	"A"	"False"	3	135	0	2	"LHJNRIVQEYATFBPKOSGMDUZX"	"TNVFOZBXAMGSEKYDIPJULQHR"	"ZFOVEBRIDYSGKXPHLUNQJMTA"	"JGLPEHZBXAUFRTIYVNDMSQOK"	"IVUTJZFSKAELDORGXYHNPBQM"	"VLSQOBGHPFEJRDIXNKUMYZTA"	"QEZDPNAYGHRSKOUTFVLIXBMJ"	"EKTDLRFZBQVSIOPUGXMHNJYA"	1	11	FALSE
"main"	80	"FC21"	"nStreams"	0	"right"	8	45	"A"	0	6	"N"	"False"	2	135	0	1	"TPFMRLYBGJIUZOESNAQXHKDV"	"PMXTZYALBNJUHEDORVQFKGSI"	"HSIDXZNALBRJMYFVOKUQPGTE"	"OFNSDQLBEUAHKITPRVXGZMJY"	"NTSKLGMDQHYZORXAFBUIJVEP"	"MJPZFQHLTSKROVBNGEIDUYXA"	"LPNKQZAJOGFIYUHXDMBTVRES"	"ALTQPKNSHXEVUZMRDFIOYJGB"	1	7	FALSE
"main"	81	"FC21"	"nStreams"	0	"right"	8	45	"F"	0	9	"S"	"False"	7	-1.40334185971e-14	0	2	"LGIDRQSZYAPNVOFKUTMXEJBH"	"XIURPDLMANJZBKSQGTHFYEOV"	"OSDJIBLPTFGXZNRAUQMVYEHK"	"KQFBMGVUYTDZJIELNPSHAORX"	"YLHVAUPZEQJTSMOFBNXDKIGR"	"PZTMQUHIOXRFKELADGBNJYSV"	"TUSPXAOBIQGHFENDJZRKLMYV"	"QRPYMKIVDSLFJENZOBAUTXHG"	1	11	FALSE
"main"	82	"FC21"	"nStreams"	0	"right"	8	90	"D"	0	7	"D"	"True"	6	-1.40334185971e-14	0	0	"MNSOLEHXADQBKJGVZFRUYTIP"	"PAJYHBSZGIRVKQMDXOTENFLU"	"SKGYETLHNIMRQDVOBXJAFUPZ"	"SRXQDPAZMHIUJEKFTBOGVYLN"	"FBETLGSOVQYDPIMNKJZHAXUR"	"FRVEHPLASOJDUTMYBIXQZKGN"	"REHVBIFDOLNUPYKQZTXGSAMJ"	"RUGZLMTFKNOASVPJHYBXEDIQ"	0	7	FALSE
"main"	83	"FC21"	"nStreams"	0	"right"	8	45	"U"	0	10	"U"	"True"	5	-90	0	0	"MTFNSYKAPOGQDIHBVXRUJLEZ"	"DNIFLJUXZHYVRSKPQTEMAOGB"	"ZJYLHSVQKRONFPGDMBUXTEAI"	"UJITGQHORAEMNVKLZPDSYXBF"	"GNKPEBUMITDJOAHVFXQSZYRL"	"RISAGQLPHBUJOVEYKFTXNDMZ"	"DMGAXQHPBFUYNVJTRLOKZIES"	"PELKRJOFZTQIMGSAUXYVHNBD"	2	10	FALSE
"main"	86	"FC21"	"nStreams"	0	"right"	8	0	"E"	0	6	"M"	"False"	4	180	0	1	"DYMRTELINBSPGFUXZAVKHJQO"	"DPMIXKHLUJESYTNBFQVORZGA"	"UJPFBKNMZGQSXYRALOIETVDH"	"YJOVZDBMPRTUHKNFGILXQEAS"	"IUHSRDMETOFLQBGVYPNAJZXK"	"SMZDQGAOLHJFXBKPRVEINUYT"	"MTBYARIKLSFXGVHQZONPUDJE"	"TQEMXJIPLNAFOZDBYSKUGRHV"	1	7	FALSE
"main"	93	"FC21"	"nStreams"	0	"right"	8	225	"B"	0	9	"G"	"False"	0	-135	0	4	"FUVKQRPNZGJAYBLIXDTMHOES"	"EHXONQVAMJIBRGYULKZSFPDT"	"FYAQSGMKBXNIHEJDVTRPLZUO"	"KQXDBTFOMRIVUHANLZYGEPJS"	"HYIRFVOGASXBPLJENKQTDUZM"	"FUXDTPNQVLERZOIYGKBAJSHM"	"VJLGSXOMNKUYHTEPAZRQDBFI"	"ZVAONJPLSBGYUQRDIFMKHTXE"	1	13	FALSE
"main"	94	"FC21"	"nStreams"	0	"right"	8	0	"G"	0	8	"G"	"True"	4	180	0	0	"ZXOEGQFBIJMPTKNHVSDAYRLU"	"ZDUMXYFLOKEHQBTIVGNSAPJR"	"YIKDBZEVGLPTMUXQJAOSNFHR"	"ARKDPJBQYLNSMXTHZEFGOVUI"	"ZUNIKJSFGMDEOAHTQRXPYBVL"	"RODHGFUXKPJNTSBAMEZYQLVI"	"IJQFPHTSYKAMBEDLGNZVXOUR"	"UZABKGNOEQHPYFTJDMIVLRXS"	2	8	FALSE
"main"	101	"FC21"	"nStreams"	0	"right"	8	90	"S"	0	9	"S"	"True"	7	45	0	0	"ZKVOXURINDTFGELMJYQPASHB"	"OBLDRKPQZENTGAFVIJXYMSUH"	"VNQMSBTAZFUIEJXGPHRLOKDY"	"JGDLXSVAKEHZTIUONFYMPBQR"	"RZGINPVJXTBEFLUOSYHMQKDA"	"KXMOJQDIFRYPBHSTNUGZEVLA"	"AUPBTJMQVFHYRXKOGENZIDSL"	"NAMROGIVBSYQJTDXUEKLPZFH"	1	9	FALSE
"main"	102	"FC21"	"nStreams"	0	"right"	8	270	"I"	0	10	"L"	"False"	3	45	0	6	"ZAPSHUDTEFROQYLBNJVIKXMG"	"HMNEIQYTBUVZKGFXDJSAROLP"	"PQBMIYTSDRVOAUJXZLFKHGEN"	"HOKYNFQEDTLMUGASIJZBPVRX"	"XSGKMNIPAVFJTUBLQYOZHRDE"	"XBDMKITEZNRFHYAQOUGVLSJP"	"LNVHZAYRFUKBIJQGOMDPSTEX"	"KRQNFDVOMUZJEHBGPLYIXAST"	1	16	FALSE
"main"	107	"FC21"	"nStreams"	0	"right"	8	315	"H"	0	8	"D"	"False"	3	90	0	-4	"TJVQZOINGXHAMSYRPKLDFUBE"	"QRYXMADKPJOBUFVLSNTZIHEG"	"HRENAVBKXDFLGJZQIYPUTSOM"	"MVUYHSRGDNJOAKIXQPBLZTFE"	"ZGSRFKVLHJUQDYBEXIPTNAOM"	"YBAJXFTKNSHIOVGPEMUQRZLD"	"HBNYAETOPIRJDLFUKZMXSGVQ"	"SUGRJIBKZNTEVMLQFDYAHPOX"	2	4	FALSE
"main"	108	"FC21"	"nStreams"	0	"right"	8	90	"G"	0	8	"O"	"False"	1	135	0	5	"AJGTQPSFDYXMEHLOVRNBKIUZ"	"QTYEJDUXOHZKLGAFRNIPMSVB"	"PSYHQZEUFILJTDAGXNVMKBRO"	"TQMDNUOIBKGLZVYFSERJPAXH"	"LOGNXPDTAMYFIBKEUVRQJHZS"	"EXRYGPNKJTAQIDFULSVHBZMO"	"AFJPEUNZRKQYVBGSIHMLXDTO"	"ZTNKBPLGADFUOQJVXRIYHSEM"	2	13	FALSE
"main"	112	"FC21"	"nStreams"	0	"right"	8	180	"Z"	0	9	"Z"	"True"	3	-45	0	0	"GRVEZPDYAKHJFOTSNLIMBUQX"	"VZUKNYFDXLEJPMTGQIABSHRO"	"BMVSPXZOINGYJUQTDFLHKARE"	"HPDVKBAOFZTRIQEYSJMNUGXL"	"PSJANZXFIKQTUVEYBRLHGDMO"	"JAHLVQGFUNRMKOSXIYTDZEBP"	"LMZXKGYQUSDBTAHIRJNPFEOV"	"OZLQXHNJIDSYKUPMGFBREATV"	2	9	FALSE
"main"	116	"FC21"	"nStreams"	0	"right"	8	180	"O"	0	8	"M"	"False"	0	180	0	-2	"TIZKHSOXMQRLJABDNEVUGFYP"	"BVNGQKLTJPORFDAIZXYSMHUE"	"SBVDPFQLETKHOMZUYGARNXIJ"	"KAODEYLSZTPGBXUQHVJFRIMN"	"QLBGHVTRKFNPSOAEXDUYZMIJ"	"QFDXGVMALRJKETYBIONHPUZS"	"TFBAMXUJYSVRKQZGHEIPLODN"	"QHEJARMGKPLITONBXDYSVFUZ"	0	6	FALSE
"main"	118	"FC21"	"nStreams"	0	"right"	8	90	"P"	0	6	"G"	"False"	4	-90	0	3	"HUNSKZBMILRFYGVPETDJQOAX"	"SZFQYRPTLBNUHEIKMAGOJDVX"	"QVZODKSEYIXRFPMUHGNABLJT"	"POVINDBZQAYFTKSJLUMEXHRG"	"DLEJHVGNMPSABTRKYOIZXFQU"	"KYORJGSVBQELZFNUADIMPTXH"	"RUEGDTYQOHJLZAXPBNSKMVIF"	"ZXTLPUGVFOBNJSHQMAIDREYK"	1	9	FALSE
"main"	122	"FC21"	"nStreams"	0	"right"	8	180	"N"	0	6	"I"	"False"	7	135	0	17	"BIHYJUQPAKSRGVDMFOZELTNX"	"SINPRHTEYGVMZKUQBAJXLODF"	"ZUXQDAPJSFELGTKMNIORBHVY"	"RBYALXMHESPTFZKUJINVGQOD"	"JZQVYNFUKIPARDXMEHTGOLSB"	"RUYJGFEIOVHMNSPXBKQLATZD"	"XPYBHIMKSFZDAGVLNQTEOJRU"	"VTPAEOIDXKGLUJQSHBMRYFZN"	4	23	FALSE
"main"	126	"FC21"	"nStreams"	0	"right"	8	135	"K"	0	9	"V"	"False"	1	180	0	3	"DQZBYAHELGSRFXMVTNJUIOPK"	"HBEYDATIXVNRKLPOUSJFGMZQ"	"PALVTDMKRNQYUIOGFXEHSBJZ"	"LFUBZSHQJENVTIDAMGKXYRPO"	"VKGRBOUMNZFDHLATXPYESQIJ"	"PMQITVXNFGJRKLZHEAYBUDSO"	"QNKJZYVBRAHSPMFULIGDXOTE"	"DOBSNPEXZAVGMLKJUTRIQFHY"	2	12	FALSE
"main"	127	"FC21"	"nStreams"	0	"right"	8	0	"J"	0	7	"J"	"True"	6	-90	0	0	"RTLOAJNVQYBUHDKZFGEPXSMI"	"UQITMJDHOZLFAXGYPSRBEVNK"	"ZGHXMNIVQABTOYDFLPSUKEJR"	"YAKESRFLOVDQGIXBHNJUTMPZ"	"YTXGSEAHKLIUBDOPMRNVQFZJ"	"MYDKGERIANHXQPSJFZVTOBLU"	"SYXDLKTJUZVOEQMIHBNRFAPG"	"OBASUZPLRIQNGETHFKXJDMVY"	0	7	FALSE
"main"	128	"FC21"	"nStreams"	0	"right"	8	225	"X"	0	8	"V"	"False"	0	-135	0	-1	"JYUFOAZXVQGDPRBNETLHKMSI"	"HRFVQTUGLDKBNOEXIZYJPMSA"	"IABOKURGDLQYJPXFEHZSMNTV"	"EMBIADPKJLYHXORVUGFZNSTQ"	"LZODPVRJXQINYGBEMAUSKTHF"	"BISTQVLDMKXHFUOPZYJEGARN"	"FGRIDTBLEPUOHZXAMJYSNVKQ"	"ABJXNRVGZKSOMELUIHPTYFQD"	2	7	FALSE
