experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	streamsPerRing	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	12 	LH9 	 oneCued 	 0.0 	 right 	 8 	 270 	Y 	0 	6 	R 	0.0 	7 	0 	2.0 	FQKRPJTNODSGBVAZXHMIEULY	DKZGENTLJUMYPRAXFSHOVBIQ	OJASTKZXNDEVYRUGLIQHFMBP	XHZVSQDFEAOYNPRKTLUMIGJB	UXTMYKEGPFBVNILOZDJHASQR	KADMZVPXNRYSEOIHLTGJUBFQ	PYZDVMFLRTESKGHIONJXAQBU	VXNEJIRUYGHFQMZSAPKLBODT	0
main	13 	LH9 	 oneCued 	 0.0 	 right 	 2 	 0 	T 	0 	10 	Z 	0.0 	1 	0 	1.0 	XPRVNJYUSBDZEAOIKTQMGFLH	UDKXIENQAGZTORPVLYHBSMJF	-99	-99	-99	-99	-99	-99	0
main	14 	LH9 	 oneCued 	 0.0 	 right 	 2 	 45 	H 	0 	10 	H 	1.0 	1 	0 	0.0 	XQBSEFOAHTMYJNRLIGKDVUZP	SMTQURNOYPHLFEGDKBAIZJVX	-99	-99	-99	-99	-99	-99	0
main	15 	LH9 	 oneCued 	 0.0 	 right 	 2 	 180 	G 	0 	7 	R 	0.0 	1 	0 	1.0 	SIKOGJUEZXTQLDPMNBRYAVHF	XFMTALKRGINQZSEJODVBHUPY	-99	-99	-99	-99	-99	-99	0
main	16 	LH9 	 oneCued 	 0.0 	 right 	 8 	 180 	O 	0 	10 	Q 	0.0 	7 	0 	1.0 	SJRLNKHGQZETUVMBFPDYXAOI	FGZMJXDSEBTPQHNLVKUIAROY	VLDIAMNSFHPUJXQZKTRBGYOE	QYIZAXBTUMKVNODLJFHPSEGR	PXBIUDEQHRAJZGMONLSTKFVY	QTKDBMOANGJHXYPVFESRZUIL	XZYABJESHOKVDFRNQLPIUTMG	JKNILFYGZPQOUMXTDBHERASV	0
main	17 	LH9 	 oneCued 	 0.0 	 right 	 8 	 270 	D 	0 	7 	P 	0.0 	6 	0 	2.0 	JGYFBRQNUOETSMPIDZHAKVLX	YHTKLGRNOQADBXVPFEMZSIJU	XTBELFGQOMYIVPHANJDKUSZR	HVZDLSPMTGUXEROYNJKBFAQI	KPIGXHLQFOAJMEVNUBYTZDSR	GTJQDUEPAFZNKMSVYRXOBIHL	MUKXOJVPHDBGLYEIAZTFRQSN	ZLHAORUYMJXFEPGBSNKITDQV	0
main	18 	LH9 	 oneCued 	 0.0 	 right 	 2 	 180 	A 	0 	8 	A 	1.0 	1 	0 	0.0 	QHZRMATFYOBUKILSXNJVEGPD	DKXNZOPIAJHRTMQVSLEBYFUG	-99	-99	-99	-99	-99	-99	0
main	19 	LH9 	 oneCued 	 0.0 	 right 	 2 	 90 	G 	0 	7 	U 	0.0 	0 	0 	-1.0 	RYMJLNGUFQDKOZXBHPVTEASI	HEBJUPZSMATFXGLYDRKOQVNI	-99	-99	-99	-99	-99	-99	0
main	20 	LH9 	 oneCued 	 0.0 	 right 	 8 	 225 	S 	0 	7 	Y 	0.0 	0 	0 	1.0 	LFIKBZGYSXHJPRANUOMDVEQT	BLIOZVXJUARFETDGYNSMPQHK	FZSKONJQARLIDHXPUGEVMBYT	IRASQHPKFBOEZVUTGDNMXYLJ	JYDFPVKQMLZTBEIXOAUHNSRG	QXLZGREJYFKIADUSNMPBVHOT	MLJYFPOTZAUEKBHNSVIRXDGQ	PGOJTAXDLYUQRKVFMIZNBEHS	0
main	21 	LH9 	 oneCued 	 0.0 	 right 	 2 	 315 	H 	0 	7 	N 	0.0 	1 	0 	1.0 	ZYNQXRHVAGDMPFEBOLITJSUK	DXRKIZENHBMVFYAULSTGQOJP	-99	-99	-99	-99	-99	-99	0
main	22 	LH9 	 oneCued 	 0.0 	 right 	 2 	 225 	L 	0 	8 	L 	1.0 	0 	0 	0.0 	MKAQXTSOLURFYHIPNEBZGDJV	LRJQGTUSZVAPXFHNEDBKOIMY	-99	-99	-99	-99	-99	-99	0
main	23 	LH9 	 oneCued 	 0.0 	 right 	 8 	 180 	K 	0 	6 	Q 	0.0 	7 	0 	2.0 	KGLARZEUIYHMXNQJVOPDBFTS	GPSQOMFNBRETXYHAIKDLJVUZ	NADVMTHBYURSFEKJLIOZQGPX	AGEBJRKHFUVQXSIONMYDPZTL	THSBRVDXLKAYZNPMUOJQFGIE	ZGAUPEBYQDHVMXSORJNFKLTI	AQVZSOMPJUHIYFTBLNRKEGXD	EFARTGQBKNLPHZXVDOSJIUYM	0
main	24 	LH9 	 oneCued 	 0.0 	 right 	 2 	 270 	P 	0 	6 	O 	0.0 	0 	0 	6.0 	ZDMRSFOYQVGUPBHKLEJIXANT	OQJKXYUGHTVLPRSZMFNEDBIA	-99	-99	-99	-99	-99	-99	0
main	25 	LH9 	 oneCued 	 0.0 	 right 	 2 	 45 	P 	0 	9 	P 	1.0 	0 	0 	0.0 	JSQHRNEXLPFGZOAVTKIMDYBU	HLXNESDOVMRUGFYIBPKJZATQ	-99	-99	-99	-99	-99	-99	0
main	26 	LH9 	 oneCued 	 0.0 	 right 	 8 	 0 	B 	0 	6 	R 	0.0 	2 	0 	17.0 	TVRZLUIHMEQYSAJFNKODXBPG	BSUZQDPAIEJLVMXFOKHYNRTG	OPMANYRULDEQZTGHJXSFKIVB	DTZUXOAMPEIJBSQVGYLKFHRN	LKZRFBTGJAYNXQUSVMEPDIHO	EZIGPOLYXVNQSTRFAUKJMBDH	QGHRBKYIZPLADXFTMOVNJESU	YZNAQXJIVRFDTKUESBPMHLGO	0
main	27 	LH9 	 oneCued 	 0.0 	 right 	 2 	 180 	K 	0 	10 	B 	0.0 	1 	0 	1.0 	RKAIYEZOLDSNVUQJFMPBHTXG	SLPZGTEFNRBKVDYMQAXUIJOH	-99	-99	-99	-99	-99	-99	0
main	28 	LH9 	 oneCued 	 0.0 	 right 	 2 	 0 	S 	0 	6 	J 	0.0 	0 	0 	1.0 	HFTYGRJSLEIVAXQDUPKMZBON	KHGTXYOIRZNSPQVMABELFJUD	-99	-99	-99	-99	-99	-99	0
main	29 	LH9 	 oneCued 	 0.0 	 right 	 8 	 90 	P 	0 	9 	V 	0.0 	2 	0 	2.0 	EFIUPBJKRHTZMYNGAODXLQSV	YERZSLPOFKXVTBQHMUNDAGIJ	DRLJIAEKZVNPSYFOXUQBMGTH	AKXPJTNUMLSOHBGQYERVZIDF	BRQSMKXDJEIPYOHAFGNVLUZT	HGYJRPDNXMTLEFQSUVAKZOIB	QUEBVSLMHFKATIONPDGRJXZY	GADFVLXROJMBYKQTPUIENZSH	0
main	30 	LH9 	 oneCued 	 0.0 	 right 	 2 	 45 	M 	0 	8 	T 	0.0 	0 	0 	2.0 	VFQASHRYTIMNUKLXEZDOPJGB	HRBQSZLGNKMPFXEVDOIYJATU	-99	-99	-99	-99	-99	-99	0
main	31 	LH9 	 oneCued 	 0.0 	 right 	 2 	 180 	T 	0 	10 	V 	0.0 	1 	0 	1.0 	DFKTOJGAMRBPHNIXYLZVSEUQ	JBRNQYSKEMVTZDUIAFXPHLGO	-99	-99	-99	-99	-99	-99	0
main	32 	LH9 	 oneCued 	 0.0 	 right 	 2 	 90 	N 	0 	6 	N 	1.0 	0 	0 	0.0 	ILJPFDNHOVAUBTXRMKYZGESQ	EBSQZDKJGAHUNOTXVRFYPIML	-99	-99	-99	-99	-99	-99	0
main	33 	LH9 	 oneCued 	 0.0 	 right 	 2 	 270 	N 	0 	10 	L 	0.0 	1 	0 	1.0 	LYEKIHZTVGFQPSXABUNJMROD	HSEMUBJKVFLNZGYAIPXDRQTO	-99	-99	-99	-99	-99	-99	0
main	34 	LH9 	 oneCued 	 0.0 	 right 	 2 	 0 	R 	0 	10 	Q 	0.0 	1 	0 	3.0 	UDMNIYVJLOKSHBXGAPFQTEZR	OKDZNLEXVSQPBRMIUTYFAJHG	-99	-99	-99	-99	-99	-99	0
main	35 	LH9 	 oneCued 	 0.0 	 right 	 2 	 270 	I 	0 	7 	L 	0.0 	0 	0 	2.0 	UYOJMVQLFIXDARZKPHBSENGT	JVIDHZRXGNFOTQKEBUYALMSP	-99	-99	-99	-99	-99	-99	0
main	36 	LH9 	 oneCued 	 0.0 	 right 	 8 	 0 	T 	0 	8 	A 	0.0 	3 	0 	15.0 	NKXUODSEPFZTBMAYLRJVGQHI	SKZYPJGFAXITURQENMDBOHLV	NXSOGJALPKBUITYFQEHVMRDZ	KSGDFQZLAXYEOJHUNRPVMBIT	NXLSYPKFJZVTAERUGIBMQOHD	MSIQEAHKNFBLYGXTOVZPRDJU	ALOKSVJZQDMXYGNRPUIFETBH	EDFRYOGAVQUBTMZIHLNSKJXP	0
main	37 	LH9 	 oneCued 	 0.0 	 right 	 8 	 225 	Z 	0 	9 	N 	0.0 	5 	0 	1.0 	OGYIPXMUTZRQDNSEJHFKAVBL	IXLSNUGVFQPKDRYABTMHEJZO	KGOBFYVUMANZPHQDTXIRJLES	OGEUSJDPKFNVHRBXLMAZIQYT	MVLGQPANHSORYEDIBJKXUFZT	QKDAJRXLMNZVEFBTISPHGUYO	GJQERHFNVODAKUIZPBMLTXSY	SOXNRIBZEJGULYVMTQFAPHDK	0
main	38 	LH9 	 oneCued 	 0.0 	 right 	 2 	 270 	N 	0 	8 	M 	0.0 	1 	0 	7.0 	EPFKTQUDYIZJHGLSOBRMNVAX	VYAQOSLDMIJUZFENHPGBRKTX	-99	-99	-99	-99	-99	-99	0
main	39 	LH9 	 oneCued 	 0.0 	 right 	 2 	 270 	T 	0 	6 	T 	1.0 	0 	0 	0.0 	KRYQNPTVXDUALZMOIJSGEFBH	EPZSMUJAKVHXBYINQROLDTFG	-99	-99	-99	-99	-99	-99	0
main	40 	LH9 	 oneCued 	 0.0 	 right 	 2 	 45 	A 	0 	7 	A 	1.0 	1 	0 	0.0 	XHNIZJVYBDSLMTGPUOFQREKA	ESPUZYRAITHLNVQBMDOGJXFK	-99	-99	-99	-99	-99	-99	0
main	41 	LH9 	 oneCued 	 0.0 	 right 	 2 	 0 	K 	2 	8 	K 	1.0 	1 	0 	0.0 	RKTIJHXBDVFAMUZYPSGOENLQ	QAZIUHMFKNXVJGPDSERYLBTO	-99	-99	-99	-99	-99	-99	0
main	42 	LH9 	 oneCued 	 0.0 	 right 	 2 	 315 	B 	0 	8 	V 	0.0 	1 	0 	-1.0 	PDLMNOUEBRFAHYGSVJXZTQIK	GZURQADBVEPFSYHTXKILNMJO	-99	-99	-99	-99	-99	-99	0
main	43 	LH9 	 oneCued 	 0.0 	 right 	 2 	 90 	F 	0 	8 	R 	0.0 	1 	0 	-6.0 	ARUEKQVXILDHTMNSFGZJOYPB	SMFVKBNURELGZAOHTJDPXIYQ	-99	-99	-99	-99	-99	-99	0
main	44 	LH9 	 oneCued 	 0.0 	 right 	 2 	 225 	Z 	0 	6 	F 	0.0 	0 	0 	2.0 	PGARQMFJZOINVDXBELYKSTHU	QZFTYVXNUHJRIASEGDLBOKPM	-99	-99	-99	-99	-99	-99	0
main	45 	LH9 	 oneCued 	 0.0 	 right 	 8 	 225 	M 	0 	10 	O 	0.0 	1 	0 	2.0 	LRYIFNMXDOHPGQTBEVAZKSJU	PHETYSXGLUOIMRNFJKAQVZBD	GYMEUDHANZPBXKLJVQSIFTOR	KHVAIPFEUXDZGSMJRQYBNLTO	YDSJOFPRIAEBLHKXMTNQUZVG	KQFETUNAOIRBHVYZJLSGXPMD	AVOSZRDUYXFIEPHNGTQBKMJL	TRLAUFHJSYPEBIMNZQXVDKGO	0
main	46 	LH9 	 oneCued 	 0.0 	 right 	 2 	 225 	F 	0 	6 	G 	0.0 	1 	0 	1.0 	EFGZUMIAXNOVBQPTHKRLDSJY	UJNHKDGFYTARLOPMBXQIZSEV	-99	-99	-99	-99	-99	-99	0
main	47 	LH9 	 oneCued 	 0.0 	 right 	 2 	 90 	T 	0 	6 	A 	0.0 	0 	0 	1.0 	QRZHUIATEGPONFDSVBYMXJKL	QMXISBLKNOHFYEVRJUTPGDZA	-99	-99	-99	-99	-99	-99	0
main	48 	LH9 	 oneCued 	 0.0 	 right 	 8 	 180 	A 	0 	7 	Q 	0.0 	2 	0 	2.0 	RJHYOIKBNXVEZLQUDPTGAFSM	DQSFVGZRLMATONUEBYPKHXJI	UYRKVGFQLAETZPXNSIHMJDOB	SKEVGIJYNXRMQTHUDLPZBAFO	MPSXVHYDFUBZJIRTLAOGNQEK	GMEVLSRXDITBZUKFAYOJHNPQ	UMXHBGLIAPSEKNFDYVOJZTRQ	PIZBKHOXRGUESJMNYQTAFDLV	0
main	49 	LH9 	 oneCued 	 0.0 	 right 	 8 	 180 	B 	0 	6 	B 	1.0 	1 	0 	0.0 	IGHZFVRQOUXTEKLANSMPDYBJ	XGUHPABFVSIETJYKQMDZLORN	ALHFRJONIUTZMDPQGXSEVKYB	PIAUOXJKVBDGLYSZHQNEMFTR	JSATNILKPFBRYZDUMVQHXEGO	BVKYZTMDISPLOAENJFHGQUXR	YPRQEADOKTXVZBFUMINGLSJH	PSKMGQFDXERAYHUBVNTJZILO	0
main	50 	LH9 	 oneCued 	 0.0 	 right 	 2 	 135 	R 	0 	6 	R 	1.0 	1 	0 	0.0 	ARPNJKBYGUFQOSHZVMLTEXID	BMULJDRFVGKTIPXZHNQOSYEA	-99	-99	-99	-99	-99	-99	0
main	51 	LH9 	 oneCued 	 0.0 	 right 	 8 	 315 	S 	0 	9 	S 	1.0 	7 	0 	0.0 	HTDEULRASFINJBXMQYZGVPKO	ZXSEHGLOAUDFQBKPMNYVTJIR	ORUJBEKQVISGNTAZLXMYFPHD	RGAJOYUXEVQDTBHMPKNIFLSZ	XJBVAIQSKHYUPNTOLFMDGEZR	VHUGZQIBLNSYTAXJMFOPERDK	EXJTBZHNAVLMQOSYIKUGDPFR	TLKGQOXNFSUBVMYJPEZADRHI	0
main	52 	LH9 	 oneCued 	 0.0 	 right 	 2 	 90 	A 	0 	8 	P 	0.0 	1 	0 	-1.0 	RDEATLHOMJPFGQYNSZKIXVUB	QYHNRUZAPMTSEXFBJOIVLKGD	-99	-99	-99	-99	-99	-99	0
main	53 	LH9 	 oneCued 	 0.0 	 right 	 8 	 135 	F 	0 	7 	G 	0.0 	1 	0 	3.0 	HMAZEITUYQXFOSGDNLJRVPKB	OIEXYLTGMKFQJSHZVBRAUNPD	SOKGNUVQMYFITRZPDXJLABHE	OUAJFGHSMDEKLQPXINRYBZTV	UFMKDYSAHXITJQZGBORVPENL	JZOUHVQLXAMTSKGYENRFBDPI	MGQXHFPSLYBIREOVZJKUTDNA	AMRILBGQTVHDUZPKNXEYOJSF	0
main	54 	LH9 	 oneCued 	 0.0 	 right 	 2 	 315 	Z 	0 	7 	T 	0.0 	0 	0 	1.0 	KJOINMBTZEDYUGXVFAPLSHQR	GZEBTFDKIXPVSHQRJLUYOAMN	-99	-99	-99	-99	-99	-99	0
main	55 	LH9 	 oneCued 	 0.0 	 right 	 2 	 270 	M 	0 	9 	H 	0.0 	1 	0 	1.0 	LJXTPNSEZFBDOVHKQYIMRAUG	ANKTGRXYFHMUDQSLPOJZEVIB	-99	-99	-99	-99	-99	-99	0
main	56 	LH9 	 oneCued 	 0.0 	 right 	 2 	 225 	G 	0 	8 	O 	0.0 	0 	0 	4.0 	EJVQLUYFOZADGHBMXIKTSPNR	AZETLINSVDGRJUHKBXQYOMFP	-99	-99	-99	-99	-99	-99	0
main	57 	LH9 	 oneCued 	 0.0 	 right 	 2 	 270 	T 	0 	7 	J 	0.0 	1 	0 	1.0 	IQGRTLMYXPONBEUHKDFSVAZJ	SYRBGKIJTDVFNUXMHLZEPAOQ	-99	-99	-99	-99	-99	-99	0
main	58 	LH9 	 oneCued 	 0.0 	 right 	 8 	 225 	V 	0 	9 	T 	0.0 	1 	0 	3.0 	IHZVKYLODSTQGEXNUFRPJMAB	IRLZNMPFETGUVSAQHJXYOKBD	UEJRGZKPHSAXNTOFDYBLMIQV	PKFJQULRYAGOTNBZIXSHEDMV	HYMILJOVSAFUZQDKGTEXRBPN	ESIUXGNFVMBORKTLAQJYPZDH	OHGMKXNYFQRDTPLSIEUZBVAJ	VPRDGUBLTMKEHNIFJQYOZSAX	0
main	59 	LH9 	 oneCued 	 0.0 	 right 	 2 	 90 	F 	0 	7 	N 	0.0 	1 	0 	-2.0 	NBJFEASQTMXUIZDVRYLGHOKP	UJTSOFPNYAGRZLHBIVXQMKDE	-99	-99	-99	-99	-99	-99	0
main	60 	LH9 	 oneCued 	 0.0 	 right 	 8 	 315 	I 	0 	8 	F 	0.0 	5 	0 	1.0 	KAJLTPVIZSHEGMQNFORBYXDU	IQDKXLZFPBGJMEUYHATRVOSN	TDAQIXZYNULVPGBOHMJFSREK	QDOZNTVSLHBGAEYIMRJUFPKX	OALRZUSVBYFTEXQPDIHMGNJK	XTPDSAYHFILVBKZONEGMJRUQ	GPMIXAEUSLDNHFBOTJZQYVKR	NJALYGKREVUHXQOMZPDFTSIB	0
main	61 	LH9 	 oneCued 	 0.0 	 right 	 8 	 315 	Q 	0 	6 	A 	0.0 	5 	0 	8.0 	YEINZPOLGTKQSVFUDBHMJXAR	JAYLBZFXEONUTRHGQKSIPVDM	SVYUPFEQBMZOIXNALKJRDHGT	QYNFTKHZAIDUGMSPLOJXBVER	ONFZHMKDXLIPQRGBSJTAYVEU	LJEBMUAGTNPHXOQDKRSZIVFY	ZOPRYSMALBXIDEHTJFGNQVKU	UDOQRTAIXJMPESHZBVKGNYLF	0
main	62 	LH9 	 oneCued 	 0.0 	 right 	 8 	 0 	P 	0 	9 	B 	0.0 	6 	0 	9.0 	NHDEARSFUZQKLMJTIVXYBGOP	EZSFOIKPJGBVUXRHADNLTQYM	NHKMFZVLDPUQJRGOEAYTBXSI	OZLRGEXFUQJISMAVTYNDHKPB	RTOUYBFSKJLIMPNAQHGVDXEZ	LVZNIPBEUORJSYGKMFTAHDXQ	GXUJAZSDFBOKLREVTIPMQYNH	PIORSLGXDTZJQFUBNMAVHEKY	0
main	63 	LH9 	 oneCued 	 0.0 	 right 	 8 	 270 	R 	0 	7 	R 	1.0 	2 	0 	0.0 	FQOEXISYZKJDAGNVLPRBMUHT	HLYDPOQVUZAJISGTMRNEKBFX	AYSHLBNRQTXGUPOJZVMIFKED	ZYTAMUJRIXHOEQKSBFVGNLPD	PFONBXUGAITDMSZVYKEHJRLQ	FGJODYQRPHZMTSANBXUIVKEL	DTOYBVNMXRUSPHKEFIAQZJLG	GHDBATNSYMUFRZJQOXPLKEIV	0
main	64 	LH9 	 oneCued 	 0.0 	 right 	 2 	 270 	X 	2 	8 	I 	0.0 	0 	0 	-1.0 	NODUGPYXITQVKRFBSLEHZAJM	QGEMILPSUDTYNKOXBAZJVRHF	-99	-99	-99	-99	-99	-99	0
main	65 	LH9 	 oneCued 	 0.0 	 right 	 8 	 225 	R 	0 	8 	F 	0.0 	2 	0 	1.0 	FYHJMLGAIBPENUZSOXTKDVQR	RMFKTXZBJLHEVNGAUDSYOIPQ	JTGUZHLIFRQNSPMVEADBOXKY	HFMDUKROLATBXVGYZJQIPSNE	GXFPRQEOSYTVIKLDJUHAMZBN	VMFGZNTYHARDEKOIBQLJPSXU	HKQIOJZGUSDVBTXMRELFAPYN	TMSZXEFVRUNIQYHAOKBGPDJL	0
main	66 	LH9 	 oneCued 	 0.0 	 right 	 2 	 45 	M 	0 	8 	L 	0.0 	1 	0 	1.0 	GMRUQLFYNKVIDEBTAXJSOPZH	TKJSFHZYLMROXVDEIUNQBPAG	-99	-99	-99	-99	-99	-99	0
main	67 	LH9 	 oneCued 	 0.0 	 right 	 8 	 0 	R 	0 	10 	R 	1.0 	4 	0 	0.0 	YQVJUMBKXHETRDIOPSGLZANF	ZLEQMGTSHFUNKDBOYAPVJXRI	VNLIAUZJKFQRTDMSBOXYEGPH	LUTRMGEBASXFNDVZYJHPIOKQ	DQYOGJUMHXRLNTZBFSKIPVEA	PZXEHDBQRFJKGULNAYSTMVOI	IEPOMSKZTVQDXGURBJYLFHNA	RTQBOSZPKNJAUVDLFMHGEYXI	0
main	68 	LH9 	 oneCued 	 0.0 	 right 	 8 	 135 	H 	0 	7 	Y 	0.0 	4 	0 	1.0 	HDZPMTVRNKOYFASGEULJXIBQ	BTLVQOJEXUINMRSAKHGZFPDY	FHDXJPTOLUARSKZIQNEYBVMG	OSBUGMZXNIREFHTVALPJQKDY	ZRVBSLDYHPTAOQUJXNFGMEKI	REAKJDQLXVTFSGYBUIMPNOZH	DHASRBJQFMXOKLYVNUZEGTPI	VJRUGKAIETFOQXYLPMDHSBNZ	0
main	69 	LH9 	 oneCued 	 0.0 	 right 	 2 	 90 	E 	0 	9 	E 	1.0 	1 	0 	0.0 	YKEGFMBDTRAXPSZOVUJHINQL	XMBRULKTDENHAYQZVIFGOJPS	-99	-99	-99	-99	-99	-99	0
main	70 	LH9 	 oneCued 	 0.0 	 right 	 2 	 315 	B 	0 	6 	A 	0.0 	1 	0 	5.0 	OUQDEHSBIZPXNMYLFTRKJVAG	JIDQSMAZLXKBPEHVUTNRFYGO	-99	-99	-99	-99	-99	-99	0
main	71 	LH9 	 oneCued 	 0.0 	 right 	 8 	 45 	R 	0 	7 	R 	1.0 	6 	0 	0.0 	ANOQIYKPTZFREUVBXJSGDMLH	HABKMNETOVRJSPZGXFUYQLID	YVSHBTKPNJRUDAXZEMLFIQGO	SERXHJMIAGKNLOBQUZDYVTPF	NHTDZLJMKXUQEOFGPASRIYVB	KQZUPSOFTVXBEIDGJRLHNMYA	PVULZTNRFXEYHJIDGAMKBOSQ	RKNBGEQSYMJDTVOLZFPAUXHI	0
main	72 	LH9 	 oneCued 	 0.0 	 right 	 2 	 180 	P 	0 	6 	N 	0.0 	0 	0 	4.0 	JIOQEZNRXSPUGLTDFYKBAHMV	KXYTQGBFHJAZMSDENIURVLPO	-99	-99	-99	-99	-99	-99	0
