experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	streamsPerRing	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	25 	OS3 	 oneCued 	 0.0 	 right 	 8 	 225 	D 	0 	6 	D 	1.0 	1 	0 	0.0 	QBHNEGMXYOVDAUZLRIFJSPKT	ZHKERTDBGFJLNYIAVMSOXQUP	ZIDTRVPNJBYXSAGHULEFQOKM	OVNRGBMLUXKQFJHTSIAPDYEZ	VBLEQJNAUSIZYXFOPRTGDHMK	XTGVEZLAIUNKHPFJRMYSBQDO	MRDHSTZOPBJEFNYUKVLGQIXA	LMJYFVKESPBDQGZAHTXUORIN	0
main	26 	OS3 	 oneCued 	 0.0 	 right 	 2 	 0 	S 	2 	10 	S 	1.0 	1 	0 	0.0 	RTEJDHFBAYUQPNKIXLZGSMOV	BKYFXZAMGVSUOQRTHJLPIDEN	-99	-99	-99	-99	-99	-99	0
main	27 	OS3 	 oneCued 	 0.0 	 right 	 8 	 0 	D 	0 	7 	A 	0.0 	7 	0 	1.0 	DJVZHTNIQFOUBXYEGKPALMSR	QDHPISOVJMKFYTUGBLENRXAZ	TGHDUNEFPIXVAMOBZRYJLKQS	HAKUMPIRTELFSNQDOYZVJXBG	SHZMLUGJAIKXBTDFVRONEPQY	OBDJHGESYKRIUTQXPNFAVMLZ	OLBUFXRDJINMQAPGEYSKTZVH	EHIZTXGADUMVBLJOYFKSPRQN	0
main	28 	OS3 	 oneCued 	 0.0 	 right 	 2 	 135 	N 	0 	9 	V 	0.0 	1 	0 	10.0 	AXGTPYBQISMHDVUFERKOJZLN	RPYUHAGTDVLKBMJSOFINZEXQ	-99	-99	-99	-99	-99	-99	0
main	29 	OS3 	 oneCued 	 0.0 	 right 	 2 	 180 	M 	0 	8 	X 	0.0 	0 	0 	2.0 	VTGAFRKQXNMYHOLBSDPJUZIE	IXZBMLRSDYQAHPUTGKNEOFVJ	-99	-99	-99	-99	-99	-99	0
main	30 	OS3 	 oneCued 	 0.0 	 right 	 8 	 315 	K 	0 	6 	U 	0.0 	5 	0 	2.0 	VIBOHYGAKMNUSJTZFRPELDQX	VTEGQKXUPIOFMAJLBHYZDNSR	ZNLPDIXGBMKHQESVAJFYUROT	JLKABVZOUYQGSNFMEHRDXPTI	BTLSDVYMRHZQXKIUPOFNAGEJ	TGRHAQUIKSOMDPBVJENYZFXL	PNBIVESOAKHJTYLXFUMDQRZG	ROQIVSJKTHGEFYDNLAUPBMXZ	0
main	31 	OS3 	 oneCued 	 0.0 	 right 	 8 	 315 	T 	0 	10 	V 	0.0 	6 	0 	1.0 	KXMTNDAEHOZFILPBUJGVRQYS	NKOSELFXJIVTZQBYUHPAGDMR	KXNJFGIRPLVYZQUHMSDTAOBE	TEOHBMPSYDGXNZLKVJUFAIQR	PVRMFXINTZHEOGUJDSBQKALY	HOFKBMTXAGREPULYDNSQVZIJ	QYDRHGKEZUVTFLMABNXOSPJI	EHKOQSVUNGMLZFBRYJXIATDP	0
main	32 	OS3 	 oneCued 	 0.0 	 right 	 2 	 180 	B 	0 	8 	G 	0.0 	1 	0 	1.0 	ZKOREDIUQPGYFBANTSMVXHLJ	UEXLFTZNGBSMQRAYKVJHDIOP	-99	-99	-99	-99	-99	-99	0
main	33 	OS3 	 oneCued 	 0.0 	 right 	 2 	 315 	P 	0 	10 	O 	0.0 	0 	0 	-2.0 	ZLIQSMEAPTOBKNHUFRVXYDGJ	XMTGPJELFZAOSVURKNHIYDQB	-99	-99	-99	-99	-99	-99	0
main	34 	OS3 	 oneCued 	 0.0 	 right 	 2 	 225 	X 	2 	9 	I 	0.0 	1 	0 	1.0 	GNZRIQSLAUDPBVKJYTOXMFEH	PTJSDBEFOIXQLHMGURVYANKZ	-99	-99	-99	-99	-99	-99	0
main	35 	OS3 	 oneCued 	 0.0 	 right 	 2 	 270 	R 	0 	10 	K 	0.0 	0 	0 	-9.0 	YRADGIJEFVKQBNTMZUXOLPHS	IXZPSGQLUHFMAEYJOVRBTKDN	-99	-99	-99	-99	-99	-99	0
main	36 	OS3 	 oneCued 	 0.0 	 right 	 8 	 270 	P 	0 	6 	Z 	0.0 	7 	0 	1.0 	FBUXPJOYMQKESIHZAVRLGTDN	OLQMAVKTPHDNYRGFBEJIUXSZ	VEOHDQYXIGUNMJAPTBRZFLSK	KTXLPFAIGMEJRDZNOSVHUYQB	VIOANTHMZFEBJXLUKYPQRDGS	LZNEHXBDQAVGRJMSPKTUFOIY	XTDLPYOSRHZMFNKUGIQAEVJB	IFXELOZPKBVNJTMAHRDSQUYG	0
main	37 	OS3 	 oneCued 	 0.0 	 right 	 2 	 180 	O 	0 	7 	O 	1.0 	0 	0 	0.0 	EVUYIGXOLJMTZBRHSKPDAFQN	AIYLDKRXGNSOVHZMPFBQTJEU	-99	-99	-99	-99	-99	-99	0
main	38 	OS3 	 oneCued 	 0.0 	 right 	 2 	 90 	X 	0 	10 	X 	1.0 	0 	0 	0.0 	SFLBUIQKRAXNDPVZJTOMHEGY	OQHILZTNXSDVREUBYJPGAKFM	-99	-99	-99	-99	-99	-99	0
main	39 	OS3 	 oneCued 	 0.0 	 right 	 8 	 45 	K 	0 	7 	X 	0.0 	4 	0 	14.0 	TFRYHOVQAJNEMXIDBKZLGPSU	JTPGXSARNYDQLFKEBOIMHUVZ	YGVZTNEORKBDAISFPHQJMULX	MLVZSDAHYBGUJKTEQRNFXIOP	DEGFUOYXJNZBTHMPSQRIVKLA	INFTRXGLHDKPBSQOVMZUYAJE	YXTIJROUENVFGPLHMSADQKZB	MLONRPVHUEYQGFKIBJZDSTAX	0
main	40 	OS3 	 oneCued 	 0.0 	 right 	 8 	 315 	A 	0 	8 	A 	1.0 	6 	0 	0.0 	HXGBLRSOJTYUQZDVAIEMNFKP	GEAXPRFVNITYSDZUKMOHQLJB	UPYJRSNTBKFHXVZQMIGLEOAD	MGTQOHNZIKRFLDPYXVABJUES	IVBRUMHFONGQTPKADXSJYEZL	OITJLEFDPSXQYANUKHZBRMVG	ZELSMIUTAJDVNQBPORYXKGHF	SHEIYOVGMKUDFTZAXLPJNBQR	0
main	41 	OS3 	 oneCued 	 0.0 	 right 	 2 	 90 	S 	0 	6 	G 	0.0 	0 	0 	13.0 	IVKUJRGZOLDPYTQHXABSMNEF	BXTSGJHIOFNLMEVYRPDAQZUK	-99	-99	-99	-99	-99	-99	0
main	42 	OS3 	 oneCued 	 0.0 	 right 	 8 	 180 	Z 	0 	6 	T 	0.0 	4 	0 	1.0 	NDZSVJBMOREXKGFTHAUIPQYL	ODVESYZMNGQFAPILBJKTXUHR	UTSZDPLMAGYIVFEKXROHBQJN	PLFSTIREQHMKJGXDZYNBOAVU	KHNORUTZIBXPMAYSJEQDLGFV	GVTANEZDMYJUKFQBRSOXLPHI	MXOPSHKNQFBTDJGALZEVYRIU	UETXZFLGBMPJHAQDVIRKYOSN	0
main	43 	OS3 	 oneCued 	 0.0 	 right 	 8 	 90 	Z 	2 	9 	J 	0.0 	3 	0 	1.0 	VMQRNSHIUGDBOPKYFJTAZXEL	JGDTAZXRIHBOUFLMVKYENSQP	SEFKMJXVRNZQOAHULGPTBDYI	HOPXYAKLSJZFUVNEIQTMGDBR	FZYEUQMBGJHINAPOVXLDTKSR	LAPMEZRTKUGFQINHJYSDOVBX	YTDQXJKFVSEUGRIBLZNPAOMH	LEHMTNXRPSZKOQUVFBYDAIJG	0
main	44 	OS3 	 oneCued 	 0.0 	 right 	 2 	 135 	X 	0 	9 	S 	0.0 	0 	0 	2.0 	QYDHRPUTMSNXKGBZOLEJVAIF	OFMJBVEYINQXZLTASUKPRGHD	-99	-99	-99	-99	-99	-99	0
main	45 	OS3 	 oneCued 	 0.0 	 right 	 8 	 315 	X 	0 	10 	E 	0.0 	7 	0 	4.0 	ASQJLMXNRPZEDIYHKGUVTBFO	PNOJUTKIAGBSQVEZMFDYXRLH	BHJZEXRGFAVDSYQLPIUMNTOK	YTHZPDEXIJQVABKGOSLURMNF	AUGMSYZEFTHJVOKRDLPBIXQN	ARNEJIZVXGUPYTKOLBHFMDQS	JMKGNLHPEUQOBTFRDAVIZSYX	ZLGMTQVBPSEJYIXKRONFAUDH	0
main	46 	OS3 	 oneCued 	 0.0 	 right 	 8 	 270 	R 	0 	8 	Q 	0.0 	5 	0 	1.0 	BVASYRNLUTPIZJGKOFXQEMDH	PTZVDUGMAIYSRXENBOHKLJQF	ZXUDVGNIJKBYOEQMHTFLAPRS	AZMINQHYXJKOERPFGSBUDVLT	VIGPDEHBMLAOYFZRTXUSJKQN	EDXAZGPSQROFJBHIMVYNUTKL	REVMAYUQHSNFKXZBJGOTILDP	AJYVGOIREKZTDPQBUNSLXHFM	0
main	47 	OS3 	 oneCued 	 0.0 	 right 	 2 	 225 	S 	0 	6 	B 	0.0 	1 	0 	1.0 	OIBGFRDTJPLYQUZEMKHVASXN	QUPFNHBSMDYETVIXLJOZRKAG	-99	-99	-99	-99	-99	-99	0
main	48 	OS3 	 oneCued 	 0.0 	 right 	 2 	 180 	Z 	0 	10 	V 	0.0 	1 	0 	1.0 	TXVIDMQGZENYLUFBSKRPJHOA	ANQFPOXMUJVZDRBYGTKILEHS	-99	-99	-99	-99	-99	-99	0
main	49 	OS3 	 oneCued 	 0.0 	 right 	 2 	 180 	Y 	0 	6 	Y 	1.0 	0 	0 	0.0 	BGKSZJYLXHRNEMAIQVTPODFU	TOPALRQDNMXEJIYUFBVKZHGS	-99	-99	-99	-99	-99	-99	0
main	50 	OS3 	 oneCued 	 0.0 	 right 	 8 	 135 	R 	0 	7 	D 	0.0 	1 	0 	1.0 	VRDTEAMLQONYXPJBHGIFSUZK	ZNKJIMGDRSUOXFAQYBEPHVLT	NFRQTGLDZBSUIHEJPKYMXAOV	IAEMKHTDYGQZJFSLBNRPOUXV	HADMXVJYTPGUSBOLFZEKIRQN	LAODGPRVFZXMYKUNTHBISJEQ	NRTUXGOQKPFEHYJMBLIZAVSD	FXLJTNZUVPMBKQEDYISAHGOR	0
main	51 	OS3 	 oneCued 	 0.0 	 right 	 2 	 90 	X 	0 	9 	V 	0.0 	1 	0 	1.0 	OMGQLDVPEKNUIBASFJHRTXZY	YIDMOPAUZVXESNKTFHLGJQBR	-99	-99	-99	-99	-99	-99	0
main	52 	OS3 	 oneCued 	 0.0 	 right 	 2 	 225 	Y 	0 	8 	J 	0.0 	0 	0 	-1.0 	PSKRHNUYJXALFOMIGZTEQDVB	JMXLYIVUHKQFZOABRDTEGPSN	-99	-99	-99	-99	-99	-99	0
main	53 	OS3 	 oneCued 	 0.0 	 right 	 2 	 270 	E 	0 	6 	B 	0.0 	1 	0 	-6.0 	JNTLOVIBHAFMXQSUZDGYKREP	EPQLYMBVDZFSJOUHRXKTIGAN	-99	-99	-99	-99	-99	-99	0
main	54 	OS3 	 oneCued 	 0.0 	 right 	 2 	 0 	J 	0 	9 	T 	0.0 	1 	0 	1.0 	LZHJOFDXPBSIQUKENYTVRMAG	ERUYOZNLDTJBVPQFSHXAKGMI	-99	-99	-99	-99	-99	-99	0
main	55 	OS3 	 oneCued 	 0.0 	 right 	 8 	 0 	V 	0 	9 	V 	1.0 	4 	0 	0.0 	TGQVOYZXLIFDMKASERHJBUNP	SKEOPQYTZMAXNJGLIVDFURHB	OMIVZJXFNLUTHDEGSYPRKAQB	XOJUYBTLPKEGSMRIFVDQNHZA	JFSMDOLUPVHYBQZNAGIXRTKE	SVDJEBHGXKPFMYNTLARQIOUZ	RGJIAELXPMVFYSHBOKZUTDNQ	MKLTBQARXZNVGFJHDEUOPYSI	0
main	56 	OS3 	 oneCued 	 0.0 	 right 	 2 	 45 	K 	0 	6 	K 	1.0 	0 	0 	0.0 	BUIGSPKTQDOJMAVERFLNXHYZ	PRIEUFNVDBYGMAKXTJOSZLHQ	-99	-99	-99	-99	-99	-99	0
main	57 	OS3 	 oneCued 	 0.0 	 right 	 8 	 90 	E 	0 	6 	J 	0.0 	0 	0 	14.0 	BHAPGQJFZSROIYMLUVNDETKX	RBOMSQVNZLHUEKJGPAXDTFYI	OBJZXFVERLQHKIPDYUSTGMAN	NOKVEFASPBXJRTQMYGLHDIUZ	HTXSFJREAZBUOPKIYVMLGNQD	DNHKOVZLMJBXRPAGYQESUFTI	EGJMDBRUHZVXAIOYPFQLNSTK	PYXNRJIBQGMKZVEOUTSHLFDA	0
main	58 	OS3 	 oneCued 	 0.0 	 right 	 8 	 180 	K 	0 	9 	K 	1.0 	7 	0 	0.0 	YORTJLKHIABMGUSDNPVFZEQX	LVZNBPYRXDKIQHGMAJOSETUF	OLIYVGANDHQJPTXESMUZBFKR	KEJSIZUGHPVOQYTAXDNRFMBL	KVUSDNLHXMJAPZQIYGBORFET	FLBZQSUJTHGMXRKIVPADONEY	AJYKTFVRXUPSLQBNGIEZHDMO	IJZXRQLEBKHGUVDNPSYOMTAF	0
main	59 	OS3 	 oneCued 	 0.0 	 right 	 2 	 225 	B 	0 	7 	X 	0.0 	0 	0 	1.0 	AIYGVMHXBRQZDKJFPTLNUEOS	HIEJPQAFUYSOLGBTXRMVDNKZ	-99	-99	-99	-99	-99	-99	0
main	60 	OS3 	 oneCued 	 0.0 	 right 	 2 	 90 	X 	0 	7 	M 	0.0 	0 	0 	12.0 	BAOUTLJMGZVSIKNEYQRXHDFP	ERATFDPXVZHMYQKUGIJOBNLS	-99	-99	-99	-99	-99	-99	0
main	61 	OS3 	 oneCued 	 0.0 	 right 	 2 	 45 	X 	0 	9 	R 	0.0 	0 	0 	1.0 	BPLKMSQVORXGUIHTYNEJZDAF	TZGMIQKPDEVRYSNJHFUBOLAX	-99	-99	-99	-99	-99	-99	0
main	62 	OS3 	 oneCued 	 0.0 	 right 	 2 	 0 	E 	0 	8 	X 	0.0 	0 	0 	1.0 	VQTZLPINXEGASKJBMRHYFUDO	FBPMUISEZQHOKJXAYGLVRNTD	-99	-99	-99	-99	-99	-99	0
main	63 	OS3 	 oneCued 	 0.0 	 right 	 8 	 0 	B 	0 	9 	B 	1.0 	7 	0 	0.0 	XSFEDPQYRUBANTIGOKVHZMLJ	PLIRAXOKGBZUEHQYFNSMJTVD	BJYEQFAIZTUNLRXKOHMDSPGV	ZTMSDJBXAVGFIPOHQLUKEYRN	YKANBQHROIGSLDXTEUPJFZMV	QLDGHBZTEUSVAMKIRFJNPXOY	PVLKZMRNXBIQDSUOTYFJHGEA	YTPRFIZQJBSEOAMKNDXLUGVH	0
main	64 	OS3 	 oneCued 	 0.0 	 right 	 8 	 315 	X 	0 	9 	J 	0.0 	2 	0 	1.0 	JPNQGZKUDTAVESYMFBLRXIOH	JRLEKUIGMOXTYSBAFHVZDPNQ	BQHLIUKNPJXRAYGFSMZOVDET	ZJYVNAXTSQRLHGPDKOFIEBUM	VUYHXPZMBQTIDRJELONASGKF	PQJBZXNOFHLUIYRKSVETGADM	BXYPGHVJFIMZEROQSDKNLUAT	SZMIYDXHLTFUPQEAVRBJONKG	0
main	65 	OS3 	 oneCued 	 0.0 	 right 	 2 	 45 	Q 	0 	7 	Z 	0.0 	1 	0 	-2.0 	LODHZQXERYIMJKSAVGBNTPFU	SXBJHQTZGKLEDFAOVPNIMRYU	-99	-99	-99	-99	-99	-99	0
main	66 	OS3 	 oneCued 	 0.0 	 right 	 8 	 270 	P 	0 	7 	G 	0.0 	5 	0 	1.0 	LVZGNTQFMRSKXPIBEHOYDUJA	YBAHSLUPNGRMOJDIZEQXVTFK	NQFAVPGZOUXJBHTSYDELRMIK	ZGAOMHTYEULDJKRVPNBSQFXI	RSEBTVFGANIDHLUKJXQYZOPM	AELTYHXGPURBOIZFVNKQSMJD	HPNZMALRXSOKETJDUFYQVBIG	QEHVMXGPBFNAKYUJZORDLSTI	0
main	67 	OS3 	 oneCued 	 0.0 	 right 	 8 	 270 	B 	0 	10 	T 	0.0 	0 	0 	2.0 	ZYPONKXDIRTFBQHMGSLEJVAU	RAJOXNVMPYFTBLUKGEZDSIQH	AFIERVOBJYGXNQKPUDLSTZHM	DUINQAPGXHBMJVSTRFOZEYKL	TBUOQRKDNIPEJLGXZSAFVHYM	LRQPUFMEKVDOXTBHNIAZJYGS	DFEBYNSKVXORLAUTZPGQJHMI	UETVHGNMSDZOKJLXQFARPIBY	0
main	68 	OS3 	 oneCued 	 0.0 	 right 	 2 	 135 	R 	0 	6 	K 	0.0 	1 	0 	1.0 	DBGHFJIRUNELYASKTXPMVZOQ	XBIGUPKRQHTESNYJFZAOLMDV	-99	-99	-99	-99	-99	-99	0
main	69 	OS3 	 oneCued 	 0.0 	 right 	 2 	 225 	P 	0 	10 	R 	0.0 	1 	0 	-6.0 	NESDOYLJBZPFXTAIUKMHVGRQ	XJLAPVZUFGROTKBMQHSDNIYE	-99	-99	-99	-99	-99	-99	0
main	70 	OS3 	 oneCued 	 0.0 	 right 	 8 	 45 	X 	0 	10 	L 	0.0 	4 	0 	1.0 	NMBJSGPVHAZQRTKYDLXOUIFE	MXEOVUADNHIYKZSTRFQBJGLP	GJHOTAZLUEFVYDRXMSIKBPNQ	ASNRFJGTHKDXZEUIPLMQVOBY	ORDFTZGIMKLXJVHYBQUANSPE	BVINKRMAUOZPLGDHTSJXQFEY	ILMHBNEYQOFXVSGTRKPZDJAU	NRISQEBZFHKOXGLMPAUDVJTY	0
