experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	streamsPerRing	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	27 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 180 	B 	0 	9 	P 	0.0 	5 	0 	2.0 	OTQDHXSRAULIFGBYZVJENMPK	INVPUHJYLKQETMOXBRADSFZG	XRHNKLGQOTBIDJPVFUZAMESY	SMNIXQDYOPFGZAHKEBTJVLRU	FIDPOBHKTUVLJAYRXGSQMZNE	HLETOQUXIPGBKNJMVAFSZYDR	DPGBRUSLEIVQYJHKNZTXAMOF	NEVSZPDALGYOXFKQUBMRHIJT	0
main	28 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 90 	K 	0 	7 	F 	0.0 	4 	0 	1.0 	RZAHLJSNEXVIUODTPFYQGBKM	NYGPFZXSKJRVUIETAMOHBQLD	DTELNYAJSZIPKOQXGVMHFUBR	IZDHORNJEXKYASQBTFGLMUVP	MAGVPNQFKOEIRBHXYZLSUJTD	NIHRAMEPBSLJFOYZQUXDTGKV	MSPKANBZRTEGOLFVXYDJUIQH	SLZMJPRBENDHOUQYTXKAIFVG	0
main	29 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 0 	S 	2 	9 	Y 	0.0 	0 	0 	1.0 	TREOFPBDAYSGHZNJXKIUQLMV	XVUHLEPKDOFABRTNMQSGZJYI	-99	-99	-99	-99	-99	-99	0
main	30 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 225 	Q 	0 	8 	O 	0.0 	0 	0 	5.0 	MLGXNBKUOIVSPQYFTEZHRDJA	ONKDQLPTYIHFGJURZBVAMXES	-99	-99	-99	-99	-99	-99	0
main	31 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 270 	T 	0 	8 	S 	0.0 	1 	0 	13.0 	UQZEFTOSNBIGVHYLDXJPKMAR	JRZPIMODSQKUFYBXGVNLATHE	-99	-99	-99	-99	-99	-99	0
main	32 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 135 	A 	2 	8 	I 	0.0 	0 	0 	1.0 	VLFNDGMUIAOPJKQTYZBHRESX	NADRUEGJSFTKIHVMLOYXZBPQ	-99	-99	-99	-99	-99	-99	0
main	33 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 270 	O 	2 	10 	S 	0.0 	6 	0 	1.0 	NAGMEDQPROBHFXIJZVKSTYUL	ZEXOUNYRBVGJFPLHADTQMISK	NAHVELORXMKYQUIJSFDBZTPG	ULNVBYEORTDSHGZIMJPKFXAQ	DTIRFHUBXVGEAQNPOYJMKZSL	HVDGYSFNMLEABTIRZOQJKUPX	GQTLMZNIAFSOJXPYKREUBHVD	LPZYKMXOJEQDHNFGTSRIBVUA	0
main	34 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 270 	P 	0 	8 	O 	0.0 	4 	0 	2.0 	PAVZJFBMXYRUSQONGDHITKLE	BEJZVGKYUDOQTSINHLMXPFRA	VSJNBFGQYKPXTAULZHOIEMDR	EJBDVZHYLOKXGSUIANMQPTFR	XINTFYAZOHPVKDMGBEUJSRLQ	TAEKQJXMLBDZONGFYIVHSRUP	BFVHYZJQKSENXDPROMALIGUT	SANUMOELKPDJRIGQZVHFBYTX	0
main	35 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 135 	E 	2 	9 	M 	0.0 	0 	0 	1.0 	YRGKJOBUFMEDTLQNZAXPIHVS	FZRTVHSBDOQAGNJXIPYMKULE	-99	-99	-99	-99	-99	-99	0
main	36 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 45 	P 	0 	8 	R 	0.0 	0 	0 	-1.0 	BQGIOLXPRHYSUEDJFAVMTZKN	GRONQTJZIAFMLYSBVPHDEXUK	TOGYQSKVUPXDFAELBHZRJMIN	UGFREMOITVQDBAYNZHXKSPLJ	PRDQVLOXYNTEBAFIUKHZGJSM	DPMSBQXRFOJKTIYNVUGZHELA	RFKVENIGOQBLDMPXYZJASTUH	XYVTHGURDJOQMAFLKSIBEZPN	0
main	37 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 90 	F 	0 	7 	E 	0.0 	0 	0 	4.0 	NDOSAXYEQMGFLHURZPIJVTBK	RYXAPJSLOQNFEKMIZUTHBDGV	-99	-99	-99	-99	-99	-99	0
main	38 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 45 	J 	2 	6 	Z 	0.0 	3 	0 	1.0 	NGMBHSADUTPXOJRFQKIELZVY	DBYNSEKVXRTMQLIJOZHPFAGU	YUBHMRPOGVFEZIALSXTDNQJK	ELKFMIZJXPNVDUSGTRYHABOQ	IUOZFRHVSEKNYXJPBLTDAMGQ	ILOQRNMBJZEGXHFDSUAYVPKT	DQKGBTYHLOZVUSMXEFRIAPJN	PMEJIVTZOAYKSFHBRUDQNGXL	0
main	39 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 0 	O 	2 	10 	D 	0.0 	1 	0 	-4.0 	EZHTUADBQKXLJSIRPVNOFMGY	BLMIVKOQXYDATSNPJUERHZFG	-99	-99	-99	-99	-99	-99	0
main	40 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 315 	E 	2 	10 	N 	0.0 	3 	0 	1.0 	BEXQKJPNLDMTZIOFVYSHARGU	FZIMTJKOXQVSNUBGRAYLPEDH	OGMLBFDKNZXJRQHAPEYVUTIS	VUDGASFRLBNEYHTXOJMKZIPQ	DNTXFVMUQZBIKJYSPROHEALG	VMEAILSFTOPDUBJNZXKYQGHR	TMGUFHNJEPBKRIQVZOYSLDXA	RPAXHQJMIDKBOVLSGNUEZFTY	0
main	41 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 225 	B 	0 	9 	I 	0.0 	1 	0 	2.0 	IBHJTNEUZAGVOLPXDQSYRKFM	OTANXUYFQILBMGKVPRHJESZD	-99	-99	-99	-99	-99	-99	0
main	42 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 315 	O 	2 	8 	P 	0.0 	5 	0 	1.0 	RSMGFUJVQYOIHKTPEXDABNLZ	BEQXINKUOPGYFRTVHSLMZJDA	ZESAOLFRJIBDVQYMKGHXUPNT	EHISQYDBRFMJOPKZLAVUXTNG	GQTOVIFPSJHAYLXDEUMBKNRZ	ELYJXKNAPOTIZRFMGDUHQVBS	GHVJAEBUXIYOTNMDLQKPRFZS	AYZIVLXJMUBDPORGFTKQESHN	0
main	43 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 0 	S 	2 	9 	Q 	0.0 	5 	0 	1.0 	XIRHMGJKFBDZTQLOVAEPUSYN	YTBNMAOLPFRUEIDZGHKVJSQX	KATBXGEZFUPMYDIVJSNROQLH	PROIEVKMQZBGSDXJLTNUYHAF	UJMPOGLHYVTNKRIXDFSEQZBA	ONBRAKETXQSVHLYIMDJGUZPF	SNVBOEDRKAQYZJGTLHFUXIMP	UHEGJLASFDZMPYBKRXTVNOQI	0
main	44 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 135 	A 	2 	8 	S 	0.0 	4 	0 	1.0 	KUXHDQLGBOSRPVTAZJIYMNFE	KNRQUOBXZPMHLEJFVASTIDGY	TESKYHZALJRPBUGNVIXQMDFO	STDUFJELGABVPIQMKOHRNXYZ	RTYINBHPSAQXLEMOUJVFZKDG	XIEGQPVKUJHAZBDRFNYTOMLS	DYHGONUKSTJEMQFIBZRVPXLA	MNADBIKFQLZTVSYRGOHXUPJE	0
main	45 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 180 	M 	0 	8 	T 	0.0 	0 	0 	-1.0 	YFQRNAZMTXLGIBUDJVEPHKOS	VUEGDXFILKPMNRYQOAZSHJBT	-99	-99	-99	-99	-99	-99	0
main	46 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 90 	K 	0 	10 	K 	1.0 	4 	0 	0.0 	VJEUZPOQFYDNKBAXGSTLRMIH	VKXFMRLNDJUHSTAZPBYIEOQG	SUBARGOTZHMYQXFDVEKJNIPL	HUFBGENAXQRPJMSDLKVTOIYZ	GUXOIMJSAQKEHFLBYZRVDPTN	RHDGFBUAKPLMOYZISJQXVNET	IZXQNBAKUDOGPMLRTJHVESYF	TANUOISHRMKVGLDJBFPZQXYE	0
main	47 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 90 	N 	0 	7 	M 	0.0 	0 	0 	-7.0 	NIGESZYMUJHVQFKPBORXDATL	GKVUTEOJYAPMBQDZIFLHRSNX	-99	-99	-99	-99	-99	-99	0
main	48 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 45 	E 	0 	7 	E 	1.0 	0 	0 	0.0 	IYPBGXDEKTVZNMLSURQHFAOJ	HGJKNEODLXPUBRVZSAIFQMTY	-99	-99	-99	-99	-99	-99	0
main	49 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 135 	O 	2 	6 	O 	1.0 	1 	0 	0.0 	PYUJZRFLNDHXIKMETGAQSVBO	NFQVLZOGXYHAJITEMUSPRKBD	-99	-99	-99	-99	-99	-99	0
main	50 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 0 	O 	2 	8 	Y 	0.0 	0 	0 	1.0 	VISDRNEFYOQJGBPAHUTZKXLM	FQRMZUXBVSEYIDKHPLNGJTOA	-99	-99	-99	-99	-99	-99	0
main	51 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 315 	M 	2 	10 	G 	0.0 	6 	0 	1.0 	BXDIRGHSTNUKPFLMJQVAOEYZ	VSDZGHELAPKMNIBQJXTUFOYR	UZRAIVKLDQJFPONXYTESGHMB	DQLRYZHXNIFTOVAJKUESMPGB	FSLUXIMYTZEGHKPOBRDQNAJV	LHOJGUBATXZQRKPEVSYIDMNF	EVKJNFZTDHGMXSRQUAOLYBIP	FKJORAMVUNZEQBGYPHSDIXLT	0
main	52 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 315 	S 	0 	6 	S 	1.0 	0 	0 	0.0 	PDNJZLSIFYGAXOMBTRVUKQEH	QOMSRGBFDEAJHTLPUVIYNXKZ	-99	-99	-99	-99	-99	-99	0
main	53 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 180 	D 	0 	8 	U 	0.0 	0 	0 	-1.0 	JXAKVYGDURPENSHZMBTOFLIQ	PJHQZKGLEXOSFNVURBDYMITA	-99	-99	-99	-99	-99	-99	0
main	54 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 270 	T 	2 	6 	F 	0.0 	7 	0 	2.0 	FKRQGODXEBUZMITVLYAHSPNJ	EXJNHZBDTIYLMFRUKAPSGVQO	UIRHKLVYFOSNGJPMEAQTDBXZ	DZXPFIRVQABEUOMSLKYJHTGN	ZDFGYIXELPUHMBRTAKVOSQJN	PSAYDKOVHIBJRUXLTFMZNEQG	FSTUOLAQVBIZPYGDERHKMJNX	EOHIRUFYTQSXAJBLDZGVMPNK	0
main	55 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 225 	P 	0 	10 	X 	0.0 	1 	0 	-5.0 	FXHEMPSKRBOYQVGTUDIAZNLJ	SBERFPJKNOXIDGHMYQVAZULT	-99	-99	-99	-99	-99	-99	0
main	56 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 225 	D 	0 	7 	V 	0.0 	0 	0 	1.0 	AHEQXSLVDBPURYNTIMFZGOJK	IDNRUXYFSLAQHOTKMBPZJEGV	-99	-99	-99	-99	-99	-99	0
main	57 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 180 	T 	2 	7 	U 	0.0 	0 	0 	1.0 	OVMJKZGUTDYIBEAXNLQFRHPS	TASVZIKEPNQJLUMRFODGYHXB	-99	-99	-99	-99	-99	-99	0
main	58 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 0 	R 	2 	10 	V 	0.0 	5 	0 	1.0 	OBQVFEASKYTUHPDGMZLNJRIX	MQSUOFZNJHBLGEPXRDVYKATI	ZMXQVYLKGNFBRPAUIDHOSETJ	PUONKXFRGVQTYEBDHLIJMSAZ	DZJNKSVLGRYBXHAQMTIOUFEP	SDZEHATNXJVROILUKQMYFBPG	MYUOQPBIFKNJZDTSARLEVGXH	MYBDAOXTKRVUQPEGLJNFZSHI	0
main	59 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 315 	I 	2 	9 	T 	0.0 	7 	0 	1.0 	UXHGQYJRFAPOBDTEIKSVZLMN	AZUIDQXJTNYRKMBFHVOLSGEP	EMUFHDTVSOIPYLXRJAZKBGNQ	HXFENIAGDRQMTYZOSLKPVJUB	IHDONRBTMUVFYSZALGQEJXKP	EJHBVZPKRNYMUIDSOTQFXGAL	LFMNRPVQDGJYKUTSAZBHEXOI	MANQKEPORTIBYSJVDUHXFGLZ	0
main	60 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 270 	K 	2 	7 	N 	0.0 	4 	0 	1.0 	YNKMJQLGPVSDFRTZUBIOXAEH	TYKNQZGPMEILHUJSRAOVXFBD	RQUEFYTVSOPJADZINGXBLKHM	TBSVHFIRDYXMPZJUGQOKAELN	HEUOMGTNKIDYLQPSBJRXVAFZ	ZVYEQBUHITKDARJMONLPXSFG	TDZQNYMVIGELAOXPKFJBHRUS	NXPOHFRMBJGZAVTUIQYELSKD	0
main	61 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 135 	X 	2 	9 	U 	0.0 	5 	0 	1.0 	OMDHRUQLTENGKPAJZFVYBIXS	OJTFGRKQDZYBNIHUEALMSPVX	QNAFZOHGEVUSJLIDKPXMYTBR	RENOAIZUDMHQBGYLPFKXSJTV	BAOPHQDXZJRLEMVYKTFGSUIN	VASHDBEQYUXKTMZOIPLFJRNG	AMYKILBUOVJESFPQRHTGXNZD	FSKVYLZGTJURAHOIBPEQXNMD	0
main	62 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 90 	P 	0 	6 	U 	0.0 	3 	0 	11.0 	KRAOVJXZYDILHNGUPTFBEMQS	ADPTVMSGXKLQOJHUEBZRFINY	SVTYGJMAPEXNOLUDRFQKBHZI	LHNQZFUKDRAIXSVYJPMGOETB	TAMVSUNGZHIXPRYFKOEJBDQL	XPHDYSOVBGMLNUKAFTEJIQZR	VROMTKNIPJQUABXSGHZEDFLY	AQZPTBHFGRJVKYNEMOXUSILD	0
main	63 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 0 	E 	0 	6 	U 	0.0 	1 	0 	1.0 	HVMIJGFADLXYKZOPENSBQUTR	KMSYOLUEDAXRQJFVNBITHZGP	SOYGJTVFEDIHNZMQXUKRALPB	TMHANYEKFXJQROZGSVPIDLUB	TVQHLJDFKIXNMEZSPARBGOUY	QBLATPYDJZNXKVMESOIGRFUH	YJUBPLKXQMETNFAHDVZGSORI	QMBSXYANOZRLTHEPDVJIFUKG	0
main	64 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 225 	K 	0 	9 	F 	0.0 	0 	0 	-3.0 	JLSQXRKATFHYUVIPGOZDENBM	RGYXLTEQSHMVODPNKFBIZUAJ	-99	-99	-99	-99	-99	-99	0
main	65 	AJ7 	 oneCued 	 0.0 	 right 	 2 	 90 	N 	0 	8 	K 	0.0 	0 	0 	1.0 	UTDFXHGAKNELJMRSPVYBOIQZ	MVFHPOUEXRTKIQYNZLADGJSB	-99	-99	-99	-99	-99	-99	0
main	66 	AJ7 	 oneCued 	 0.0 	 right 	 8 	 90 	I 	0 	9 	J 	0.0 	6 	0 	1.0 	KFAYIUSHTBVNDXZLGPEQROJM	HLAOTNJVUIFKPBMRGYDSZQXE	YSBHPOGVJDQKUNFEXAMRLZTI	GMUKANLQEBJYXRTSOVHDPFIZ	ZQKSXDFPIBEHAVLYNRTJMGUO	LVRGUSNPZTOBQJYXHKFAMDIE	VPEHUXDBAJIKGNTYZOFQLRSM	XDZIHTSUEFOABPKYJQNRGMLV	0
