"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	21	"LS2SONA"	2	0	"Bouma"	"B"	0	6	"J"	"False"	0	0	0	0	0	7	"PQKYIRJAGESOVBHUNMXFTLDZ"	"ITQFENXRHJDGSKLAZVYOUBPM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	13
"main"	27	"LS2SONA"	2	0	"Bouma"	"L"	0	6	"J"	"False"	60	240	0	1	1	-1	"BOYNVKXFESHURLPGIDZMAQTJ"	"XEKTULJGDMZSBVARFHNPQOYI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	35	"LS2SONA"	2	0	"Bouma"	"F"	0	10	"E"	"False"	120	300	0	1	1	1	"GNIOLHBMRVUYFTKSJZAPXEQD"	"XYAUVOMKGZEFBDSRLTPHJNQI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	43	"LS2SONA"	2	0	"Bouma"	"G"	0	9	"A"	"False"	0	180	0	1	1	-3	"UVTRMAQEHSGNKFDYIOXJLZBP"	"EVPUISGQFAMRNDOXLZJHBYTK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	60	"LS2SONA"	2	0	"Bouma"	"H"	0	10	"H"	"True"	120	120	0	0	0	0	"LGDURQNPSVHJFAIYZETBOMKX"	"BYSALIPOFUGKMHZEJNTDRXQV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	62	"LS2SONA"	2	0	"Bouma"	"M"	0	7	"P"	"False"	120	120	0	0	0	1	"TSAJORBPMKXGDILNFHEUZQVY"	"BEHQUJSOLKAVDIYTPZMXGNRF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	66	"LS2SONA"	2	0	"Bouma"	"J"	0	8	"T"	"False"	120	300	0	1	1	15	"FUJLIHKOMTZNDAGXERSVQYBP"	"NQPMXFZUTODGLHSYKAIBREVJ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	23
"main"	69	"LS2SONA"	2	0	"Bouma"	"G"	0	6	"S"	"False"	120	300	0	1	1	-4	"QTAFPKBDVZMXOENGLSYRIHJU"	"QOGPAESVFYNTRXBDHLIJUKZM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	2
"main"	76	"LS2SONA"	2	0	"Bouma"	"E"	0	10	"U"	"False"	60	240	0	1	1	12	"NQUJFSVZTRAEMBOGLDYXHIPK"	"JAQFXPIRSDUHNGYOMBKZLVET"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	22
"main"	83	"LS2SONA"	2	0	"Bouma"	"G"	0	8	"F"	"False"	0	180	0	1	1	1	"MHVKRJUGIYETODPFANZLQSXB"	"IZDVLRXNFGYTJPKMAEBSHOQU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	98	"LS2SONA"	2	0	"Bouma"	"I"	0	8	"S"	"False"	0	0	0	0	0	-8	"IMUJZVKESDBGOTXQRPYHALNF"	"AYQSJUMIGHEOFVRLXZDNKTPB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	0
"main"	101	"LS2SONA"	2	0	"Bouma"	"E"	0	7	"X"	"False"	60	60	0	0	0	1	"KNISMRTXEFQJDBYOPAGLZVHU"	"RHFUMPNYISOGEXQZJVKATLBD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	107	"LS2SONA"	2	0	"Bouma"	"R"	0	8	"Y"	"False"	60	240	0	1	1	2	"QJFDVBHYIKEPZAXTMOUNSLRG"	"EQANLZBUYORSHPFMDKGVXIJT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	114	"LS2SONA"	2	0	"Bouma"	"G"	0	10	"D"	"False"	60	60	0	0	0	1	"PMIBSJAYQXDGVNTFKZORLHUE"	"VHUGKILRFAZPMENXYOSBDTQJ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	120	"LS2SONA"	2	0	"Bouma"	"D"	0	7	"D"	"True"	120	300	0	1	1	0	"HYJGXQBAMLFUDTRNSVIKEZPO"	"ZKYTPSVDBIOLQRMNHGAXEJFU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	127	"LS2SONA"	2	0	"Bouma"	"U"	0	9	"X"	"False"	60	240	0	1	1	4	"XSAYEJKMDTUFRPVHOBQNLIGZ"	"GQVDJFYILXOMAUEPHZSNBRTK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	13
"main"	128	"LS2SONA"	2	0	"Bouma"	"R"	0	6	"G"	"False"	60	60	0	0	0	1	"MLUZHNGRKJIAEYBPXTQFSDOV"	"SAZHRQLPDBKXNJOEMVFUTGIY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	130	"LS2SONA"	2	0	"Bouma"	"H"	0	8	"H"	"True"	120	120	0	0	0	0	"XVBLEIASHJOTUGDMNZQFRYPK"	"JFKXEANRLVMUZYTBGHSDQIPO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
