"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	20	"IS3SONA"	2	0	"Bouma"	"D"	0	6	"B"	"False"	120	120	0	0	0	-2	"UQNPDGBLYFIOZKXRAVTEMJHS"	"ZSXLBDVATPIRNOKMFYUEJHGQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	4
"main"	38	"IS3SONA"	2	0	"Bouma"	"Z"	0	8	"G"	"False"	0	180	0	1	1	1	"FNRGZHAYPQUBJIVSOMLTKEXD"	"MXNJLBPYGZRFTDHVEKUASQIO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	41	"IS3SONA"	2	0	"Bouma"	"B"	0	8	"E"	"False"	60	240	0	1	1	6	"OJRPNGXYMSZVEDLTKHUIFQBA"	"YFIRLMHKEXJVOUBTPGNQZDSA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	14
"main"	51	"IS3SONA"	2	0	"Bouma"	"E"	0	10	"E"	"True"	120	120	0	0	0	0	"ZLMNKUIDTGEOXRPYHAVFJBQS"	"IYXGSZEARPVKUBDMOQNHTLJF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	57	"IS3SONA"	2	0	"Bouma"	"N"	0	6	"F"	"False"	60	240	0	1	1	16	"SEMRXBZJUTGNYLFOVIHKQADP"	"RXGBJQFMZSPKTEADUYOLVHNI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	22
"main"	59	"IS3SONA"	2	0	"Bouma"	"B"	0	8	"G"	"False"	0	0	0	0	0	1	"SOLPMDJVGBIXYNAUKFRQTEHZ"	"ESLGUBNVDPITHMAKJFQOZRYX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	60	"IS3SONA"	2	0	"Bouma"	"M"	0	9	"K"	"False"	0	180	0	1	1	8	"LJTIKVQBMNADXZPGOHRYEFSU"	"TVAEGLXUQKNZDPOHYMIJSRFB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	17
"main"	62	"IS3SONA"	2	0	"Bouma"	"N"	0	9	"X"	"False"	120	300	0	1	1	1	"YHSROTIQBFJPEDLKUZVNAMGX"	"BFILVPZEOXNQYDUAMRHTJKSG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	65	"IS3SONA"	2	0	"Bouma"	"H"	0	7	"J"	"False"	120	300	0	1	1	-1	"TJHGOLKBPINAZRXYMVDFUEQS"	"EVSOQTHJMRGPNBDKUAYIZXLF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	71	"IS3SONA"	2	0	"Bouma"	"Z"	0	7	"I"	"False"	60	240	0	1	1	-1	"YJGXETDZOKSPLNRAMHVQUIFB"	"ALXSJNZIQOFDHGRBTUKEPYMV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	99	"IS3SONA"	2	0	"Bouma"	"R"	0	6	"I"	"False"	60	60	0	0	0	5	"YUGEPVIQTBNRKLMZXJFOADSH"	"PXZDUBREGYALITMJNQOSHKFV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	105	"IS3SONA"	2	0	"Bouma"	"Q"	0	8	"Q"	"True"	60	60	0	0	0	0	"IOPTEJXDQKUFLNSGZVAYHRMB"	"KQPOMXILNDHFSRTAZUYBVGJE"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	129	"IS3SONA"	2	0	"Bouma"	"N"	0	6	"D"	"False"	120	300	0	1	1	2	"JFDNBKPHRYOLSTXUGMIAEZQV"	"HGBXVKDFNMUPEQZJIOYTLSRA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	131	"IS3SONA"	2	0	"Bouma"	"M"	0	8	"M"	"True"	120	300	0	1	1	0	"RIDKYTSJZNUFEMPLGOBVQHAX"	"HJSVNOKAMLQUTZDIPRGBYXEF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	135	"IS3SONA"	2	0	"Bouma"	"J"	0	7	"P"	"False"	0	180	0	1	1	1	"NUQOBGJYPETAIMHSXVRLZKFD"	"HVAEKGXPJIOLMFNDURYSBQTZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	137	"IS3SONA"	2	0	"Bouma"	"F"	0	7	"D"	"False"	120	120	0	0	0	-1	"RQYEIUFDBKMZAHLTJPSOGXNV"	"QFHJIAOUZTDNBKPVRMSEGYXL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	141	"IS3SONA"	2	0	"Bouma"	"F"	0	10	"D"	"False"	0	0	0	0	0	1	"QVTIJBNOEMDFLSZHGPRYXUKA"	"BVFOGRQYKSEZHDMTNAXULIJP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	146	"IS3SONA"	2	0	"Bouma"	"P"	0	10	"Y"	"False"	0	180	0	1	1	-1	"USEDNJMLPIKFQABYZRXVGHTO"	"OEKVSGQMLPYDAZUHXJITBNRF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	152	"IS3SONA"	2	0	"Bouma"	"J"	0	9	"L"	"False"	0	0	0	0	0	1	"GQDEBKTVZLJNMOYAHPRUFSIX"	"ZAVHLTREMUJKYQPBDXOGINFS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	154	"IS3SONA"	2	0	"Bouma"	"U"	0	6	"F"	"False"	0	0	0	0	0	1	"VSXDAOFUPNJQIRBZEGTMLKHY"	"YQSMBXKJDUAHRZLNIEGFOTVP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	157	"IS3SONA"	2	0	"Bouma"	"Y"	0	9	"V"	"False"	120	120	0	0	0	3	"IPOMEALNKVDUYQSFRXZHGBTJ"	"EPGTHRBXQMASYLIOUZKFDVJN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	12
"main"	164	"IS3SONA"	2	0	"Bouma"	"H"	0	10	"L"	"False"	60	240	0	1	1	-3	"IZDGSAVEJYQNHULRMXBOTPKF"	"VAMKUBRHSGLIOQEJPZFTYNDX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	171	"IS3SONA"	2	0	"Bouma"	"A"	0	8	"R"	"False"	120	120	0	0	0	-1	"DVOLIFMARSPJUEYXTHBQKZGN"	"JXZNTEOBLRKIPHYMGDFSQUAV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	173	"IS3SONA"	2	0	"Bouma"	"R"	0	6	"P"	"False"	0	180	0	1	1	7	"ZGSDROQHJETVIBUFYNXAPLMK"	"YJOIVTPENXBHKRAQZSFMUGDL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	13
"main"	174	"IS3SONA"	2	0	"Bouma"	"Z"	0	9	"Y"	"False"	60	240	0	1	1	1	"LTAZQBSYXIKVDFNJOMERHUPG"	"ESPMOKIBTYZJHRQLGNXUVAFD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	176	"IS3SONA"	2	0	"Bouma"	"E"	0	9	"X"	"False"	60	60	0	0	0	1	"OPJTDBKAFXERIQLUYZGNMHSV"	"NJZUMVSDOXFPHGLBQEIRYTKA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	177	"IS3SONA"	2	0	"Bouma"	"E"	0	7	"E"	"True"	60	60	0	0	0	0	"LGJMARYEPBZOQDXNKTUHVIFS"	"JLXZBQDYSGEINPHMTVUAKROF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
