"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	23	"CC"	2	0	"Bouma"	"D"	0	7	"D"	"True"	120	300	0	1	1	0	"TGFOSPALYVUZDKNQJMIBHXRE"	"XGZBMIVDFOYHETNRKSQJLAUP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	31	"CC"	2	0	"Bouma"	"P"	0	8	"B"	"False"	60	60	0	0	0	-2	"TENMAIPLBXVROHUKYSZQFJDG"	"INOGDKMJELZFSYXTRQUAPHBV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	35	"CC"	2	0	"Bouma"	"A"	0	10	"A"	"True"	0	0	0	0	0	0	"QXJIYRDUNPASOFHZLGMBKETV"	"EJVATKPNSHFMIZYBLQDXRUGO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	37	"CC"	2	0	"Bouma"	"X"	0	6	"X"	"True"	120	120	0	0	0	0	"UTPDVIXLYABONMSHKFGRQEZJ"	"YBTZDSFIJNAHQKGEUXRVOLMP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	39	"CC"	2	0	"Bouma"	"I"	0	10	"J"	"False"	120	120	0	0	0	-1	"PDUXSGYKFIJOMRLZABHEVQTN"	"LZIOFAMKBHXDQJGETYRUVPSN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	48	"CC"	2	0	"Bouma"	"I"	0	8	"L"	"False"	0	180	0	1	1	-3	"EBZGUNRPIAHTDJFQLYSMVXOK"	"DPMUQIXTLNJKGHESFOBZRYAV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	58	"CC"	2	0	"Bouma"	"R"	0	6	"P"	"False"	60	240	0	1	1	2	"DAPEJSULFYMTOQBVHXZNRGIK"	"YLKZEQPVRBJHUFGOTDSNMAXI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	61	"CC"	2	0	"Bouma"	"F"	0	10	"Z"	"False"	0	180	0	1	1	-1	"EXMYZGRKTPSJALDHIBVQUFON"	"UKMTPLNOYFZHJAXREBDSIGQV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	63	"CC"	2	0	"Bouma"	"D"	0	8	"K"	"False"	120	120	0	0	0	-1	"MTQSIGBDKJRVYEUPOFHLXNZA"	"DUKXMFZNEISQAVPHYJGOTLBR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	73	"CC"	2	0	"Bouma"	"S"	0	8	"O"	"False"	120	300	0	1	1	-2	"BUVSDJGHKNRQZAMXIYFEOTPL"	"LZAJKUSYOVTMIFBEQNDRPHXG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	74	"CC"	2	0	"Bouma"	"Y"	0	9	"Y"	"True"	0	0	0	0	0	0	"REVHQZUSTYXODGNJLIABFMKP"	"RDITVPJFNHOYGBQMUEAKXZLS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	78	"CC"	2	0	"Bouma"	"D"	0	6	"T"	"False"	120	300	0	1	1	-1	"NHBUZFSTOYKIQAXJLVGMRDPE"	"GMSEODTFLKBNUZVRIXYJHQPA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	80	"CC"	2	0	"Bouma"	"S"	0	7	"N"	"False"	0	0	0	0	0	-1	"VQZDJBSNIPLUHGFMXETROKYA"	"XKIHBDGZERQPSVLMOYTUJNFA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	82	"CC"	2	0	"Bouma"	"H"	0	8	"B"	"False"	60	240	0	1	1	1	"MYIFSNXHROTBUJDGAEPKLZVQ"	"ZLXQYNIJBHSUMTVOGEDAPFRK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	86	"CC"	2	0	"Bouma"	"D"	0	6	"T"	"False"	0	180	0	1	1	-1	"UYXJADKETHFROMPSZINQGVLB"	"SUOYJDTBPHNVXLREZGMAFIQK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	89	"CC"	2	0	"Bouma"	"K"	0	8	"D"	"False"	0	0	0	0	0	-1	"AYUTEMRKDZOHBFGIXLJSQNVP"	"FIESBTQGJDVOUMRNKPYZAHLX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	96	"CC"	2	0	"Bouma"	"T"	0	10	"T"	"True"	60	60	0	0	0	0	"HRSGOAYMUNTBQIJPXEFLZKVD"	"BTRDKHJMEGSOVUIYANZPXFQL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	100	"CC"	2	0	"Bouma"	"K"	0	9	"K"	"True"	60	240	0	1	1	0	"GJTQSOLZNEXBPAKYIURMVFDH"	"GDVBHSZFNKTLJYOEQIMRAPUX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	108	"CC"	2	0	"Bouma"	"Z"	0	9	"Z"	"True"	0	180	0	1	1	0	"JLDOKUYMXQAVTHPGSIRBFNZE"	"TLVEBQRJYZDMGFPINAKUSXOH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	109	"CC"	2	0	"Bouma"	"S"	0	9	"Y"	"False"	120	300	0	1	1	-1	"SLTRNEPAOJGUYFVBHIKZDXMQ"	"QETVXIJFSYKAHGZLPNUBORDM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	124	"CC"	2	0	"Bouma"	"L"	0	6	"R"	"False"	0	0	0	0	0	-1	"PXVSELRAHQUZDYITMBFGKJNO"	"PFJIYEDQUVGZKTLBNAMRSOXH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	140	"CC"	2	0	"Bouma"	"I"	0	10	"T"	"False"	60	240	0	1	1	-1	"EAUSZJXNOHKPFDTQIRVMBLYG"	"VUXDKJAEYITFPMBQSONZHRLG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	154	"CC"	2	0	"Bouma"	"F"	0	9	"E"	"False"	120	120	0	0	0	-4	"QVJUBFZTGEHSKMNROLDAPIYX"	"IKQMPONVDLJAHYUSGRFZBETX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
