"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	7	"LC1SONA"	2	0	"Bouma"	"P"	0	8	"M"	"False"	60	60	0	0	0	-2	"DUQOALPFMJKRETBIYGZXNHVS"	"NSFZXHMDEKJTYOVUBQRLPGIA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	13	"LC1SONA"	2	0	"Bouma"	"N"	0	6	"N"	"True"	120	120	0	0	0	0	"SOUZBQNRKPAFXJTHYVEDLMIG"	"ROGUIVYTJMNPZBEDSKXHAQLF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	18	"LC1SONA"	2	0	"Bouma"	"D"	0	6	"J"	"False"	0	180	0	1	1	-2	"GTNJPSMUVHZKBYFXLEQIDARO"	"YMKXDHJGSBVNEUPLFQOZRAIT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	4
"main"	24	"LC1SONA"	2	0	"Bouma"	"A"	0	10	"D"	"False"	60	60	0	0	0	1	"TNOMJEHZUYDAXPSKVIRBLGQF"	"JSXBTOAUPMVLEINQFKYGZRHD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	32	"LC1SONA"	2	0	"Bouma"	"J"	0	10	"J"	"True"	0	0	0	0	0	0	"LVQRZEGADFJOIBUYKTXSPHMN"	"VLUTDRPIESHMJQFGBZXOKNYA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	36	"LC1SONA"	2	0	"Bouma"	"F"	0	9	"E"	"False"	120	120	0	0	0	-1	"NQKLXHYVFETGPBDORMIZSUAJ"	"SPQKRLZUYNIHOTJMVXDGEFBA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	40	"LC1SONA"	2	0	"Bouma"	"S"	0	6	"S"	"True"	60	240	0	1	1	0	"JDGLPTYKRIQOMBHSVUENXZAF"	"QOALDESKTIXYNBPGJHVFMUZR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	55	"LC1SONA"	2	0	"Bouma"	"E"	0	8	"F"	"False"	60	240	0	1	1	-2	"DHALOQISUZFJYMVTGNKBXPER"	"TAJZIPEXFBSKNOMDQLGYRVUH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	56	"LC1SONA"	2	0	"Bouma"	"A"	0	9	"A"	"True"	0	180	0	1	1	0	"GMJLEDYVSXTOKZHFRBPAQIUN"	"XVUBEIFNTAPHLYZKSQROGDMJ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	61	"LC1SONA"	2	0	"Bouma"	"N"	0	6	"B"	"False"	0	0	0	0	0	1	"YGROIFBNQSZJADUPMTXKHLVE"	"RXIZNLSMKFTEVHQJPDOBGYUA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
