"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	2	"PB"	2	0	"Bouma"	"S"	0	10	"R"	"False"	0	0	0	0	0	2	"DXFEGYNPLVRBSAHUQIKZTOJM"	"KNGVJEMFBUIAPQTDLXSZYOHR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	12
"main"	14	"PB"	2	0	"Bouma"	"V"	0	9	"M"	"False"	0	0	0	0	0	-1	"QLXREOGBVMIYTJPHSFAKZNDU"	"AZPFRDBSJEIMKNGUOQLVXYHT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	20	"PB"	2	0	"Bouma"	"K"	0	7	"E"	"False"	120	300	0	1	1	-1	"IUHQJSGOKLPMXZEVYNBFDATR"	"LXJZGTKEQODFRNYSVUMPHAIB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	21	"PB"	2	0	"Bouma"	"Z"	0	9	"R"	"False"	120	300	0	1	1	1	"JEIXDNYSOUGHVRFMATBPQLZK"	"JUMIQBYVSRZEFLXKPGTOHDAN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	28	"PB"	2	0	"Bouma"	"V"	0	6	"V"	"True"	60	240	0	1	1	0	"ATGSLBIPJUDQXVFKMRNOYZHE"	"SEROIFVLMBPJQAHYKGDNXZTU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	31	"PB"	2	0	"Bouma"	"H"	0	6	"H"	"True"	120	120	0	0	0	0	"TQPSIXHULJNADMYGBOZEVRKF"	"GOXJUZKEBVFYMNHRSTDLAIQP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	34	"PB"	2	0	"Bouma"	"S"	0	8	"G"	"False"	60	240	0	1	1	-1	"VJKHDPMULAISTEBGQFYNZXRO"	"UMKZHRXSGQTNIFPADYEJBLOV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	38	"PB"	2	0	"Bouma"	"V"	0	6	"Q"	"False"	0	180	0	1	1	9	"ELVFGHUXSRDYPTMAKBIZJOQN"	"ZYEALSQNTGJMDIPVXRBOKUFH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	15
"main"	43	"PB"	2	0	"Bouma"	"K"	0	7	"R"	"False"	60	240	0	1	1	2	"FPOUJNDXQETLSIBGYMKAZVHR"	"IGVUDFXRQKTJMYEBOHZLNSAP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	51	"PB"	2	0	"Bouma"	"Y"	0	7	"Y"	"True"	0	0	0	0	0	0	"BHIFGDVYZRTJPQXSLUOEKNMA"	"TDUBHVAQOYGRELFKSNZIJXMP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	55	"PB"	2	0	"Bouma"	"F"	0	10	"Q"	"False"	60	240	0	1	1	1	"TROGFSJLHEUVQMAPDXYBNZIK"	"VYUEIJPDKSQFMTLZXRNBAHOG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	65	"PB"	2	0	"Bouma"	"X"	0	9	"X"	"True"	120	120	0	0	0	0	"FDYANGREIXQZUVJOLMPKBHTS"	"UHAEPQMRFXOZISGDVBKTNYJL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	72	"PB"	2	0	"Bouma"	"S"	0	8	"J"	"False"	0	0	0	0	0	-3	"IXVYBSMEJDFZHOQKNTLPURAG"	"EJISVXBLKNGHARUZFOPQTYDM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	73	"PB"	2	0	"Bouma"	"K"	0	9	"F"	"False"	60	60	0	0	0	1	"GTZXYPSDLFKROIHMJQBANEVU"	"POTRFLEAUYDZSIVHQNGBXMKJ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	82	"PB"	2	0	"Bouma"	"G"	0	6	"E"	"False"	60	60	0	0	0	14	"XKOUJPEQYAIHBLTMZSDNGRFV"	"VQZNALMJFPGYSEDOTBRXKHIU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	20
