"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	22	"18TR1"	2	1	"S"	0	10	"Z"	"False"	0	30	0	0	0	-1	"OPHLJRQBXSZNUDTIYVKMFAEG"	"GKHMORSZLDJYTFIEBQUPVXAN"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	24	"18TR1"	2	2	"U"	0	10	"D"	"False"	0	180	0	1	1	1	"XFYDNEMVKRSQBATOUIHZJGPL"	"YAQFLSHGEZDUJXPVTNMIKOBR"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	11	FALSE
"main"	25	"18TR1"	2	1	"M"	0	6	"H"	"False"	60	90	0	0	0	-1	"SXDQPMHINZULRAVFEBTOJYKG"	"KTPDFBRLYEQNJOHMGVSIAZUX"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	5	FALSE
"main"	29	"18TR1"	2	1	"Z"	0	8	"Y"	"False"	0	30	0	0	0	1	"SKRJXNBEYZQTVOHGALMPFDUI"	"PMJDYVUSZANEIKTOLXRBQFGH"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	38	"18TR1"	2	2	"K"	0	9	"P"	"False"	0	180	0	1	1	1	"IFQMAKYEPODSLUXGVTBRHNJZ"	"YHRSTALUOPKVIJNDXMQBFEZG"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	10	FALSE
"main"	43	"18TR1"	2	1	"X"	0	8	"G"	"False"	120	150	0	0	0	1	"ETPYFKLUGXAMSVIJHOQRBNZD"	"TXOQVPFMYKZALIBJUDSHNEGR"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	47	"18TR1"	2	1	"G"	0	7	"G"	"True"	120	330	0	1	1	0	"FKEDSUQNHIXAOJPYLGMZVBRT"	"RVFNHYUGXATBLMIEDPSOKQZJ"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	49	"18TR1"	2	0	"B"	0	9	"U"	"False"	60	60	0	0	0	-6	"JTGBHQMZXUEFAKINORLSVDPY"	"HKFIRUDQNLZGBEPVYXSJOAMT"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	3	FALSE
"main"	50	"18TR1"	2	0	"M"	0	9	"Z"	"False"	120	120	0	0	0	1	"LDIJXBSVUZMKTPAFHERNOQGY"	"VNYEDLKPQJHSGIOXZAMBRFUT"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	10	FALSE
"main"	53	"18TR1"	2	2	"X"	0	9	"Q"	"False"	120	120	0	0	0	-3	"ABLUZTXRYQKISJEHFPMNDGVO"	"HOVTDPUQJERINALSZBXFMGYK"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	6	FALSE
"main"	55	"18TR1"	2	2	"S"	0	6	"G"	"False"	60	240	0	1	1	-1	"KTFYHGUSEZMQAROVPXJLNBID"	"AQMVFSGUNHDXOLYKTJBRZIEP"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	5	FALSE
"main"	67	"18TR1"	2	0	"M"	0	9	"X"	"False"	0	0	0	0	0	-1	"QYSUTAIJMXNBEGZLOFRKVDPH"	"JHMGPDKIZUTERSXVLOQNBYFA"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	69	"18TR1"	2	2	"H"	0	7	"R"	"False"	60	60	0	0	0	-4	"UAQHKIJRYZXFPBEDLTGSVONM"	"QUBYXDPKJTNRFZSLAMIHOVEG"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	3	FALSE
"main"	72	"18TR1"	2	0	"S"	0	8	"U"	"False"	120	300	0	1	1	-1	"YTOQZEHJFXKLRPDUMVAIBNSG"	"DPMRIVQSUZEKGAHFNBLJTXYO"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	74	"18TR1"	2	1	"S"	0	9	"R"	"False"	0	30	0	0	0	-1	"XHMFATQBSRGLNDUJPVOKIZYE"	"RXNSMEDHLZKPFYJIUBGQOTAV"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	76	"18TR1"	2	0	"S"	0	6	"Y"	"False"	0	180	0	1	1	1	"BDAGOJQISYVMPFUNHXLETRZK"	"LTBIMKYSOGVRDQUPZNJXFHEA"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	77	"18TR1"	2	1	"N"	0	8	"J"	"False"	60	270	0	1	1	-1	"BRTGFXZPUHMKQJDEVASOLYNI"	"VZIOAMYNJLUTXRGPDSKHBQFE"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	79	"18TR1"	2	0	"R"	0	6	"H"	"False"	60	240	0	1	1	6	"VANHRZUXKSJMDTLIPOYBEFGQ"	"BVZLUQHDAPSGRNMEXYIJOKFT"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	12	FALSE
"main"	84	"18TR1"	2	2	"S"	0	10	"E"	"False"	120	300	0	1	1	-1	"YGLVXNDBIUATKZQSMJHPOERF"	"BHATNUVMLSEIJGQPDFYORXKZ"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	88	"18TR1"	2	2	"H"	0	6	"L"	"False"	0	0	0	0	0	-2	"QRVIHFLESUYBNMXGAJTOPKZD"	"YHEAXNFDMPUOQSRJTVGBLZKI"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	4	FALSE
"main"	89	"18TR1"	2	0	"O"	0	8	"U"	"False"	60	240	0	1	1	-1	"OAHZVNGFIYLRDQUEPSBTJXMK"	"BSXRKMYOUNTAQGVEIFPJDZHL"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	93	"18TR1"	2	2	"A"	0	7	"A"	"True"	120	120	0	0	0	0	"JKTGBIMAHFSVZQLERDYUNPOX"	"EPXSGHZUVKIYMDTBNQFOALJR"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	98	"18TR1"	2	1	"M"	0	9	"K"	"False"	120	330	0	1	1	-6	"GMRZUBVINHOJFLPXKYTAEQDS"	"NRUMGVFPXKLHOTQBJZADIESY"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	3	FALSE
"main"	99	"18TR1"	2	0	"S"	0	9	"Y"	"False"	60	240	0	1	1	1	"DGMEFTNLXQHYJURVOSBPKAIZ"	"KOPHMRUABYSDGLVXJFZITNQE"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	10	FALSE
"main"	108	"18TR1"	2	1	"A"	0	10	"G"	"False"	120	330	0	1	1	-1	"RPSFTUGINMZQHVLOEYAJXBKD"	"JNSEUTFXPAGIDQOMBYHZVRKL"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	109	"18TR1"	2	2	"A"	0	8	"N"	"False"	120	120	0	0	0	-2	"EYMUBQADNHRFXSTZIGKVPLJO"	"TFKOLZHXPJMEBRGYUNDQIVSA"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	6	FALSE
"main"	111	"18TR1"	2	0	"R"	0	6	"P"	"False"	0	0	0	0	0	-1	"UVONIRPETZHKASFGDMQYLXJB"	"IYBTHXZVKLDGNOMPSFQEJARU"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	5	FALSE
"main"	113	"18TR1"	2	1	"X"	0	10	"G"	"False"	120	150	0	0	0	10	"RMSBAOKHVJGNIZLYEFUQXTPD"	"FXDYKVQABELJPRZHTONSUIMG"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	20	FALSE
"main"	116	"18TR1"	2	0	"V"	0	7	"T"	"False"	120	120	0	0	0	1	"HKZFMSLTVPNQAXDYOJRIUGBE"	"MRTJFSHQYPUNBVKIOEAXZLDG"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	119	"18TR1"	2	2	"S"	0	8	"Z"	"False"	0	0	0	0	0	1	"GMQYBADEZSONKHFPVUXJTRLI"	"DJXPQLGYKAOVMSFEURINTZHB"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	125	"18TR1"	2	2	"S"	0	8	"R"	"False"	120	300	0	1	1	9	"QLSBMARINYTGJXPVEZOHFKDU"	"BKJFUPMVRGADHENYTSIOQZLX"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	17	FALSE
"main"	126	"18TR1"	2	1	"E"	0	10	"H"	"False"	60	270	0	1	1	-1	"RJVTADXOUMYLEHKNGBQSPZIF"	"ZSRTBNILVEHJPXAGOUQYFKDM"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	127	"18TR1"	2	1	"B"	0	10	"P"	"False"	0	210	0	1	1	1	"JKLVRUXTIGANOFHMDEQYSBPZ"	"VMFKXRLIYAPBEHTOUZGJNQSD"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	11	FALSE
"main"	128	"18TR1"	2	0	"G"	0	8	"G"	"True"	60	60	0	0	0	0	"QERBTOPJGHKMYIDXAUNSFZLV"	"QADHTKJIPXREGFVUSOBZMYNL"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	131	"18TR1"	2	2	"S"	0	8	"N"	"False"	60	240	0	1	1	-3	"BNQEJFPDHZXTSAYORIVKGLUM"	"ZKFRGSYHNVTAPILQBDOJEUXM"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	5	FALSE
"main"	136	"18TR1"	2	2	"K"	0	7	"Y"	"False"	60	240	0	1	1	16	"VYTGMLFPSUZOXKNDBHEARJQI"	"SHUREADYJINBGZPLQFOMVXTK"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	23	FALSE
"main"	140	"18TR1"	2	1	"M"	0	8	"D"	"False"	120	330	0	1	1	1	"IJKSNVTMRZBFQHDYLOXUEGPA"	"SVIPGFERDMBONLTKQUXJAZYH"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
