"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	23	"18RN"	2	0	"K"	0	10	"S"	"False"	60	240	0	1	1	10	"NGASVKQZBYLDJFMRPXOEITHU"	"MUGEBXINODSJAYRTPLVHKZFQ"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	20	FALSE
"main"	27	"18RN"	2	1	"I"	0	9	"A"	"False"	120	330	0	1	1	2	"YNAETSHUXDLMKPGFJZROBQIV"	"JPSMLZYFGATIDHRUXBQENKVO"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	11	FALSE
"main"	28	"18RN"	2	2	"V"	0	7	"Q"	"False"	120	120	0	0	0	16	"OMURNFZQHYTSBKPLGIJXDEAV"	"LTDGUKSNQYEMXBIHAVFOPZJR"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	23	FALSE
"main"	29	"18RN"	2	0	"K"	0	10	"G"	"False"	0	0	0	0	0	1	"QLDAYUMXSBGKOJENHPFIZVRT"	"UKBTNLFIJMPVHZSRGAEDXOYQ"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	11	FALSE
"main"	32	"18RN"	2	1	"H"	0	9	"Q"	"False"	0	210	0	1	1	2	"FNGEKIXLVMRUAQZJOBDTYSPH"	"PJSBZMVLGQDHXIRTANFYOKEU"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	11	FALSE
"main"	34	"18RN"	2	2	"J"	0	9	"G"	"False"	0	180	0	1	1	3	"AVYQOLJHSDMIXFGRNZETUBPK"	"RQEOBHSMFGIXJZTNYUPLDKAV"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	12	FALSE
"main"	39	"18RN"	2	0	"J"	0	8	"S"	"False"	60	60	0	0	0	2	"YENTBQXHSOJGKFDLPRZIAVUM"	"TSONYBVIRLAPJEFZUGHKMQXD"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	10	FALSE
"main"	40	"18RN"	2	1	"S"	0	6	"S"	"True"	0	30	0	0	0	0	"EMHVUPSBNFGTILRXYAQDZJOK"	"KZJVEIUOPXAQHGSDRTYLNFBM"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	6	FALSE
"main"	41	"18RN"	2	2	"Y"	0	10	"H"	"False"	120	120	0	0	0	8	"FXLPSITJOAHDNBKEZUYRQMGV"	"THZIBUSFKNGPDOVEQJMLAYRX"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	18	FALSE
"main"	45	"18RN"	2	0	"I"	0	9	"L"	"False"	120	300	0	1	1	2	"PGSJOEZDIUHTMLYXQNKBRVAF"	"RZTANHDXULSIEVYOQKMJBFPG"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	11	FALSE
