"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	22	"18TM5"	2	0	"K"	0	6	"K"	"True"	0	180	0	1	1	0	"QGOBIKULPMATNJSHZFERDXYV"	"GQDXLJKNIMEAZSUFHTRVPYOB"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	6	FALSE
"main"	24	"18TM5"	2	2	"L"	0	9	"Y"	"False"	0	0	0	0	0	1	"PZXGIKMBVYLNQHUFOEASJTDR"	"MLIYURSPBAEDNZFKTOXGVQJH"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	10	FALSE
"main"	28	"18TM5"	2	2	"S"	0	10	"T"	"False"	60	240	0	1	1	1	"XUTYIPRBQFOJLGSHKAENZMDV"	"OXUFDGRIMPTSNJVBQZLYKAHE"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	11	FALSE
"main"	37	"18TM5"	2	2	"T"	0	10	"H"	"False"	120	120	0	0	0	-4	"RSGKXVTAILHFQBNDOEUYPJZM"	"XBISQDTOGYPVMLFKNHZEURJA"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	6	FALSE
"main"	38	"18TM5"	2	0	"J"	0	7	"J"	"True"	120	120	0	0	0	0	"XBEMNHKJPYZUODLGSQARVTIF"	"LMXRDSFQPGUBTYVEHJZAIOKN"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	39	"18TM5"	2	2	"U"	0	7	"X"	"False"	60	240	0	1	1	5	"SAFZREJIOQLYMHNKGDVBPUXT"	"PZLEJDRXOGYFUNKTMVQHSABI"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	12	FALSE
"main"	40	"18TM5"	2	1	"E"	0	7	"A"	"False"	60	270	0	1	1	1	"MSGHEAYBKZTXNFJOIQLRVUPD"	"DXPTRJOAEUZYFVQGSMNIKHBL"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	52	"18TM5"	2	2	"V"	0	6	"F"	"False"	120	120	0	0	0	-1	"OEDUZVFLTNBXKGISHPARQYJM"	"HDXSZLRTJKMGVIAEYPONFUBQ"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	5	FALSE
"main"	55	"18TM5"	2	2	"A"	0	6	"F"	"False"	0	180	0	1	1	-1	"UZPOYHLREGKMIXJTNQFABSVD"	"IJNMLAFTHGPXOYZEUVDSKQRB"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	5	FALSE
"main"	56	"18TM5"	2	1	"D"	0	7	"I"	"False"	60	90	0	0	0	3	"ASLOKZBIHNDGJXPRTVEFMYQU"	"OFAJITMVZPSEYRHNDQUBXLGK"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	10	FALSE
