"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	1	"18LS4"	2	2	"R"	0	10	"P"	"False"	120	300	0	1	1	-3	"QRTOEKGAUHLDBZPXISVYFJMN"	"KAIVJUGRXYPTDMBFLNEZHSQO"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	2	"18LS4"	2	0	"S"	0	6	"T"	"False"	60	240	0	1	1	2	"PUJGHFKMTXAZQOIEBYSRNDVL"	"NGUIBPTESOMDYLFQZJXRHKVA"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	22	"18LS4"	2	2	"K"	0	9	"D"	"False"	120	120	0	0	0	-1	"RETSBGNOKDLXFZUYQJPVAMHI"	"AGYSQBOZHIUVEFLNKDRXTMJP"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	29	"18LS4"	2	2	"N"	0	8	"D"	"False"	120	300	0	1	1	14	"ORQHXDAYZUGNSJETIPKMBFLV"	"BFRVTKPLDIGOJAZXSQMYEHNU"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	22	FALSE
"main"	30	"18LS4"	2	1	"Y"	0	8	"L"	"False"	120	150	0	0	0	-2	"RPKGMOYILVZXBETFUNQADSHJ"	"FYEVKHMBLNSZOURPIXATDQJG"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	6	FALSE
"main"	36	"18LS4"	2	1	"M"	0	7	"N"	"False"	120	330	0	1	1	1	"VLXONUDTIHSYGMFPAKQZJERB"	"QEULVAZNMYHITPSFDXRJGBKO"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	40	"18LS4"	2	0	"T"	0	8	"U"	"False"	60	240	0	1	1	1	"OYVFTXPRELQDNIBASJZGKHUM"	"SIRBEGMPUTKZVQXNJOLADYHF"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	42	"18LS4"	2	0	"P"	0	7	"P"	"True"	0	180	0	1	1	0	"VZIMXRFDHKEOSLBQPYTNJUAG"	"IVSKQGDPOBLZRFNXYHMAJTUE"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	53	"18LS4"	2	2	"Z"	0	7	"I"	"False"	60	60	0	0	0	1	"GPANUSXIZDERBQHVTYKJFMOL"	"YASVGOLHIJZNQTUBRDMKEFXP"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	61	"18LS4"	2	2	"A"	0	6	"Z"	"False"	120	120	0	0	0	-6	"AEVMIJZPDQTBGHOSYLXFUKRN"	"PIFAVTBMODGULJHYSZKQXNER"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	0	FALSE
"main"	77	"18LS4"	2	0	"K"	0	6	"Y"	"False"	60	60	0	0	0	1	"FBVEQSYKDOHNRUAPGJXMTZIL"	"MZFJTHIXEYUPKBGSRNAOQDLV"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	78	"18LS4"	2	0	"U"	0	10	"B"	"False"	0	180	0	1	1	1	"XLIOFQRJTABNKVEDGMPHZUSY"	"ADRNOGPJZFBUHEVQIYKTLSMX"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	11	FALSE
"main"	80	"18LS4"	2	1	"O"	0	6	"Q"	"False"	120	330	0	1	1	2	"DNGOYPFLIEXSZRBMUHTKQVJA"	"HXUKNVQAOLTRPFMJSGIBYDZE"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	81	"18LS4"	2	0	"A"	0	10	"D"	"False"	60	60	0	0	0	1	"QPFKVBJMLXDATYOSHIGZERNU"	"AIYQONVUSLHFTGPJKMEBDRZX"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	11	FALSE
"main"	84	"18LS4"	2	1	"A"	0	7	"G"	"False"	0	30	0	0	0	1	"BXFUPNHGAKOQTMLREYZIJDSV"	"EURBZSHTYLOAMIQPJDNGFVXK"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	85	"18LS4"	2	0	"M"	0	7	"J"	"False"	60	240	0	1	1	-1	"QVHKDGMIEULXBAZJTNYOFSRP"	"ZBPIKGMJNQHARTYXUDOLVFES"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	6	FALSE
"main"	89	"18LS4"	2	0	"O"	0	7	"J"	"False"	120	120	0	0	0	1	"MBZXTNQJOSRIYKDLAFEUVPGH"	"MNEIKUVPGXTDOQRYHFLZSBJA"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	91	"18LS4"	2	2	"H"	0	7	"J"	"False"	60	240	0	1	1	11	"TSXFRBUZDGYAIOLEVQPHJNKM"	"MYXERTIJBDOZVNLGKSHQPAFU"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	18	FALSE
"main"	94	"18LS4"	2	1	"K"	0	9	"K"	"True"	0	30	0	0	0	0	"SFUGJAIEZKRHQYOLXMNTBPDV"	"KTPRDJMZALNHYEIXUSGBOQFV"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	100	"18LS4"	2	1	"A"	0	9	"S"	"False"	60	270	0	1	1	1	"RVSKMXAQUJYFHNBZEODLPITG"	"TIMXDPHOJSAZGFNUEBVLKYRQ"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	10	FALSE
"main"	101	"18LS4"	2	2	"U"	0	7	"U"	"True"	120	120	0	0	0	0	"OXZMNVYUTIQKALGSDBJEPHFR"	"EMRGVHTANSKILBXYDZFPOUQJ"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	108	"18LS4"	2	0	"N"	0	7	"G"	"False"	0	0	0	0	0	1	"PDLRAEVGNTKFOQMSZBUXJHIY"	"HNFYPUADEVLRZTOXQKSGBMIJ"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	109	"18LS4"	2	0	"I"	0	9	"I"	"True"	0	0	0	0	0	0	"RUFYQVHJOIPNBTDXGKSZLAEM"	"XEOLNRTUZPQGAIDHVKJYSBFM"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
