"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	23	"18PF6"	2	0	"D"	0	10	"O"	"False"	60	240	0	1	1	1	"PQLRXVBGHTKFIUEJDONSMYAZ"	"FZJBLGVPATODUISXNEKYQRHM"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	11	FALSE
"main"	24	"18PF6"	2	2	"P"	0	10	"T"	"False"	60	240	0	1	1	-1	"AKNRYXEMSZQUDIPTJGVBFHOL"	"SXYKAVHBJPTDREGQLFUZIOMN"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	26	"18PF6"	2	2	"K"	0	9	"T"	"False"	0	0	0	0	0	1	"VEJXQFUSRTKAMHIBGZDOLYNP"	"JGENFARLMQDKUOPZVXHYSTIB"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	10	FALSE
"main"	29	"18PF6"	2	0	"G"	0	7	"L"	"False"	60	240	0	1	1	1	"EXILBKHTVRMGYFDQPNASOUJZ"	"NRIEMBDLGVJKHAUZFXPTSQYO"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	31	"18PF6"	2	1	"E"	0	8	"E"	"True"	60	270	0	1	1	0	"SZEYBRALDXVUJMHOITFPNQKG"	"APZLOTFKERVMIUXNGQSYJHDB"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	34	"18PF6"	2	1	"V"	0	7	"V"	"True"	120	330	0	1	1	0	"HPONMBVDZJGRAYLXIKETSQFU"	"PMJNASUVRDYXELKOHBGFTIQZ"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	37	"18PF6"	2	0	"A"	0	7	"A"	"True"	0	180	0	1	1	0	"RSUGEKPHITOZYXBMJFVDQNLA"	"QRDXLFVAUOJSGTZBENKPYIMH"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	38	"18PF6"	2	1	"I"	0	10	"J"	"False"	120	330	0	1	1	10	"JPRBLXHGUFDYEVMKIZNQTOAS"	"YUQVAZMRBDJTNGFHPXEKILSO"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	20	FALSE
"main"	44	"18PF6"	2	1	"M"	0	8	"V"	"False"	60	90	0	0	0	-4	"DHQZMBOYVGTXENPRJUKAISLF"	"JSZTXDRYMQUEOFALPHGBNVIK"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	4	FALSE
"main"	56	"18PF6"	2	1	"F"	0	6	"K"	"False"	0	210	0	1	1	-2	"BEYHGQXFVDJUOTMKAIPLRNSZ"	"ZJDBFGKIHESUARXVLMPTOYNQ"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	4	FALSE
