"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	20	"18AH2"	2	0	"O"	0	6	"Q"	"False"	0	0	0	0	0	10	"SZYGUBQDHXMNPIFEORTVAKJL"	"OZVSJLMQAKDPEIUHGFYBTXNR"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	16	FALSE
"main"	30	"18AH2"	2	0	"H"	0	6	"R"	"False"	120	120	0	0	0	1	"EANIGBRHLPDYQTXVSOZKFUMJ"	"YKUBGFEPXZHIDVOQMSNLATJR"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	35	"18AH2"	2	0	"S"	0	10	"E"	"False"	60	60	0	0	0	-1	"AQITHBGLYSEOFZUMPJKNXDVR"	"LOETMJSBAPVFXNKDHGUYIRZQ"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	39	"18AH2"	2	2	"X"	0	9	"Y"	"False"	120	300	0	1	1	-4	"QBKIXGVDZNEOFMYHPJASLURT"	"JFOLZXBTKYSDEMVPHNQIGRAU"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	5	FALSE
"main"	45	"18AH2"	2	1	"H"	0	8	"U"	"False"	0	30	0	0	0	-2	"DPGQXBHJUEMTSKFALRZVOINY"	"VPNJMDSBRIUQAHFKZGTOLEYX"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	6	FALSE
"main"	47	"18AH2"	2	0	"Z"	0	7	"Y"	"False"	120	120	0	0	0	1	"QUKEAIRYZPFTJGSLVMOHNBXD"	"YNTHADBLEGPZXJMVKQIRUFOS"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	49	"18AH2"	2	0	"P"	0	9	"T"	"False"	60	60	0	0	0	-1	"KIHGLSQEPTDUBNRMFJAVXOZY"	"MBQZLUDAYPXFJTKNHISORGVE"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	51	"18AH2"	2	1	"M"	0	8	"F"	"False"	0	210	0	1	1	1	"OPAJFSLYDTKXBRQMHIZNEUVG"	"ZHAXTOURFMPKLGNDSYEJIQVB"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	57	"18AH2"	2	0	"M"	0	9	"X"	"False"	120	300	0	1	1	-6	"RTPQESZOYXIKLMHAJUGDNFBV"	"PHAMUJGNOXFVDTLZQSYIEKRB"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	3	FALSE
"main"	64	"18AH2"	2	0	"E"	0	8	"E"	"True"	0	0	0	0	0	0	"NQOSKTBUEJPIGVZAYLHDFXMR"	"HUXSNEGTPDJARMQVKIBOFLZY"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	77	"18AH2"	2	2	"O"	0	10	"Q"	"False"	60	240	0	1	1	11	"AMKLVDQGPNZFTRBXJUHYESIO"	"ASUZJIHPRYQBVDMENLFTGOXK"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	21	FALSE
"main"	79	"18AH2"	2	1	"M"	0	9	"M"	"True"	60	270	0	1	1	0	"GHLAMJINQDYVTXREOUKSFPBZ"	"IPHONUVDLMBXJGYZRQSFEKTA"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	81	"18AH2"	2	2	"O"	0	8	"F"	"False"	120	120	0	0	0	-1	"MJRPKAQOFVYNETGDLZXHISUB"	"EGUAIXTFKVDBLPMJQZSROYNH"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	82	"18AH2"	2	2	"A"	0	7	"K"	"False"	120	120	0	0	0	-1	"GZSJBOAKRYEUQVHMILPFNXTD"	"JLAXTSMKFDUZOHQGNIBPVREY"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	6	FALSE
"main"	83	"18AH2"	2	0	"E"	0	7	"E"	"True"	60	60	0	0	0	0	"RIGMVAUEXTHNLPFJYZBODSKQ"	"ZGASPIYJXHFVKLEBUQTONDRM"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	84	"18AH2"	2	2	"R"	0	9	"D"	"False"	0	0	0	0	0	-1	"ETIYPNBGRDFZOSUKQHLMAJXV"	"FNOVUPSERJLIXGAYMBDZTKHQ"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	86	"18AH2"	2	1	"X"	0	6	"K"	"False"	0	30	0	0	0	-2	"FLSNXZKOBPEGUDTJYMHVRQAI"	"YDONXQRBZETVAUHFSMLKGIJP"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	4	FALSE
"main"	89	"18AH2"	2	2	"M"	0	8	"M"	"True"	0	0	0	0	0	0	"NBVJYAHGMTPQZRXUSOIDELFK"	"NIZLPBYEHSJDMVUAROXFGQTK"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
