"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	22	"18AH2"	6	0	"V"	0	6	"D"	"False"	60	60	0	0	1	1	"QZBDRTPGKFSJMHINULYAVOXE"	"BAKXILDVRQHEGMSTZONPJUYF"	"LVOABFYXIQTJSEUZKPNGDHMR"	"RPGFTSVADBUMZLQXNEHYKOJI"	"ULXZOHEFQTDVGYIABNKMPRJS"	"YFTAXLPQSZHIJERDVBKMUNOG"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	23	"18AH2"	6	0	"Z"	0	7	"Z"	"True"	60	240	0	1	4	0	"GKEVXNUTLYBDOSAJRFQHMIPZ"	"XIQAOKBLPMUTSGRDFNZJEVHY"	"BVILXHJSYONZKTFUREGMDQPA"	"YZEABRULXHTDVQKMOJNFSIGP"	"EGDUAVOZLMPJBXKITHNRSQYF"	"OMATPDQEKXZRNFGVIYBUSHJL"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	25	"18AH2"	6	1	"E"	0	6	"N"	"False"	120	150	0	0	2	-1	"UPIMEKQLDRZVGYFXSTBJAHNO"	"HKNIJDFAOMLEZXBYVGRQUTSP"	"UOVIHENBKFAQXRSDLZYGJMPT"	"XJONAPFKTBREUHQDMLSZVGYI"	"MBQGAPHKTRJDVLSZFEOIXNUY"	"AUXFTJDEHKSYVBRPNZQIGLOM"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	5	FALSE
"main"	27	"18AH2"	6	1	"M"	0	6	"N"	"False"	0	210	0	1	3	10	"FNKPGQIXDREUMZOAHBVJYTLS"	"LFAQMOIHJDTPXBERUSYZGVNK"	"MAOTSPUVXQRJHYBLGDIEKFNZ"	"YZFDLUNJKVEPTHBQMOXSGRAI"	"OXBQUPKEYGSJTVFRILDAZMNH"	"DFPBEAMLVGXKRQNTIZHUSYOJ"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	16	FALSE
"main"	29	"18AH2"	6	2	"A"	0	10	"P"	"False"	120	300	0	1	5	2	"TXGNLFQMBZSDUAIKOVPJYHER"	"KBOLJSNZMGDUQXTAVPEIHRYF"	"NTOULAYQMZERBDXIFVPGSJKH"	"KNIEJGBAOLHVRZSQYPFUMTXD"	"OXRLGHSMEUJZFYTVBIKDANQP"	"GOYKFXDRMEPBATUNZJILSVQH"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	12	FALSE
"main"	31	"18AH2"	6	1	"M"	0	9	"K"	"False"	60	270	0	1	4	-6	"YRAXKBLGDQZSOJNETUVFMIHP"	"MJQKZTEHAVBSGXLDOFYIPURN"	"KAGXUEONDHPYJRIVTFMQBSLZ"	"ZQJASLBXMPDETVORKHFYGNUI"	"TOJMQYBIDKHPERASZXNGFVUL"	"IRQVZSDHBAMTKLGJFNEXOPUY"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	3	FALSE
"main"	33	"18AH2"	6	2	"E"	0	8	"I"	"False"	0	180	0	1	3	1	"MHIULPASGRJONZEFTKQBXVYD"	"GNEXTYHUZDJIFPQSRKBOVAML"	"FLJHQANGTIOUXKYDPRZMVBES"	"BFXYMVJSIEAUGPHLQDNROZTK"	"YNFZEJAUTKMSODXLGPRIQBVH"	"NPJFOYAZSIUGBRHQVXDKTMEL"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	40	"18AH2"	6	0	"A"	0	9	"H"	"False"	120	300	0	1	5	1	"IDHJSXTVNUYFRLGMEPBKQAZO"	"EZQLNTBDUPOMRIVAXHJFSGYK"	"HVJXLOEIFPAZUYKNBTMDGQRS"	"AUZDLVJQFMXRGPNIYHOTKESB"	"BDHLOJZFIVGRATMXQUSEPNYK"	"ELXDTSFPIHAZORBVYMJGQNUK"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	10	FALSE
"main"	42	"18AH2"	6	2	"A"	0	8	"B"	"False"	0	0	0	0	0	1	"UKLHOFPGBADXQYVSTZEJMRNI"	"TSPQZFYDJKRUVGIXOAHMLENB"	"NEDUOHFTQIPBMGLSZYXRAJVK"	"XKLRQIUZTDEFYAVBOPHJNSMG"	"NRMOUJQKFTPHLSYBZVXEIDAG"	"OQGIULKBNPEXYJHFZATDMSVR"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	59	"18AH2"	6	2	"Y"	0	8	"B"	"False"	60	60	0	0	1	1	"ODMQYIXJSKTLBNVEURZHAPFG"	"NDIMKVZQBYJTSUERHXPOAGFL"	"SLADXIMPKBRVTNZHEYOFUQGJ"	"SVHGUBAKMDOYPFLRIZQNJTXE"	"RBNKMZGVEOFJHUYLDXSTIQAP"	"FNSALVGURJITZKXBEYQHDPOM"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	63	"18AH2"	6	1	"B"	0	8	"B"	"True"	120	330	0	1	5	0	"SDFUQLZXJHVYENBMRKOPGIAT"	"GIQMEDUHARJFNZXYBSVLPTKO"	"NGYIMDXKRFBAOJZTVQHESLPU"	"SJHVDIGAEZPYBMXOLTFNQUKR"	"SQGPMKHLUYZAXNITFBREODVJ"	"URASVEJTBQDXPHLNYZFIKMOG"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	67	"18AH2"	6	2	"E"	0	10	"Z"	"False"	120	120	0	0	2	-4	"YQRTOSLXDPGJZIMFVHKANEUB"	"PNKMRJTZVIOYSABXFDGUHQLE"	"ONKJQREFHXZUSGPYLIADVTMB"	"NYDQOUTEHLGVZXKSMBIPAFJR"	"XNMSYJKTRAZGUBFVIOHDPQEL"	"YRXHFTVGSZMJPONBKILDQUEA"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	6	FALSE
"main"	68	"18AH2"	6	0	"O"	0	10	"D"	"False"	120	120	0	0	2	8	"JPVXRMHYUGDETAQFOIKBLNSZ"	"ZUBOEHIFXLKVANJQRGPMYSDT"	"SBJRTFHMQIDEZXLKAGOVPUYN"	"SUAEQVOGXKRJHIDMYLPZFNTB"	"DUBIMSJFGEQZPLHTYKRVANOX"	"ILRQZMPUSOYKDFHBGNAJEXVT"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	18	FALSE
"main"	78	"18AH2"	6	2	"N"	0	6	"Y"	"False"	0	0	0	0	0	-1	"VTFXGNYMPUSLIEQDJRBZKHOA"	"GJZVEAKLUHBYFMQSXNRPDTOI"	"TKOHVXMAFUZNDEQYPRLJGBSI"	"BJKMRAUZVOHFXYNGDTIPQSLE"	"QAMJKFGDUBTSEHYRLNXOIVPZ"	"PNXEIUYMHALZGOJFTQDRBVKS"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	5	FALSE
"main"	80	"18AH2"	6	2	"R"	0	10	"G"	"False"	60	240	0	1	4	1	"PDQUOXHGRLNZJMSFEBVKITAY"	"KUOELYNSZDGRTHJIBMAVPXFQ"	"HIMOKQRSFAGBXUJNVDLTPYZE"	"YGPOIFJALTKHDQUMERSXVNBZ"	"KVFQOTMBJUGRAXESILYHDNZP"	"TLMXIGYSHJZNDPAKOFBURQVE"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	11	FALSE
"main"	85	"18AH2"	6	0	"V"	0	9	"I"	"False"	60	240	0	1	4	1	"GVEXHKMLAZRTIBSOPYFUQDJN"	"OJFVHLYBPNXTKMRGUAEDQIZS"	"UOAKHGRDMZPFSIQJVTYELBXN"	"LBSDGAOPFTNUQHVRJYXIZKEM"	"DMXZSHKTUIVORPAEFQLYNBGJ"	"MSZTLOHFIAERDJNQBUXVYGPK"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	10	FALSE
"main"	92	"18AH2"	6	2	"S"	0	9	"B"	"False"	0	0	0	0	0	-2	"NZGVDYFSQBPEOMKARLUJTIXH"	"QANPHKMJYRSBXFLIZTGDEUVO"	"FIZOJDBGEUNLPHSYAXMTRQVK"	"GQVKIZUDRNXTAYFBLSPHMOEJ"	"UQBEJRMXOYTFLZASIPGDVKHN"	"SIVRJXZYMTUKPBOGAELFNQHD"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	94	"18AH2"	6	1	"E"	0	10	"I"	"False"	60	270	0	1	4	-1	"ZTNYLUASVGDBIORMHPJFKQXE"	"MORITKAPFDBHUVYQGNJXZELS"	"SKEUIJFATYPNQMHGLDXVZORB"	"EYMPODUKINQRZJAGTVHSFLXB"	"ATDRFXYGUEIMLHJSNPBOKQVZ"	"YBTGMAJNDIXULSFEPZRHOQKV"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
