"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	27	"18PG8"	6	0	"A"	0	8	"A"	"True"	60	240	0	1	4	0	"IQVXZRYADLBJOUGSFTPKNEHM"	"HMXJOLNGVEKIQFYRPBADZTUS"	"APQUKSMIEFLBRJDXGNTHZOYV"	"OGDTMUPYRZAELNHXVKFIJQSB"	"NMLJKTYQAUBOREIXFGDPVSZH"	"ZNRKALQUEHJSXYMPITOGVDFB"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	28	"18PG8"	6	2	"P"	0	7	"G"	"False"	120	300	0	1	5	14	"EFNZIMVQROPJXTAKUGHYSBDL"	"EJFDQMIZOUPNVKGHBALSYXRT"	"NVKTAIHLJOSXZDUYREPFQMGB"	"GPYHLQBDSNZMKXEIVAOJURTF"	"NREDHJMLKGFBOQSVXYATIUZP"	"DTIURAQGFMYKLNVOXHESBPJZ"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	21	FALSE
"main"	31	"18PG8"	6	0	"P"	0	8	"N"	"False"	0	180	0	1	3	-5	"VSDXPEUGYKTAFRQLZJINBMOH"	"ZHMSQGNJKBFEIODRAVYLUXPT"	"XHKGNPYISUZDMRFBAOQJELVT"	"VJAPKBQZNRGSYMDXHETIOLUF"	"PUMSJYQABXVRNLTOGDKEIFZH"	"ZBPDXLHQUFOJKTNARIVMYSGE"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	3	FALSE
"main"	36	"18PG8"	6	1	"S"	0	9	"S"	"True"	0	30	0	0	0	0	"QEDPYUIHBSNRKVXZOJMGTLAF"	"RMXFAHESZLTYKOUDJINPVGQB"	"MEFIUJTOSHLZGXKNPAQYDVBR"	"FRVLUTEKXONADPGMYSJZBQIH"	"HNEJYFMBVSDXTGARZQOULIKP"	"UAIZLNEOXMSQYVHBRJGKTDFP"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	43	"18PG8"	6	1	"J"	0	6	"O"	"False"	60	90	0	0	1	1	"PKDNZBHRUSIAVLXGFQJTOYEM"	"DGYHAROJPBITMVESUNKQXZLF"	"NLQEGKJVZSUDYHITFMAXPORB"	"MUJZVSKQNBFEORAIGLYPTHDX"	"JTSLOADIFYPUXHKBZREVGNMQ"	"LJAMXBOZIKRDHNEPQYTGVSUF"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	44	"18PG8"	6	2	"X"	0	6	"J"	"False"	60	240	0	1	4	3	"QSAFMPLZKXTVJEHIRGNUDOYB"	"BZSMEQNDKGLAXOUTVIYPFJRH"	"USPQTVHGFNRAIMXKELJYODBZ"	"AOHEPRSJFVDBXZKGLUQIMNTY"	"AHGPUNJKLXEVRTDFIZBMYQSO"	"VBSILEAOFYTDJNKXQZUGPMHR"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	9	FALSE
"main"	45	"18PG8"	6	2	"Z"	0	8	"X"	"False"	0	180	0	1	3	4	"NHSTBYRIQVJKMZEPOLXFUGAD"	"GBDNVTZSYORPIALHQEJMXUKF"	"JPHSILMZDGOVYAQNBKUEXRTF"	"OVJEUIKNXLSYZADRMGQFHPBT"	"XKNIATZBMYUPRGSFJVDLEOHQ"	"XIMGSDEPBHUJZOAQVKYLTRNF"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	12	FALSE
"main"	49	"18PG8"	6	2	"Y"	0	8	"D"	"False"	60	60	0	0	1	10	"AUXKTQBYMJRSPFOLDENHGVIZ"	"SOQHTBAXDLVNKRIUFGYEJZMP"	"QPVSLMBYAFZOEJDKGUIRNHTX"	"DZJLTNYQGSMXRPVHUKAOBIFE"	"EIHUJKXMFQPVDRGTAOSZNYLB"	"XMAGZLNDHUIJPORTVKQSFYEB"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	18	FALSE
"main"	50	"18PG8"	6	0	"T"	0	6	"L"	"False"	120	300	0	1	5	1	"PQROYZSKIGXFHVMAJUNEBLDT"	"PJTVNSOMFUXHDYIAZGKLBEQR"	"XFKUHZJVSMPEDGOBYNAQTRLI"	"SZRKOQHILPADUTYJFEVBXGMN"	"UOASXHGNVJMKFTEQLPRZIYBD"	"HMOJZRLTEUYSPVBDFINAQGXK"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	51	"18PG8"	6	2	"E"	0	10	"I"	"False"	0	180	0	1	3	-10	"LFDKPMXUSBHAEQJNZTGRIYVO"	"UQRGIXAZTODLYNHKVEBSFPJM"	"XTBKHVNERZSPAJLUFIOGDMYQ"	"EMPZSAKUHFIBYLXOTJNDQRVG"	"XNYQVTEZSIRJLUDGKABFHMPO"	"KJDQAILXNUBTPESGMRYVHOZF"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	0	FALSE
