"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	1	"WN"	2	2	"Yes"	"M"	0	10	"K"	"False"	0	180	0	1	1	1	"AEYPQGXHDZFUNIMTLJKRVBSO"	"SUYZFHVDOIKMJGRNEQLPTBAX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	4	"WN"	2	0	"Yes"	"U"	0	9	"U"	"True"	0	0	0	0	0	0	"XEMIJLNBQUPOYSRVAZDFHKTG"	"VSTYPGXJZRUQHFIKLDMNBAEO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	7	"WN"	2	0	"Yes"	"A"	0	6	"H"	"False"	120	120	0	0	0	-1	"BFTJOAHVPGUQYESDILKNMZRX"	"FJNTOXHGIAEVSMDBQUPZKRYL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	12	"WN"	2	0	"Yes"	"A"	0	10	"A"	"True"	60	60	0	0	0	0	"EPMYSXTZIHALDVJRQKGUFNOB"	"QUEDBGRZYMKXTVSPJHOFNILA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	13	"WN"	2	2	"Yes"	"P"	0	6	"N"	"False"	120	300	0	1	1	10	"UIXSQDHOMVKPLENBGYFTJRAZ"	"KDALOQNRTHSFMXZBPUIGEYJV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	16
"main"	14	"WN"	2	1	"Yes"	"M"	0	8	"U"	"False"	120	150	0	0	0	-1	"FQSOZTIMURBEGNHVAPJXKDYL"	"VHTZEXBNKIYLAMJQGUOPSDFR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	15	"WN"	2	0	"Yes"	"Z"	0	9	"Z"	"True"	60	240	0	1	1	0	"IFZYABKLPHQNSXVORJDEGTMU"	"PEJLYSMKRZNBOHUGQIXAVFTD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	16	"WN"	2	2	"Yes"	"S"	0	10	"G"	"False"	60	60	0	0	0	-1	"DTRXVBUNLSGPHFOIJQEKZYMA"	"JPGEMABTXHFUVSLKNZYRIQOD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	17	"WN"	2	2	"Yes"	"D"	0	7	"V"	"False"	0	180	0	1	1	1	"FGUANZDSOHIBLTRXEVMPKJQY"	"ZEGRAPSVDOQIHJMUNYBTLKFX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	19	"WN"	2	1	"Yes"	"D"	0	10	"O"	"False"	120	150	0	0	0	1	"ZQPMTRUJEIODGVLFYASHBNXK"	"MUZEODRIGNJPLFSVTQKXHYAB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	22	"WN"	2	1	"Yes"	"M"	0	6	"Y"	"False"	120	330	0	1	1	-1	"NMIJHLDAGTSPFURZOBVYEKQX"	"IHKVUMYSOFTELDXGRQPBJNAZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
