"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"correctPos"	"responsePos"
"main"	44	"CBTest "	" oneCued "	0	" right "	8	180	"U "	0	"S "	0	2	0	2	"TBWJGAEXURLZSFCPVYDQMIHNOK"	"WCEBXNHUJMGDLVPRASFZOTIYKQ"	"AMCQILSTUFYWNPKXEGDVRZHJBO"	"NGYEIXOBKCVFSDZTHJRLMUAQPW"	"OGERKFYZWUDMXHTCJILNVQSBPA"	"YEJVILSXCZHPQRTUGMAOKWDBNF"	"KBHRMTJSXGIPQEZUWVALCODNYF"	"ANUGKCPEMOQSHTIDFLBZYVRJWX"	0	6	8
"main"	53	"CBTest "	" oneCued "	0	" right "	8	225	"E "	2	"E "	1	3	0	0	"YPFSDLOTGHQIMCKUBEWZXNVJRA"	"SDPBKQNEOWJZGXAMRLIFCUYVHT"	"PWRFCQSNZJUXLKYDMOTEIBGVAH"	"RYZIPCDKTOEBLSHMFXNQAGWVUJ"	"WXJHTSUODYLKENVBCIQAGFRMZP"	"DGIBJTYPSVRXKNMZUQOACFELWH"	"PMJBDRZNWCHTAFKSYGIVUXOELQ"	"UQHNLIAFBGMPSTRZWCDXYVKEOJ"	0	10	10
"main"	54	"CBTest "	" oneCued "	0	" right "	8	0	"S "	2	"V "	0	3	0	1	"ZPSLMIACGJYQKNOFTBEDHRXUWV"	"BYUWXQGJLEDIVHRFSMCNOAKTZP"	"USMLIWHNTFPYJQCZXVKGOABDER"	"OPEAXYIGUVSCTMDHZLWJBKFNQR"	"PQGMRBXUKTHNALICDJOFSWVYZE"	"BSKRQGUFONVCMXJDALHYPEZWIT"	"YWTMALEQDGPRJVOFZBSCUKIHNX"	"VWKZFAUQMNPSDYHJXTBGRCLIEO"	0	9	10
"main"	55	"CBTest "	" oneCued "	0	" right "	8	45	"M "	0	"Q "	0	6	0	1	"UCAQBOWXPHKNRVFYELIZMJGSDT"	"VDQINFKTXSBEYWHJUZPRGOMLAC"	"ZINFXKYCQMHVGSTOALEWPUDBRJ"	"CKMNIYHAXRLUDQTJSBOFVGZPWE"	"MDPLSHTVWZNEIAGOYFBURCJKXQ"	"UHYSBMEAFOITZDQGCKXNRJPWLV"	"BTXOIALQMKCNFRSEDWVYZHUGPJ"	"SCNKWAHFQTLXOVEBJMZYDGPUIR"	0	7	8
"main"	56	"CBTest "	" oneCued "	0	" right "	8	180	"R "	0	"D "	0	2	0	1	"CXKJONMHSRUQIYFBGLDPEWVATZ"	"VDHFRWZYJPKTILGNAUXMESCBQO"	"OZQATGHNEXDRPSKBJYCMWILFUV"	"LPNAJZTQHUDBESXRGFIKWCYOVM"	"OYLFZWBMURIPHDJCVSKNTAXQGE"	"CZYMLFAJWPOXIGVRKQDNTSUBHE"	"AXGQOHJIVDREYUKTMPFSWBLZNC"	"HLNOABSKFTQUZVEGCWPIXJMRYD"	0	10	11
"main"	57	"CBTest "	" oneCued "	0	" right "	8	270	"U "	2	"Q "	0	4	0	2	"YONTKEQFPLBSAVHRJZGIUXDMWC"	"MOJHWNICDBSQLXZYVGTRAPFEUK"	"JVIZKDHWBAUYNGSOMCFELQRXPT"	"LOEUPBZMXKSAWGTHFDQYCRVJNI"	"WVXLHFSDBQJUMTZRGAYICOPENK"	"RIOGVKZSFTNAJWBHDLCPXUQMEY"	"VAWUJZXBYETGNCRQIDPOFKHSML"	"VNXBKORJLFHSWMIEPYCUDZTAGQ"	0	9	11
"main"	58	"CBTest "	" oneCued "	0	" right "	8	225	"B "	2	"B "	1	4	0	0	"DWAUNGPIYRCSBXLEOVFKMZQHJT"	"ZUEXRIAOSNGFCTLJDMHQVWPBYK"	"ZMGPSBQDTLIJRUXVEFWNOKYAHC"	"AMQLWGNKYFZTOSPUVIDECJBXHR"	"XDJKYLBUZANSQEOTFCMGHRWIVP"	"DZKECSIGOVMJTRAHBQFLPWNXUY"	"ELPAQGKORDJFIVXCSHYTNUZMWB"	"GQKURBMIWDLFZYSJXNVCOPHTEA"	0	6	6
"main"	59	"CBTest "	" oneCued "	0	" right "	8	315	"X "	2	"X "	1	1	0	0	"IVPGKOESAQJXBULNCYHRDFTMZW"	"BPHSRNJMXTQAZKIOUCLEWVYGFD"	"UMKEOXWFBPQYRLSDGICVHNJZAT"	"ACGTLRJBZHPYKOQUVWSXMDFEIN"	"NSEKXWLFMDCUGOYIQHPRJBAVZT"	"LRFVKJPNOWHGIQEXUMYBCDSZTA"	"RGCWFDEHVTUYPBLIQNAJXMZKOS"	"WLRNOSMTAHDJUEZCVXKPQYFIGB"	0	8	8
"main"	62	"CBTest "	" oneCued "	0	" right "	8	0	"H "	0	"F "	0	5	0	1	"LNQKHBDYURMSFCIVAGEOJZWXTP"	"WFJIODLESVBCMYUNRZKGQPAHTX"	"YQKBTCZNRHSPEIULOJXDWAFVMG"	"FJSHWMDQXKOZLEGYVPTAURBNCI"	"DJRTUOIYPCNAKZWGSXBELVHMFQ"	"ZAQOCYFHMTXGWBKRUNEPIVDJSL"	"TICAVJRDEHPXBFSGKQZUNLYMWO"	"RELDONBMQJZCFSXKAIPHGWTYVU"	0	6	7
"main"	64	"CBTest "	" oneCued "	0	" right "	8	270	"V "	0	"Y "	0	6	0	1	"NTLWEJFSYCAOXHMDVKBGRIUPQZ"	"RFOTQLKNJCSGUPIADMEVBXHYZW"	"TSEYQNBHFWVMUPRDXZJGKIAOCL"	"OBNCTFVYWXLPIDRHMAQEZGJKSU"	"UWBVYTENLACKQPZMGXSHOFRIDJ"	"JITFGYHNDZVSLOCWQARUMEXPBK"	"LPAQOTWZGYVMEHCDJRUNFXIKSB"	"YQGLTDIPVJHUBCXMNORKSFAWEZ"	0	9	10
"main"	65	"CBTest "	" oneCued "	0	" right "	8	135	"U "	0	"W "	0	2	0	1	"HICAKGVBNLJPMZETYFUQODWXSR"	"VDIHXNJWLRBUKQOMSGZFYTPCAE"	"JBFCPSWUYNMOAEGRLQXVDHTIZK"	"OCUALNREPGSHFVKTYBJZWIMXQD"	"EQNROHTVSLIJUXPZBFYMGDKACW"	"HGVDUBYTOPWSKLNECAJMQXRZFI"	"RLBFPHJGOSETCQNWMZYDKIAUXV"	"NGTMCLWKXQUSPIYREJOBADVFHZ"	0	6	7
"main"	66	"CBTest "	" oneCued "	0	" right "	8	45	"T "	2	"X "	0	3	0	1	"DQXKZBHPUFJRACVLENOYSMGWTI"	"FVYLTGQXRUOKJDNACEHBSPMWIZ"	"PKWLSHUJAEBYODCFTRNZMVIGXQ"	"OBPIHFMJXTNZYRKDLEGSACQUWV"	"GSAQPCHXMVLFWBYZERKDJTNIOU"	"TZHFRYNKBCPMOJEGAVUILXSWQD"	"IAPXMDCVUZLTFEHBGRSYNJQKOW"	"PULMTDGNFJWOXQYRVCISAKHZEB"	0	8	9
"main"	70	"CBTest "	" oneCued "	0	" right "	8	0	"J "	2	"V "	0	4	0	1	"GFDCIXEOJTMRPANBYLUSKZVHWQ"	"FKZPCITVLORHQNSDYJEBGAMXUW"	"CSHBAEVYQDKLRIZUGPMOJXNFWT"	"CXTWHNDEUMAJSRLGOIZVYBKFPQ"	"QKWEUXYCFDVJLIBMGTNPROSAHZ"	"RKXMLJVSQNGEPFDYICOUHAZTWB"	"EIGDXTPYLRMQOUBVFHZANWKSJC"	"RLUQTCENBFAMJHVXYDGIKPSWOZ"	0	10	11
"main"	71	"CBTest "	" oneCued "	0	" right "	8	90	"Q "	2	"Q "	1	2	0	0	"ELUNPBCJOHYAFZRWQMTKSXDIVG"	"HJCPANWKGITBMSYOLFDZUERXVQ"	"CYRBWFQVDGELTNJOAISMXZPHUK"	"CIMVSBRTLKWFAHUEPJNDYOZXGQ"	"XNOBWISLJKVDHEUGFRMTCAQPZY"	"PAKVGZBDURCEYQIJTWSLXNOMHF"	"PNZTOXHAJWIBUSDCGYQELVFMKR"	"HLRGTEWBYSXNUJKICPFZDMAVOQ"	0	6	6
"main"	72	"CBTest "	" oneCued "	0	" right "	8	315	"J "	0	"Z "	0	0	0	1	"PRVXDSQNWIZJEKMBOAYTUHCLGF"	"WYXKNJQESUVIBALTDMPRZHCFGO"	"LPZJNOHRXDQEYICKFASTGBUMVW"	"SDJIXVBANQEUHKZFRMLCGYOPWT"	"IODFPZEHCWQRULKVBYSMXTNJAG"	"EBQYFORDHTJCXAWLSKPZMNUIGV"	"BJTZWLHGANFUXRQIVMSYPDCEOK"	"ULKPMFSQHCIZEOAVTXWGYBDJNR"	0	10	11
"main"	74	"CBTest "	" oneCued "	0	" right "	8	135	"M "	2	"G "	0	7	0	1	"SQUIHYBDVWOGRNFCKELTPAXZMJ"	"YIBCUOGELQHRSTFNKZMDAXJWVP"	"PQZFNXWDUVGBIRKATCHEYOJSLM"	"UDZRHAQKECWXJMPVFLNYTSBOGI"	"ABIPENVUHYGDJSTQMLZFXWCKOR"	"UELMFBIOPJDRYGATXSQNWVZKHC"	"VKZHTELMAUSWGOFRPJDXQYNBCI"	"IEOFTBYLWGMDKRHZSPANUVQXJC"	0	9	10
"main"	75	"CBTest "	" oneCued "	0	" right "	8	0	"Y "	0	"B "	0	5	0	1	"JFRMPZWVCUYQKOSGADXEBLIHNT"	"INLAPFCVBTROJWHEUZKGSXDYMQ"	"ADBZTYQORCSVKWGNMFJHIPLUXE"	"ETMGQSOWPDHCAIUVXKNJZLRFYB"	"RFEHTGYCKNSIWUXAJDBMLZOQPV"	"IZEHUTKABYLMFWOSCVPGJXQNDR"	"YJPSHAEWGKFVZMORCNUDIQTBLX"	"INGFEKPYLRWDOMQAJHSXZCVBTU"	0	8	9
"main"	76	"CBTest "	" oneCued "	0	" right "	8	225	"Z "	2	"Z "	1	2	0	0	"JONVBMFREZSGHTUQLKWIXYPADC"	"WBKGCVEITHRFMAONPJXLQSDYZU"	"KDVEGRJUBZQCPXAIFWSHYOTLMN"	"KYBRWXSMJECQAGVIHPTDNLUZOF"	"IUGMZSHNWYPBCDLRQAKTXFVOJE"	"JTBONKFPDIEXSYGQLCWHZAMRUV"	"CBTQJOFPVWRYIALEHGMDSXKNZU"	"ZUALJXODFKERNPYWBMIQCSGVHT"	0	9	9
"main"	79	"CBTest "	" oneCued "	0	" right "	8	90	"F "	2	"X "	0	1	0	1	"HJTFYMPZBNAXVOIQKGSEDCWRLU"	"QNOHTUGDZXFPCEBVSLKRWAIJMY"	"RVFTKIMLAENZOBWPQUJDXSHGYC"	"YSVCUJFIGETXDHZNAOLWBRKPMQ"	"UKHQSLEJGYCNROAVPZDBXWITMF"	"GDFSBORTLXHJNEWPUVZQCAYKMI"	"FSPRIDCLTYMBKXUVQEHNJZWOAG"	"TOUIHSYXVRZDMAWJBNLKGQFPCE"	0	9	10
"main"	82	"CBTest "	" oneCued "	0	" right "	8	225	"E "	2	"Z "	0	3	0	1	"QBUAJMYGKWENPFLOSIVZRTCXDH"	"DTQYSAJOCMUPXIWEGNZHFRKBLV"	"LNFDWRPTIVSAKXQUZCBMYGOJHE"	"QAVPKJRZEBIUCOWFHGYNTMSLDX"	"FJKECZOBLQTMNYXVHPGDSUWIAR"	"WVDEMROYTCSXHZGJIQNFLPBAUK"	"TBDNKCQRJMHOPXFSWVLIZAUEYG"	"URYJQOLHASNGXDVWMZBECIKTFP"	0	7	8
"main"	84	"CBTest "	" oneCued "	0	" right "	8	90	"Y "	0	"P "	0	3	0	11	"FDROLQZWKCNTBXSJHYVPAUEMGI"	"VOKCHTNBRXELYQPSDJUZGWFAIM"	"ZTKHSUCFBIJYRGVMEQLNWPXADO"	"EQGIRZAXPVMLCDUNJKSYBHOFTW"	"TLFHSCMGDZIXEUAYJQNOPKWBVR"	"WNOZXIVGKRDJSEYHLFMBPACQTU"	"RLHQVEGAOXTNYFSPCJWZIDBUMK"	"FHSLIEWUCVAZJDXPTMKRBNGQYO"	0	8	19
"main"	85	"CBTest "	" oneCued "	0	" right "	8	180	"M "	0	"F "	0	2	0	1	"CGMZTAFPRKVDJSWLIUXBOQHNYE"	"ALYNGEZSDHRBCMKOWUQITPFXVJ"	"JOCTBGFMDZWNPXUAEHSVQRILYK"	"KGLYAUEQFVPNSTOMHBJZDIWCXR"	"NOLSICVPWGYXQDFTRZEBAHMJUK"	"HIRSQECJVZOKUPMTBGWFYXLDNA"	"XFTRWNMHQYBUGODAESVKJCLIZP"	"LJSOXDBHCAQIEUVMWNPKTFYZRG"	0	6	7
"main"	87	"CBTest "	" oneCued "	0	" right "	8	135	"S "	2	"E "	0	5	0	2	"ORYIUQJKECPZTGSFHNBLXDMWAV"	"CIRUNLTYEZXFPHMDVWBKOJAGQS"	"OQMAVXTDKPCRLYINSJUWFZBEHG"	"NFTDMLQCJYZGVWKPRXOBESHIAU"	"BRYQCZVFGWUPKDTXASINMLJHEO"	"UHOWXNFEJSIRMLZPVDAKGBQCYT"	"ZFEPNLCOYKRTUWMVHBXSAQJGID"	"DITGQRCFVUBNXEAPZSKMJOWHYL"	0	7	9
"main"	88	"CBTest "	" oneCued "	0	" right "	8	270	"L "	0	"Y "	0	4	0	-1	"JIYXEVRQCWSLGAOTPNBHZDKMFU"	"RIAJOZQSDUYBLXGEPKNWMTFVHC"	"IDKRBTVSXQJPWMGCNLAOYHFUZE"	"OTLINDJBKYGREHZPMCFVQWXUAS"	"NKGATLYBEDCRWXMFVSIHQOUZJP"	"ADFYWINKPLXHOMTQRUJCEVGBSZ"	"JXKARIEHBNWSVCQOYZDTUPMLFG"	"DUXFYOKLJPWIVBZAETCHNSRQMG"	0	6	5
"main"	89	"CBTest "	" oneCued "	0	" right "	8	180	"O "	2	"Z "	0	1	0	1	"RUVADYSBGOWLPZIXJNHQMCFTEK"	"WUVJEISRPZOGXMTQDYLHNCFKBA"	"JKRGLFHAVIZSTUDYECQNMOPBWX"	"CUSQPHXOLDEMYKGFATJNBZIRWV"	"YXUJCMGEDHQOZFILWBNRVKATSP"	"KQBDMIYJVEFOPHUWZCXLNSRTGA"	"HXPEZMTSKOYLJQFIBVCNGURWAD"	"KGAYIEJNCHWDPQRZVMFLSOUXBT"	0	9	10
"main"	90	"CBTest "	" oneCued "	0	" right "	8	180	"W "	2	"U "	0	6	0	1	"MZHTDSYCNERAGFIOPUWXBKVLJQ"	"NYJQVGRLWCBHEDSTFPIXMUAOKZ"	"VSBYFUXKRODLEHCAIZJMQPGTNW"	"BOXSZTEKCDFJALGUPQIWMHNVYR"	"RZIJQTMCBPSULFDNGHYWVXKAOE"	"AMLNKWVBUETJRSYPDGHCIOQXFZ"	"JLRNZCXMYQUWGIEKOSTBFDAVPH"	"NOIXMRHEGJWZSQVYTABFDLPKUC"	0	10	11
"main"	91	"CBTest "	" oneCued "	0	" right "	8	270	"S "	2	"T "	0	3	0	9	"WRAIMKVDQEBXSOJZLTPUYNGHCF"	"KRUYBHMFZIGECPSXJNTDQALVWO"	"LANEQIGZFSWKCHMUXDTVOYJPBR"	"DLBAGEJTRKZNPXYFSWMHUCVQIO"	"VYXOKZISFBLGTAEDCNUMPHWJRQ"	"JKPMUBIRDYAOQSHVLECZXNTFGW"	"RZUIHNSJLGPTQFWMDAVOEYCBXK"	"KFGZLVUTXDHPNAICQRWOYMJSEB"	0	7	16
"main"	94	"CBTest "	" oneCued "	0	" right "	8	315	"W "	2	"V "	0	6	0	2	"JSNCLWQFBRIZMKXYHUTDEOAPVG"	"BPWJQLKVHNFZCSUEOAMIYRDGXT"	"LPORTJNWGHBMZDIVUXSYFEACQK"	"ZMFTGBENSDLJQRWKHUICAOYPVX"	"HLDFSZXBIQGUVYMJRPNAOWEKCT"	"URJTEBSNCLYHKXIVQZOGAMDWPF"	"BPDXLOVEWGHRUTCKMJAFYZINQS"	"KJTSYIPLWCFRGDBAENVXHQOUMZ"	0	6	8
"main"	97	"CBTest "	" oneCued "	0	" right "	8	90	"L "	0	"V "	0	7	0	4	"HYLBFUQSTIJMZVPRWGEAOCXKND"	"WIQNVMXDLUBYSKEGOFTRCZPHJA"	"JXBUWDNRFETGVSAQKIPOZHLYMC"	"AQCSMFIKZWTEVBRXYNDUPJOHLG"	"XTFEBJUOZMWVLDPISRCKGNYAQH"	"RUSZMIEKWCFYHJXQOALDGNBVPT"	"GJSBDCHWREZKXPUNAQVYMLOTFI"	"FCOKWNZJVIQRLBMXYTSUHAEGDP"	0	8	12
"main"	100	"CBTest "	" oneCued "	0	" right "	8	315	"H "	0	"V "	0	5	0	1	"MHLTNAJZXPISQRCBDOGWVKFUYE"	"HYLCZTJEABQIOMUFVWPKDRGSNX"	"CUTKNQFVGZMARWIEYPLODJBSXH"	"LXPOKQCSWUDJZBHGTVIANYEMRF"	"HQBELSYWIUTZJPANRCDKOFVMXG"	"XADCFRBYJEVHTQWKIMUZOSPNGL"	"REJTGQNVIXBLYWMSZAODFKPUHC"	"ATNWCRFZOHMYXLPQVDGEIBUJSK"	0	10	11
"main"	101	"CBTest "	" oneCued "	0	" right "	8	315	"M "	2	"S "	0	2	0	1	"FVWYXHBJKMALSNOUDQPCRZTEIG"	"SIOFERVDAGNUBXJQTZLPMCWYHK"	"ZAYKBCHFSMXOTJRPWNEUGVIQLD"	"NVQTGUBMOPYJCRDSEKWLIFAZHX"	"ZGQRSOFDUHXBIVYANLWCMEPKTJ"	"HCIPRMWLTSVAXUJOEDGYKFBZQN"	"CPOXDMZGRLYUBTHQKSANFVWJIE"	"TLWKPHZFJUQVBECGMNDXRYOSIA"	0	8	9
"main"	102	"CBTest "	" oneCued "	0	" right "	8	180	"Z "	2	"W "	0	2	0	2	"ANHOZUBVSDXKYWQRCLMFIEGJTP"	"JDCXIZYVTOKNFPWUEARMLSQGBH"	"IXOMSLHBWEZGDUKTNPYFJVQRAC"	"XRWPENJQYDZCVBAFTHUKGISMLO"	"VQIFLCHBRXPZOEYNJDTSMAKUGW"	"ZUOMKTERNDQHLGAFYXPCJBWSVI"	"PZWLTREOAJSKMFQNBHYXVIUDGC"	"FKBJNTHQAEDSMURWLXCGIVOPZY"	0	8	10
"main"	105	"CBTest "	" oneCued "	0	" right "	8	0	"C "	0	"Y "	0	3	0	2	"ANXCYJZVRFLKSEPDWOMGBIUHTQ"	"TYANOHKGJEZQWULFMBDSRVCPXI"	"TYSLGVIHEQUDBFXOJPCKNRAWZM"	"SRLBZGOPHDYECNKMVIUTXAQFWJ"	"SPTYDOUCMVGWQNLZIFEXJHRAKB"	"HWMEILZTOUDYXRJQBNFCAVKPGS"	"FLTVDJMNACEBSXIGWZKQOYHPRU"	"BNGKCAWTYUHSMVFXZLJOPEDIRQ"	0	10	12
"main"	106	"CBTest "	" oneCued "	0	" right "	8	45	"E "	2	"A "	0	7	0	6	"TYEWZGAIMVKXSBHLDQJFPRNCOU"	"LSMKZYCJXWAQGNIDUERBPOFTHV"	"BLFZNREWPVSOXUMYTQIACJKHDG"	"JMTPBKLDGYRZICUHWXQFASVONE"	"YKJZOUDILWFTNRCAQXGMHVPESB"	"MLFRASHNZVDCPUGWQIKOEXBYTJ"	"CYFWZVOBEGDAJUXSLPRIKQHMNT"	"ITPNDRMVAFUZQOEHYGSKJLCXWB"	0	8	14
"main"	109	"CBTest "	" oneCued "	0	" right "	8	45	"U "	2	"D "	0	0	0	1	"KOYBJQEDUIPGNLXCVZWTFHASRM"	"HJWLZCSTBDKVIEORPFUMQNAGYX"	"AZOVEMUIWGQTNDSBHJRKLYCXPF"	"YZSLVMPGWBJRKHFUQNXEODTCAI"	"JFAVUCEGPMZRBQHOKIXLYNWTSD"	"IUHZGQPDVOCSKAWMEFTRXBJNYL"	"VLWMOGBDEYHUKZCQNTIFAJXPRS"	"ZSIPJLUOCMVYKGEXAHWQDTFRBN"	0	7	8
