"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	9	"WN2"	2	2	"Bouma"	"G"	0	10	"G"	"True"	0	0	0	0	0	0	"MFUYQXJBSOGNVPEKRILTAZHD"	"OMPBIRVGAXQLYNUKEHSFTDJZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	10	"WN2"	2	2	"Bouma"	"M"	0	6	"N"	"False"	120	300	0	1	1	-1	"JBVEQIYKFLGAXSOPUZRMTHND"	"JZESTMNBROYAIKFLDGXUHQPV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	14	"WN2"	2	2	"Bouma"	"I"	0	9	"X"	"False"	120	120	0	0	0	2	"YAURNMQHFXVILKTPODSJZGEB"	"DILRYXQMKHZFAJSENUTPBVGO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	16	"WN2"	2	2	"Bouma"	"L"	0	10	"L"	"True"	0	180	0	1	1	0	"ZKPSYFNLEJUVADRBHGXQTIOM"	"VDRUAPTXGQLNSOMYEHKZBJIF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	23	"WN2"	2	2	"Bouma"	"D"	0	6	"H"	"False"	0	0	0	0	0	1	"EJLFAUHDQGIVTZBMNYROPSXK"	"RDBVJETXHNIMKAULFSPOZYGQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	25	"WN2"	2	2	"Bouma"	"Z"	0	6	"E"	"False"	60	60	0	0	0	-3	"OHUZLJERAIDYSNTFPBKMVXGQ"	"VQBSPOGTLXEHZFINJUYDRAKM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	3
"main"	42	"WN2"	2	2	"Bouma"	"E"	0	8	"E"	"True"	120	300	0	1	1	0	"MGUQDRIZJTPYEANOVSFBKXHL"	"PSDALJVXEBYUGKTNIMHZFOQR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	44	"WN2"	2	2	"Bouma"	"H"	0	8	"I"	"False"	60	60	0	0	0	-2	"EPLOQXHDINVUYAZRBSMGFJTK"	"PZTMHGFARNVUXBQOJSKELYDI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	49	"WN2"	2	2	"Bouma"	"D"	0	7	"R"	"False"	120	120	0	0	0	-2	"JBEZXDORGYTIULSNHFKPAVQM"	"BNUTOKERSFAHZYMLIDJPGXVQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	50	"WN2"	2	2	"Bouma"	"A"	0	7	"A"	"True"	120	300	0	1	1	0	"DAPKZJGVYIRTLUOHQESFBXNM"	"IOHJETBARSNPFVQUMGZKYDXL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	63	"WN2"	2	2	"Bouma"	"Y"	0	10	"P"	"False"	60	240	0	1	1	1	"OTXSDLFKNYEUIMGVRZPQJHBA"	"XTUIRSAEMNPYHQDGBZLKFOVJ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	64	"WN2"	2	2	"Bouma"	"G"	0	7	"O"	"False"	60	60	0	0	0	8	"NSPHIQFOLYVAURXGDBKEMTJZ"	"ILNVDBQKYOJTRZMXFGPUEASH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	15
"main"	75	"WN2"	2	2	"Bouma"	"X"	0	8	"L"	"False"	120	120	0	0	0	-1	"SARBOKYXLZMHFJQPGNVDIUTE"	"MDOKYPNUSFTAZELRBQGIHXJV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	79	"WN2"	2	2	"Bouma"	"M"	0	10	"N"	"False"	60	60	0	0	0	-3	"QYREJUBMZINFOSGAHXPKDTLV"	"ILFXOAVKNSJUMBRHZPGYEQTD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	84	"WN2"	2	2	"Bouma"	"I"	0	7	"T"	"False"	0	180	0	1	1	2	"HXDMPOVLYBRUZKQAFISEJGTN"	"KPYAXSNTHIEMFOJQRGBDLUVZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	90	"WN2"	2	2	"Bouma"	"S"	0	6	"B"	"False"	60	240	0	1	1	-3	"NPQHAMSXJVTYUROEBGLKFZID"	"RPKSNZBGJAXHMTEFDQVLOYIU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	3
