"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	1	"CC"	2	2	"Bouma"	"K"	0	6	"I"	"False"	0	180	0	1	1	-1	"YIOQZVBJAURPMGTDFEXLHKSN"	"EDRGJKIPHSNBVOMAQUTFZYXL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	15	"CC"	2	2	"Bouma"	"J"	0	6	"J"	"True"	120	300	0	1	1	0	"HOVYAUGIDMBEXLKFNRQZJSPT"	"HDQVPLJOKERXMSIGBFTUAYZN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	20	"CC"	2	2	"Bouma"	"B"	0	10	"P"	"False"	0	180	0	1	1	-1	"YDUFVLTMJZKHGENPISXOAQBR"	"AZNGHXUOLBPDIEFRSVYQTKMJ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	26	"CC"	2	2	"Bouma"	"V"	0	8	"J"	"False"	60	240	0	1	1	-1	"QEBYVOJGTSFPMULHARNKIDXZ"	"HGBSADKVJOILTERZYXQFNUMP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	27	"CC"	2	2	"Bouma"	"D"	0	6	"O"	"False"	120	120	0	0	0	-4	"SFDGQZOITVBJYKMUPEXHRLAN"	"LHNTGVADJPEMROZIQFXSKYBU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	2
"main"	36	"CC"	2	2	"Bouma"	"Z"	0	8	"V"	"False"	120	120	0	0	0	-1	"SIHYNFKZVROUADLQTXMJGEBP"	"QIEVRTYGAFHKNXSJDOUMBZPL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	44	"CC"	2	2	"Bouma"	"Z"	0	9	"D"	"False"	60	60	0	0	0	2	"LQBFJPEXMDYZIHGNOTARUVSK"	"PTUMYOAGIQDEHSVBKXNJFRZL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	49	"CC"	2	2	"Bouma"	"E"	0	8	"J"	"False"	0	0	0	0	0	-1	"LAKMIZHEJQYVXBFRPTSDOUNG"	"ARLSPOIJMKHUXDBYQFEZNGVT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	56	"CC"	2	2	"Bouma"	"V"	0	7	"V"	"True"	60	60	0	0	0	0	"GJLBOXFVUYMTIRQAKNZDESHP"	"LIGRPAHBYEKTFQJUSZVDNXMO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	59	"CC"	2	2	"Bouma"	"G"	0	10	"F"	"False"	0	0	0	0	0	-1	"EHQARNMOPGFIJUYZVTXLDKSB"	"PXKVZYUJNOHSGQDIMBTLRFEA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
