"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	1	"DP6SONA"	2	2	"Bouma"	"R"	0	9	"P"	"False"	120	300	0	1	1	-8	"KPAXMUJRYHLGVQZOITSEFBDN"	"URSDKNLJZPHEFGTVBAMOIQYX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	1
"main"	3	"DP6SONA"	2	2	"Bouma"	"V"	0	8	"F"	"False"	120	300	0	1	1	-2	"VTUFKJSZPIEYLAONRXQDMBHG"	"BEIZNJVQFHLTXROSGMAKYPDU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	4	"DP6SONA"	2	2	"Bouma"	"R"	0	10	"R"	"True"	60	240	0	1	1	0	"ITMEQXRJSFKNYOPZGHLVDBUA"	"EFMXQAGYDBROJVZPUKHNISLT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	9	"DP6SONA"	2	2	"Bouma"	"K"	0	10	"D"	"False"	120	300	0	1	1	1	"ADKQMPXIBYSLHFNUEGVRTOZJ"	"QOMRXEPUZLDKSFYTAHNJVIGB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	17	"DP6SONA"	2	2	"Bouma"	"R"	0	7	"L"	"False"	120	300	0	1	1	2	"FXATJLBVZONIKHGRSEUMPQYD"	"HJKUEODLARBTMNFIZVYQPXGS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	26	"DP6SONA"	2	2	"Bouma"	"J"	0	9	"Q"	"False"	0	0	0	0	0	2	"OXAMBNIUTQDJLSVEFRKYGHPZ"	"SJDNIFBOZEKRHPVYMQUTAGLX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	27	"DP6SONA"	2	2	"Bouma"	"M"	0	6	"R"	"False"	120	300	0	1	1	2	"JZPMXASRBTQKIEVDHNYGLOUF"	"KPGNJBRDMUZFVOHISTAQLYEX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	37	"DP6SONA"	2	2	"Bouma"	"R"	0	9	"B"	"False"	60	240	0	1	1	-4	"VRLKXZATYMGOEPUDJHFNIQBS"	"QSTJLROVNBUAKIGXPEYDFHZM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	45	"DP6SONA"	2	2	"Bouma"	"M"	0	6	"Y"	"False"	60	240	0	1	1	-1	"YKOAVIUZBSNGXRTLEJDMQPFH"	"EIKBOMYLASFJGRHVTZQDXPUN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	57	"DP6SONA"	2	2	"Bouma"	"K"	0	6	"H"	"False"	120	120	0	0	0	-2	"BAUJKEHFLDRXZIGQYOTSVNMP"	"OQBUESFGRXVTLHNJPDYIZAKM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	4
