"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	23	"RN2"	2	2	"Bouma"	"M"	0	7	"G"	"False"	60	240	0	1	1	3	"MDNOAVITFXJLKGERHUBYQZPS"	"YPSINXOGDAMHBKURFLVZETQJ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	38	"RN2"	2	2	"Bouma"	"E"	0	9	"V"	"False"	120	300	0	1	1	4	"DHPBRUSEXNGTYQOKVFJMAILZ"	"XOHDLINUZVBKGEAJTMFPRSQY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	13
"main"	55	"RN2"	2	2	"Bouma"	"T"	0	10	"T"	"True"	120	300	0	1	1	0	"SOXYGLFQTMAUDRZBHPKNEJIV"	"EJVRXPKIASTYHNDUBOFMGZLQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	62	"RN2"	2	2	"Bouma"	"Z"	0	8	"A"	"False"	0	180	0	1	1	3	"JUTQPYAZILOFMDRSHBNVEXKG"	"EKXGDTYLAISZBRVHUPONFQMJ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	63	"RN2"	2	2	"Bouma"	"M"	0	6	"B"	"False"	120	300	0	1	1	-1	"PDUNOJLQKGIHZYAFEMXRVBST"	"NZQKFMBVYRSDEHPIGJAXTOLU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	74	"RN2"	2	2	"Bouma"	"Z"	0	8	"D"	"False"	60	60	0	0	0	-6	"GYZXUOJSDIKLPBRVTQFENHAM"	"DLFXBMQGSVZKIYUETRJNPHAO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	2
"main"	97	"RN2"	2	2	"Bouma"	"K"	0	9	"S"	"False"	60	60	0	0	0	2	"DGVMUEIFOSBKQTYRAZHPNLXJ"	"IBVYFQRSMKJXGLAEZHNPODTU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	109	"RN2"	2	2	"Bouma"	"L"	0	6	"A"	"False"	120	120	0	0	0	-2	"URJYLZAPHMBNQGEOSTDXVIKF"	"DHPIUFSZXORGLTVMKAYJNQBE"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	4
"main"	110	"RN2"	2	2	"Bouma"	"E"	0	10	"B"	"False"	0	0	0	0	0	5	"XLTYGDZFVOBJKIPERUHMNQSA"	"FRNDBTLXMZEUOISJGKHYPVQA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	15
"main"	111	"RN2"	2	2	"Bouma"	"K"	0	9	"E"	"False"	0	180	0	1	1	-5	"LTNVEJSDKFHGZIUOXBAYPRQM"	"DGJNKTVLXEHUYPSZQROBFIMA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	4
"main"	112	"RN2"	2	2	"Bouma"	"G"	0	7	"R"	"False"	0	0	0	0	0	1	"XJHASIORGVUENLKBZPMYFQDT"	"EVMJPBRDXGYSKZOFQLUAHITN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	129	"RN2"	2	2	"Bouma"	"B"	0	9	"K"	"False"	0	0	0	0	0	-1	"LTEAVFMYBKDHZSGXPUQOJIRN"	"DYNATJMGBUHOKFZVIQPSERLX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	134	"RN2"	2	2	"Bouma"	"K"	0	10	"H"	"False"	60	240	0	1	1	-1	"QJPRLEAOHISUXZMYVNDFTKBG"	"DZXOSPLNIKHGYBQVUAMETRJF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	140	"RN2"	2	2	"Bouma"	"X"	0	8	"Q"	"False"	120	300	0	1	1	2	"NSRGTEHUMAZDIQOYBXFKJVPL"	"YMRZAKVLQJXBTUDSNHOPEGFI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	141	"RN2"	2	2	"Bouma"	"E"	0	6	"L"	"False"	60	60	0	0	0	-1	"JUAMQELPTZRVYKXBSFINHOGD"	"EZHIJPNYFKDOXLUGARMQSVBT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	142	"RN2"	2	2	"Bouma"	"Z"	0	6	"B"	"False"	0	0	0	0	0	-4	"DUZPOKBMVHRLEAXSJNQFGYIT"	"PKNOBEQGHUIZMASDTJYRFVLX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	2
"main"	143	"RN2"	2	2	"Bouma"	"J"	0	10	"Y"	"False"	120	120	0	0	0	-1	"DEOMUFHBGJYIZQTKPARVLXSN"	"MEJDIABPVTLXHOKRZNUQYSGF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	145	"RN2"	2	2	"Bouma"	"E"	0	10	"H"	"False"	0	180	0	1	1	-7	"VTJHFOPYRKDESLNIBQXMUZGA"	"ARLEQTISBGHVZMXFJOYPDUKN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	3
"main"	153	"RN2"	2	2	"Bouma"	"P"	0	7	"I"	"False"	120	120	0	0	0	6	"UZQHMEFINDXSVPYRABTOKLJG"	"LJTEAPDNVOYQGSUHRIFBMZKX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	13
"main"	154	"RN2"	2	2	"Bouma"	"B"	0	8	"B"	"True"	0	0	0	0	0	0	"QSFTNLARBPVGEJXOMKDIYZUH"	"RZNAFMBHPKEOIXQLDGJUSYTV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	163	"RN2"	2	2	"Bouma"	"I"	0	7	"Y"	"False"	120	300	0	1	1	-4	"YDIEVGSXRBQTPNZHKAJLOUFM"	"QGTIJALYZEFNDOHXVMRSKUPB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	3
"main"	169	"RN2"	2	2	"Bouma"	"A"	0	9	"E"	"False"	60	240	0	1	1	3	"ERXBAFIGHYNQJLDKPZUSTOMV"	"QVXUTHKLIEZNARDMFGOYJPBS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	12
"main"	171	"RN2"	2	2	"Bouma"	"Y"	0	6	"S"	"False"	60	240	0	1	1	-1	"BHDSUGIETQKMNORZAPYJFVLX"	"XAFOTYSMHKBINEGZUDPVJQRL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	179	"RN2"	2	2	"Bouma"	"I"	0	10	"T"	"False"	60	60	0	0	0	-2	"HDSXNFQOIBTLYVKZJAUMERPG"	"MNAJBTSLRDHEPUQZVIOXFKYG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
