"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	5	"CB"	2	2	"Bouma"	"Y"	0	7	"D"	"False"	60	240	0	1	1	-4	"TFNVJGOEISMKRAXBZDHYUQPL"	"BNJYXOLDFIAUTMZVSEGPKHRQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	3
"main"	6	"CB"	2	2	"Bouma"	"X"	0	9	"B"	"False"	60	60	0	0	0	2	"NZSFIQAGJBKXPEDHVLTUMRYO"	"BZJKQXFNPIHSEALRMUOTGDYV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	9	"CB"	2	2	"Bouma"	"V"	0	8	"P"	"False"	60	60	0	0	0	-1	"DLFMRABVPIOSEUYJQXGHKZNT"	"FDPZOYQRLGNABEVTHJIUKMXS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	17	"CB"	2	2	"Bouma"	"J"	0	9	"I"	"False"	0	180	0	1	1	1	"KJSUPNRQOGMDFXABEYZTILHV"	"OHKGMBXPVIJDEAULYFSRQZTN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	32	"CB"	2	2	"Bouma"	"S"	0	6	"S"	"True"	120	120	0	0	0	0	"TNPHJESUDMOIALBGQRZFXVYK"	"RXSYAFQGZBNPUEIHLOTKJDMV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	38	"CB"	2	2	"Bouma"	"R"	0	7	"I"	"False"	0	180	0	1	1	1	"UENZSHLDPRXIOGVYAMBTJFQK"	"XOTLYKJIRFQPZGDBESMHVANU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	46	"CB"	2	2	"Bouma"	"Q"	0	6	"H"	"False"	120	300	0	1	1	2	"KGQVZMTONPXERJBUAHSIYDLF"	"IVJROKHUQTYXDNFGPBZSMLEA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	49	"CB"	2	2	"Bouma"	"D"	0	10	"S"	"False"	60	60	0	0	0	2	"XMKVZPJEUBSGDNALFTIHRQOY"	"QPHUFKXIDRYAVTLNBEGSZJOM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	12
"main"	54	"CB"	2	2	"Bouma"	"A"	0	10	"J"	"False"	0	180	0	1	1	1	"HPLUXVGOZSNMYBKQDRFAIEJT"	"OQBIXZREPLJATVHUNDKSFMGY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	60	"CB"	2	2	"Bouma"	"S"	0	8	"U"	"False"	0	0	0	0	0	-3	"XRNETSLZUGHPQJKMBOAIFYVD"	"DFUOMNLYBXPHTZJEGKVQSRAI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
