"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	5	"CL2"	2	2	"Bouma"	"X"	0	6	"T"	"False"	0	180	0	1	1	3	"FXJVKMHTRYSUPNZEDALBOIQG"	"JSGZQBTEKXDFLNPMUOAIVHYR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	10	"CL2"	2	2	"Bouma"	"B"	0	6	"N"	"False"	120	300	0	1	1	2	"GPJBUHIMYVOEDASFRZLXTKNQ"	"VKORSZNGBTYQJDXAHPFIUMLE"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	17	"CL2"	2	2	"Bouma"	"O"	0	10	"Q"	"False"	60	60	0	0	0	-3	"ZUYDSPIOJAQBKGVXMFRNTHLE"	"NAKEHYSUVFLJXRIBGMDZPQOT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	18	"CL2"	2	2	"Bouma"	"Q"	0	7	"S"	"False"	120	300	0	1	1	3	"PUBNRAMFZSTXOLKQVYGIEJDH"	"EALDNOUSMRQIXYJGPVTBFZHK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	25	"CL2"	2	2	"Bouma"	"U"	0	6	"P"	"False"	120	120	0	0	0	1	"AVDOHKPUNTXYBEGSRFIZMQLJ"	"HLKZXQSRBEPOUTMYDVJAFING"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	27	"CL2"	2	2	"Bouma"	"O"	0	8	"I"	"False"	120	120	0	0	0	14	"ZHPUMAGQIRFKSNVDTXBLYJOE"	"MKLHOFZAEPQSBTDJUIYGXVRN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	22
"main"	29	"CL2"	2	2	"Bouma"	"E"	0	10	"N"	"False"	120	300	0	1	1	-6	"GFRSBQPAHOZVLINEMUDTXYKJ"	"POVYEQRKLJNFXTAIBSUMHGZD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	4
"main"	31	"CL2"	2	2	"Bouma"	"O"	0	7	"Q"	"False"	60	240	0	1	1	11	"JBZDGRNTHAPQEYSMOFUIXLVK"	"NSJAHGTQUKRVPYXMFLODBZIE"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	18
"main"	38	"CL2"	2	2	"Bouma"	"G"	0	9	"Z"	"False"	0	0	0	0	0	2	"QXFRVNKEMZTGUPASBYLODHIJ"	"PGTKSOEAYMQNFUHBVIXRLZJD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	42	"CL2"	2	2	"Bouma"	"M"	0	6	"Y"	"False"	60	60	0	0	0	-3	"HZVMADYXKIGNSRJLPOUQFBTE"	"GJETYXAFSVBPMIROZLHNQKUD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	3
