"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"correctPos"	"responsePos"
"main"	53	"AOH "	" oneCued "	0	" right "	8	270	"M "	2	"X "	0	0	0	2	"ZPTJCGVSXRMEIKWHLYFBONQAUD"	"DYKMHSUIBGOEQRCAPTFZLJVXWN"	"OLAWKRXZEGVPHIMCSQDBFJUYTN"	"XCDOHZRYIFPGSBVAKTLNWJEMUQ"	"JTMCRNDFQOIKABYVSHULXZPEGW"	"KJSZNYOGXHWBAQRIFLVDPUCEMT"	"MBFGXSDHQTZPWACENROKIYUVJL"	"GSYITNHRWAJVZCFQDLPOBKXMEU"	0	8	10
"main"	54	"AOH "	" oneCued "	0	" right "	8	315	"K "	2	"V "	0	1	0	1	"LATUMRVDCJINGYSEHKFZOXPWQB"	"MAEFOXVKLGRPCUWDSQINJTHZBY"	"UAYFRNWOVZBCXPTIKELMJQDGHS"	"LFYXQVBNEPMUHTKGCSRAZWIDJO"	"VNWQKEGMHTXFRIAPOUZCDJYBSL"	"LETXIBUHPCVSAYOMZDGKRQNWJF"	"RCQMHTUINBKGXVWAOSELPDYFZJ"	"BKUACLXSWEIJYVQZRGOTNPFMHD"	0	6	7
"main"	58	"AOH "	" oneCued "	0	" right "	8	45	"M "	2	"H "	0	6	0	2	"CPEFORKDTXJBLWZHYNVIGASMQU"	"JUZMRVPNTAWHKESXYFOCLIDGQB"	"CNLVZABQUTXFRYMKEJWGSODIPH"	"CNMEVURLAHXFGSQKOWPZDJBITY"	"WAGNMYJOQKZCDEHTLBPRISFVXU"	"IFHZDOEGYQBRMACXVSJULPWNTK"	"CYDTRWLHQMAKVGBNXPIJSZFOEU"	"AVPQEFIURDNWHYGXMSKJLOTZCB"	0	7	9
"main"	59	"AOH "	" oneCued "	0	" right "	8	270	"W "	2	"W "	1	0	0	0	"QZFTEJYWVIBGPUARODXHCKLSNM"	"CXJEAPLHVDIWNZUQYSBKRGOMTF"	"NFSKOCZQBXHDIEVJLYGAUMPWTR"	"PYKBIDCAJNZMFEXHWTRVSLUOGQ"	"ZGCNMBUPSOIEFYKTWVXRQJHLAD"	"SXLCTABPQWJDHOGKMNIFURVZYE"	"NYFGZPIQRXKVTLMEDSCUOWJBHA"	"QFVZLJDPCWMIKTOGXYHRUEANSB"	0	7	7
"main"	60	"AOH "	" oneCued "	0	" right "	8	180	"S "	2	"S "	1	1	0	0	"IYOHCNZGRUTJDSEKMXABVFQWLP"	"RLWIKMUZEPSGOYQXBNJTFCDHVA"	"DEYHFMGZPSXBILJTUWOVCNQRKA"	"IYEJQABKFXVRLNWOSTZMHDCUPG"	"ZDWHFKTVSYCPEXIALBNGROQJMU"	"GNRWTBXQCVASDMKZLJEOIPFYHU"	"QPYIHNSUAJTZXVKEBDFOWMGRLC"	"HUWATIJBREMSCZXVDFNPYOLQGK"	0	10	10
"main"	61	"AOH "	" oneCued "	0	" right "	8	90	"R "	2	"Z "	0	4	0	1	"OUXPMQGVITYLJWDBAHCRESFZKN"	"XAWIECNMGFOVBUSLKHZRTYDPJQ"	"QGEKDAXSYWNZTIUVOLRCHFBPJM"	"GZPVUDSWCHQOXJYNEKMBTFAIRL"	"JOMXNVZRQABUCKIDESFHPTLWGY"	"LNWZPJSVHKOGIXCEYBDRTMUFAQ"	"TFVPAJRIXWQSUKLDGEZBYOCHNM"	"TJNRDLWOXEYSKCFHIZGUPMBAQV"	0	6	7
"main"	62	"AOH "	" oneCued "	0	" right "	8	225	"S "	2	"A "	0	7	0	2	"BQJYGTVEDUARFXCHNIOMKZSWLP"	"OJSPRAHDVLTNGBUIXMWKYFQEZC"	"ITUXQDBVPAONZYKLCJGSMFWRHE"	"JRUPFDTLAZEHKSVGYOBNQWCMXI"	"BHRCWYUIAMSTVPZLONQJEGFDXK"	"PZAFCOJDSNRHQXKWTGVMYLIBUE"	"DVKGFRIPQBLSHWOETCUNJYZXMA"	"QJHXUYCLADSEFOVKWBMNTGRPIZ"	0	8	10
"main"	63	"AOH "	" oneCued "	0	" right "	8	225	"U "	2	"Z "	0	3	0	1	"HUVNLSODQIABCWFGZPXKTEYMRJ"	"CYEJLMQSBPXDZTUOWARGFNKIHV"	"OZKDBXQRIGNJCLAUTPHYEFWVMS"	"XOPQVHWKZULCGABSJMEYTNFDRI"	"LFQYTOAGWVSMCKDNIEXZBJPRHU"	"IZOASGMJNYPHRQBCXEDKLUVFWT"	"AUXLYIGVMHEODPTFJZWCSQBRNK"	"JSWQHEFTDVIOZUCKXAPGMYBRLN"	0	8	9
"main"	64	"AOH "	" oneCued "	0	" right "	8	90	"D "	0	"O "	0	1	0	3	"GIJMKFLHYOBSUQECARPVDXZNWT"	"KNEVTFJHOAGDBCUXMRYIPWQSZL"	"XPGBZLIDHOTVRMUJANKEYSCFWQ"	"LIAZMBTJSHYQUVWKRDOEFCPGXN"	"EXDOJIVUWHGMSYPRLTCFQNKZBA"	"PANZSTGIXWHMKUVYQCODJBEFLR"	"GQLYUFKCNJTXBVWEARDSOZMHIP"	"KUEJBLWFTQVCHXDASORPNZGIMY"	0	8	11
"main"	65	"AOH "	" oneCued "	0	" right "	8	225	"J "	2	"F "	0	3	0	2	"HZTFJIXAEOPDVLKQWYRUGSMCNB"	"ZVTIUCYFOPLSRQXNJEGMDHWBKA"	"UDHSWBTMGKFEVIYJLQOPXZCNRA"	"NZVXORHDAFIJUKSYQEGPLCWTBM"	"IJPGDNHFZUOYWMCQSEVBTRXAKL"	"YDEJFMRHAUWKLPBXQTOGIVNCZS"	"DTMORBFLPJWIVZEQUCGNYHXKSA"	"HZWGQKEOFYTJUVIBMSACNLPDRX"	0	9	11
"main"	66	"AOH "	" oneCued "	0	" right "	8	45	"W "	2	"M "	0	3	0	-4	"HDQKCRLWVYXPSFANTGMOIJUZEB"	"BPRCLEAXSYFVJMGIHOZKNTUDWQ"	"LHAZQMROFNVXSPUBCJEKIGDWYT"	"PJWLBDMTVIYRZXAQNCFSUGKEOH"	"TRHFJYNUBIZELMCOWPQGVKDSAX"	"JAQUDSONXZPYFHILCEVWMTRGKB"	"SAULHRJVYWMTXDEGCKIQOBFZPN"	"XCJZPIMHYFOLUVDRSKGAQNTBEW"	0	6	2
"main"	67	"AOH "	" oneCued "	0	" right "	8	90	"E "	2	"S "	0	4	0	2	"RKBQIGSAZXWTPLDYEONCFUVJMH"	"HBMYQKOGWXDLINFCSZERJUTVPA"	"LYWXKPIUGJFBQEZCSVHTDNOAMR"	"OYKBPECHWDVAZFQLXJSMNURTIG"	"PXWMKBSYELFJGCRVTIOHZQNDAU"	"SMRGACHVBLTIQZODWKJFXUEYPN"	"JDSAIXHGTBYZWCMLVRNPUOFEQK"	"FZKVAMEXPDSLOCNWJHQIBTYGRU"	0	6	8
"main"	70	"AOH "	" oneCued "	0	" right "	8	90	"W "	2	"S "	0	7	0	1	"PHBTRJAUDKEYVQCFINLSOZXMWG"	"GPZRSBKDMOENQXHUTVFLIWYCJA"	"REJQZFYIWPONCBSDXLGUHKMTAV"	"GMPNVCDXOYHBUFLJKWZERQSTIA"	"VMSAJFHDTYZOEXPQKINGWLRCBU"	"UZAMVJICLHTRSWNDXOEBYPGQKF"	"YXWGEFLSJIVHQARTUZKPMBCDNO"	"QYJTOCRMHUSWKZBFNGEVLPDAXI"	0	10	11
"main"	72	"AOH "	" oneCued "	0	" right "	8	225	"G "	2	"R "	0	1	0	1	"ENOIZPRXULJDMWTGQYCKASHBVF"	"NEVWPIYRGSXUZMBCTADLQJHOKF"	"KTWXISVDEAQNRZHYBLGOUPFCMJ"	"ASPUHIDLNZTGBQWYKJEORXCVMF"	"VOFXBUHCLATZIEMSJYQNPKGWRD"	"EDBKAJHZSTORCPGQXLYUNVIFWM"	"YQSIJHCREFZTBXUNLGVAMWODPK"	"TPJRIDHLYWMAENQCKBFSGZVOXU"	0	7	8
"main"	75	"AOH "	" oneCued "	0	" right "	8	135	"X "	2	"J "	0	2	0	2	"KBWETPARNLDZFSGJOCYVUQMXHI"	"TWUJNAFHGDOIBEYPKXQRCZMSLV"	"BWVYKIJPXCNHASTURFDZQMOGLE"	"KXUTAGSYMNRPWCDEJOHIVLZQFB"	"NFUVPYWXIEMTROGCLZSQJDHBAK"	"GMQIFATYRXKNPWUBEOZJCVSHDL"	"KWRHVJOZPSYDGUXEACNLIMQTBF"	"PUYEHGKWAVDNBQJTSOXZCMIFLR"	0	6	8
"main"	77	"AOH "	" oneCued "	0	" right "	8	180	"R "	2	"Z "	0	0	0	1	"HYGLFBZRIOTKPANQUSDEXCMVWJ"	"DUSNBPZEALJHQVIKOXYMWRTFGC"	"QCHEFLPDRUSWBKMIOANZYGVTJX"	"AYXMHBCILJVQDEGFPRKZWTSUNO"	"MVWHPBTYZGUNFSOCRDIEJXQLKA"	"LOMVHDPRASJIENFQUTCXWKGBZY"	"FCXATOGPQBMNSUWLDEVIZRJYKH"	"GNVKWQYRTMUPIDHZJAEBFSXOCL"	0	6	7
"main"	78	"AOH "	" oneCued "	0	" right "	8	315	"E "	0	"N "	0	7	0	2	"DGNUVYKSFZHOMEXRITCAJQBLWP"	"LDXMBPVOQJYHITGFEUNZWCKASR"	"IUXPQVDMWEKHLGOSRNFCAJTYZB"	"IFUKEJSLTVCWPDOZMHRGBXAYQN"	"ONHFPKTILJEMAXGRZVWUQSBYDC"	"HNCMYKTSVEORILXDUJAFPBWGZQ"	"SINPVBXURDGQKWHZMCALOYETFJ"	"JDHTYXZIGNVEUOLBRPWKCFASQM"	0	9	11
"main"	80	"AOH "	" oneCued "	0	" right "	8	315	"Z "	2	"X "	0	2	0	1	"SBCAWLJGPMFNVUKOTHXDEYIRQZ"	"TQXOMPHSGNYFRLVDECAIUKWBZJ"	"NBHCSMGPOYXZKADTRVIQUFWJEL"	"TOBHQJLUVDXYCZWEKSPIFNGMRA"	"GKPMXIEOTUNRJBYZDVLSFAQHCW"	"LDAISZVXJYPCUTQMFBKOWHGRNE"	"QSYFJNBREUVIXHWAMPDZLKOCTG"	"XFWABPULKMENDGZIORSYTHVJCQ"	0	10	11
"main"	82	"AOH "	" oneCued "	0	" right "	8	270	"G "	2	"J "	0	0	0	1	"RWSVMFTHJGUQBCYDKOEZAPNLIX"	"XIRYOAGPNULJCHTZMDKSWFQVBE"	"OGVSLYMDZKCTRIFBAJQEHWUNPX"	"CJUDMZLONPFIATBWXRKHGSEQVY"	"LKCDHVJZUYBOSAMNTQWXEIFGRP"	"QEBHOIPFVXNDSLGRAUYTJZMWKC"	"JVQKNDHTMSCIBPGYARFXOUWZEL"	"DRXLFWPVYBJZEQAUCMSITNHKGO"	0	8	9
"main"	84	"AOH "	" oneCued "	0	" right "	8	315	"S "	2	"W "	0	5	0	1	"MWAFCXOZRJKVGNLUEITPQYBSHD"	"SCAVTMWZQLKXUPGIRYHDJOEFNB"	"KFAXYBWMONRGUVQHECZLPDTISJ"	"SZIUOBKLCRQVDAGTFPWNEYJXHM"	"QCJVDMROKPUAGLZWTYFIXEHNSB"	"BKCQMHPWSXJEVDRZNFITULAGOY"	"EQYBMULJGIKASZHPOVNWXCTRDF"	"EKDMUFTIQAYVBPGHOCZRWNXLJS"	0	7	8
"main"	85	"AOH "	" oneCued "	0	" right "	8	45	"O "	0	"F "	0	2	0	2	"FLEMRVXBIZSHGYCDOPAJNUQTWK"	"GMYOPDLUFCAWZBIHJVSERQTKNX"	"YQPDVUBNWGFXOZAIRKJTCHMSEL"	"XWLMGRDZUNSTKYPFBJEICAOVQH"	"JTZCIBASMYFUELWDRQXVKONHPG"	"GYJARHUZLSIFKEQPXTNWDMVBOC"	"CEAXOPZKMRYHJGIBDVNQWUTSLF"	"QIPZHMTLSKBCAFRJNXGVWUDYOE"	0	10	12
"main"	86	"AOH "	" oneCued "	0	" right "	8	270	"M "	0	"V "	0	5	0	2	"YCWVHGOQAEXDINPFZRULKBSTMJ"	"XFZMSNBGDHCQUEJLKTOPWIAVYR"	"XSIFKTJBEAQRLCHNVDMPOUWZYG"	"UYTOLRZEVDQIMXJABHSCFWGPKN"	"IOKEJUYZPCAWQMSGTVRFLDXHNB"	"XQNKFEVZMTJGLUYIWBORSHPCAD"	"EJBDGKNXIHLUMRYAPWZOVQSTCF"	"AHGUJCQVFLMWNKBOIERTSZYDXP"	0	6	8
"main"	88	"AOH "	" oneCued "	0	" right "	8	315	"G "	2	"T "	0	2	0	1	"OPLSNVJMKXWCDTBYAEQGIZFHRU"	"GYPCJWAVOSTRHBZKIUEMFXNLDQ"	"UMQPVXNTGEWAFCHKYJLIORDSZB"	"FDRUSWICXPNGTAZOEKJHBLQVYM"	"CZSOXPUAHQDRWYKLGITJVMENFB"	"AUGFXMSROLDKBYQECWPINHZTVJ"	"FEBZVAHWLSTRDKPOCQGYXNUJIM"	"UVPOFQWGBERNKAYDHZCTMILJXS"	0	7	8
"main"	90	"AOH "	" oneCued "	0	" right "	8	270	"W "	2	"N "	0	6	0	1	"FYSMKAWXUDJIOPEBTHQCVRZLGN"	"WFKQISDJOUMZRPBLANEVCTHGXY"	"KADOWZCNBIPVRTLESJYHUGFQMX"	"CJKTDUAXFVPEWISHQLYNROGBMZ"	"JNUHAOERGCIFBZMYVPQLDTXSKW"	"PUKDAWIMGCRSQBNOZLETHXYJVF"	"FCHDOXEGQNWJSIKTLZUMPBYAVR"	"LDRNUAVPXWEBYHGCKSJZOQIMFT"	0	9	10
"main"	91	"AOH "	" oneCued "	0	" right "	8	0	"L "	2	"Z "	0	7	0	2	"BQOMZFHKEADYVILSUGTRCWNPXJ"	"MFUQZKYAJREPDIWXBGSTVLNHOC"	"HDAYRBZMTFESQNGJVOXLKPCUWI"	"TRXZSONUYABIKQHWMCLGVEJPFD"	"UNWDSQLGMCYIROVXJETKHPZABF"	"RAWMYBCDFGZLNEPUVXKHISJTQO"	"FCILXUZJOKGHSQVTEBPRNAWMYD"	"ROXWSQZJLFTNEHMVPDYBKCUAIG"	0	6	8
"main"	94	"AOH "	" oneCued "	0	" right "	8	0	"Y "	0	"Y "	1	5	0	0	"JWMOHXRGCPSQFAKYTDUBNVZEIL"	"LCEAUTDPSHXIOMNGZBWJQYKVFR"	"AIXMVNLSZWQFDOBCGTHYREPJKU"	"XKFRTWGHJCESPZDABYOIVMULNQ"	"KOVGSJCNTZXMDABWYEFRQLUPHI"	"WDUPZOKQRHYVTJIGXCBAEMFNLS"	"QGJTXHBZDWNCFAPKYVMUEIORSL"	"RXLOPKYNSUJTDCZMHVGWQIAFEB"	0	10	10
"main"	96	"AOH "	" oneCued "	0	" right "	8	45	"E "	0	"X "	0	7	0	2	"TPIJUKRODZQHYENXCFBGSLAWVM"	"ELRMCAUKFVDQPGHTSOYINZWXBJ"	"TYDQXNMASWULOCRZFHKVBPEJIG"	"FXLUYPNHBVAIWMZOKGRQCSEDTJ"	"RVXJNTABYQUIWGMEHZKFODCLSP"	"JMLQRGXICZDSVHUKTANOYEWBFP"	"RJQDSAPMFTWKZBLIHOVGXNEUCY"	"PLTIZDRSXBEGAKCHWJNVUOMFQY"	0	8	10
"main"	97	"AOH "	" oneCued "	0	" right "	8	90	"D "	0	"K "	0	0	0	1	"OGXIHSBNWKDEQLVRUFCYPTAZJM"	"QALDEYICKHOGTPUJVWZBSMNXRF"	"FMJKBOILPAVEQSTWZCNDUXRHYG"	"ACFPMDLRSUIWBEYJHOQGVZXTNK"	"HVFQSXWEMNTGDJCIPKUROLZYBA"	"KNVFSEYGUTXDRWBAPOCJILZMQH"	"KATLUXZGRWHPEDQVFMCJIBNOYS"	"AFPBJOCELWSIVZKHNXDGYUQTMR"	0	9	10
"main"	101	"AOH "	" oneCued "	0	" right "	8	180	"E "	2	"E "	1	1	0	0	"CQMLPORGFBNXISUYJZDTEWAVKH"	"NPGVQCWOERBILZDKYXFTJUASHM"	"JQCAXTPFHOVKGMIDWBEYNRUSZL"	"OXBWHIQZEMUCTYPSVRLKDGJFAN"	"GSCANBZFULIQYPWJOXVHMDKRTE"	"ECNZITJBXLQYAHOUKSWRVGDPMF"	"MRPFTIZHBAEWYGQUKDSJCXONLV"	"RAVLKNDOSZJMEXIYGFQHPTCWUB"	0	8	8
"main"	103	"AOH "	" oneCued "	0	" right "	8	180	"K "	0	"S "	0	1	0	3	"GXAOJZNYFTQCUVERIKDBMLSHPW"	"DZBJPYVSFAKLNRHEXIQGCTUMOW"	"RPWQOTNLCAZEUGIJVXYMHBDKFS"	"BNMRZDTYCWASIOPUFLXKHGQVEJ"	"TUOQVGEHPIZDJCBSRMLAKFWYNX"	"IWCPVSGKRMEXFOQBAYZUJDTNHL"	"MINRTBDWGXVYUJFKQPALOSECHZ"	"MNCAYEBVGTQXOHPIKLUWJZDSRF"	0	7	10
"main"	104	"AOH "	" oneCued "	0	" right "	8	270	"C "	0	"L "	0	1	0	2	"UVBSZHDCYGMAXQEJPNOLRKTWIF"	"TYHOMEUVGALJCQNBXIDFRWPZKS"	"DJTWALUIYNPQHGRVOSEXCKZBFM"	"MLPDFOHUEYJWQKVCBRATZNSIGX"	"CTOGNDPSKIURBVLEFXMJYZAHQW"	"KYPGWFURJSCQTMXHLDVOEIANZB"	"WPHDOJRBCATQXEUYIFNZKMLVSG"	"IDOKBGZXLEHFQUYRSVMPNWCTAJ"	0	10	12
"main"	105	"AOH "	" oneCued "	0	" right "	8	45	"O "	2	"C "	0	2	0	11	"XFIHSJGQOELCZAMYUBPKTWVDNR"	"UPZGOYMQBCWTNAEJHRXSILFVKD"	"SEYXZKIRTCDLUQMAWJHGOVFNPB"	"ONLYGTVJQXSRPZEDHICKUBAFMW"	"WXHPNRBVUQKSMGZOFTJIAYEDLC"	"AHFUXTSLBMCKIEPDOQVWZGJRYN"	"DTPUXZMSBGFVKICAOLJNERQHYW"	"PXRDAHMOVLBIYEFCNUZJGTWKQS"	0	9	20
"main"	106	"AOH "	" oneCued "	0	" right "	8	180	"D "	2	"R "	0	6	0	2	"KNVGUBPZEHLFIYSQCJDMWORATX"	"TUQRDFWMJHNOASBELGZVKYCPIX"	"DTOYAMUZGRSPNFHKWELQBIXJVC"	"PDLGSWMFZUQIJOTNYXCVBRHAKE"	"VTRFKWGQZJNMDCPHLISXUBEAYO"	"MRDVGYPZIHCKJOEASLQFBXNWUT"	"ZEHJTVBSQRYDLFPUWMAXKIOCNG"	"RYAUVZMFHEOTGSJBDXQLWNPKIC"	0	9	11
"main"	108	"AOH "	" oneCued "	0	" right "	8	135	"K "	2	"S "	0	1	0	2	"JIOBERYCFAGZPMDVHLTKNWXUSQ"	"ZPOCVASLKJXQGBMREUFDYNWHTI"	"AHYFXLSEZBVURINOTJGQWCKDPM"	"WIMEGFQRCJZAVKPNLDOHSXUYBT"	"IDCYJHLWGXONBPZFTQRKVAESMU"	"JHDUBVYXAQFSPIGLWREONZMTCK"	"XJETPSCVLHDBWRNZKMYUGIQFOA"	"AIGZWVFSTYPBMEQLRXUOHNJDKC"	0	6	8
"main"	110	"AOH "	" oneCued "	0	" right "	8	225	"P "	2	"R "	0	1	0	2	"YUZECVBRNGXDQLKHFOASJITPMW"	"GLQZAFVSKRYPUEMODIHNWJCTBX"	"XPSGQNYWLVJBFMCDTRIUAOEZKH"	"ZKFOITWQDJEBGURLPCYXNSMHAV"	"LXOBACDJMUWQEVHSNYFZRGKPTI"	"EVSRIKYLGJXMWPFBAQTCUNDZHO"	"RIYOAKZVNHDFLWXGJTSUPEMCBQ"	"MTAEPYRDBNFQISWLCVJKGZUOXH"	0	9	11
"main"	111	"AOH "	" oneCued "	0	" right "	8	90	"W "	2	"H "	0	5	0	1	"FQAUNDJYHTZKGCWRMXOEISPBLV"	"YDNMCEKUBAWRISVOPQJXLGFTHZ"	"SGOWXMVYFBAJDIPETQKCUZRHNL"	"APJRODVGYHQXISKCEMLBNUWZFT"	"FCUHJNIYQGSPETMXKADWRLBOVZ"	"QUXNJVIOCHWYMRPTKZLBGSEFDA"	"NGUHTEPBIJDVXWQZFAOCRYMKSL"	"IFAQDORWVEGZBPMSCTYNUXLHKJ"	0	9	10
"main"	115	"AOH "	" oneCued "	0	" right "	8	225	"D "	2	"H "	0	6	0	3	"JOYQPUAELCRNSKTFVWGIMBDHXZ"	"STVJOGPDREIQZAXLCWYHKNMUBF"	"IJZMPWBUOQNSFLHKADVGXREYCT"	"KYCFHMIBUWSOGXVZDNLARTPEJQ"	"HQITDXESOCZBGUYPWVMLANKRJF"	"TUJPZLDQIEYMVGAOCWRHXFSNKB"	"OIJTRNWYQXHPLDZVGUBESKAMFC"	"IJCRATVHZKPGLOUFQMDSBWNXEY"	0	10	13
"main"	117	"AOH "	" oneCued "	0	" right "	8	45	"F "	2	"G "	0	5	0	2	"OPWSLGRQNUAVBYXFHJITKDEZMC"	"BHIFPTXZWYQALDEORGJMNVUCSK"	"BFVCNRSKJHOAXQGEPWUYIZMDLT"	"SIRGZUNLWDCKETFVOAQBPMXHJY"	"FEBNLCWHUPXDOTJIAKGSQZRYMV"	"CSXVTPIEJBGUFKYHDMONQZARWL"	"HVEOTAPZUBQWXDKIJFNSGLMCRY"	"CYHXNRLGUPOZMETASQJFBWIDKV"	0	10	12
