"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"nPreCueStreams"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"angleOfWhichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	24	"MC10"	"nStreams"	0	"right"	2	135	"X"	0	10	"I"	"False"	4	-45	0	10	"USLJMXBDAEVRHKIGFOQNTYPZ"	"IPRUNZYSXGFJDMHKQOBTELVA"	"KBQJOILMRATUNHPFSZEYGVXD"	"FNQEAGHMVRBXUJSOPZDLIYTK"	"NZHGQUPEJBIKYDSAMOLTXVFR"	"VOMFYBLZSRXNAUKTDPHQJIGE"	"QHRKEGUOAZJSMXVIPLBTNYFD"	"BESKOVURTPZJMIDHFQGLXANY"	1	20	FALSE
"main"	25	"MC10"	"nStreams"	0	"right"	2	315	"S"	0	9	"O"	"False"	3	90	0	1	"GOUVEIYKTBHXMADJNPFRZSQL"	"QVTPYHEGALRIXUFOKMZBNJSD"	"MJENPOZALDQFYIVGUBRTSHKX"	"RMEZBAYNUOSHQKXPDFVGJTIL"	"SMFONDLJKTHIEVQGYAXZRPBU"	"IPYJOFNBLUGESMHTDZRQXVAK"	"GPRHBLNTYJXUVOKFMEISZAQD"	"VHBQZTNIGREXUKSPAJLYDMFO"	1	10	FALSE
"main"	26	"MC10"	"nStreams"	0	"right"	2	135	"O"	0	8	"O"	"True"	1	180	0	0	"URDQEOIVXMTJGKNFYAPZLSBH"	"DVSZIPUEOGLMTNKRQJXAHYBF"	"DYXINSKFMTRQVBOJPAGZEHLU"	"LANUXVOIMGPTHBEKZRSDYJQF"	"XGMALHTRONUQKFJZYPBISVED"	"DLOVNUPMHISBYAFGXJTZKEQR"	"MEISADBQRHNJPLVZUGOKFTXY"	"ZBLNPHMKVEUDJASOYIQFGRTX"	1	8	FALSE
"main"	28	"MC10"	"nStreams"	0	"right"	2	45	"S"	0	9	"B"	"False"	2	135	0	2	"SFEKVBXQHTZADGUIORMJLNPY"	"DGYBHPZETSFUXLARQVNIKOMJ"	"FYPHEAMNLBGSXVQIZDRTOUKJ"	"IQYPTSUXZNLGFMJVBHAERDKO"	"VRJOMGQHPSNIXKUYEBTZLFDA"	"AUZRNBOHFXEDIKQYGLMSJPTV"	"ZLJMIOHDBUSFTRXNPQVGKYEA"	"QKJOBFDYARXEMNUGZHPLVIST"	2	11	FALSE
"main"	30	"MC10"	"nStreams"	0	"right"	2	90	"L"	0	6	"U"	"False"	0	90	0	-1	"ZSJNELUFYQXOTIRDVBKHMAPG"	"YLTVROQBUHDIKFAGZJPNSXEM"	"GSNRJHPVOAYKBIQTMDZXEUFL"	"DHLBKIXSOPRGZEUYTVMFJQNA"	"GNQTFXIHEUSRVBZAKDOMPYLJ"	"UVHAOGLMFYZKITBPNSEJQRXD"	"XMRQTGSVLKBAYIZHFJDPUONE"	"XBKERHJTYGSQDZPVOINFLAUM"	1	5	FALSE
"main"	35	"MC10"	"nStreams"	0	"right"	2	0	"Z"	0	9	"Z"	"True"	2	90	0	0	"GIQONVFDPKLMBXYJTHRSZAEU"	"XNVUSLBRHFOJEMDPZQGTIAYK"	"REGQBLSYIZTOAHUXKVDMFJNP"	"JHGADLYKNVSXROQZEBPFUMTI"	"HEFRDASUOXNQBPKLGTMIYZVJ"	"XGZKNADEFUIQMOBRVJHSLYPT"	"ROQYVMTNIUHXJBASELKDPZGF"	"LRQSXEZOBHFGYTADIVUMPJKN"	1	9	FALSE
"main"	38	"MC10"	"nStreams"	0	"right"	2	225	"E"	0	10	"H"	"False"	4	45	0	-1	"TERMPVXAKDFGZLSNBOQHJYUI"	"EXKAQZFNMVGUJSBIDORHLPTY"	"SOPKZAGJRDFVYQMBENHTXIUL"	"DYZBPORSVEGTFXMHLKQJNUIA"	"DUTMLGSOBEHFQKAVNYXPIRJZ"	"XJHNIEQLBSKTRZUGODPMFVYA"	"AORTQKMXLDGSBJIVUENHFYPZ"	"QGEUOHNJMKBDTRALYSIFXZPV"	2	9	FALSE
"main"	41	"MC10"	"nStreams"	0	"right"	2	270	"R"	0	6	"B"	"False"	7	-135	0	4	"QYXUZAIEBRKPLTDHNGOMSVJF"	"GMUEKVHPIZSDOYJNBLAFTQRX"	"LZKVXFHONEBPSAUJDMTRIGYQ"	"GSIUEOTKPDNLJMQBYFZHXVRA"	"RTJSOVIMBDEHPYGZLFQKNXUA"	"ESJGOFTQKVURZXPDYBHALIMN"	"KRYVQOLBFJZAINDTSXPGHUEM"	"SVGAZYBKXJRNPQDLUMIEFHTO"	2	10	FALSE
"main"	42	"MC10"	"nStreams"	0	"right"	2	135	"A"	0	6	"I"	"False"	4	-45	0	1	"FDSUQNAKPMEZRGBOXHJLITYV"	"EYKTANMGXLFVODIBSHZPURJQ"	"IFEMYVDUJZXGKQSRLBPNTAHO"	"RVFEKOIGSQNJZUDAHYTXMBPL"	"YPOXQSIAJDEBULRMTKFHVNGZ"	"GJLOTXMFKPHAENYDIZQUSVRB"	"VFGDUNIRZBQAYPXJHLTKESOM"	"TVDXAHIKPFGUEQBYROJMZNLS"	0	7	FALSE
"main"	44	"MC10"	"nStreams"	0	"right"	2	180	"K"	0	6	"R"	"False"	6	90	0	-1	"XPTRZNOJSUMBDGEAQVHKILYF"	"IEZTOGMUABRFHLVYSXNQPJDK"	"DIHSKYBMFZNVJRPOTGAQLEUX"	"MBANHTGDZPUERKYFVILQXJSO"	"OTUMAZBQVXJISDHNERFYKGLP"	"KYGHTBXNFLAQOJVUREISDMPZ"	"HZPEAKRXDQMLSOGFIBJYNTVU"	"XOIPABQURZYVSFHJKMETNGLD"	2	5	FALSE
"main"	45	"MC10"	"nStreams"	0	"right"	2	0	"B"	0	7	"X"	"False"	0	0	0	1	"SGVKRYZXBDLPMFHEAQOJITNU"	"ZTFXIJMSKURDAVLYQBNEGOPH"	"NUYFKMESVZHPTOGJDRAILQXB"	"OJZYHMIVRTQAUEDSFXKBGPLN"	"SEQZPBXHMUGJORKYTADVINFL"	"EAFBOVGQLKZSURPTJMHDXINY"	"AKPEQNDUTSXRGMYZLBJHIVFO"	"LUDYBKTASZRXGFQIPEJMHNVO"	2	8	FALSE
"main"	46	"MC10"	"nStreams"	0	"right"	2	225	"K"	0	8	"R"	"False"	1	-90	0	-3	"QIORHJDSFYUKBGVLZXTEPNAM"	"PGUDZKXFRYLVBTNHSMOJQAIE"	"SBIXMYLTQNVHZPAGEOFKUDJR"	"TDHZAMUQVIEFXBNOGSYJLPRK"	"ELTSXUAYKZOFQPMIJRGVNBDH"	"ZDYRIEMPVNHUGOQFBKATXJSL"	"JPOSHXRTKUINZQAMDGEFLVBY"	"HOXSFAYPKINBJVRLGDZQEUMT"	1	5	FALSE
"main"	47	"MC10"	"nStreams"	0	"right"	2	90	"S"	0	7	"L"	"False"	3	-135	0	9	"FHSUVONLEJPTGDIZYMXBAKQR"	"TYUXGLJRBPNHSQIMOFKAZVED"	"VOPANGKRIQXBZMFYLDHETSJU"	"PQMRIEDLGBOVXTHUSFAYKNZJ"	"JREOGFPQUTZISMNAHDBXLVYK"	"RTIOABKNSGMPFHVDUJZEYLQX"	"EUSMBVXOJPNTFYRDHIQALZKG"	"UEADQOKPZBTJXVYIGLRMSNFH"	1	16	FALSE
"main"	48	"MC10"	"nStreams"	0	"right"	2	270	"H"	0	9	"X"	"False"	2	-1.40334185971e-14	0	1	"RUQDIGEANJZPKBVTMLXHSYFO"	"SHNTKYIFAUMLDQJPRGVXOBEZ"	"AVFRGSZQBXHYPLNTEIKOJDUM"	"FIVEKOZRSHLAJGNTDPUQBXYM"	"GPYZTJLSQXRHVFBKENDUAIMO"	"EFZQGDLYOVNBRJHMAUXTPISK"	"UBEATGZLFMJRDNYVXQSIKHPO"	"JHZLBQRUPMTXKNEGFVDOYSAI"	0	10	FALSE
"main"	49	"MC10"	"nStreams"	0	"right"	2	45	"N"	0	10	"S"	"False"	4	-135	0	1	"KHMUBGNPXRDEVSLTQAZYJOFI"	"OAEUSHBXKPVTQYNGDRMFIZJL"	"YLUXNKEOSVIMFRAPDHTZJQBG"	"RYLMQIDVGXZKHTPAOBEUNJFS"	"KXGQJRTVHLSNYBDZIMEFAUPO"	"PZUGIYMQTBHDRSJVLNAXFKOE"	"XQJMFAUBLKRDZPHVIOSGEYNT"	"HSMKPDEAOGQLJTVNFBIZUXYR"	1	11	FALSE
"main"	52	"MC10"	"nStreams"	0	"right"	2	180	"Z"	0	10	"P"	"False"	6	90	0	1	"NXZVRKJSYOIDTPFUAHGLEBMQ"	"AHDFJEGLBTQVRYZSUMXKINOP"	"LHXVMGFSJBTUKQPRYNOZDAIE"	"AFKSUXELHMYJNBVQTPGRIDZO"	"NPQXETUBJVRGOYAILMDFSKZH"	"ZIEMURHTVGJLAFYQSNBODXKP"	"BRQEYMDTVKPZSUGNJAOILXHF"	"BJDFXQNTKISEPMAVOZRLGHYU"	3	11	FALSE
"main"	58	"MC10"	"nStreams"	0	"right"	2	45	"K"	0	7	"H"	"False"	2	135	0	-1	"JMDHOFELRQUAPKXBNZIVTSGY"	"SIHGKDOBRZEXYAFQUTJNPLVM"	"EUXDFRKHVOGIBANJLYZPTSMQ"	"ZDUAQNYOLRVGFEIPTMKHBSJX"	"TSLBHEKMQUPDGNYRJIFVOAXZ"	"LZRDGYKMAUNHPETISQBVOFXJ"	"TIDROVQGLNXEFBJHPKAYMSUZ"	"QNOYPBTXGFKDHAIJREZULMVS"	3	6	FALSE
"main"	60	"MC10"	"nStreams"	0	"right"	2	180	"V"	0	7	"K"	"False"	7	135	0	1	"UDHXJPEBIFLYGAKZSQTRNMVO"	"YRDVHEUILFPNXZASJOGBKTQM"	"GKOEAIFPJXUSRTLQHDVYBMZN"	"LXRBNQIEMDPUOASFYGJZHTKV"	"AJZRVHUOYIFLEMNGBSDQKXTP"	"NZJYMQBXKVTULGDSIOEAPFRH"	"HRXZBDISKOGYNQFVLAJEPTMU"	"JDALXIYKVFROUEBZQHSTPNMG"	2	8	FALSE
"main"	61	"MC10"	"nStreams"	0	"right"	2	45	"X"	0	8	"X"	"True"	1	90	0	0	"QJHAGPFDOBNLVURSYEMXKTIZ"	"QNFRTBIKXYGASEJDUOMPZHVL"	"FEZNPXHKGSQJVDOIAUYTMBRL"	"GZDUSQFKHJBOREVIMYNTAPXL"	"KYMAUPOBFSQZEDTJXLRHGVNI"	"ISQXPBEGHFJLMUKVOTNADYZR"	"IMEBNZOFJVGHYXRDPSKQLTUA"	"SHQARLDNPEFZKVXIBGYTMOUJ"	1	8	FALSE
"main"	63	"MC10"	"nStreams"	0	"right"	2	180	"A"	0	9	"A"	"True"	2	-90	0	0	"RHELXYNQGIFSADMUVOKJPBZT"	"YNRBMZGILEQHJDTFPUKSAOVX"	"YQOLKTNIEAFGXDSMBPVJRZUH"	"XREQTNFGSBPLIUOYAVMDKZJH"	"VJAUZLNPSGKEFBRQOTYXDHMI"	"XJVTYKMPQIZSFENBUHRDLAOG"	"GPURFHEDLSIVNMZQBJOXKAYT"	"DHQVSYOEAJFNMGIKRXPUBLTZ"	1	9	FALSE
"main"	64	"MC10"	"nStreams"	0	"right"	2	0	"M"	0	10	"F"	"False"	2	90	0	1	"NBAUGOYFSQMHXVIELKRTDJZP"	"LKVQYMPROJITFEBHZSUGDAXN"	"HNAJSYIPRZFMKEDOGLQVXTBU"	"ZEFDJQHUVLBGIXRYOSANKMTP"	"USATEZYLNFRQMKVGOIBJPDHX"	"ZPFNALRQDEYKMHUTSXOGJIVB"	"GYRQTEJZBHOSXFIDPUNMALKV"	"UKQPRDISXVTEMFGLAZNHOBJY"	1	11	FALSE
"main"	67	"MC10"	"nStreams"	0	"right"	2	180	"S"	0	8	"A"	"False"	5	45	0	-1	"XKLRPIZDMNHGVBAQJSOYFTEU"	"FNXYVBHKRIJQDZLTUPASEMGO"	"NJOHALVDFPUMTYSQZEIRXKBG"	"POZGXVBLAYNFTDSJQIMHRKEU"	"YUXQLPJKIDMBSRONHVEAGTZF"	"KPEHFVBSAZQNLRIMTOGYUJDX"	"ZTHMPIRAOFYVKGLXENQBDSUJ"	"SQFMIPHGRNLYEJOZTUDVKXAB"	2	7	FALSE
"main"	69	"MC10"	"nStreams"	0	"right"	2	225	"T"	0	6	"K"	"False"	7	180	0	1	"TJFEDZKRMLAGYOHIXUQVNSPB"	"LUMKJTEZVAXHGOBSFDIYNQRP"	"IRXQUZJDKBMGSNEYVTOAPLFH"	"ZOKREBUMHJPLTAVXNGSQDYIF"	"ETXOIJZKPDNFRLBUSVQAMYGH"	"NFDALJHZIRGUBXPOTYKSMEVQ"	"JUNKOAPDTLZEHMYQRIGFXSVB"	"QHXJRBKTFSAUVNOGIDMPZYEL"	2	7	FALSE
"main"	70	"MC10"	"nStreams"	0	"right"	2	315	"R"	0	7	"R"	"True"	2	45	0	0	"PFJSBYHUODMAZVIERNQKXLTG"	"AILXBJKYPFREGQHDOMTVUZNS"	"NSXYLPERIGBHKTFZQDAJMUOV"	"EAGHOUXMRDFPTBQLJZNYIKVS"	"UFQRNHTSOLDVEKMXAPYZJGIB"	"GFVQPSABXUHMNOLTEJRIKZYD"	"EDBOJNGMPXZIVRQTUHKSYALF"	"YVQSTDHNJGPAXMOFKRBLEUIZ"	1	7	FALSE
"main"	71	"MC10"	"nStreams"	0	"right"	2	270	"N"	0	8	"M"	"False"	7	-135	0	-4	"YMJKHASBEXTFLDPOIGZUVRQN"	"XNVAKDQGYPZIHTJOLFEMBSRU"	"JAZKDYHTGNRBPESIOXFVQUML"	"VGIDOKFNBSMYEJLQRTAUPZXH"	"IUNSFVKHGDBRQLXPAJMZOTYE"	"JBPUGAXRFDIHQVTLMYEKZSON"	"UZFERXPQAOHGJKLVBTYMIDNS"	"XTZINALEMJFQGUPSOKYVHDRB"	2	4	FALSE
"main"	74	"MC10"	"nStreams"	0	"right"	2	225	"F"	0	9	"F"	"True"	5	90	0	0	"FPDMVHJTLQRGSUZXENKBIOYA"	"VELDHYZAIKORBFTMGJQXUSPN"	"SMFZHEGIKLADPTJUYXVNQOBR"	"UAJYXSIMDPEGLZQTNRVHFBKO"	"MBFLZHKUQXDSEPYNORITAVJG"	"HQVABPDZYFRSUGTNIKLXOJEM"	"IUSBADLEMOVZYQKGJHXRTNFP"	"DJRTGOBQIAXSFMNKEULVYZHP"	2	9	FALSE
"main"	76	"MC10"	"nStreams"	0	"right"	2	315	"E"	0	6	"E"	"True"	1	-1.40334185971e-14	0	0	"ZEBVPAQMKOSXTFYRULGIDJNH"	"QSVHYNEJARPZMUFLTGIBOXKD"	"MTOZJBXAKULHVYESIRFDGQNP"	"VSBGMRZKHFUYLDTIOXPNJQAE"	"RUNVSGAFKOIXHYZPLMTQEDJB"	"XLJVIKZQMDOABUFGYHTNEPSR"	"SERAQHXNMYPGBVZOFKITDJLU"	"YRSEPJHNUDQGLOTAFBZIKXMV"	2	6	FALSE
"main"	78	"MC10"	"nStreams"	0	"right"	2	90	"Z"	0	9	"K"	"False"	7	45	0	1	"TSBJMINKRQVHYOLZDFEGPUXA"	"PXFQMBKDGJSAZVHYITLRUENO"	"RGDNZOHAMYUFPIKVXBTELSJQ"	"ROAVJZTSIGNKFQHUBYMLXEDP"	"BQLJSXOFVRAZMIPYNEGHDUTK"	"UXMINDFSOPBTVAKQJLYREZGH"	"SYLQGEPHVJFBDANIKRTMUXZO"	"HPFYEVJTSKZDABIXOQULMNRG"	2	10	FALSE
"main"	79	"MC10"	"nStreams"	0	"right"	2	0	"S"	0	6	"S"	"True"	0	0	0	0	"MXLPOTSDFERKZJUGAVYHQINB"	"UETIJHAXNQSGMBPKZLFRYVOD"	"OPUGXDYASRENTLFMVBZKHJQI"	"JMRLQYKBAPTVFZOIHNDGUSEX"	"USFJGTDZPBYAHRIMEXQOKVLN"	"FBGISKLPHJDREXUTYQMNVZOA"	"RXGYFBEKSOUVQADIMTJZNPLH"	"JLZHIDFPVTSUAGMKNOYQBEXR"	2	6	FALSE
"main"	80	"MC10"	"nStreams"	0	"right"	2	0	"Z"	0	8	"E"	"False"	3	135	0	-7	"RULKSTPXDGOZMJYVQEFIABNH"	"KZEBLVGMDPANTFHOUYJRQIXS"	"AERGPHXKDZLIVSBMJOQNTUFY"	"QZLBTDUYEISNAKXRVHMJOFPG"	"LOYAFSVMDINUZHTQRPKJXGBE"	"ORVEAKGSQUJILBDPXYTHMNFZ"	"NLDJIQHEZPRFGOVSYUKTXMAB"	"SYVAEFJHXNDGTROPQKBUMZIL"	1	1	FALSE
"main"	88	"MC10"	"nStreams"	0	"right"	2	0	"D"	0	9	"L"	"False"	6	-90	0	1	"JUMVALGYFQSNETDOXHIRPKZB"	"STYQLXBIMOEHARUJZFVNKPDG"	"LPSZIEXKTFNAGDOUJQYHMVBR"	"ZFPXGNOYHAKRJMDILSQVEUTB"	"ILEPHQNMSAFYBJDVUGOKXTZR"	"EDHYAOMXTVUIQZRSFGLJKNPB"	"OJUYXVHTFLDSGMPIKRNEQBAZ"	"IJAPVBMQXKNELGTFSRUYZDOH"	3	10	FALSE
"main"	90	"MC10"	"nStreams"	0	"right"	2	225	"Q"	0	9	"O"	"False"	2	-45	0	12	"BUSRIXMKYLEVZHTOGPNFJQDA"	"LIFANRUPGDBHSMVYJKEQXZTO"	"HPMVUBTEFOJLNZAGYSDRXQIK"	"IJVGBFUNMOHTQYRPKXALSZED"	"ZGDTUOJKVXNLRFEHPMAIQYSB"	"MXJBLRNZTQHSUPEIFKDGOVYA"	"YXBRISVMHKJLTPNGQFADEOUZ"	"EUYPAKGJXLDFISBTRMZNVOHQ"	2	21	FALSE
"main"	91	"MC10"	"nStreams"	0	"right"	2	90	"S"	0	8	"F"	"False"	0	90	0	1	"BJUIOVTEFSHKRXMYZGLPNADQ"	"BROPNYXZFSHIDJTMKULVQEGA"	"YVAIMGUQOKEPSXNRDFTBJLHZ"	"NLYJIHGAEKZBQXFPDMVORSUT"	"KNOSHBYLIAXRVFQPTUEZJGDM"	"KLJVTASIGZYPDBERHOMNQXFU"	"QDFPJUMIBRLSHTNXZKOYGEAV"	"OZLKPISQTBNXMAFGRJVHEYUD"	2	9	FALSE
"main"	94	"MC10"	"nStreams"	0	"right"	2	45	"X"	0	7	"X"	"True"	6	-45	0	0	"KPGMEIRQSANOJZHDYVLFBTUX"	"IVTGHAKDNMZJYEFLRUSXOBPQ"	"EXHJMBGTPIARSQVDNLFYOZKU"	"XDSIQUJYKTPBLVEGOMRZNFHA"	"STOGMFLJIHVPYANXZQDKEBUR"	"QOPYIJTXHLURKGBNFSVZEMAD"	"SKINBDOXTQRMEVUZFJAYLPHG"	"RTHAOMBYXQKPEGZNVIJUSDFL"	2	7	FALSE
"main"	95	"MC10"	"nStreams"	0	"right"	2	135	"Q"	0	10	"Q"	"True"	6	45	0	0	"LNHERVPOJBKFZDYGXATSQUMI"	"TGZNXDPAOMUEKSIYJHQVLBRF"	"UAXIPSBKYMROEHFZLJDNQVGT"	"QYDEPHAMXLVGBZSRIUOKJFTN"	"DNMTGUQYPSRHFILOJKVABEXZ"	"GAYLXNUQIRVPFBSKDEOZTJMH"	"MHROLPAEFZQSUKVBJYIGTNXD"	"JPDMKITHNRGSQOFYXLBEUZAV"	2	10	FALSE
"main"	97	"MC10"	"nStreams"	0	"right"	2	135	"M"	0	8	"N"	"False"	2	-135	0	-4	"XNRLQMHTVZKOSGBJEAUYDIPF"	"YGIOKSHXZEALUMFDNPJVBQRT"	"EYBJMVKSNGHDPTQZUOLRFXAI"	"LFTXRGSAOMVNYIZEDQBUJKHP"	"HPJIOXFUYARMSTQNLKBGEZDV"	"SMFNRUPJKVTIXQLOYEADBHGZ"	"RAKLUPIHOTYVQGZBMESXFNJD"	"DMAHFPYTQVEGKURZSBOILJXN"	1	4	FALSE
"main"	102	"MC10"	"nStreams"	0	"right"	2	270	"F"	0	7	"F"	"True"	6	180	0	0	"YLBXOZTGQDUHVMISFRKAENPJ"	"LOYHXZMNRIVQBSJPFADEUGKT"	"EQDGBPFYRJNVHMKASUZIOXLT"	"XOETMKQVLFYAURGDSJIZHNPB"	"UOSRMJZIHNXBEVDKGQAPFLYT"	"ASJEGZQBRUMLFXODTKVIHNPY"	"VZHDMKLFUGNTBQIAOXPYERSJ"	"MLJFNSBVHIEXAQPDZURKYOTG"	1	7	FALSE
"main"	103	"MC10"	"nStreams"	0	"right"	2	0	"G"	0	6	"E"	"False"	7	-45	0	17	"QIEFONHBKMXRAPUVLGSDZYJT"	"QBESNPFIXRMTLGYOKVZJUADH"	"ETURZQXSIFDMNBHLPYOKVGAJ"	"DHAFPNQXGISUOKTBMJEYVRLZ"	"DTJKNOQZRFVBMASYPEGHULIX"	"ATOZXVLFUYGDSEQIJBHNPMRK"	"UERTPAIGHKNBYODMLXQVSZJF"	"NRIMXHEQBAPVZSDTOJUFKLYG"	2	23	FALSE
"main"	106	"MC10"	"nStreams"	0	"right"	2	315	"M"	0	9	"K"	"False"	3	90	0	-1	"TLAQUVYKXOZMHJEBPDNSIFGR"	"EAKFHOIGNSBRMPXLZYVQTDUJ"	"AKOPNRTFUSQBXYDZJLVIHGEM"	"TGPLFHDAMKYUBQRVIZXJOESN"	"TSBRZNQPEOYIXHUJGMFDKLVA"	"MDHYXNSTIREGJKBOPVALQUZF"	"MUIDFNQYVSHBRGETLPXZAKJO"	"YMFZEVQKTOGISUPHBLJXDNRA"	1	8	FALSE
