"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	22	"YZ15 "	" oneCued "	0	" right "	2	90	"X "	0	6	"E "	0	1	0	-4	"FZLGUPXEHAINDJYOVTQRBSMK"	"MNXBDOEIKSHVZTQJRLAYFPGU"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	2	FALSE
"main"	23	"YZ15 "	" oneCued "	0	" right "	2	315	"M "	2	7	"M "	1	0	0	0	"UDGEAXLMJQZVKYRIHFTOPBSN"	"HRKAYNJPVMBUEFXTQZLDOGSI"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	7	FALSE
"main"	27	"YZ15 "	" oneCued "	0	" right "	2	270	"M "	2	7	"R "	0	0	0	-1	"PAEYBQMRNJOSHDLFZKGIVTUX"	"QTZYRSDIMPEXHOFABGUNLVJK"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	6	FALSE
"main"	28	"YZ15 "	" oneCued "	0	" right "	2	135	"J "	0	6	"P "	0	1	0	1	"AHXGTRUDNEMVYIJZQLBSPFKO"	"LEDHTKPJQXGSNBRIYVMOUZFA"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	7	FALSE
"main"	41	"YZ15 "	" oneCued "	0	" right "	2	270	"V "	0	10	"L "	0	1	0	1	"NRZYLOKUGDSQXTJPIEFHBMAV"	"GMOEXDBSAFLVJYQIPTNRKZHU"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	11	FALSE
"main"	43	"YZ15 "	" oneCued "	0	" right "	2	45	"M "	0	7	"I "	0	0	0	1	"SOYQVKXIMDEUJRGTPHALBNZF"	"BFYHQSJNLOIMRVEZPADTXUKG"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	8	FALSE
"main"	48	"YZ15 "	" oneCued "	0	" right "	2	225	"R "	0	10	"O "	0	0	0	-3	"UMZJLQIRNEOBKFVYDHAPXTSG"	"YUPGRZMLJHKEDQASBTIVNOFX"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	7	FALSE
"main"	50	"YZ15 "	" oneCued "	0	" right "	2	45	"R "	0	6	"V "	0	0	0	-5	"SRODHFVGTIYLMZUEXNBPAJQK"	"AGZHYRBOFLMIXJUVSPKNTDEQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	1	FALSE
"main"	57	"YZ15 "	" oneCued "	0	" right "	2	180	"F "	0	10	"E "	0	1	0	3	"GNSZMYOLHTBUPKVADQEFRXJI"	"IGJLUBRDMXETAFQZHKOPSYVN"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	13	FALSE
"main"	58	"YZ15 "	" oneCued "	0	" right "	2	135	"S "	0	8	"V "	0	1	0	1	"PHIBQRLDXVUGNOATKEFSZMYJ"	"XBIMRLFPVSGUQODJNEHZATYK"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	FALSE
