"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"nPreCueStreams"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"angleOfWhichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	32	"AB14"	"nStreams"	0	"right"	2	135	"B"	0	8	"B"	"True"	1	180	0	0	"MBFSPZYDAOLQHUENRTVKGIJX"	"VIOGTDMUBRZQPFELNAXYKJSH"	"RNLJYZIEXOBDGQHPMSUAVFTK"	"KBNRAFPQTLXZIHVYOGDSUJEM"	"BNKHYLZAGIJREUQTXOMPFVDS"	"ASJFDKVUQTLMRGZHXONPEIBY"	"TEXKHLPSIBZVYMDJFROGQANU"	"QFSBXJPYRHIMTANOGKDUVEZL"	2	8	FALSE
"main"	35	"AB14"	"nStreams"	0	"right"	2	180	"U"	0	8	"U"	"True"	7	135	0	0	"RHDVOAUZQPEBSGMNFYIKLTXJ"	"EMQAPKUHJLVTRXZBSODYNFGI"	"XKZANBIEHGVSTRMYOQPLUFDJ"	"YMTVIRFBNXPKHZDQOLUSGJEA"	"XLQEDKBAOFNHYTZIRJMVGPSU"	"HEKNFJLGPDBMSQVOIATRXUZY"	"UZEPMYQDITGSXROVJANBKHLF"	"VHNKXEGRUPQFYZBSIDMLTOJA"	2	8	FALSE
"main"	37	"AB14"	"nStreams"	0	"right"	2	270	"T"	0	10	"I"	"False"	4	90	0	2	"FNVMYQLZERKADJTSUHIBPGXO"	"LIMZPBEDSFRGJUYHXNOATVKQ"	"TQHDJZGYOSNPRIMBLAVEXUFK"	"FSGYBHTMRKXDNUPJLAVEZOIQ"	"JBPYZFMQXDISTNVHLOARUGKE"	"BOLGFNUHVQSARDJEYMXPKTZI"	"VKOQAZHLRYJFNMTISPXEBDGU"	"EFMKRGYLNIVOUQSDPXJZBHAT"	1	12	FALSE
"main"	38	"AB14"	"nStreams"	0	"right"	2	90	"O"	0	10	"Q"	"False"	5	-45	0	-5	"FVKZQRJYLGIPEUXNMHATDBOS"	"IOBGENUFHJRKZMDSVQALPYTX"	"KEUFDIAMZSPHLXBNJYGVTORQ"	"XSVRTBPGEQAIJFUMONZYKLHD"	"QHNFMEJSGYUPKIXZAODTBLVR"	"VFXYNOLMSBQKHREPIAJZGUDT"	"UXKPBSNMVZIHAFYGJELQORTD"	"XEMZHYVGJPFOIKUARBSDLTNQ"	2	5	FALSE
"main"	40	"AB14"	"nStreams"	0	"right"	2	135	"K"	0	9	"T"	"False"	6	45	0	11	"OIDAFLHSUXVJQYEMRPNBZKGT"	"JKQTOURGIFYZLBNSXEPMDAVH"	"XYFIDENTRSMJZOVAQHUGLPBK"	"NTMDBEHAULGJPVSFXKZROIQY"	"NJQBAVGEPXKHYSRMDUTZOLFI"	"YSGKXVQTHJFLNUABMRPIOZED"	"YBIREAJUPTXQFGDNLMSOKVHZ"	"SLAUVQDRNZFKPGJBMOETYXHI"	2	20	FALSE
"main"	41	"AB14"	"nStreams"	0	"right"	2	135	"M"	0	7	"Z"	"False"	7	90	0	1	"DEIKLBZRTXJSFOMHGYVNQUAP"	"FMBXNGYJADVQHTLKOPEUSIRZ"	"MREXJTASFILBHKGDOUQVPZYN"	"GDNMQBEOKRPALFVHXTSUIYZJ"	"RMKOBJNQDVXZHTAEIYUSGFLP"	"XVEOFIYSNUZKPQRAMDJBHLTG"	"SGFNMRJVOBQKPLEITYAXHDUZ"	"NQSLYVHZMFDRKEOPGTAJUIXB"	2	8	FALSE
"main"	43	"AB14"	"nStreams"	0	"right"	2	225	"A"	0	7	"A"	"True"	2	-45	0	0	"KXRLYBPTDISMZHVNQAUJEGOF"	"ZFLRTJQPODNGYMSBEXHAKVUI"	"TSEHVZKAIDYGOXPUFMRBQNLJ"	"RYTSGHZVAQJEFDMINXPOLKUB"	"HJFUOLIZQTANEMVGXBKPYSDR"	"XVJFRMGPTDIESYBUNLHAZOKQ"	"BMXDSVFTNPIUQRJHAOGZKYLE"	"GIEPYBQVDZXFMUJLATKHRSON"	2	7	FALSE
"main"	44	"AB14"	"nStreams"	0	"right"	2	0	"D"	0	9	"L"	"False"	6	-90	0	-1	"IZPOSFHXQMNAGEDRLJVBUKYT"	"ZMIYONGKTHEDJRFVXUBLQAPS"	"EPDJSIXFQLMKORNHZTABUGYV"	"UXLAJIRDFPQKTONEMHVYBGZS"	"AFYTPUXRNVSJKGQHOBEMDZLI"	"DEQJFZTAISVMHGNOLBYPURXK"	"FSPNYQGJDLIUMZVTKBAEOHXR"	"SEBVIFNTRHAYUQLJGXPKODMZ"	2	8	FALSE
"main"	45	"AB14"	"nStreams"	0	"right"	2	45	"V"	0	7	"Z"	"False"	5	-90	0	1	"SFXEUQZIMNYRVJATGDBPLKOH"	"BJYOVNEXGPQIHTFLSDKUAMZR"	"VJBYXULEQOMDNATGIFRPSKZH"	"GSHJENXPFVAOUITMKDRQYBLZ"	"PLUEAMZOQIJBXYDNKSFGTRHV"	"OIFDAXKZVQNTLUBEYGRMSJPH"	"QVIRPTSJUALYOKZMGXBHEDFN"	"JTILEKYNDXSRUVOFQABZMPGH"	2	8	FALSE
"main"	46	"AB14"	"nStreams"	0	"right"	2	90	"S"	0	9	"S"	"True"	4	-90	0	0	"PFOQEBIJGXLAZSMVKUNDTRYH"	"QKZLBPIXVONFUGMSATJEYHDR"	"IFRAOHYJEVULGQSTPZMBXNKD"	"OIGTQLDUPNFJEAHRMKVZXSYB"	"EVRJOFIXQSTMPAHKGNYDLUBZ"	"SAJRFUGPZXTDHIYBVENQLOKM"	"KDJGOQVHZUIANSTRELBYXPMF"	"OXYBFKZNLUIVQSJDAEGMHRTP"	1	9	FALSE
"main"	48	"AB14"	"nStreams"	0	"right"	2	315	"V"	0	8	"V"	"True"	7	-90	0	0	"XGZHKBVETPSORNQUAIMFYJLD"	"KDLGEFOIBSNPQMJHTVRYXAZU"	"VEPXTHONZDJLQFKIMAYBURSG"	"LOMQGFDPBKJUEISZHRNVATYX"	"ZYBQXFHDGLVUIAJMPKNSORTE"	"JABLKPGTUFSMDNZHXERIVOYQ"	"YBHSFZKLIMJQGDAVOPTEXUNR"	"FPDRQMHSVNKGEIULOZABYTXJ"	1	8	FALSE
"main"	50	"AB14"	"nStreams"	0	"right"	2	45	"O"	0	9	"Q"	"False"	1	90	0	-1	"SZMPRLBVTYJQGXHUDONFAIKE"	"NBLMSGZHOQRTKVYDXFJEUAPI"	"UMZBFVGNAKILPERHJQDTXYSO"	"GAQPYDSFOKNUEVRZIHXMTBJL"	"DJNMYEATPXRQBLVISUFGHZKO"	"AKHPBEOTVSGMNYLDZUIRXFJQ"	"DZHSBUMOXEFRALJTQNYIKVGP"	"ZVFXMYJEGNDKOSHQPIBLRTAU"	0	8	FALSE
"main"	51	"AB14"	"nStreams"	0	"right"	2	90	"A"	0	6	"K"	"False"	7	45	0	1	"KYOGUFZXEDHPJMTBAVSQLIRN"	"ANULIYZPFKHQEJTDSGMXRVBO"	"VANKUDOZRGYTMEHQPFLSBJIX"	"SPROAYNVDEHBJMFQULGKITXZ"	"NKSIRLMPEYDOTAXFZVUBJHQG"	"PLBIETNMXHAJRGDOFZKVUQYS"	"VISAETJFMUDGOXKRBNPZHYQL"	"QBRPZSKAOFTLHIUJYMNXGDVE"	2	7	FALSE
"main"	52	"AB14"	"nStreams"	0	"right"	2	225	"Y"	0	8	"V"	"False"	5	90	0	10	"LNYTUXRKGFDPJQHVAZSOEBMI"	"KYJGMERUDVBIQTLPXAONSFZH"	"QDEHMIFNBTVRLSPUOXKYGAZJ"	"YBVIRLUKQZSEOHXMJAFGNDPT"	"AKOTVHBJDULZXEPMIFQSRNGY"	"HMUEBAFQVKTXNLDGPSYIORJZ"	"MJIVXSFPOYNBUDLKHGZARTEQ"	"XQFAUZPNVGKROHTYMEJILDBS"	1	18	FALSE
"main"	54	"AB14"	"nStreams"	0	"right"	2	135	"E"	0	10	"F"	"False"	6	45	0	1	"IMQSVYTZUXLBGDAFOHEKNJPR"	"LVMENHRIAGFZTYPBXOUDQJSK"	"UPYJDMQRTVKEINXGZBFASOHL"	"USTJNFOHVXQLGYEBPZIRMKAD"	"LERUQZBPJVNMXYHGATIFODSK"	"IKJMNTVAPFEUORBQXSGYHLZD"	"TKBIAPDJZYFEHLQGMONRXSUV"	"ZBUYPFNRKSLMGHXIATQJDOEV"	1	11	FALSE
"main"	57	"AB14"	"nStreams"	0	"right"	2	180	"G"	0	9	"D"	"False"	4	-1.40334185971e-14	0	1	"VZSDUJFMGQHLTIPRANXKOBEY"	"SJAQDYKTIERGFBOUVLMZHXPN"	"HZEBYOXPQKRTGFMLVJDSUNAI"	"PVZANLOXSFEIUGMTQDJYRKHB"	"FKLQBUMJTDGPAVHZNXSYOREI"	"SVHPBMANRDOIYFGKTUQZJLEX"	"HRPEAOSUVLGDNZIJTXBQMYKF"	"IJPVBDUMSGTRFZELYONAQXKH"	1	10	FALSE
"main"	59	"AB14"	"nStreams"	0	"right"	2	45	"A"	0	10	"A"	"True"	7	-1.40334185971e-14	0	0	"RZGLYVBJUSOHQTIFDXKPMENA"	"XRBNVLHZYASPIODUMJTFKQEG"	"SOPYLUNVMRJKBAITQFGHZEDX"	"MKHNASQEPZBTOVLFRYUJDIGX"	"AEFXORHVDLBZPSGJMQYUTIKN"	"BRKQSUGIVDAFPYJMXHZOENTL"	"XZRTMYOSQFBNPJGDILEKAUHV"	"EPJBYKNRULAODIFGTQVXMZSH"	1	10	FALSE
"main"	60	"AB14"	"nStreams"	0	"right"	2	135	"D"	0	6	"D"	"True"	1	180	0	0	"LIEPOVSJTDYZKXNHAUMFBRQG"	"EVIGRTDFMYLKQNOHUSJXZPBA"	"SNIVXZYJOMTRDEABQHGKFLUP"	"ALIQRKNEOZSMHDBVPFJYTUXG"	"SVGHFMIUOEQKRXDBPZYLNTJA"	"EABNRQYGXLKOUIPMJHVTFZDS"	"QXBZOMVSADFTLNYRIGHUEKJP"	"KZOMAJGFSEQLXTNVYIPHRUBD"	1	6	FALSE
"main"	62	"AB14"	"nStreams"	0	"right"	2	180	"V"	0	6	"V"	"True"	2	-90	0	0	"TRVFXOQSEJBGPZNKIDYULHAM"	"LMRJQUYFZTIOKHPDGVAEBNSX"	"FLNSJXVOKUQMEGZRDAYBITHP"	"RFYLEATQDJUKVBZNMHISXOGP"	"NMAVGHUJIEDYXOFKLRSBPTQZ"	"OIFBXRQAHVYKNEGZSJMDTUPL"	"FTARGQJVKMSYUEIDZPOXLNHB"	"MXVEZAYFIKJRPONSLUDHQGTB"	1	6	FALSE
"main"	66	"AB14"	"nStreams"	0	"right"	2	0	"G"	0	7	"G"	"True"	0	0	0	0	"VOUPQAXGJYSERKTIMBZNHFDL"	"JFALEUXNOYKDPRMHIGSZQTVB"	"FMBUZRATJIEPSNXYLOKQVDHG"	"NPHSBKVYMERTIOLZJQXDUAGF"	"DZYHNVEGSPOMLQKJIABUTRFX"	"KSMUDIPNAYRZOETBLQHJXGFV"	"ARJHUIBENXKVYZQOLTSPGDMF"	"JFRDEOHVNSMGIBTQXPYKAULZ"	1	7	FALSE
"main"	68	"AB14"	"nStreams"	0	"right"	2	270	"E"	0	7	"E"	"True"	1	-45	0	0	"UMTJXQNOKGZLAVSDFPEHRYIB"	"IRPTJUOEGHYMBZXLFKADNQSV"	"EKSBYTADVNJZOQIGPHFXULRM"	"YNLSPKAOXDVRIUMGEFHJZBQT"	"MXJETRSGLBPAOFZKYHDVUIQN"	"DHATLOESPIBFXJZKNVUGQYRM"	"USNEGYHLOIZRVMJPTBQXKAFD"	"SLOJXNYZTQRBVEDFAHUIKGPM"	2	7	FALSE
"main"	71	"AB14"	"nStreams"	0	"right"	2	90	"Z"	0	8	"F"	"False"	1	135	0	1	"OEJNYPSQDULRBHAMVKZTGFXI"	"UEISKLJVFZYBMGTXRAHPQNDO"	"QAJKMPDHTXEONRIVBUFZYLSG"	"GPDNUMFSBXYAZERTVJLHKQOI"	"ZVIDFOSRJUEHGQKNPYTLMXAB"	"RLZEASBHGQFYVXTOKJDPNMUI"	"TPJUFMDOXNHEKSRGAQVBYLZI"	"DXKMTUQALBNGFPOZHIRVYSJE"	1	9	FALSE
"main"	74	"AB14"	"nStreams"	0	"right"	2	0	"O"	0	10	"O"	"True"	0	0	0	0	"XFNGILDVAROTZKPUQHSEMYBJ"	"MLSNIEXOUVRFPQAHKBZJGTDY"	"MVGRKBFNILDTYQPUSHOJEAXZ"	"STBFADLGIHRUVNEYOQXZJMPK"	"DOQXTNBRSFZIPUYMJHEVAKGL"	"OHVETGAYZRNJUPKLXDSQBFMI"	"YNTAHXQSPZULROKJGFIEBDVM"	"TQMKLAOBZEFXGNYUJIRVDPSH"	2	10	FALSE
"main"	75	"AB14"	"nStreams"	0	"right"	2	225	"R"	0	10	"R"	"True"	0	-135	0	0	"LBYJDKNVHPRGSATQOMIFXUEZ"	"ARJBLQUOHYEZDXTVPKMIGFSN"	"OQPYUTXNVHJZEDSFMGIABRLK"	"ZRBIGUHQLFPTJNVAEXDOYSMK"	"LHGOANEYJDPZTSFIQVURMBKX"	"IQAXVFGDBUJTLRSZNYOPKEMH"	"RTEPZQFSYHIDGBALVJXOKMUN"	"UPRISJTKAEBVDYXNFMLHZQGO"	1	10	FALSE
"main"	79	"AB14"	"nStreams"	0	"right"	2	45	"H"	0	8	"H"	"True"	6	-45	0	0	"XSZHIPBMAUFOVQTLNREGJYDK"	"VNQKGPBTLOFRIAYDUMHSEZXJ"	"YNSRIEVATDJKHUOLFQZMGXPB"	"TSJEANBKRHFYMGVQDLOIZUXP"	"YFZAVIOHXGLTSRMNBKDEUJQP"	"TRPMVZXHSFOUAQKGBLNYIDEJ"	"EYGRKTZBHDFAPQUINSLXVMOJ"	"UTMSFXQRLZKHBNGJDAIVEOPY"	0	8	FALSE
"main"	80	"AB14"	"nStreams"	0	"right"	2	315	"M"	0	8	"Y"	"False"	6	-135	0	-1	"BOHTDZAPXSMFUJLIVQKRNYEG"	"XUQEPLYOMJHDVZFSAITKBGRN"	"ASFBHKRLODUXTJYZIEQVMNPG"	"SQMJKBIFONAUYREVGLZHXPDT"	"DRNHZJEXTPFYIMQBVOALSGKU"	"FLRSNPABVXMOZGJQYEHIUTDK"	"RKHTDPBMYISEJOALVQZUXNGF"	"ZFMYTOJLVXGRQUDKPBAIESNH"	2	7	FALSE
"main"	82	"AB14"	"nStreams"	0	"right"	2	225	"J"	0	8	"J"	"True"	6	135	0	0	"TXYQAKPNUOBRMLHJFZVEIDSG"	"MUIAZBGXPRHNYLKQFEVJTDOS"	"MUIZAXRGVKFYDNPTQBOESJHL"	"LJQXSKVOMUPNITGHFRZDEYBA"	"DPKMVZQEHLRSBTNXYOGJIUFA"	"SDGHVQPJTZIYKBUMXOLENFRA"	"PIROSAGTJNZEXMULHFBQYKDV"	"QDVZIRNGBMXFOKUPSHYLJEAT"	1	8	FALSE
"main"	86	"AB14"	"nStreams"	0	"right"	2	315	"J"	0	10	"J"	"True"	0	-45	0	0	"IKROVSNLMPJUYZTDHEBGXQAF"	"GHRSVZQNEYPDUMBATLKJOXFI"	"AQZBFHVMELONXSURGTYJKIDP"	"NXYBAEJULMOZPFVTRHKGSIQD"	"MZKDHYJFUTXBNLGIRQOPAESV"	"AOURQZIHTJMENSKXBDVGFYLP"	"HBASNDXUTZPGYQKORLEVIJMF"	"NPXDOSEBYKQJAFMUIZHGLRTV"	2	10	FALSE
"main"	87	"AB14"	"nStreams"	0	"right"	2	0	"Z"	0	10	"Q"	"False"	5	-135	0	1	"QMYVFNOLKZIDBRUGAEJPSHTX"	"FGHJMITPSALZDOKVXYQUBNRE"	"KYDJIGAEPNRXUFHZLTQBMSVO"	"KXAFGNRYUQMIBEOVDHZPTJLS"	"FTJPOMRHSBQNDXIZYUKGEVAL"	"YMFSDGAORHQZPLEKJUNXTBIV"	"YIHJQBEZGKVDUNXALRFTSPOM"	"LPZOFTNQSAVEYBGMJDRHUIKX"	2	11	FALSE
"main"	92	"AB14"	"nStreams"	0	"right"	2	135	"A"	0	8	"A"	"True"	6	45	0	0	"VADJRSYIFHKELGZXOQBMTNUP"	"VTUPGMQSNYOIEKADLBFRHZXJ"	"YEMKAIJLDZHTVQUORSNBFXPG"	"UQTNHFXYMGEVROKSLIZPJADB"	"TZEJURISLPGHBMNAYOKQVDFX"	"RFJESNKQIBZDVGPLYUHOMXAT"	"UDYQXSEJAHRILGMKNTPOVFBZ"	"BVIQUDJGFXPMZYSEOKHLTNAR"	0	8	FALSE
"main"	93	"AB14"	"nStreams"	0	"right"	2	90	"U"	0	7	"U"	"True"	5	-45	0	0	"PJXUMDKGTHIAVLSRBQZOYNFE"	"DXUTVEYHKGBOLJINRSQAZFPM"	"QPXURTLMBIFZYKDASNGVJHOE"	"SHTEVBOYUMGAZDINKXRLJPQF"	"SZBNXPIDHLMJOQARKVUGFTYE"	"LGDVAROUXTIHNZPMSFYBJEQK"	"ZVTELPNAFJUSRDOHKMIYXQBG"	"MVDPUOSXGEABIJNLTHRFQYKZ"	0	7	FALSE
"main"	95	"AB14"	"nStreams"	0	"right"	2	90	"E"	0	9	"E"	"True"	7	45	0	0	"SZTJQUNGFBAVXPOEYIHKLMDR"	"TXVAPOQRLYFZHSEGKNUBDMJI"	"ANXQYFUHMEVTSDLGOBPIJKZR"	"AKLIGDYHRMUOQZBFXPTSNEJV"	"THQXZMEVKIRJPYODLSBFUAGN"	"NTQZMILGXJSOUVKRDPBHFYAE"	"HUQYMAORZNESGFJKLDVPXTIB"	"UANGQOKIYEZJFTMBXLPVRHDS"	1	9	FALSE
"main"	96	"AB14"	"nStreams"	0	"right"	2	315	"F"	0	9	"G"	"False"	4	135	0	13	"TRJOHZFPSQBGIVEXYMLANDUK"	"SDANIQETKVZPMHXYFURJLGOB"	"HXNGJLVKOZPEYRQFUMTASBDI"	"GEJFTIOVDUKNZQLYXRPSBHMA"	"HLNDXOKVUGETIRQSJABMPZFY"	"DAKNVIFRLUESOXTYPGBHMZQJ"	"LGUOPTYQZINKVMFRABDEXJSH"	"FBSVEQNRKLUOTHIJDGXZYMAP"	1	22	FALSE
"main"	98	"AB14"	"nStreams"	0	"right"	2	225	"J"	0	6	"J"	"True"	6	135	0	0	"PUAYSIVOLTBGFRNDKZHEJQXM"	"FRDUVBXZSMOKIGJPQYANHLTE"	"HPBXATJLOVEFIDUMYKSGNQZR"	"SLEGMVJOAUNDIFXBHZYKTQRP"	"KIZQOVAGPBTHDFNLRMEJYXUS"	"NTOMPVALKIJHXSRQUDFGEBZY"	"SZONMEJPRYTHAIFULQBXDVKG"	"BVOXQTDFSZJHLNPAYRKMIGEU"	2	6	FALSE
"main"	99	"AB14"	"nStreams"	0	"right"	2	135	"B"	0	9	"B"	"True"	5	-1.40334185971e-14	0	0	"ELSDOYUKIXPJRZNHBMTVGFAQ"	"MAJVSLBPHQRDOXIKTZYGUNEF"	"VIOEHPGYUKXRFAMZBTSJDLNQ"	"PDQNVJIGUHEMRFOBLAXKSYTZ"	"LIDKBUQJMVNXRSOTPZAEHYFG"	"NVPZTMKGABJRSXDUEOIHYFLQ"	"IHMRNYEUQSDPALXJBZKGTFOV"	"XNTIQUHGSJBVKLEZMDFYAOPR"	2	9	FALSE
"main"	102	"AB14"	"nStreams"	0	"right"	2	270	"T"	0	8	"T"	"True"	1	-45	0	0	"IROJXPYHUFDSZEQTGVMBAKNL"	"XHIDREYUTABMNGPKVOFQJSZL"	"KOTVQJENUDLHFRAYMGXIBPZS"	"DPJZUYTIKSLRFXHBOAQNMGEV"	"XSQYMOJGDZATHKNUFILVEBPR"	"IOVJXNAMGELPDKFTBSQRYUZH"	"YGBTQPIHMUXRFANOZSJDKLEV"	"JSREDKXLUMFAHQTPYVNGZIBO"	2	8	FALSE
"main"	103	"AB14"	"nStreams"	0	"right"	2	315	"X"	0	7	"H"	"False"	5	180	0	1	"FILSNZHUXQRDYEGPVTJKOMAB"	"MGDXLYAOZUPRIEVKSHNBFTQJ"	"ZUDVNMSRTKOEYHBLJIQGAFXP"	"IAGEBFPVQRMLHJYZSUTKNDXO"	"KBOUXEHSQFMRGYPNALTVIZJD"	"QKRJYBZHXUVOMSFEIDNPATGL"	"PESZIXYBVGAKFMUHTNLOQJRD"	"LYBIPDVXSEHTJGKNMQOFZRAU"	2	8	FALSE
"main"	104	"AB14"	"nStreams"	0	"right"	2	135	"G"	0	7	"O"	"False"	5	-1.40334185971e-14	0	-2	"PYGNFQJIAKTDBRZXHULOMESV"	"LRBGOHXAIPUZFKVQETJYDMNS"	"KOUDNTLQGFSBHJIRZMYEVPAX"	"BHZJUYIDENPTQGKASVMXOLFR"	"MNVTLZARGPBESXOHFUKDIJYQ"	"UHDNPGKOXAQYVBSEMJZRILFT"	"IDHKYTNZPVUXSJBQMOARLGEF"	"XNGOVBKYEILFTAUMRSZQHDJP"	1	5	FALSE
"main"	106	"AB14"	"nStreams"	0	"right"	2	135	"H"	0	10	"H"	"True"	2	-135	0	0	"ADLFYNUEVHBZPMRSIOJGKTXQ"	"IDZYGPHEATSXRNBOKQLJVFMU"	"JVEZULDTGAHPMFYKQRISBXNO"	"DHSMATQPEGRLUJXZNIFVKYBO"	"TJKFGERVXZDABIYMPQNHLOUS"	"KGTUBJNELSXZAVOQMRDYPHIF"	"PTGLQJZENAVRUHDBYFKXMSIO"	"FVUTBNDPAYEOHXLJKIQGSRMZ"	2	10	FALSE
