"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"fixationReject"
"main"	47	"AJ7 "	" oneCued "	0	" right "	2	90	"N "	0	7	"M "	0	0	0	-7	"NIGESZYMUJHVQFKPBORXDATL"	"GKVUTEOJYAPMBQDZIFLHRSNX"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	48	"AJ7 "	" oneCued "	0	" right "	2	45	"E "	0	7	"E "	1	0	0	0	"IYPBGXDEKTVZNMLSURQHFAOJ"	"HGJKNEODLXPUBRVZSAIFQMTY"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	49	"AJ7 "	" oneCued "	0	" right "	2	135	"O "	2	6	"O "	1	1	0	0	"PYUJZRFLNDHXIKMETGAQSVBO"	"NFQVLZOGXYHAJITEMUSPRKBD"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	50	"AJ7 "	" oneCued "	0	" right "	2	0	"O "	2	8	"Y "	0	0	0	1	"VISDRNEFYOQJGBPAHUTZKXLM"	"FQRMZUXBVSEYIDKHPLNGJTOA"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	52	"AJ7 "	" oneCued "	0	" right "	2	315	"S "	0	6	"S "	1	0	0	0	"PDNJZLSIFYGAXOMBTRVUKQEH"	"QOMSRGBFDEAJHTLPUVIYNXKZ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	53	"AJ7 "	" oneCued "	0	" right "	2	180	"D "	0	8	"U "	0	0	0	-1	"JXAKVYGDURPENSHZMBTOFLIQ"	"PJHQZKGLEXOSFNVURBDYMITA"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	55	"AJ7 "	" oneCued "	0	" right "	2	225	"P "	0	10	"X "	0	1	0	-5	"FXHEMPSKRBOYQVGTUDIAZNLJ"	"SBERFPJKNOXIDGHMYQVAZULT"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	56	"AJ7 "	" oneCued "	0	" right "	2	225	"D "	0	7	"V "	0	0	0	1	"AHEQXSLVDBPURYNTIMFZGOJK"	"IDNRUXYFSLAQHOTKMBPZJEGV"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	57	"AJ7 "	" oneCued "	0	" right "	2	180	"T "	2	7	"U "	0	0	0	1	"OVMJKZGUTDYIBEAXNLQFRHPS"	"TASVZIKEPNQJLUMRFODGYHXB"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	64	"AJ7 "	" oneCued "	0	" right "	2	225	"K "	0	9	"F "	0	0	0	-3	"JLSQXRKATFHYUVIPGOZDENBM"	"RGYXLTEQSHMVODPNKFBIZUAJ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	65	"AJ7 "	" oneCued "	0	" right "	2	90	"N "	0	8	"K "	0	0	0	1	"UTDFXHGAKNELJMRSPVYBOIQZ"	"MVFHPOUEXRTKIQYNZLADGJSB"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	69	"AJ7 "	" oneCued "	0	" right "	2	0	"G "	2	6	"G "	1	0	0	0	"QXPJFHGDTEAKOILYVBSUZRMN"	"HRTNYKIDPJXGEFMZBASLVQUO"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	71	"AJ7 "	" oneCued "	0	" right "	2	270	"P "	2	8	"P "	1	1	0	0	"INTSEYLQXGMURBFKAZHJODVP"	"RNLIJVUDPGQHEZYOMBXTFSAK"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	74	"AJ7 "	" oneCued "	0	" right "	2	90	"N "	2	8	"N "	1	1	0	0	"ZKTPLXOERGQSIUYJAMNFDVBH"	"RTILZPJHNFKUDBEGXMYSOVQA"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	75	"AJ7 "	" oneCued "	0	" right "	2	180	"Z "	0	9	"Z "	1	1	0	0	"NRSXHKUAODEITZYGQMJVFBLP"	"XFDQBNMVLZAETRPIHUYSOKGJ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	77	"AJ7 "	" oneCued "	0	" right "	2	135	"Z "	0	7	"S "	0	1	0	1	"EFUYPKVJDOSRMGZLABITHXQN"	"VPFNQLTSZEIXJRAYDKGMOBUH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	79	"AJ7 "	" oneCued "	0	" right "	2	135	"O "	2	10	"O "	1	1	0	0	"ZMKVIDAQSREXPGJLHTUOBYNF"	"SDVNFBEAQLOIYRZJXHTPKGUM"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	81	"AJ7 "	" oneCued "	0	" right "	2	90	"M "	2	9	"N "	0	1	0	-6	"SVZXNDPJFIRQETGHLUYOMAKB"	"AEPMRYBKFNVXLISZUOJGTHDQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	83	"AJ7 "	" oneCued "	0	" right "	2	0	"N "	0	10	"N "	1	1	0	0	"KLPJZGYEBHFSDXTQVRNIUAOM"	"YVTXKIJPSMNHBEGZQUAOFLDR"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	89	"AJ7 "	" oneCued "	0	" right "	2	45	"P "	0	7	"U "	0	0	0	2	"FTXZYVRUQPKAMLDHJOSENGBI"	"QPUYHFDZOAVXJLETSMBKNRGI"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	91	"AJ7 "	" oneCued "	0	" right "	2	270	"R "	0	10	"G "	0	1	0	1	"UTNKLPMIFEOSQDBJAHGVRXZY"	"ASIVYHUNLMGRPBQJFDXKTZEO"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	92	"AJ7 "	" oneCued "	0	" right "	2	180	"M "	2	7	"M "	1	1	0	0	"TBPFGVOHYKQDSXELIANJRUMZ"	"BYPKRGOMIQJTFZXUSALVEHND"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	97	"AJ7 "	" oneCued "	0	" right "	2	45	"U "	0	9	"U "	1	1	0	0	"YBAZRTVLGPFQEXJIDMKUSONH"	"ZQOBEYTINUVHAKSRPJGFLDMX"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	98	"AJ7 "	" oneCued "	0	" right "	2	0	"H "	0	7	"Y "	0	0	0	-5	"GBHODXKYIATRENZPQVLFJUMS"	"LZBEKVQROGHPMJNFXUSITYAD"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	99	"AJ7 "	" oneCued "	0	" right "	2	90	"P "	0	6	"H "	0	1	0	2	"GEBDAJNSTMHZVPFILYOUXKRQ"	"VIMTRYHZPLFODGEUBXAKSNJQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	100	"AJ7 "	" oneCued "	0	" right "	2	135	"O "	0	8	"J "	0	1	0	-6	"TYBLZKSPFGUMAXJEVIQNDROH"	"YGOLAISNJQDKFRPTEHZVBMXU"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	101	"AJ7 "	" oneCued "	0	" right "	2	90	"F "	2	10	"F "	1	1	0	0	"IYOMLPXVBTKQGNSFHURAEJDZ"	"IHTUXSBOMQFRDPAJLVZKNEGY"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	103	"AJ7 "	" oneCued "	0	" right "	2	45	"Y "	0	8	"F "	0	1	0	-2	"VNKBSDLEPXMYHRFITAZJQOUG"	"DNBGSLYJFVIXRMOEZKAPUTQH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	104	"AJ7 "	" oneCued "	0	" right "	2	135	"S "	0	9	"D "	0	0	0	-2	"HFNARJBSVDXMGTPYEUIZOLQK"	"DVXKGAEHOPNJQMUSYZBIRLFT"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	105	"AJ7 "	" oneCued "	0	" right "	2	90	"R "	0	10	"I "	0	0	0	-2	"MBUAOYZDRFITEQSHJNXLKGVP"	"NVIELXGSAKZOTRJDQHPFUBYM"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	111	"AJ7 "	" oneCued "	0	" right "	2	135	"N "	0	10	"K "	0	0	0	-2	"UAEVXTJSNPKLDHBRMIZGQFYO"	"EUAYQZXRGJPMOTDFNLSHVBIK"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	113	"AJ7 "	" oneCued "	0	" right "	2	45	"B "	2	8	"H "	0	1	0	-1	"ROLZAGJVQHTFMPEDYSNXIUKB"	"UTOZMAIBHGPQXESLJFNKVRYD"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	115	"AJ7 "	" oneCued "	0	" right "	2	0	"B "	0	8	"P "	0	1	0	2	"EHXZYSIRJOBMULDPAVTGKNFQ"	"ENZDIOSMPKBRUVJHQTYXLGFA"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	117	"AJ7 "	" oneCued "	0	" right "	2	0	"R "	0	9	"Q "	0	1	0	-1	"FBHIQRMYJGEVTAKPONDSXULZ"	"VULBKTNZRQDFOXYPASGHJEMI"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	123	"AJ7 "	" oneCued "	0	" right "	2	270	"B "	0	6	"U "	0	1	0	4	"YKJQITPZSAVDBUFHMXRLEONG"	"DYGQMPUFTKBLZEVOSHNJXIAR"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	124	"AJ7 "	" oneCued "	0	" right "	2	315	"B "	0	9	"P "	0	0	0	1	"KRXQOZAMUPBLVEYGDTFISNHJ"	"JZDOAHMXBGTNSFELPRUKIVQY"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	125	"AJ7 "	" oneCued "	0	" right "	2	270	"K "	0	6	"E "	0	0	0	-3	"HZFKXNEOYIBLTMVDARPQUSJG"	"UELDZISTAFJXVPKOYQNRHBGM"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	126	"AJ7 "	" oneCued "	0	" right "	2	315	"M "	2	7	"M "	1	1	0	0	"ULKRBPOGHYFNAVDZEQSXTJIM"	"BHFUQOZMVJKENGRSDALIYPXT"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	127	"AJ7 "	" oneCued "	0	" right "	2	180	"P "	0	6	"G "	0	0	0	3	"AUTKQDGLYPNFOXZMIBEJVRSH"	"LMFAGBDTXZUEOIHJPSQRVYNK"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	131	"AJ7 "	" oneCued "	0	" right "	2	45	"M "	0	10	"V "	0	1	0	2	"GOTUDMZQPEKNHLBVJFIASXRY"	"JZGDHIPEAFVRMTKNUOQSXBYL"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	134	"AJ7 "	" oneCued "	0	" right "	2	45	"I "	0	6	"I "	1	1	0	0	"RYGVXJNHIQBPSDOZUKMATEFL"	"YPTUXVILHOBSQMFARKZGENJD"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	136	"AJ7 "	" oneCued "	0	" right "	2	225	"T "	0	8	"T "	1	1	0	0	"MDVYXRJGKULNASTQPZBIFOEH"	"IMOVLBAZTGPDUJRSXYHFNQKE"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	138	"AJ7 "	" oneCued "	0	" right "	2	225	"E "	0	7	"E "	1	0	0	0	"YIJAXFQEHRMNLDGVUBPSOKTZ"	"AXEKMBUZGSVJPYILHODNFRTQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	142	"AJ7 "	" oneCued "	0	" right "	2	225	"T "	2	6	"D "	0	1	0	1	"IXADSTHRJNGZKLQEUPFMVYOB"	"LGVUKIDTYPSREJZNFXOHBAMQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	144	"AJ7 "	" oneCued "	0	" right "	2	45	"S "	2	9	"U "	0	0	0	-4	"YEFALSHPBUXNITDJKQZVOMGR"	"IRFPODSBLXUKNZYHMTJGQAEV"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	145	"AJ7 "	" oneCued "	0	" right "	2	180	"P "	2	10	"Z "	0	0	0	1	"ULXNAYFOQIZPGSHVJDBTRKME"	"HYPIULDFMKTSROBEQZJANVGX"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	146	"AJ7 "	" oneCued "	0	" right "	2	0	"S "	2	7	"S "	1	1	0	0	"FISXNVURPJMHLEGTKAYQDBOZ"	"RXDVYFOSIHNMEPAGZJBLKQTU"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	147	"AJ7 "	" oneCued "	0	" right "	2	0	"S "	2	6	"L "	0	0	0	1	"VUPTBNLSOKIYRZXGDJAEHFQM"	"DXNZRSJUOYMEIAKTBGLHPQVF"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	148	"AJ7 "	" oneCued "	0	" right "	2	315	"R "	0	8	"H "	0	1	0	1	"BUNJGLETMVHIPRKDZASFXOYQ"	"OVSKEPDYHRATGFXBILZQNJMU"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	149	"AJ7 "	" oneCued "	0	" right "	2	135	"B "	0	6	"S "	0	1	0	-2	"HANSUYGETMBRIDKVXOZQJPFL"	"OPHGBASLEMZKQYXURNJIDVTF"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	152	"AJ7 "	" oneCued "	0	" right "	2	45	"B "	0	10	"L "	0	0	0	2	"VGQZHXTOFELABPMRUINJKYDS"	"IGZXVAHSOUYRLDNPMBEKTJFQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	157	"AJ7 "	" oneCued "	0	" right "	2	180	"B "	0	9	"P "	0	1	0	-2	"ZYPJABLIOUGXHTDRNKMQFVSE"	"UTXSZRLBEPVHJGNAQKOYIMDF"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	158	"AJ7 "	" oneCued "	0	" right "	2	315	"P "	0	7	"S "	0	1	0	-5	"LHGYZVJNOKPEXQBFAUIDTRSM"	"GUPANLISBFJMDQZEVYOHRTKX"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	160	"AJ7 "	" oneCued "	0	" right "	2	0	"M "	0	7	"V "	0	1	0	-1	"LOEDHZYJQUMTNIKPASXRVBFG"	"XYNIBZMVTKRPLJSEAUHDFQOG"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	162	"AJ7 "	" oneCued "	0	" right "	2	180	"G "	2	10	"G "	1	0	0	0	"DLPXQJNZFYGOMBVEUTISKRHA"	"XFKGQENVATSJLUBOZPRIYHMD"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	165	"AJ7 "	" oneCued "	0	" right "	2	270	"A "	2	10	"A "	1	1	0	0	"PRUAOYIHTBFGMXKNSDLQZVJE"	"MEIRUZHNSLABDGJVKXQOFYPT"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	166	"AJ7 "	" oneCued "	0	" right "	2	270	"Z "	0	7	"X "	0	1	0	3	"PNQFHKTEZVDGIRBAMSUOYXLJ"	"RIFBPNMXHAZDUTKQVJGYOSEL"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	169	"AJ7 "	" oneCued "	0	" right "	2	135	"M "	0	6	"M "	1	1	0	0	"XAISODQLYBFZGTPNJHEKVUMR"	"EFVYIQMJXLKDZSOGTABNPRHU"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	170	"AJ7 "	" oneCued "	0	" right "	2	45	"E "	0	7	"R "	0	1	0	-5	"NZUEYTRVIBQOHFJDGKLPSXAM"	"VMEDFHKRIXBOSUNPZQAGLTYJ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	172	"AJ7 "	" oneCued "	0	" right "	2	270	"M "	0	9	"U "	0	1	0	-5	"MYNFOXUTRESKGABIPVJLHZQD"	"FDNBMSGZAUKQOIETRJHYXVLP"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	174	"AJ7 "	" oneCued "	0	" right "	2	180	"J "	0	9	"J "	1	0	0	0	"RTQGDHLFMJUYENAXVIZBOPSK"	"AERKHOTJFXNBDLIGZYMPSVQU"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	177	"AJ7 "	" oneCued "	0	" right "	2	180	"P "	0	7	"O "	0	1	0	-2	"XAYKRQNODBGUVIPEMFTLHJSZ"	"GLUDTPIOVNEHKYFMJRZQBSXA"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	183	"AJ7 "	" oneCued "	0	" right "	2	0	"Z "	0	8	"G "	0	1	0	2	"OZEUFIJABHYVRGQXPLKMDNTS"	"VQRUKXDMGFZSNHBTPYEIOLJA"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	186	"AJ7 "	" oneCued "	0	" right "	2	180	"B "	2	6	"B "	1	0	0	0	"FKPQDRBEUVNZGTXMYSOHAJIL"	"MIBSLETOQJZYGRKHNPUAVDFX"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	190	"AJ7 "	" oneCued "	0	" right "	2	135	"A "	2	10	"R "	0	1	0	2	"PQTDRIXJMNKSLGZYFOUAEVHB"	"VZKPNOHUQJRIAFXGMETBDSYL"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	192	"AJ7 "	" oneCued "	0	" right "	2	135	"G "	0	10	"G "	1	0	0	0	"JUKEXFABRMGQLNIPVDZTOSYH"	"BYSURMLONVHEGKDAJIQPTZFX"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	194	"AJ7 "	" oneCued "	0	" right "	2	315	"S "	0	9	"V "	0	1	0	-8	"MBODSVQUZLXIJPFHANTKREGY"	"LSRAYIBEMVPZOKXDNTJHFGUQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	196	"AJ7 "	" oneCued "	0	" right "	2	270	"S "	0	9	"S "	1	1	0	0	"ZQLOIMNVUHXTJGFSRYAEKPBD"	"DOVGINJLXSTZKQPAUHFBRMYE"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	198	"AJ7 "	" oneCued "	0	" right "	2	315	"P "	0	9	"D "	0	1	0	2	"LROSFBEUGDKZMTPVYNJIQAHX"	"BTULZFNGVDOPHSXAQMIEJKYR"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	199	"AJ7 "	" oneCued "	0	" right "	2	45	"D "	0	10	"L "	0	0	0	1	"EBNZIKQASTLDUYXPVJGFRMOH"	"DMJLBZGTIQUKFOAYPRVNSXHE"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	201	"AJ7 "	" oneCued "	0	" right "	2	270	"P "	0	7	"I "	0	1	0	-4	"XFLUVYMPGKIJASORZQBHNTDE"	"MUAPLHBIQVENRJGKTOZXFSDY"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	202	"AJ7 "	" oneCued "	0	" right "	2	180	"T "	0	6	"P "	0	0	0	1	"OZLMASPTUKQVYFDBXRHIEJGN"	"PFURNEXKMASVDOHZBLQGJIYT"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	205	"AJ7 "	" oneCued "	0	" right "	2	90	"Z "	0	10	"Z "	1	0	0	0	"DGSHJRTKBAZMNYILVFEXUQPO"	"SGQADYEVUJBOKPXMFTNLRIZH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	206	"AJ7 "	" oneCued "	0	" right "	2	135	"X "	0	9	"S "	0	1	0	1	"SURBTHYPXQKMGLNIDJFVEZOA"	"YKPBQJUAZSXVMFNIHDGEOLRT"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	209	"AJ7 "	" oneCued "	0	" right "	2	45	"Z "	0	9	"Z "	1	0	0	0	"RGUTMJNPHZFDBIYSLKQVEXOA"	"KRBGHNJOUVZIQDETSFPYMAXL"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	210	"AJ7 "	" oneCued "	0	" right "	2	315	"R "	2	7	"S "	0	1	0	1	"FSIYNMQPZAKJOGUVXBEDHRLT"	"NZFDIHOSRBPULXYGKJAMVQET"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	217	"AJ7 "	" oneCued "	0	" right "	2	270	"S "	0	6	"H "	0	1	0	2	"LHMTNBAJUXROGPYFDISKZVQE"	"NMFQBZHUSVPLOGRXYIEKATJD"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	220	"AJ7 "	" oneCued "	0	" right "	2	315	"K "	0	6	"Y "	0	1	0	-4	"MQPNYJBVOHTEDRGIAKZULXSF"	"XOKUJQYLGESPINTDFHAVRZMB"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	221	"AJ7 "	" oneCued "	0	" right "	2	90	"X "	0	8	"R "	0	1	0	1	"YULBENPZRJVOMIGDQFKSTXAH"	"HOSDQAMERXPJTBFLUVYKGZNI"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	224	"AJ7 "	" oneCued "	0	" right "	2	180	"B "	0	10	"O "	0	0	0	-10	"BEVJMKUDSLOIQXGFTHYZNAPR"	"DZTGQMVYKSXRHBPINFEAJULO"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	226	"AJ7 "	" oneCued "	0	" right "	2	0	"A "	2	7	"D "	0	1	0	1	"PZEHOQFINDVTLBXUSYKGAMJR"	"TBPNSQUDALFMJZVRXKIHEOYG"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	227	"AJ7 "	" oneCued "	0	" right "	2	180	"R "	0	8	"O "	0	1	0	14	"QVHOZNGTAUSKEJMDPLRIXBFY"	"FGUZKLPYONIVMDBJXTQEHSRA"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	231	"AJ7 "	" oneCued "	0	" right "	2	0	"Z "	0	9	"G "	0	1	0	3	"ZUFLSHXMOIPVEQKBGJRTYNDA"	"LPYKQOXFTGVBZSRJDIEHAUNM"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	241	"AJ7 "	" oneCued "	0	" right "	2	315	"Y "	0	8	"Z "	0	0	0	1	"XOFKAENTZYVPJBULIGDSQHMR"	"IQAFLDXRJSHKZUOVYMPGTBNE"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	242	"AJ7 "	" oneCued "	0	" right "	2	0	"X "	2	10	"X "	1	1	0	0	"DBQAXUYKRNSIJLFPEOGHVZMT"	"USVMPDEBAJXKFLQGZRTONHIY"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
