"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"nPreCueStreams"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"angleOfWhichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	5	"NC21"	"nStreams"	0	"right"	2	45	"O"	0	6	"O"	"True"	2	135	0	0	"INMSQLXDRBYOGAETPJVKZHUF"	"YHKBVMEIZQFOUNADGRPTJSLX"	"JKEGLUONXISZDMRTFPYVQHAB"	"QXORYGLUSVPTIHAJMZFEBKND"	"EUJFKRZTAXOPBDIQLVNYHSGM"	"LRIXMOAVHUBZNGEQFSTJKPYD"	"OLPQIFSKMJHYAGXNRETZUDBV"	"OABMRQJYIEXGFZUTPHVLDNKS"	2	6	FALSE
"main"	7	"NC21"	"nStreams"	0	"right"	2	90	"Y"	0	7	"Y"	"True"	0	90	0	0	"ETQHIXVYNOKDPGJZBMUFSRLA"	"IVGLJBXSDFQUAZERHPKYNTOM"	"EBJDLNOMSUVPXTYFAQRGZIHK"	"HLJMVEYPBQKRSGDOXUATFZIN"	"KYDPQMZFASTJVHNEIRXOLBUG"	"GFYTXRIUJSLEKZPVQHDANOMB"	"BUSLKMXAFQYIZJOVPGTERDNH"	"DQHYUKTFJRNSIMVGALOPXZEB"	1	7	FALSE
"main"	8	"NC21"	"nStreams"	0	"right"	2	0	"X"	0	10	"T"	"False"	7	-45	0	2	"FZNVIBAYMLTSUXGJOQERKHPD"	"RJIGSVPMNBUZYELTADHXKQOF"	"LOKRGESUVPBZDJYMHTFQNXAI"	"YETVBMZLXDAUHPOSQIGFJKRN"	"ADIMORPUFLJNTHZQGSEKXBYV"	"NUTXPSEYRFOHADLKQZMJIBGV"	"XKHZOAPTVBYJLDQIRSMFGNUE"	"VYUKASQGLFTHXOMNJDRIEZPB"	2	12	FALSE
"main"	10	"NC21"	"nStreams"	0	"right"	2	180	"P"	0	6	"E"	"False"	1	-135	0	3	"FLXAVMBNQHJGSIPZTYEKODUR"	"FZBGOHEVDPXTNSIRLAKMJYQU"	"PUYMDRSGOVIQXLTBFEANKJZH"	"FOQHILSZURDVEGAKTXPJNMBY"	"BDNXGRAUJLQOYTSKIEHVFZPM"	"IJZKSBXHFVGMONLYRPDQTEUA"	"DFHGNQMYZROUPAJTEKSLIXVB"	"LGQRHAOKPFXITESNJMUBYDZV"	2	9	FALSE
"main"	13	"NC21"	"nStreams"	0	"right"	2	180	"X"	0	7	"B"	"False"	3	-45	0	1	"QXLHMDSEJVFIKZUBNAPYGORT"	"PQMSFEYXOAIZBRKJULTVDGHN"	"JLEVIYZNMDPSHBKROAXTUGQF"	"RASQZIYBXNGMTJFVPHEODLKU"	"IXGPEDRJOQMSYHUKLTZANFVB"	"MRPOFHYLSAGBNVITEZJUKXQD"	"RQDGAVOSYULMINJTHPKEXFZB"	"MFKRDTSGNYUZXPVBJLQOAHIE"	2	8	FALSE
"main"	15	"NC21"	"nStreams"	0	"right"	2	45	"U"	0	9	"U"	"True"	6	-45	0	0	"SYKMDLXPGTRIZFAOHEVUBNJQ"	"YULDTEHAPGOFZSJXIQVRBNKM"	"ISGOQVMNHUETLPJFRBZXAKDY"	"KBFTJPDOIQAGYZVSRLEHNUMX"	"BTVZIMOAPJUFRGEXDLQYHSNK"	"MVSYQBTEZNKIDOJPFAGXHULR"	"AEMTXKFQDUBPVNILHYGZJRSO"	"DREFAVITMSLXHKYZPGQBOJUN"	2	9	FALSE
"main"	16	"NC21"	"nStreams"	0	"right"	2	315	"M"	0	7	"M"	"True"	1	-1.40334185971e-14	0	0	"LHAQPEKMBONIRXVFZTJUSDGY"	"LTFUVKJMXDEAGSHYRNZQPOIB"	"KOJTGFMHPIEXADUQLYZNBSRV"	"LUMORXEJGAVTDSNPQFHZBYKI"	"GYBLNTDZSIMRPKEAOUVQHJXF"	"RZJIBSLNTGXKUFQOEMPDHYVA"	"KBVSTNFLZEYJMDUIGHXPRQAO"	"AKJUYPIBETQOHGSRNZXLDVMF"	2	7	FALSE
"main"	18	"NC21"	"nStreams"	0	"right"	2	0	"L"	0	7	"H"	"False"	0	0	0	2	"ENPZUOTHXLMGYSIRJKVQBFDA"	"UGDQFZSYLXINMTHVARBEKOPJ"	"BUATIHSZRQLYGPDXVONJMKEF"	"ZEXFYILDMRTVNQOPSAHGUJKB"	"ULMIVTZJXKFBPSAYGQODRHEN"	"JYGAXONZKSQUEVFTPBDMHIRL"	"XNZRPUOJHGELBMVDFKSIQAYT"	"PXOYHRUVJFDMNZISLTKAEGBQ"	1	9	FALSE
"main"	21	"NC21"	"nStreams"	0	"right"	2	225	"N"	0	6	"V"	"False"	5	90	0	1	"OTIFKDXAQRUJHNVPZLMEGBYS"	"RALBIKJXZNHFGSPOUQYVDETM"	"MIJXGRFNBDASTVHQPKLUEYZO"	"XBPUIOSHMZTFRAKYJENDQGVL"	"FBESXPYVKLZNMOITGHUJAQDR"	"AGDJZXVNRQBIFYSTLPKMUEHO"	"TBDYQNXKSGOZUMFVEPHRIJAL"	"RVETLBDSQUFKOGJIXZYNAMPH"	1	7	FALSE
"main"	26	"NC21"	"nStreams"	0	"right"	2	225	"K"	0	8	"Y"	"False"	1	-90	0	1	"ZMORJGSUABQTVELPFNXKHDYI"	"ANLGBOFIYKZEDMTSRUQHJVPX"	"JVUIMQZNEHPTBXGODARFKLYS"	"OKDMJFSNGTIUYHPXQBREZLVA"	"EVHJYFUQAKBTGIDZSMOLRPNX"	"FZRGUEXSJIYLQMAOVKTHPBDN"	"DQAJFGUVZPYIMBHEONKLTRXS"	"OTUNYKRXMZIGQBPJVLEASDHF"	1	9	FALSE
