"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"fixationReject"
"main"	123	"AN14 "	" oneCued "	0	" right "	2	225	"B "	2	10	"E "	0	1	0	-6	"URVZIGXTJMNAOEYQBFSLHDKP"	"RSAKBFUHDTEGNYZVMQIPLOXJ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	125	"AN14 "	" oneCued "	0	" right "	2	90	"B "	0	6	"N "	0	1	0	3	"UEBFPAVGKYXZLRTODQMNHISJ"	"MQDSRTNZEBAVIGXLPKYFJOUH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	127	"AN14 "	" oneCued "	0	" right "	2	315	"E "	2	8	"H "	0	0	0	1	"SFOTKRGIHEYXLVQBMNUPAJZD"	"LGRDHZAFMOYEUNISKPBJVQXT"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	128	"AN14 "	" oneCued "	0	" right "	2	225	"R "	0	8	"B "	0	1	0	1	"HPTUVZLERQFKMBIJYSADXNGO"	"DJSAELMTBRHVYIPQNZGXFUKO"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	129	"AN14 "	" oneCued "	0	" right "	2	225	"A "	0	9	"B "	0	0	0	-3	"RIEONPATKBJMHVDYZFQLUSXG"	"RFAXEBMGNOZQUSKLDHJIVYPT"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	133	"AN14 "	" oneCued "	0	" right "	2	225	"R "	0	8	"L "	0	1	0	-8	"JVRQDYBHTPNLSEOGKAFZMIXU"	"RHQVYZGOLFEAIXNBDUJKMTPS"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	134	"AN14 "	" oneCued "	0	" right "	2	180	"B "	0	9	"B "	1	1	0	0	"ZVNSYJMOEUXIAPKQBLDGRHFT"	"TSJRODFAUBYPEVLMQZKIGNHX"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	135	"AN14 "	" oneCued "	0	" right "	2	0	"E "	0	10	"F "	0	0	0	2	"ABQSZYNMHLFUEPGXDROJIVTK"	"PASTZLFYUGEDJQMHXVRBNIKO"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	136	"AN14 "	" oneCued "	0	" right "	2	0	"M "	0	7	"K "	0	0	0	1	"XBSYVJAKMODUIEGNTLHRPFZQ"	"MSLYFJUVINHRPTXGEZKOQABD"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	138	"AN14 "	" oneCued "	0	" right "	2	135	"O "	2	6	"O "	1	0	0	0	"GSLENKOQUHRIZTYMJXAVBDFP"	"VGTASNQBZMPIYFRDLEJUKXHO"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	140	"AN14 "	" oneCued "	0	" right "	2	135	"X "	0	7	"X "	1	1	0	0	"DZRNXBKISTPJYGMLQFOAUVEH"	"FUHVPTLXRDBNSGKQEMOAJIYZ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	143	"AN14 "	" oneCued "	0	" right "	2	90	"E "	0	10	"Y "	0	1	0	-6	"HNKQIPXSFBGZRYALJMUDVEOT"	"HMJOENITPAYSFGUQLXZKVBRD"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	145	"AN14 "	" oneCued "	0	" right "	2	135	"D "	0	7	"D "	1	0	0	0	"ABPROQZDGMEVKIYTSXULJNHF"	"YBHQOEJDXMINRVLZGKSFPUTA"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	146	"AN14 "	" oneCued "	0	" right "	2	90	"N "	0	8	"M "	0	1	0	3	"XGTMSHROBFLJYEPKUVZQDANI"	"JGVIDKREMOLNHTSFQBYUXZPA"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	148	"AN14 "	" oneCued "	0	" right "	2	315	"H "	0	7	"A "	0	0	0	2	"ZSEUJVLAKHMNGTXPQFODYBIR"	"LPHMSOUXRNZQJBYIATKVGEFD"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	153	"AN14 "	" oneCued "	0	" right "	2	90	"E "	0	7	"E "	1	0	0	0	"XIJMFZYEPVHATBDSQUKOLGRN"	"OBRFHNKLESIAPQXTYMJZGUDV"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	157	"AN14 "	" oneCued "	0	" right "	2	225	"A "	2	7	"A "	1	0	0	0	"NVLOXMEAJKYDBIHPTFZRQSGU"	"QTSZANIYBGJHDXURLOMPVKFE"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	158	"AN14 "	" oneCued "	0	" right "	2	135	"J "	2	9	"Y "	0	0	0	1	"DRMLNAIHQYJBZSGVUFETOPKX"	"FGPLZUKBAYISVQJODMRXTNHE"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	159	"AN14 "	" oneCued "	0	" right "	2	270	"K "	0	6	"M "	0	0	0	1	"YBNRSLMKITGAOQXEFVZJUPDH"	"XRPIVQOGEABFMHUJDKSTZLNY"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	162	"AN14 "	" oneCued "	0	" right "	2	45	"P "	0	9	"U "	0	1	0	1	"HTSYEIBOGXKQVZRPMNULADJF"	"ZMVBLJETNUPGSIYFOQXRDKAH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	163	"AN14 "	" oneCued "	0	" right "	2	0	"P "	0	9	"K "	0	1	0	1	"RIFKZYSDLOMPEHGVTJQXAUNB"	"RGIQZTXLJKPBYDEUHAFMSOVN"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	170	"AN14 "	" oneCued "	0	" right "	2	90	"T "	0	8	"A "	0	0	0	-1	"XHENSRLTAVQZJBOUFGPIDYMK"	"ILOTGEJKYXRDMPHFSZANUQBV"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	174	"AN14 "	" oneCued "	0	" right "	2	315	"K "	2	8	"U "	0	0	0	1	"FDYHTRONUKIPMLEXGAQZBJVS"	"OSFPEJDXITQYAGLZVRNKMBUH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	176	"AN14 "	" oneCued "	0	" right "	2	270	"B "	0	6	"Q "	0	1	0	4	"OLRFSIHGXVQEDMUKPATJBZNY"	"PHEOUJQGDYBFVKSXMARIZLNT"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	177	"AN14 "	" oneCued "	0	" right "	2	225	"E "	0	7	"Q "	0	0	0	10	"KYIHJGMQRFABDTOPZELVXUNS"	"HMONTYEKZSUQDXFJBVPIGLAR"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	181	"AN14 "	" oneCued "	0	" right "	2	180	"I "	0	9	"T "	0	1	0	1	"GIFUQVYNTPBMZKEOXLDSJAHR"	"HSEQKYJNOTIAPDGXBVFURMZL"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	183	"AN14 "	" oneCued "	0	" right "	2	270	"S "	2	8	"U "	0	0	0	1	"PDOZNYAFUSBKVMRGHTXLEQIJ"	"YGFRALPIOJNUTBSHDZQVKMEX"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	184	"AN14 "	" oneCued "	0	" right "	2	0	"T "	0	7	"T "	1	0	0	0	"DJNRFZETOLGIVSPYUHABXMQK"	"KTBROPNZSLYIFXHDQJEGUAMV"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	186	"AN14 "	" oneCued "	0	" right "	2	0	"M "	2	8	"U "	0	0	0	1	"ODVLNZAHUMRXYJESQPGTBKFI"	"BANFEDZGSRIOUMLKTJQXPYHV"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	187	"AN14 "	" oneCued "	0	" right "	2	180	"E "	0	7	"F "	0	1	0	1	"KXBFJHLZEPUVSQTYDORMNGAI"	"VBPJZUSFEIRXHTLNAYMODQGK"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	188	"AN14 "	" oneCued "	0	" right "	2	270	"D "	0	10	"D "	1	0	0	0	"VFIYEXQRMKDLZPHNGTBOJAUS"	"XFGINHBQMAVTSEJOURLYPZDK"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	189	"AN14 "	" oneCued "	0	" right "	2	315	"X "	0	10	"B "	0	1	0	-8	"GFTLNDAOPQXMJUVRHZEIYSBK"	"HMXOSEIZUQBNKFDJYGLTVRAP"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	190	"AN14 "	" oneCued "	0	" right "	2	90	"P "	2	9	"R "	0	1	0	1	"IKRMVPNFGZXEADOJYBLSTUQH"	"AVTMDGJOXRPSBZINUEKHQFLY"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	191	"AN14 "	" oneCued "	0	" right "	2	225	"T "	2	8	"L "	0	1	0	1	"HQYOSDRBLAPIJGKVTFNEZUXM"	"GZHIMADBLTQOXUNJFKSVPEYR"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	193	"AN14 "	" oneCued "	0	" right "	2	180	"N "	0	8	"H "	0	0	0	14	"BRZGVTSDHQJMFXILKAUPYENO"	"VNJTFBHQYLZKMSGDROUPEAXI"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	194	"AN14 "	" oneCued "	0	" right "	2	90	"P "	0	7	"N "	0	1	0	3	"OLQIPERJXKYUSHDATGFMVZNB"	"FYGQMILNRJPSDZXTEVOAKBUH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	200	"AN14 "	" oneCued "	0	" right "	2	225	"H "	0	10	"V "	0	1	0	2	"XVFDKOANERTQHZMPYJUGIBSL"	"OFPTULGSIZVMHNQBDKEJRXYA"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	202	"AN14 "	" oneCued "	0	" right "	2	180	"D "	0	6	"N "	0	0	0	1	"FVERZUNDMJQAOBTHYKGPXSLI"	"EXFZVODRIUJHAPYMLGNSTKBQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	205	"AN14 "	" oneCued "	0	" right "	2	270	"X "	0	10	"X "	1	0	0	0	"JAORHFUPLMXYSQEITDNGKVZB"	"ULDXOVYJTKRIBNSZHFAMPQGE"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	209	"AN14 "	" oneCued "	0	" right "	2	0	"O "	0	7	"S "	0	0	0	9	"ERNTDUHSQMVPJZBGOKLIXFAY"	"GPRBXKFDLQUVOYTMJNAZSIEH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	212	"AN14 "	" oneCued "	0	" right "	2	45	"X "	2	10	"J "	0	1	0	1	"URIEZKPNSVDOYMATGQXHLJFB"	"ODGUTVAFLHJXKIYNSPBMZEQR"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	214	"AN14 "	" oneCued "	0	" right "	2	135	"Z "	0	6	"A "	0	0	0	1	"EYIKHOAZQDTRJLVFSGNMBXUP"	"BNYOPGIVDZKFXELAMSUJHRQT"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	218	"AN14 "	" oneCued "	0	" right "	2	315	"O "	0	10	"G "	0	0	0	7	"BEQFYLXMHVGUDJIANOKPZRTS"	"EHPTXQZLAIMFVJBONSKURGDY"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	220	"AN14 "	" oneCued "	0	" right "	2	0	"K "	0	8	"S "	0	1	0	1	"GBTDMPIJEAVUSYFKRNHOLZXQ"	"GUJNOHDZSKAVMLERTFYQPXBI"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	221	"AN14 "	" oneCued "	0	" right "	2	225	"A "	2	9	"P "	0	1	0	1	"IOGZFBJLVKDEPXYMUTQNHSRA"	"BKRYXZSIGPAULTDFNJVHEMOQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	222	"AN14 "	" oneCued "	0	" right "	2	135	"K "	2	6	"L "	0	1	0	1	"ZDKVBALSIMXHTQJPFEOYNGUR"	"AVPNFYLKQBGXTMIHDOJESZUR"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	224	"AN14 "	" oneCued "	0	" right "	2	270	"K "	0	7	"H "	0	0	0	-2	"SVOZEKXHLGFTMAQDUJRBNPIY"	"OLEHGPVRQSJFUBKNYXZADMTI"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	225	"AN14 "	" oneCued "	0	" right "	2	270	"O "	2	8	"B "	0	0	0	1	"UAIERPTDBOQKJZSGFLMHXNYV"	"KOJZQGAMEVUHLBSXFDRYITNP"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	228	"AN14 "	" oneCued "	0	" right "	2	135	"A "	2	10	"D "	0	1	0	1	"PQBMTIOGEJADNSZKULRHVYXF"	"OMGTXJUBKHDAFLPSZINYRVEQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	230	"AN14 "	" oneCued "	0	" right "	2	45	"M "	0	6	"K "	0	0	0	-1	"JITAHMKVEPOGZQBRXYDSUFNL"	"URGZEHYITLSPAVBJNFMKDOXQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	231	"AN14 "	" oneCued "	0	" right "	2	270	"O "	0	9	"F "	0	0	0	9	"IPVNTAHQMFDUZBKGSXOREYLJ"	"KGLIREOYMTQBHUNJVZDSFXPA"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	232	"AN14 "	" oneCued "	0	" right "	2	45	"S "	0	8	"S "	1	1	0	0	"DTHLYGMPNFSOJKQXZRAVBIEU"	"PNGUIEOKSHZBALFTMVYJXDQR"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	234	"AN14 "	" oneCued "	0	" right "	2	45	"J "	2	10	"L "	0	0	0	1	"NHYDBZQMVKLJOAPRUTXGSFIE"	"YTBKNISDGMAFEOZVHJRLPQXU"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	238	"AN14 "	" oneCued "	0	" right "	2	90	"O "	0	7	"X "	0	1	0	1	"YAUDIHEVSRPLQBZNXKFTGOMJ"	"PSVTRNQXOBZEGIJUHFYAKDML"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	240	"AN14 "	" oneCued "	0	" right "	2	180	"J "	0	7	"J "	1	0	0	0	"IRVZDYXJNQFAKUEOSBGLPMHT"	"FBKAYVZGTQLDIORMHJUXSPEN"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
