"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"nPreCueStreams"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"angleOfWhichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	0	"EF6"	"nStreams"	0	"right"	2	180	"J"	0	8	"K"	"False"	7	-45	0	-8	"RVBYAIPOSMZUEJNTGLXDHKFQ"	"YZPUFSDHEBJAOGRLNXIMKQTV"	"XFPEIOZAKDGHUTNBLMRVYQSJ"	"AUBKSMVYIFJHTEPQNXLODRZG"	"XRJPHKOQMGBTVLYDEFASNUZI"	"QIPMNOXFYJKVUEDTBHLSZAGR"	"OJXFPTEMGNYHIBSVQUKDLRZA"	"JYIZNSDLKGUEVRAMPBFOQHTX"	1	0	FALSE
"main"	1	"EF6"	"nStreams"	0	"right"	2	270	"J"	0	7	"D"	"False"	5	-45	0	6	"JQGZTUPFMAYREKVISXLNDOBH"	"KRUTZYBFNXMVJPQIELOSHDGA"	"SIELNDGVOBYPKQTUAMHXRFZJ"	"MSJIBHZTNDKOVGAXLREYPUQF"	"AFBGETKMUPJLRXQSZVONDHYI"	"QSTINPLDMXYRZJOFGAHUVKEB"	"BJKYEDLGQNXZHVITASUOMFPR"	"UQRFIHNTSOJEZMXDKBLVYPAG"	0	13	FALSE
"main"	3	"EF6"	"nStreams"	0	"right"	2	270	"H"	0	9	"K"	"False"	4	90	0	2	"HZYOIFUXPMSDRGVNKBTAEQJL"	"SHKTPZXDVEALMNIGQFRBUJOY"	"EALBJXISPDMVGFTNQZHKYUOR"	"TGXPUJLODSQRVFZHIBMYKNEA"	"UZXRDAVLOKYHTMNPSBJGFQEI"	"EVJQFRLDMHZBSGYPAXTKIOUN"	"ENPXDVZBUIMHYRAFSOLJQKGT"	"MDXSYQNVUFOKRJPETBAHGZLI"	1	11	FALSE
"main"	4	"EF6"	"nStreams"	0	"right"	2	0	"Q"	0	7	"U"	"False"	5	45	0	3	"MZFNJQLKSIAXEOUGHDBRYTPV"	"KOEJTXDPSNURQVAHLIFZMGYB"	"UBYDGEPXTJRVMZAKQOFSILHN"	"TLJAKZXGPOHFUVMSQYNIERBD"	"EPFLGUHOVZKQSXMBIARTDJYN"	"NAYRGXJUFSQTHDZKLOMIPBVE"	"MGKBDAUIXQYZPHJLOTSRFNEV"	"QBGXLFYMJIVPSKHTEODZRUNA"	1	10	FALSE
"main"	6	"EF6"	"nStreams"	0	"right"	2	45	"E"	0	9	"Z"	"False"	3	-7.01670929853e-15	0	11	"KFQNTGSIUEPRODXYMJHZLBAV"	"UGADKZFNIQMRYJEBVTPOHXLS"	"BYGMOSFDJHZIALNXUVRPKQTE"	"AYKPRXIGQZVMFHOUDSTLEJBN"	"HOGETRIVXNSBJDUFQLZYMAPK"	"NKVXAQJREIHDZSYGPTFBMULO"	"HZBTKMIVEYDAXULGFNRJPSOQ"	"GZJIUESYTMVHNPAFBRKLDXQO"	1	20	FALSE
"main"	7	"EF6"	"nStreams"	0	"right"	2	315	"I"	0	8	"Z"	"False"	2	45	0	-5	"LUPFNYVKXHITOQSBAJZERGMD"	"XZFJTYLHPNIKARGVEMQDOUBS"	"OQXILFMTZNAYKJEBRDSVPHUG"	"SFHXGVEYMJRBINODQPKAUTZL"	"GJAYUMDOVXRFEIPHSKBTNLZQ"	"DSHUTFNLXBMRKOJQIEGPVZAY"	"RGYMFBNQTOLPUIJDXVEHZSAK"	"IUTPBNAFQHRYZDVXJGSOLMKE"	0	3	FALSE
"main"	9	"EF6"	"nStreams"	0	"right"	2	0	"J"	0	9	"K"	"False"	5	45	0	7	"DUYZASERJBXIHGLQPOKVNTMF"	"MQFUORAZYTNVKDGEJPSLIHBX"	"MQXHUDVSZLFKGTYPBEJORINA"	"SNJPBRIEXDGFLTAMUVKYHQOZ"	"VKYHJQDGMLNTSZUROEXFIABP"	"PQSFVGDENKOIAMZTJHRBYUXL"	"LRVTYIFNEJGAXOHQPDBMZUKS"	"AZMYSROKIBQGFHPLNUEVXDTJ"	0	16	FALSE
"main"	11	"EF6"	"nStreams"	0	"right"	2	135	"H"	0	9	"B"	"False"	0	-45	0	3	"TKMORZSIPBFVHAXDLUQYJENG"	"SQYMEKOTVNIPXDFBRLHGAJUZ"	"EJASLBDPGRKOXVFZNHMUIYTQ"	"KYSNAXOGIVDPHJMTEBZULRFQ"	"DXSTQMJLZKYRINBOPUHEGAVF"	"RPJILYENUAVHZQOTBFXGMKSD"	"FQRPVMEUGSLODXNHBYIJTZKA"	"QOGXRJMDNAEHBYVFSTUPZLIK"	0	12	FALSE
"main"	12	"EF6"	"nStreams"	0	"right"	2	45	"O"	0	10	"B"	"False"	2	-45	0	1	"JSMUBLFZEIDTQRKAGPVXHONY"	"GEVSNTYFLHUZDKMBPJIORAXQ"	"QLFYDJHMXNBOGVZRKATSPIUE"	"DVGTFSLPJUBHMROZEXKAIQNY"	"GNQEUOKYMSPBXRZDVILJAFHT"	"KLMATDIPFJHBZQNEVUGXRSOY"	"PYRSMHEFBKZJQDAGXLNTVUIO"	"XGEVYDOMIJPBNUSZLQFHAKRT"	0	11	FALSE
"main"	15	"EF6"	"nStreams"	0	"right"	2	135	"H"	0	10	"I"	"False"	5	-1.40334185971e-14	0	12	"JENQGZDLFYPHMSVUOTXAKRIB"	"IEZAQFHYNBJLTSMDVKRXPOGU"	"VARSLGOENHKIPDXJMTFZYBUQ"	"RGXKPUFTAOLDHVSIQBZENJMY"	"XMYAHLFGVQIRKEUBPTSJZDNO"	"PZOXDSGTYQILFBNAJVMREKHU"	"TBXEKPJSRDGVAZYLNIFHOMUQ"	"MIPDSXKGUTBEFNYLJAOZRHQV"	1	22	FALSE
