"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"nPreCueStreams"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"angleOfWhichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	25	"BN12"	"nStreams"	0	"right"	2	135	"Q"	0	6	"G"	"False"	0	135	0	11	"FNAYLUGOJESVIPXBDQZRMTHK"	"YXRHDAOBZJIUSNMKGLPVTEQF"	"EVJNDTPHBGLRXYISQAKZOMFU"	"XOSMFBNATHGKLZRJUYVPEDQI"	"SZEBLAVOHFRGJMUXPYQTINKD"	"SUQVMPRDXLEAHJIGKYNTFBZO"	"XIPUYGZFLVTRSJQDOBANMEKH"	"BQGVYDKZHSMFLEIJXNUPATRO"	3	17	FALSE
"main"	26	"BN12"	"nStreams"	0	"right"	2	225	"E"	0	10	"Q"	"False"	5	90	0	1	"AFBMILQKDVGUNJZHESXYRPOT"	"PUDAKYLIOQJXSETGNVBZFMHR"	"XVGLBTNFEUHZOAQSKPJYIRMD"	"BSARNEVTGQKZIDJUMLOYFXPH"	"OGQXIKBFHTEYNMJSZUDARLPV"	"FHTAIVZYJPQENROBXGSKDMUL"	"XOLUDPBQNATGEHMIFJYKRVSZ"	"NMUBSARGIHEFKZPLDXTQOJYV"	1	11	FALSE
"main"	28	"BN12"	"nStreams"	0	"right"	2	225	"U"	0	8	"O"	"False"	5	90	0	13	"GYVIXFTBNOQULDHMSPZKAREJ"	"YXHBFZAIQUGNOTEMKRSLVPDJ"	"GORVXYNIUFPMBTSDQAKJEZLH"	"GHDMXRUSNFZQIYJLAEPOBKTV"	"JXOHDRPANUSKFMZYEGIBTVLQ"	"VJPLDHFEOXGYZTQRKASNIUMB"	"UIVHEJMGXZYLRFPNOSTQABDK"	"SOXTKNMHLGIQBYEZDARPVJFU"	3	21	FALSE
"main"	30	"BN12"	"nStreams"	0	"right"	2	225	"F"	0	6	"G"	"False"	6	135	0	13	"EQLMBTIHGSOXDVJKPNZFAURY"	"HONPZIYUKAGXLQMTFJBRDVES"	"DAYTOPUFRVZLGHXNIQKMBJSE"	"PKEUYORJMQHILNXSGBDATVZF"	"MLDUVQFTOSRHYPBIAZKGJNEX"	"FVPSJYIDGLHREKQAZMUOTXBN"	"BXSNRIGEPZHYTUQVLKAFOMDJ"	"YDBQOZFPKSJMAXHNUITGLVRE"	3	19	FALSE
"main"	32	"BN12"	"nStreams"	0	"right"	2	135	"X"	0	9	"X"	"True"	5	-1.40334185971e-14	0	0	"OVKHZYGDJFIMQBNTSEAXLPUR"	"ZPMEOHGLUXSBDRNYFKTJAVQI"	"LYHAPFTDQRUNZEMIBXVSJOKG"	"EFNHVJODKUSXPLITBAYRGZQM"	"GHOAENUMPVLSTKQZRXDFJBYI"	"UKDRTMPGQXIZEOYFNHVSBALJ"	"KEQHPBZTJOALMUGRVSXINFDY"	"ZOQKNGAFVPYBHUJESLMRTIXD"	2	9	FALSE
"main"	35	"BN12"	"nStreams"	0	"right"	2	180	"R"	0	10	"R"	"True"	5	45	0	0	"UFZLMTROEVBGIAQNJSDYKPXH"	"NHFKDJMETAVBSRUXIYGPLOQZ"	"AHOXTZGBKJDSQURVEIPFLYMN"	"DZJHSEQNXGAIBPLOMKFYVTUR"	"RJHVXLBPKNGEAOMZSFQUYIDT"	"SPKIHOEYANRTQFZLVXBDJUGM"	"BQFDTEJVLUISZONAGXYKRPMH"	"VKTHIZDQPFERJAGMXUNOSBYL"	1	10	FALSE
"main"	36	"BN12"	"nStreams"	0	"right"	2	180	"X"	0	8	"H"	"False"	6	90	0	2	"RUQBYTFJMAGHPZIXNEKVODSL"	"FMQVPTOKRNLGUIXSABEZHJDY"	"VGXFLAKTYUIBSHOZJDPMNERQ"	"LRJEZYSDOGPQATKUMBHFXIVN"	"KSFINHDMTRUZYJQXVGPELBOA"	"ABKYLITPVRFXSMNOGJHDZUEQ"	"PLOEKIQZHGXVJRFABMNTDYUS"	"MOLIZHKUXAGYTPVDFBERSNJQ"	2	10	FALSE
"main"	37	"BN12"	"nStreams"	0	"right"	2	180	"Y"	0	9	"Y"	"True"	0	180	0	0	"PADVZLFUKYQEHXTNJBRMSOGI"	"VKHMGTJADOUQLINFYRXBSEPZ"	"BPIZVDHSMXLEOUYJAKFQNGTR"	"LOKTBFNIQYJERVGDHMXUZAPS"	"PHBSYROUQDKIXLEZVTNAGMJF"	"MPDJRVKQHYZNTBUFAOLSXEIG"	"ZPBRAJQHTDLKNGIMEUYOSXFV"	"BHTFGDZXNURVQIPKJSMYELOA"	2	9	FALSE
"main"	38	"BN12"	"nStreams"	0	"right"	2	0	"N"	0	7	"N"	"True"	3	135	0	0	"RDZQKATOHBXNGSMPUEVYLFJI"	"QKHEVIFJNZSGAYXLRDPOBTUM"	"MRNXGBUSOEYHTLIJZDPVAKFQ"	"PDKYIZONHMRUFEGTQLBVAJSX"	"KRFMBONTQPALUEXDIYSZHJGV"	"SRGLVNBPQUFTXIOKDEHZMAYJ"	"MZKJXPYLSVEDUGABFHTNRIQO"	"KNRZVBUJIPGQTYEMAFOHDLXS"	1	7	FALSE
"main"	40	"BN12"	"nStreams"	0	"right"	2	315	"M"	0	6	"Z"	"False"	3	90	0	1	"DORNJSEXZVQFKGTPMAULIBHY"	"KZLGSPHNOETYURMFVQDIXAJB"	"YJBEDOZNIMRAHTFPKXGLUQSV"	"VHAPEBZMSLIUNKTOJQDGRYFX"	"MPNASKGDOHQXJZYUBTVRIFEL"	"YIVKAQDBJFNXRGUSOPEHTLZM"	"PMGKEUBIVODQASLJXZHNTRYF"	"BTYHZAILOKUVSEGNQXDRPFJM"	3	7	FALSE
"main"	42	"BN12"	"nStreams"	0	"right"	2	135	"B"	0	7	"I"	"False"	4	-45	0	1	"YNQDZXUTAVEGJRSHPOMBILKF"	"LSYRZJEBPUFADTOKHGQVIXMN"	"LZIQNXPBFVDJYTESUGKAHORM"	"VSIEMJLZDAOQFYPUBXKNTRGH"	"EJXKLZVIBUNPHYSOFDMTRGQA"	"MQJBHKLAEGTPDSXIOZUVRNYF"	"INLRJAYHPTQUGXKDOBVZSMFE"	"LQZEGNMRTHOIJUVSXYKBFPAD"	1	8	FALSE
"main"	43	"BN12"	"nStreams"	0	"right"	2	225	"A"	0	7	"T"	"False"	0	-135	0	1	"PBGSIVNTAJOYKZLXUHMQDRFE"	"QUMTPRGZOKBALNXVIJFSEYDH"	"GMFZBDOYKNVAXHPJSRQETULI"	"ZVRAMFXSJIQEPYBGDTHKLNUO"	"INEXPZSVHLTDOUMBKFJGQRAY"	"PHMZBTSYQXORFKGJALIDNVUE"	"TFUPNSVGMOLBXEZYIAHQDJRK"	"FVOKJXHPUENIBTDQGZMALRYS"	1	8	FALSE
"main"	47	"BN12"	"nStreams"	0	"right"	2	90	"D"	0	10	"X"	"False"	4	-90	0	1	"SALUEJPROIBZFDXTYVNHQGKM"	"YNDBOUHXQKZVIAJPRGMEFLST"	"APXDUSNIGHKOVFJLMQREBTYZ"	"PYZVIJRAEQLHUXMBNGDOKFST"	"USNGFLIMEAXDHKYZTQOPRJVB"	"UZXRGYVOJLNAQKTDPHBIMESF"	"OFYBHDSLPGQETNUZVMJIXKAR"	"XBYFUTNHORDVKSLZAMPEGQIJ"	3	11	FALSE
"main"	49	"BN12"	"nStreams"	0	"right"	2	0	"E"	0	10	"E"	"True"	1	45	0	0	"APUEKOHSVJDRLZXYNBQFGTIM"	"DSJBFPNIGQERKMLHZYVUAXTO"	"JNGISKTMYHRDXQPBZUALFVEO"	"PTKQLHVJADOSNFMZBXGIUYER"	"UXETFYMDLKVZJHRIAGSNBOQP"	"XOKIHUQVTLRSAMFJENGYPBDZ"	"ZNKLQAURXYSPFDGIHTOMEBJV"	"UXEPTQYAKRLNDGMSIZBOHVJF"	3	10	FALSE
"main"	51	"BN12"	"nStreams"	0	"right"	2	180	"L"	0	7	"I"	"False"	3	-45	0	1	"AHPGSRFXEJLKIDYVBNZOQMUT"	"GEPDXLKRVTHBYAUQOMFIJNZS"	"VZHXLSTMFIBEAJNRUGDOYPQK"	"UBPEYTGILSRXONQDMKVAFZHJ"	"ZLDUSNGJOKHEBFAXQTMPRIYV"	"OTHBIFMUQDEAJNYPSXZGRLKV"	"SITGLHPORMVJDZYNKFEBUXQA"	"UMNKJEQLZDTIRYSPAHOFBVXG"	1	8	FALSE
"main"	52	"BN12"	"nStreams"	0	"right"	2	135	"P"	0	8	"D"	"False"	2	-135	0	14	"OJMGATPLIZYBKDNUXHEQFRVS"	"IUYSLJMEZORXBPDVFGNATKHQ"	"TAXMIEZFDQYLHKJBSVORGNPU"	"UDQXRFBLJASTNZKMPEHIVOGY"	"PILKAUJXZODTVYRMSNBQHEGF"	"EJZUIXNKYVBOFHPMRSQALTDG"	"IZPXMASKUVJONTFGQHYERDLB"	"JOXEBHSGUQFRMVIPZKLYTNAD"	2	22	FALSE
"main"	54	"BN12"	"nStreams"	0	"right"	2	225	"S"	0	9	"S"	"True"	2	-45	0	0	"FUYVDRQKJSPLAOEBNHZTXGMI"	"IAXQHLFKURVZMETPGOJSDYNB"	"KUPNAHXTVSZLGQRYIEODMJBF"	"THIFAEPKLVQYBUDOJMXSRZGN"	"FYZHMJXNSIKABETGVDLPOQUR"	"UNXBELZKVSPOQRAMHTJDGYIF"	"HARQGOPDIKVZJYMFTSELXUNB"	"FYGEIQVNHOBZATPMKURDLJSX"	2	9	FALSE
"main"	56	"BN12"	"nStreams"	0	"right"	2	315	"B"	0	7	"U"	"False"	7	-90	0	1	"AIDNTPMSJQEXOKVGBZFYLRHU"	"IODYPZJTRXHUFMLSKGVBENAQ"	"ZBGFHNRAMVKYQOSLPUDTJIXE"	"ZMVYFEHBANLQPIDRTJXOGKSU"	"OIAMTEXYVDSFZLPNHRGJBQUK"	"FBPOSAJVYRGNMXKILTEQZDHU"	"QDTERLXJOMUYBSAGPVIHFKZN"	"FVZIDJAUBHSELXYNPOKGQRMT"	1	8	FALSE
"main"	60	"BN12"	"nStreams"	0	"right"	2	270	"U"	0	8	"K"	"False"	2	-1.40334185971e-14	0	-4	"RBXEGLOVMDFJHUNZYKPQTIAS"	"TANIYXBKRLPEOZHGJVSDUMQF"	"AMDRULBJKIOVNZTSGHFQEYPX"	"ARBQVFXOHIGTUNEKPYLJSZMD"	"DQEFZULAVYTNPXKJSROGHBMI"	"VJQAORGMETIFSUKZPBHXYNDL"	"TKENQFYIVDMLRBHGSAPZXUJO"	"RYGEQSMVZPXJHBTDNFOALIUK"	2	4	FALSE
"main"	61	"BN12"	"nStreams"	0	"right"	2	90	"N"	0	8	"I"	"False"	2	180	0	1	"BTIXJPQSHVLNUZYARFGOKEMD"	"MXIHFPDTNGQYUJSAEKZVROBL"	"LQFBKOAPINUZSMHVDRJYXGET"	"MNXRYFQJKOSIZTAHEGUVBDPL"	"ZPDMOVAKLRXHNFTUGJQIBYSE"	"YRXPOGVEDLMQUAITFSJNZKBH"	"XZDGUSKEIVTBFHNYMQROAPLJ"	"NPTLVEJDHKZYMAQOURFBGXSI"	1	9	FALSE
"main"	63	"BN12"	"nStreams"	0	"right"	2	315	"E"	0	8	"X"	"False"	7	-90	0	1	"KZHAGUNTXYPJVMSILFOREBDQ"	"OQFRDNUBGVPISZLXEHKJMATY"	"UMDRTKALHGPZQOJYXNEIBVSF"	"TAHNOPSMYZXUGVIBEFJRQDKL"	"VPGZELUQTMHYDSFAIORJXKBN"	"IYUNSXJFTHQPDVRAOZMKGEBL"	"LMEVQJXSHTKYUBAONFDPGIZR"	"NFBGDSKZXEAHOQMVITJPLYRU"	1	9	FALSE
"main"	66	"BN12"	"nStreams"	0	"right"	2	180	"M"	0	6	"M"	"True"	1	-135	0	0	"UGRPHNYMKVLIODJSZXQTEFBA"	"ESUNYOMHAZDRKJXQPIGLFTVB"	"NXHDZYSIMJQPEVBLFUGTKOAR"	"IZMTPRVOXUJQAKGYNFLBHSDE"	"METIYUPAXLDVJZROHFSQGBNK"	"SRFJUELQZXNIAOTHVDMYBKGP"	"BQNVFZISOTGMKXLRPDUYEHAJ"	"UBJXTIPKEAFOMHGZRNYQLDSV"	2	6	FALSE
"main"	68	"BN12"	"nStreams"	0	"right"	2	270	"O"	0	7	"Q"	"False"	4	90	0	12	"IFBTPZODEHKSLQMUNAJGVXRY"	"SNADGQYTXVKUBMZPIHFREOJL"	"PQDTGASUHJNMIZLEXBRVFOKY"	"NUFIXEABQGYMPRLZKHTJVSOD"	"YAVJXIKQBGTSMNREFPZOHLDU"	"DMESKRILVUZTXNPAJOQFYBHG"	"PDBZYHVFLJOTANSIUXREMKQG"	"BJFKQVZPTRYHEMSAIGNUODXL"	1	19	FALSE
"main"	70	"BN12"	"nStreams"	0	"right"	2	45	"V"	0	10	"T"	"False"	4	-135	0	-1	"GBUHEZDIKFJMASYQRVTXLPON"	"KFEOVSRJQPGAIDLHXUTBYNMZ"	"FIQJAOYLTKRPGZBEVHMNUXSD"	"FOSRJDZYAVBELXIUHMQKTGNP"	"YXJGRINAKVTMHPBSDOLQUZFE"	"ZYIOABXRHPUQVJFNMSKGTEDL"	"EBOXFUJPMSLTZVRDQGIAHNKY"	"DLMKUXOESQZJYBPRFVAINHGT"	1	9	FALSE
"main"	72	"BN12"	"nStreams"	0	"right"	2	0	"U"	0	8	"Y"	"False"	1	45	0	-4	"BVDFIRJSXTHPQNZOALGKUMEY"	"RLHOUEQFYNTKSXGADVBPMJZI"	"YXBTAIFDUQJHNSPMGEVKROZL"	"ZOMJHLBXGKTSFVEUDPIRQNAY"	"AURDKYMOSINJZVQTEFXGPBLH"	"LHFXYQPESATNJMRVZUIDKBOG"	"LXSYZUMNFQTGBEHORJPDIKAV"	"DLXJKMGNQTBSUFEZPRYHVOAI"	1	4	FALSE
"main"	74	"BN12"	"nStreams"	0	"right"	2	270	"O"	0	10	"P"	"False"	3	45	0	11	"KYVTEDFOGNRHMAUBQXISLZPJ"	"BOYLQSTVAXRGPKEDZMNFUHJI"	"QKZGHUAILXJYRTVEODBMPNFS"	"LJZKXSDIHNPQVTEYFMAGROBU"	"EJMAVGBDTFNYXQKLPISHZUOR"	"LBRGQZXJUNKAFODHYTPEVIMS"	"XMDPVNRYEOAFHGZJTBUQLKIS"	"TDJNERLQBIGOUFHPZKMYAXVS"	2	21	FALSE
"main"	77	"BN12"	"nStreams"	0	"right"	2	0	"B"	0	6	"B"	"True"	2	90	0	0	"IEHORLBVZYDPMGUXFSNATJQK"	"NXFLGYOQEASJRPZTIDKHMBUV"	"DHOFPMBLKGSRUYNTVIAQXZEJ"	"XPUGFBNRQJZIVYASOMLKETDH"	"XUIPFGMKSLEHJNDBYAVZROQT"	"LNVGYHQZKMFTIUEDXPSBJOAR"	"JZIUDMAHGLESTFVBROXQKNPY"	"NGMEZLRKISDVPXYFTABUHQJO"	1	6	FALSE
"main"	78	"BN12"	"nStreams"	0	"right"	2	90	"A"	0	6	"A"	"True"	0	90	0	0	"XKPIGNATEVYZHBMJQROULFDS"	"NDVYHPGSZIEMQFARKJUBLTXO"	"EUKPLFNYVMZODHXQJRIBGATS"	"IKMSQDOEZTLYPBJNUXGFVHRA"	"VNEJLRMGHPDUBYZKQSOAXITF"	"XKDOPBISUTVEAQRMFYZNLHJG"	"TSEKAXVFZROYNMLBQHGDIPUJ"	"IBRGHJLTNXPSDYZKAUMEOQFV"	2	6	FALSE
"main"	80	"BN12"	"nStreams"	0	"right"	2	270	"B"	0	6	"B"	"True"	5	135	0	0	"XYHGANTJLSIOMUQKRDBPEFZV"	"KPIFUQVYEAXMSZOTHDJNLGRB"	"LVIGBREUFQJMHATDPSYNOKXZ"	"ZPXDVEBKULJHTANQIRYOGFMS"	"RFDZUGLNOPHMAXYQKJIETVSB"	"OKAQIDBPGHEZNFMJSTRVUYXL"	"LYMHAVZPRQETUBIFGOXNDKSJ"	"ALUROPJXSDVNTHEBQKIFZMYG"	2	6	FALSE
"main"	82	"BN12"	"nStreams"	0	"right"	2	270	"B"	0	7	"B"	"True"	7	-135	0	0	"KRPBEHXNSLUQZGMODJYVAFIT"	"BLQDYTXVPHZEIJNKMRGOSFUA"	"QXMVTKESYOABNGJLIRFUHZPD"	"FUBXKPMTDJNSYGRVQEOLIHZA"	"SHKFNZDEBVUYRMOGLXIQJPAT"	"DQHMYAGKFISBORUNJETXLZVP"	"ORMVYJDEQFIZBKPHLNTAGUSX"	"RHTJFDXBLUEGYPVKMINZOASQ"	1	7	FALSE
"main"	83	"BN12"	"nStreams"	0	"right"	2	135	"R"	0	7	"V"	"False"	2	-135	0	1	"BNUXSKZJQEPYHTFVIGDRLMAO"	"PRDOXSGEUJHMZYLNTKQFAVIB"	"EMXLHZBVRIKYSNTFGJQAPUDO"	"OJPGYTZIAUBDRFXEMHQVSKLN"	"MHUPKGTLQSIRYFDJZOBEANXV"	"ZGITSPKVMJFUNYRHBXDOEQLA"	"IHNXPURZDYFLKEAVTSBMJQOG"	"NOYKGLHTSDQVRAPMXZEIJUFB"	2	8	FALSE
"main"	84	"BN12"	"nStreams"	0	"right"	2	90	"S"	0	10	"O"	"False"	5	-45	0	1	"LZXMSGEFYPUIQBOJATKNHVDR"	"ZABXIMGRKFPVDTUJHSYEOLQN"	"SZFQIYNAUXMPEKHTBGRJVDOL"	"ZOTLKQXHUYJIRSAPVMEDNBGF"	"SMEZPBHRGFUJAQXOKVIYDTNL"	"AHKXZLEYTJOSIRVMBPQFGNDU"	"OKXNLSTGUBJAMIEFDRHVZPQY"	"OUGINTXBJKVQAHDPFZRMEYLS"	2	11	FALSE
"main"	85	"BN12"	"nStreams"	0	"right"	2	315	"M"	0	7	"N"	"False"	3	90	0	11	"XOFAHYDZQLMTURNIBJGVKPSE"	"AEPJGFMTSODVLUKXBQIYNZRH"	"JDBKHAYPRSVMUEQINLZFXTOG"	"VDISOLHNRPEBQFUXAZMJTYGK"	"RZLQBSPXOGJMVHKIAYNDTEUF"	"DOZLPFABKNUSXYQHEIGMVJTR"	"IPMKQANZBGLTXEFRDOHVJYUS"	"SPUNEGFAZTIOQHYJVMXLBKDR"	3	18	FALSE
"main"	86	"BN12"	"nStreams"	0	"right"	2	180	"E"	0	6	"V"	"False"	6	90	0	1	"GBQMSYPXEFJUOLVHDKINTRAZ"	"BUZRXFDSPIYQELJVGHMAKOTN"	"AYUKGRHTOIDNSFXVMPJBZQLE"	"AYFZXTGNVIOHREDSMUQBPJLK"	"JKBSAQRVEUPLMTNHGXOFDIZY"	"QXHEONRATFBJLYVUGIDKSMZP"	"HYKLRDVEFSMONATXGQZPIBJU"	"IVXZHOUBDPTYEGLKNQRJFASM"	1	7	FALSE
"main"	90	"BN12"	"nStreams"	0	"right"	2	135	"O"	0	6	"O"	"True"	5	-1.40334185971e-14	0	0	"VENTQLYGDSIUPJHOAXZMBFKR"	"NFZQJIRTSOVEDUXYALPHBGMK"	"OMZBVRXHDYQSGUFAJKTIPLNE"	"IHKJOEBNXRYLSDFQVATMGUZP"	"RXFBEDMNIAJGSZVOPHUYQLKT"	"AVXLZGOQYSFETHUPRMBNIKJD"	"FIQOVAZKMSRGUYJLEXHDBTPN"	"MFNLVHOKQZXDUSGJYRAEPTIB"	3	6	FALSE
"main"	97	"BN12"	"nStreams"	0	"right"	2	45	"F"	0	10	"Y"	"False"	0	45	0	8	"TPQXSOJIRLYBHDMKEGFZVANU"	"SMYHXZTAVJGUOEBLQRPNFDIK"	"EZOYGRMXSVFDUHNQKTILJBPA"	"OKIQGSNADFZEHTJMRVBPUXLY"	"OTSNGRMULBEYAIKXQFPHVDJZ"	"YMEPXVDSJBIQTKGZUFLNAHRO"	"PTSBUJQVRGOYALDNHIKZXFEM"	"BASQKHEZNGPJIMTLORVDFUYX"	1	18	FALSE
"main"	99	"BN12"	"nStreams"	0	"right"	2	135	"V"	0	9	"U"	"False"	4	-45	0	-3	"VOYUIHJGNABPKFRTSEZDXMLQ"	"FNGASMVQORHKDPXILJTZBUEY"	"XIKJTGUNROZEFQALMYPVSBDH"	"PFEHMKNJUOGSXQIZLARBYTDV"	"LODHAZVJGUXBRIPYMFNETQSK"	"DPAJVZLTRKEUYOHSQMBNXFIG"	"HFDMKSYQNVOPRZXGULIJATEB"	"EBHATMPFGSRZVQKIDJYONLXU"	1	6	FALSE
"main"	100	"BN12"	"nStreams"	0	"right"	2	180	"J"	0	9	"X"	"False"	5	45	0	1	"TEGOPKXJYSMFUZHRLBIDQVNA"	"RMEKDXPYZOVNQFTIUJAGLHSB"	"DNIABXSVFZYKQRMUPTGJLHEO"	"LVEHSPYXBTMGDOKAZUNQRIJF"	"IQTDNPBOKHLVEGUYJSMARXFZ"	"EMINQYVRTXJZGLPOSBUFADKH"	"YULETRJINMZDFGKAVHBQSOPX"	"UFNDTAZQBOIMKEJGXYHSLRPV"	2	10	FALSE
"main"	102	"BN12"	"nStreams"	0	"right"	2	45	"E"	0	6	"B"	"False"	0	45	0	1	"YGZDPOBENXVTUJILHMAFSKRQ"	"TINLRMDFHKEXBAUQJGZYPSOV"	"HLQDIPUBOZYRGXTFVKNMSAJE"	"ASVYNRZLOKQFGPUJTEIDBXHM"	"RUIJMFHNPGLVXAKBSTODZEQY"	"IVBYRTJMNSKUZXPHAQEFDOLG"	"AOVPEXDMIUSLGYZKHFBRNJQT"	"UGKZJBENOIMADTFVPHRLSQYX"	1	7	FALSE
