"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"nPreCueStreams"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"angleOfWhichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	21	"RL11"	"nStreams"	0	"right"	2	90	"I"	0	7	"I"	"True"	1	135	0	0	"VOZPFTMXRGQHYSJLNEIAKUBD"	"TUOZVMJIFDXNGEBAPQLHYSRK"	"LBNUMPQFRKOJXTGZYDEVIHSA"	"KVSALRFDTMXPEJGHBONUQIYZ"	"UQTZYODXSIGMPNEHJLBFKRAV"	"BUTPIZLHJEKFOXMDNQYSGVRA"	"VMEYKLQBTZOXJGPNFAIDHRSU"	"JBAFZSXRDQKYPLUOMINGHTVE"	2	7	FALSE
"main"	22	"RL11"	"nStreams"	0	"right"	2	180	"I"	0	9	"L"	"False"	1	-135	0	1	"DNUORTEPILSJHVBZQYAXMGFK"	"HFKBMTSAYLIGPNODXUJVZQRE"	"LOJIEXBYNGVFMAKPHRDZQSUT"	"BLKMYHOJQRVGXPZSANIUDFTE"	"OYUNLFPKTZMRXGVIJABHQSED"	"NQJDZFHEBXPULIMSYKTVGORA"	"HVJABENRFPXDYZSMKQTUGLIO"	"PLUTSVQFHJGEAORKYNDMXIZB"	1	10	FALSE
"main"	25	"RL11"	"nStreams"	0	"right"	2	180	"Y"	0	8	"R"	"False"	2	-90	0	-1	"BVALXYHTZEMUSFOQPNDGKRJI"	"LDUEMTQHSNGIFKRVZOJAXPBY"	"VBFTHAOYRXNISGEKMLQUDJPZ"	"NEHUMLYBPJFZRXVOTASKQDIG"	"HYTSFJGMUZLNDRKBOVQIXEPA"	"ISBYAUGPTJENMLFQOXKHDZRV"	"YLJQNRTFHMOBDZAVIKSUGPEX"	"UQZKBFXYMEILGADTOPJVHSRN"	1	7	FALSE
"main"	28	"RL11"	"nStreams"	0	"right"	2	135	"S"	0	10	"S"	"True"	5	-1.40334185971e-14	0	0	"LJDUSKMRYTIBVFNQXGHZOEAP"	"JRQPHTILAYOUMFNKBGDVSXZE"	"UQIKAHZJNYFOTDXMRGVSPBLE"	"BZJMTLVNDUFQGAHESYXOKRPI"	"MVXGIZLSYFEAOHKQJPNDBRTU"	"BIPVYUEXQKSGRFOJDLTZMNAH"	"PTFHNZJRMKIEQBDOYGASUVXL"	"JZOXMVKGYFINDRSLATQPHBUE"	1	10	FALSE
"main"	29	"RL11"	"nStreams"	0	"right"	2	135	"R"	0	9	"S"	"False"	3	-90	0	-1	"RDUSJNHQVXOEPLGATIKFBZMY"	"RXASUOQIDZHLGMETFVNYBKPJ"	"NRAJSOFGDYBQKZELPXHIVUMT"	"LTKFDIYXRSNPMZGQOUEAHBJV"	"ZLNJOTREQSAGDBKIXUFPVYMH"	"MQIOGHADEYXTZPJBFUNRKSLV"	"XYDNGJLUQVRSKEMBFZOAITHP"	"HUDOFXBNJQZSPRGYALMTVEIK"	2	8	FALSE
"main"	30	"RL11"	"nStreams"	0	"right"	2	225	"O"	0	6	"H"	"False"	0	-135	0	-4	"XMOPAYHQETFIJGBDLNSRZKVU"	"RPTMNKDFOHQVAUSBLGIJZXYE"	"MKFLNGRTJYXSIUHAVOBZEQPD"	"QSKIVHGXYMFOUBDARZENPTLJ"	"YJADFMREGLKUPTQOSZVIXHBN"	"IFHQOMKUVLDBPNXRESTYAGJZ"	"RHBUYLDFTZAJIVMGXPOENSKQ"	"BSPOJRALKDYVUTQHXEINMZFG"	1	2	FALSE
"main"	33	"RL11"	"nStreams"	0	"right"	2	180	"R"	0	6	"Z"	"False"	3	-45	0	1	"TQBXONEDGRSZUAFMLHPVIJKY"	"OATNJSZEUXQLIBPGKDRFHYMV"	"YONMTGXKFHUEAVIZBQLDPRJS"	"HYDIUGZRALKJETFMXBNSVQOP"	"NVMYLRQUTSDFPJBXHOZKEAGI"	"TALUDYBEOXGNFSKIRQVHMPZJ"	"JKIDTZGEVNBQMHUPRLYAFOSX"	"BUDRKEXSYVQGFHPLONAIJMTZ"	1	7	FALSE
"main"	34	"RL11"	"nStreams"	0	"right"	2	135	"G"	0	6	"E"	"False"	0	135	0	14	"ITAOQREXDMJLHZPYKVSFGNUB"	"XIVMBNZQRTUJAHKGLYSFEPDO"	"MTEZAVFSNIUHQPJOKYBDRGLX"	"BXIJKVQYRAUFTHLPNOESMGDZ"	"NIFUQKHMEZSORAVGYLPJTBXD"	"FMAQTLPDOXRNJBUGZYIEVKSH"	"BQYUGERSNVOLAPMKTZHFJDIX"	"LVFSDQYJOUIHXPKMTBZGNAER"	0	20	FALSE
"main"	35	"RL11"	"nStreams"	0	"right"	2	45	"A"	0	10	"A"	"True"	2	135	0	0	"LEZRVYUIBDHXTMAFGOPSNKJQ"	"KOHMLVPFSUZRAJGYTQDIENBX"	"HGYJVFSQELARZUDTIBKMNPOX"	"UASJXPHYOLEBNKITQVZGFRMD"	"UMNGTFJDAZBQLXKVPOHSIRYE"	"OJKBQNGIPMSTEHUFVADRXYZL"	"ETAZDQNBFSOGUMLJKPHVRYIX"	"ZMJIHBYTRPEQAVSFULNOKDXG"	1	10	FALSE
"main"	36	"RL11"	"nStreams"	0	"right"	2	0	"F"	0	8	"V"	"False"	6	-90	0	1	"VMNPUEAFYRIBQXJZSOTGLDKH"	"YLKZDPHUQMNBAITFVEXOJSGR"	"JNIDSVRYFPKXMGZLBEOATUHQ"	"QYEGMFRHUNIKBZLOAVTJXSDP"	"YZAQDXPLSJGTVOEBUKMHFRNI"	"XBTZPEQHKOFLUGRVNMYDIAJS"	"TNJEGSBHVFKXUYMAQDZOPRLI"	"XZUSKHLBAMJGROIVEFQTPDYN"	0	9	FALSE
"main"	37	"RL11"	"nStreams"	0	"right"	2	225	"A"	0	10	"Z"	"False"	2	-45	0	1	"MROVHPIQZSLEADBFNJTUKXYG"	"FUSHVPIZDOTKNYLJRBGAQXEM"	"BKXNGRVIHDZAFOSQJYLMTEPU"	"LHGNIXPOSKJZRVFTQDAEYBMU"	"XSIJRFMNOLEQGVUZPYBHAKDT"	"KDMELIPQRJBNOSXGYVFTHUZA"	"ZMHKXGVRIEDYJBFTLNPUSAQO"	"IJFTEDXUYGZBHMPQRASOKVNL"	1	11	FALSE
"main"	39	"RL11"	"nStreams"	0	"right"	2	90	"P"	0	9	"L"	"False"	3	-135	0	-9	"XKYGHVUNSDBQMPOLAJZETFRI"	"MIQULGSEHRFAKBNYTOVXJZPD"	"FVHTNXSIYUMRKOELDJPQBGZA"	"PMXBFDKRYLOTUHJIQANSGEVZ"	"GTINDQXFUVHPJBZOKMAYRLES"	"HQMTEDNXBUKJGRZLFYVOSAPI"	"JIFDHZYBUVORKEAGLPNSQXMT"	"OFVUTMHYNAQDKZBILEJGSRPX"	2	0	FALSE
"main"	42	"RL11"	"nStreams"	0	"right"	2	270	"S"	0	8	"A"	"False"	2	-1.40334185971e-14	0	3	"MHJDGQEBFVYRXOTIPUZSLNKA"	"DRPFMJYITBQKSAZUVHOGELXN"	"EDQFOIVKAYUSJGBHNZXLTRPM"	"XPIVYNBRDEFHTZJQGMLUKSAO"	"UJNGZMBIEKYPSQTOLFAXVRHD"	"POHZFVTGDLKEUMBIJSAYQNRX"	"BAENLIYKMXZURQPODHJFGTVS"	"JOEAKVSPNDBRTLHZMFUYGXIQ"	1	11	FALSE
"main"	46	"RL11"	"nStreams"	0	"right"	2	270	"B"	0	10	"G"	"False"	6	180	0	11	"IUOXKYVTLQDHESFPRNBGMAJZ"	"SXUKDQZTAVPRBIGHMEYOLNJF"	"LKRGHYOBIDVMZPXSJUQNETAF"	"PYSMXRNKJUBOTGAEHLVDQIFZ"	"MUNZQGFDLAHSIPEVKXTOYBRJ"	"LFOJXHNQPVBTDKIYZMURSAGE"	"XHKFSYZVRJGPMILNOQDATBEU"	"HLJRBGFQTSUODAVIYNPEKZXM"	2	21	FALSE
"main"	47	"RL11"	"nStreams"	0	"right"	2	315	"U"	0	9	"G"	"False"	7	-90	0	1	"OPQAUFHKDJBNVLRMTYGISZXE"	"RPGVIYSNQOBTJFLXKHAMEZUD"	"EISUFQNVKJXDGZBPHYMTLAOR"	"NEXYLZKPUHTARBMSIQOFJVDG"	"UJXLPNMOSVHZAGIKTEDRBYQF"	"VBLINEGYMXOUHDJSRQPAKFTZ"	"OAVBTQZSGKLEMHIRFDPNUJYX"	"DNZRXLIBYGUSHPTVJKAEQFOM"	1	10	FALSE
"main"	52	"RL11"	"nStreams"	0	"right"	2	315	"U"	0	7	"Y"	"False"	6	-135	0	2	"YJHEANKPDUISTFRMOGZBQVLX"	"QAVZTEUPMJHXSFGINDKRYLBO"	"MHTOPEQABSKFNXIYZUDJRGLV"	"TLNBDMKFIQVEJYRPXUZOASGH"	"KLUQIZBRAFXTJSHEVYDOMNPG"	"EXLFSBNUJTKPIMZDHVRGAYQO"	"TIKJVMFYZUABORDHXQNSPLGE"	"XNMGLDKRBOIFEVQTPHAUSYZJ"	1	9	FALSE
"main"	53	"RL11"	"nStreams"	0	"right"	2	270	"H"	0	6	"H"	"True"	2	-1.40334185971e-14	0	0	"MXESRGQJDAZTLFBKVOPIYUNH"	"BIMASTXHDEKLQOGVYZUPNFJR"	"OXFRKBHUYJAGSPDLMNQTEIZV"	"KSYNPDHAGFBZIJUVOTRQLMEX"	"OLQVRHTFXBMSEPYGAUKDINJZ"	"ZYPEBILHNMGKFTUVQDXORSAJ"	"QXNJOEPABRSVUDTFIGZYKLHM"	"ZGHMPLRANTIUXYVDFJEQKSOB"	1	6	FALSE
"main"	54	"RL11"	"nStreams"	0	"right"	2	0	"I"	0	10	"V"	"False"	3	135	0	12	"PTBDILXMOHYGKRZFSUJQNEAV"	"XOGNFBEMVDRSUQPYKITJAZHL"	"MNVLXBFQDZTUOSJKYHIPEGRA"	"BRUMEXNLZHVTSYJOFGPQAKID"	"PBHGLREUXSTYKDZJMNAQOFVI"	"LHASVITGNBROUZKFYJMEQDXP"	"BDNXLRAVEZGIFPKQHYOMTJSU"	"OXLVGEHQPNYDBJURFTMAIZSK"	1	22	FALSE
"main"	55	"RL11"	"nStreams"	0	"right"	2	270	"U"	0	7	"E"	"False"	4	90	0	1	"XHIZUOQBRVTYFKELJGSNDMAP"	"YGVMEDIUKLBXJPORNFSTQAHZ"	"TKRZPVXEGUNMFIAQLHDBJYSO"	"LDBZYGKTVJOSUXPEMHFNQIRA"	"MFGSRYKEUPDVJBLTHQANZXIO"	"EKDVBQNUFLORTPZYXMSAGJHI"	"NFYRZKPDSLJXBAHMUQVOTGIE"	"KFBRLJDZGTIVSPQNUEAMYHXO"	1	8	FALSE
"main"	58	"RL11"	"nStreams"	0	"right"	2	315	"S"	0	6	"S"	"True"	7	-90	0	0	"LJDTYAKIUNGHBPVEZFXMSORQ"	"BHQAEYVPLKIJGFXRNZMUTODS"	"BUJZNEGOFTIYAHPXQRLKDVSM"	"YZPAHORXSMNJEQTBDVKUIFGL"	"XRBFUHDVYGPNAIZOLSEMTQKJ"	"BJDTGXMAUZFLSNYPIRHKQEVO"	"ZPKAMQGYNJHROVDLIXUETBFS"	"IQOLVUSPBKAZYDEHTNXJMRGF"	2	6	FALSE
"main"	59	"RL11"	"nStreams"	0	"right"	2	90	"M"	0	6	"M"	"True"	2	180	0	0	"USMDRTKVLNQYAGXEFHOIPJBZ"	"HBMGDTIPUNSLOZXEQVARKYJF"	"OZAYDJMKHFGNUVBREISLXPQT"	"BSHXLOUNVTIGZMYADFEKRQJP"	"JEQALXFTBVDOYPGUKISZNMHR"	"ISBMXEUOQLZKGHRJNATPYDVF"	"HTNQUMGEKSRXPBFVJALIDYOZ"	"RVQIDLNOYJSTAFMHXZUGBEPK"	2	6	FALSE
"main"	66	"RL11"	"nStreams"	0	"right"	2	45	"E"	0	8	"M"	"False"	7	-1.40334185971e-14	0	-5	"SPFNYOREIGTLXJAVBZDHMKQU"	"MTJKAHYNUSVGXRPEFIOQDZBL"	"JGDRLZOHUSAFIMQPEKBVNYTX"	"MSEYAIXBUDFPNGJTLKQHZROV"	"TGQVKUANJEPLSHZMBYFIXRDO"	"EOZHLKQBFMJTIVXASPDUGNRY"	"PBYLQDSAHVGKZXNMRJTUOEFI"	"KJSENQOZMGRPTALDUYVFBIHX"	3	3	FALSE
"main"	68	"RL11"	"nStreams"	0	"right"	2	0	"E"	0	9	"M"	"False"	0	0	0	13	"ZOGLKBVRUMFYHIQXTANJSPED"	"YVBAOMREXZQDGSNFUHIPLJTK"	"REXFDUIBGZNSOHKJQPVTYMLA"	"HKYXTALBPZVSEOQRIMDJGFUN"	"EDVPNIHTGAYOXMZKLUQJRFSB"	"PRHEJLTSGZXDBOKFMNIUAVQY"	"HPXNFOLYEBVUMRSJZADITQGK"	"GQETYLHNBXJOUZAVSKRFMIDP"	0	22	FALSE
"main"	70	"RL11"	"nStreams"	0	"right"	2	45	"U"	0	6	"U"	"True"	7	-1.40334185971e-14	0	0	"BZFSTUMRXYQJDKEIOGNAVLHP"	"AGPEOUSDHKXJZTFVNQRBMIYL"	"EAHJDILYKMRPZFNQBTXVOGUS"	"LAVFSZMXBPJUHDENIGOKYTRQ"	"SALIKPMJFBXTHYVZODQNURGE"	"MOGDLSYAUBZJKHEQXTIPFRVN"	"OMLSYJTADBFERQGHIZPNXVUK"	"TFMOXGUDAPBVZLRYQHKJEINS"	1	6	FALSE
"main"	76	"RL11"	"nStreams"	0	"right"	2	45	"G"	0	9	"G"	"True"	4	-135	0	0	"HLYBFKDXUQVJGOEPNRTSMAIZ"	"AYUOVKLRMEFXQJNIBSPGTHDZ"	"QGKYOJRDSHAFILPMZEUNBXVT"	"SKQRBXDYGATNZEIJVLFUHPOM"	"JNOTPDFIQGVABLHSXRZMYKEU"	"GAYSKETLXZROBJUNFIMPHDQV"	"SDNGRQYPXVJMOFHLZKABUITE"	"IMVFGUTSZBQAYHNKEXLRDJOP"	2	9	FALSE
"main"	79	"RL11"	"nStreams"	0	"right"	2	225	"T"	0	9	"I"	"False"	5	90	0	6	"NJSUXALRVKPHBQEZOIGDMTFY"	"ONPXUBDIGEFVTKHYJARSLQMZ"	"EFPQGDXJMZYIURHSNLVKOABT"	"RHUPZJKXDVLSENQAIFMGYOTB"	"BSEKTRPOQYUMNAIDFZJXLGHV"	"PQNFDYAJBILRZGVTXSOEUKHM"	"JUMYHEBVROAGLKDSZTQXPFIN"	"ZPATMEKNQDHVOSIBXYLJGUFR"	3	15	FALSE
"main"	81	"RL11"	"nStreams"	0	"right"	2	270	"H"	0	10	"H"	"True"	1	-45	0	0	"LDKYXPORQMHTZJSNGFVBIAEU"	"KNPRJLXQODHGIUAFMTBEYZSV"	"ZPITJSHVNKYUOXLQDAMGFEBR"	"VBJSDZYIPOHRENGUQAMFXKTL"	"FPRTKYQNDMSXJGIVLBUEHZOA"	"QTPJAGEIVMYNDRKLSZOHXBUF"	"HRFTVSMJIDPZKGOAXBQENULY"	"JSQUHTDYNXFRKEVPGLOMBIZA"	2	10	FALSE
"main"	82	"RL11"	"nStreams"	0	"right"	2	0	"R"	0	8	"Q"	"False"	1	45	0	1	"HQJFOTGMDVKLERAZPXSYNIBU"	"GLTSFJBMQRENYAKXPHDUVIOZ"	"TOAMDGBILQNJKUFPEYZSXRVH"	"HNYEOAGFLRZBMQJDVSUTXIPK"	"VMZNQLRSPJGEFUXOTABKYHID"	"FBIHDUZGRKMYEAOXSTJLNQPV"	"SNBKHIVELOQJXYRZTMUGPADF"	"NZHAJXPDTVISGFREYUOLBKMQ"	0	9	FALSE
"main"	83	"RL11"	"nStreams"	0	"right"	2	270	"X"	0	7	"X"	"True"	1	-45	0	0	"GZARSQXUENTYVBOIFKHDJMLP"	"YIVQJZTXBGRPFEDOKLMUAHNS"	"RAUOXGKYBPNTEHZJSLIFMDQV"	"EVQXYHZJPTMIBRDLFKOGUASN"	"SMDUQNRPBVLAIFGHOYJETXZK"	"KPLDEBGVJSIZHQXTUFMNAYOR"	"QREYUXNKJDIVSAMHBFTPOZLG"	"AYHMNXDTIULVRFSGBKQZJPEO"	2	7	FALSE
"main"	84	"RL11"	"nStreams"	0	"right"	2	270	"E"	0	8	"Q"	"False"	3	45	0	1	"IDFTHAUKJPBQSZNGXLEOMRVY"	"IQMODAVLTJRNUPSFEKXBYGZH"	"GZHILJETVOYAXRDNKSQBPUMF"	"DVFXNMZOQEBRLIHPJTKYUGSA"	"XLKNEZROQBAGSHDPJUIFMYVT"	"UKZEFBQIJLYOXSVNDPGRTAHM"	"JVBEYPLKZSGNTOUFQARXIMHD"	"DVZINLTRQMPOHXUJSYEAKFBG"	0	9	FALSE
"main"	86	"RL11"	"nStreams"	0	"right"	2	0	"O"	0	9	"N"	"False"	2	90	0	1	"QYUPOHGMLRAVEFJSZBTNIDXK"	"PGUBDKVEHOZNLYFSRMXAIQJT"	"FHKERUIJTNOVYPDBSZXMQGAL"	"REMABGQLOHDVYUNZTKJPFISX"	"BDKIMEYVPJAQNZRGOTXLUHFS"	"KOLVNGEYIUZJXRSAHDFMPQBT"	"BANXDEJIRHZLSFPQKOYGUMVT"	"LAZHUBIYPXTOGKNJESQRDFMV"	0	10	FALSE
"main"	89	"RL11"	"nStreams"	0	"right"	2	90	"K"	0	9	"X"	"False"	1	135	0	-1	"SXUQTLPGZINBARMFYDEKOJVH"	"JOIBUVGPKXNAQMYLRTDFSHZE"	"SZJLMTRGEAXNQUVDBYPHKIOF"	"NVPGAQUYJRLHSBKZXFOTEIMD"	"JEVDLQOHNBYRSKAFXUZIMTGP"	"LZYSFDQTBKOIUHANVJPXGERM"	"JYQRXGNAZEFTDHBKLSVIMPOU"	"QMKARSZOXDEPVFITGLJBNYHU"	2	8	FALSE
"main"	90	"RL11"	"nStreams"	0	"right"	2	315	"X"	0	8	"X"	"True"	0	-45	0	0	"KUMVDNOEXYARJSBGZQHPFITL"	"JQNMBKOPGTYLZAFDRXEHVISU"	"LEXKJQHDNOYASFZTPBMVIGRU"	"DNSOAGVUFXZJHEYQKIBLRTPM"	"TSJMXKYZLPGUBQIDNRAVEFHO"	"DFXRJBTGAKZPSVHQIOUEYLNM"	"KIJDEHBOUVGTYFZXMNSPQALR"	"BGKNOYTMXDJFQZIVPSLHRAEU"	1	8	FALSE
"main"	93	"RL11"	"nStreams"	0	"right"	2	90	"M"	0	8	"A"	"False"	5	-45	0	1	"NUHYDTKVXAELRGOMJQFZPIBS"	"ZUAGTPONJBXEQFMVIYSKLHRD"	"QIABJTYUGEONZPKFRXSVLDHM"	"OVQUJNYFZDMITAREPLGXHBKS"	"VZEKBFLTYQIJMUXPNDGSAOHR"	"QXNLETBYAMOKHFSUJIGPZVRD"	"ALRBHSOQXMDVGZPIEYTUJKNF"	"NLIJTHVBXUAZQSFDGREPKYMO"	1	9	FALSE
"main"	94	"RL11"	"nStreams"	0	"right"	2	315	"P"	0	10	"N"	"False"	3	90	0	3	"DHPQLZTVBSGFAOIYNUJEXMRK"	"UKTFVXPJLRQHNAISMZDYGEOB"	"QDKYPINTHVXLBRAOGSEFJUZM"	"SXIVQHEGFANOKPTJRDLMUBZY"	"PNFIZTEBDYLSRHQUAGMVJOKX"	"TEOFXZDIPGQKNLHYJUVMRSBA"	"IJXKPFAQGBSNVDMOLEHTYUZR"	"ZMNXPUQKIHFLDYVSOTJRBGEA"	2	13	FALSE
"main"	96	"RL11"	"nStreams"	0	"right"	2	180	"G"	0	8	"T"	"False"	2	-90	0	1	"MQJAHUIRFZPGKYELDTSBVONX"	"KPZQGMRUFXNSBETOAYVLHIJD"	"JKMOPNRQTGSBAZLEYFVXUDIH"	"OYRUIGSJKVQZBMPXHFTDAELN"	"SJQBINLFAEZUXVYKGHTPRMOD"	"ZSUALRIGEMBNDQKFPHVJTXYO"	"OUHDSPJFIKQNEVGZMBTRAYLX"	"ZXDVAGYBPSEOMKQFNRJTIUHL"	0	9	FALSE
"main"	97	"RL11"	"nStreams"	0	"right"	2	225	"H"	0	10	"H"	"True"	2	-45	0	0	"QOBELJGPZYNKIRAMTVDSXHUF"	"IPMEYVLFUDTQZXNABSOKJHGR"	"LEAXYUOPKRHQJMGIFSBZTVND"	"OZYPVUELMKIABGRSDJTHFQXN"	"RFJPMXATEBVYOGDQSNZUKILH"	"VFPXJTLMEUOSYRKDZBIHGQAN"	"IOTXBDZLUVYJRQESMHAGKFNP"	"KLGFPRMIQJVABXDZEYSTHNOU"	3	10	FALSE
"main"	98	"RL11"	"nStreams"	0	"right"	2	135	"I"	0	8	"I"	"True"	0	135	0	0	"DFSOLKNQIHYZUMPEVXBAJGRT"	"YQEMOUSVHJFDKAGTRPZLNBXI"	"GYFXMKUERSJOHZPLTDVNIAQB"	"RKQAVPMDFOITNUZBEGYHXJSL"	"MNHVSPUYOATQLRZEFJIBXDKG"	"JEUMBXKLPSVRFAGHIOTQYDZN"	"KRYMULHOPDSBFVXAIZEGNQJT"	"ETFGQIYVAMSBDLUJRKPHOXZN"	1	8	FALSE
"main"	99	"RL11"	"nStreams"	0	"right"	2	135	"M"	0	7	"N"	"False"	3	-90	0	-1	"PXQDVKLJOSUZYBAMFNEGTIRH"	"HSPFXTGIAKYNLQJDZERBUOVM"	"SNUTDXALFOIYVQMREZHBGKJP"	"QFEORIMNSKZVXHABDJGYPTUL"	"HVPANSDMIQULZFBJYERKGTXO"	"BPYRITJGDQMELNKAUVOFZXSH"	"QZRUTPOBXMLEJFVDNIYASKHG"	"PXUNYISOMBTAGDFRQJEKVZHL"	2	6	FALSE
