"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	22	"LS2 "	" oneCued "	0	" right "	8	90	"S "	2	7	"I "	0	3	0	1	"HVRPFLKEITXNJBMSGQZOAUDY"	"RQVAGHPUSJXNDBIEFYOZMLKT"	"ZRPXGOHEVMDTUJKQSABINYLF"	"BAQHKZFISGUJXOLETPMYDRNV"	"IFTPDKBYGORMLUVEJAHQSZNX"	"JXQUMKPVROEBDLNAHFSTGIYZ"	"TDPVJYUHEBLOQFARKXMZSGIN"	"QJZXPLFUYOMNRTKBDIESGHAV"	0	8	FALSE
"main"	24	"LS2 "	" oneCued "	0	" right "	8	45	"L "	2	10	"I "	0	2	0	1	"BAZGYDKFJRTPXLQSHMOUNVIE"	"RJQZUBYFSGPADVKLIOHETNXM"	"EQZYJNPOVGILXFADMTHSURKB"	"GZSHLMXVDUNEAPIJRTFKQBYO"	"ITMNBHGOPALQEVYUZKSFDXRJ"	"STVALZFRUKQDPMJOHNGYBIXE"	"NXMVLRAJPUGYSTIFZODEQKHB"	"REVJFBYDHGTLXNOZMPASKQIU"	0	11	FALSE
"main"	33	"LS2 "	" oneCued "	0	" right "	8	270	"O "	2	9	"A "	0	1	0	2	"UETZQPRKSMHYLJOGAIVBNXDF"	"JIRSVPXKFAZOGQUBMDNYTLHE"	"NLJIATQRDUKBMSVOGHPZFYEX"	"STUEIOAVGKRQYXHJFPZBDLMN"	"GMYQNBVRFATZEDOKLIHUPJSX"	"BQDOATNYIGLMVXRUPHEFSKZJ"	"AQFNGEVBZSPRKOUJHDYLITMX"	"AXOIUDPYQLJNRSFBTKVGEHMZ"	0	11	FALSE
"main"	42	"LS2 "	" oneCued "	0	" right "	8	315	"X "	2	9	"J "	0	0	0	1	"PRTVNFOBIJXZQGKEDUMHLSYA"	"UOQIPVKHBYXSENFRJMTALGZD"	"AHSJZUBVEXTYLGIDMNROPFKQ"	"TYESFANXMULRZQHOJDKBVPGI"	"TUFBEAVJDGRQYPZKOMXILNSH"	"DXGBSUERMOFKVQLZHYNATPIJ"	"YNXTZRKVMPHUDEBASQFJILOG"	"ITPGFERZJMQHUVNSBKDALOXY"	0	10	FALSE
"main"	48	"LS2 "	" oneCued "	0	" right "	8	270	"K "	2	7	"E "	0	6	0	1	"YASXIOUPHRGDVKZMTFQLNEJB"	"JKXVOAHESTLGFNYZRDPQBUMI"	"PHOYGBJTAFXNDIEZQLUVKMRS"	"HOXRYLMZEISPBVTFUKGQJNDA"	"AMDNJPIQTSOUXKLVYFZHREBG"	"FIHEYLBSKAXZQOMRVGTNDPUJ"	"YRFIMSTEKODLQAXJZUPGNHVB"	"ATQGEOJMVPFKNSBZRHDXYIUL"	0	8	FALSE
"main"	50	"LS2 "	" oneCued "	0	" right "	8	315	"R "	2	8	"M "	0	0	0	1	"XJYIAHEVMRFGPLUQBTZSODKN"	"UFDGNRSVIMLAXYOJBEKHZTQP"	"NYJRXVEHTOADMPUSBLKQIGZF"	"POHBQDNMSLYTRGJUAFVEIXKZ"	"HAFQBTGJLISUZXYNRKVOEDMP"	"RGZQLSTEYDVMXFUNHBJAOPKI"	"BYZOJMDQGXKVUTFALHRNESPI"	"HMSDQUIXKNYEGTRAJFLZPBVO"	0	9	FALSE
"main"	65	"LS2 "	" oneCued "	0	" right "	8	270	"E "	2	10	"S "	0	2	0	1	"NIARLYGMOKVPDFZEHQBUJXTS"	"SJKBNOLIEFMGAVHPUXTZDYQR"	"JNIDFGZOLTSEMXARKUHYQPBV"	"MFDTANXIURQVLYKZJBGSHPEO"	"DJZTFXMBUYSQHKAIOLEVGRPN"	"QSHGOBYATNEJKVMDFRXLIZUP"	"QDNZFEPHYIKAJXVMTBGLRUSO"	"QUHAIJPDNGFEROXBYSTVZMKL"	0	11	FALSE
"main"	83	"LS2 "	" oneCued "	0	" right "	8	180	"R "	2	6	"D "	0	3	0	1	"ASYLOPJXURKMZVFQDTNIGHBE"	"TYRVIMHNDLJUXFOKEASPZGBQ"	"JZXTFARGSQEBKDIHLPNVUYMO"	"LUQKTODRESIYBMJXAGPNZHVF"	"MHPEDSBFQXIUAZNYOLGRTJKV"	"LZSXAPTBKVEQFGJDYMHNUIRO"	"ZTQIGOYMPRBLXFAJKEUHSVND"	"NZSHJTDAQUFPGOYIRMBXELVK"	0	7	FALSE
"main"	85	"LS2 "	" oneCued "	0	" right "	8	135	"I "	2	6	"S "	0	6	0	1	"SAXZGNLTPHVBRIOKDQUFJMEY"	"IVMFXDEUYSLTGQPBHARKJZNO"	"HSYRFDIKPLOENJATZMUBQVGX"	"TVPNAXIRJDGKMLOQZUHBEYFS"	"AKVIZRSLYBQOTMUNHJXEGDFP"	"IFHEYRXZVMNSKTDJBGPOLUAQ"	"JVAYRGSIUEFNKXPTBOZHMQDL"	"EZLNITSGXQHDPFBRKVUYMAOJ"	0	7	FALSE
"main"	86	"LS2 "	" oneCued "	0	" right "	8	0	"P "	2	6	"I "	0	5	0	2	"MTBEAPFOJDLIRYSXNUQVZGKH"	"BOSPVMHRIAYDNJKGFZLEXUQT"	"MLFAGNDBVSUKEZRIQPHYXOJT"	"DQNSJEGKUMBIXAHTOZYRVLFP"	"XNYAOERJPQTGSIZLFDHMKUVB"	"TOSXKZIUPFEBQJVLRHANYGMD"	"GKPDJLEFMIROBXTAVYZSUNQH"	"JBLNMEGUFYIDOASXPVZRHTKQ"	0	8	FALSE
