"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	94	"IK4 "	" oneCued "	0	" right "	8	135	"A "	2	9	"B "	0	6	0	1	"SKDEBYJOZLUNRVGAMTFQPIHX"	"TOYPJBXHMAVNLQUSKRZIFDEG"	"DVKJZXNLYFGTBAORHPMEQIUS"	"TQUFVNJSKYBDMXRZPOGAIHEL"	"VHJRLPYZXBDOEMFAISUKNTQG"	"ULXEGTQVBOZFSHAIDYNJKPMR"	"VUISGRQXNBAHMTZODLJKPYEF"	"FNBVUMOIQDHJYKGSZELPARTX"	0	10	FALSE
"main"	106	"IK4 "	" oneCued "	0	" right "	8	270	"A "	2	10	"U "	0	2	0	1	"HZQNSRUBGKLAIPMFXVYOJEDT"	"KAOJSDPULHGXTRMQVYZFNIBE"	"TFKRVHJZQLUAOGBNSMPIYDXE"	"LOGSDQKXPAEJMBNVHFIUZRTY"	"STIBNREADPQOXYHFJMVKGLZU"	"LQNAMGTJKHYFBVIDRXOPZUES"	"JKOLZPQHNABISMTVEXUGRYFD"	"JLNZVEXFYUBRSAGIKDOMTPQH"	0	11	FALSE
"main"	108	"IK4 "	" oneCued "	0	" right "	8	315	"D "	2	7	"G "	0	4	0	1	"XVLURTPBSAJMIZEQYHDGFONK"	"IEFVTULDORNZYAGKQSMHJBPX"	"DUHJLNMFAOZXVKRTPSEBIYQG"	"GLDBRKSAXIHYZJNOPUEVFMQT"	"XAKPLHTGDNRZYFEOVMIJSUBQ"	"HZLXOIRYTMKJDGFVBAQEPSUN"	"NLIURMEQAPHVZGTBXSJKFODY"	"AILSZNRXEKUBFDOJQYTGPMHV"	0	8	FALSE
"main"	109	"IK4 "	" oneCued "	0	" right "	8	135	"P "	2	6	"P "	1	3	0	0	"VHUYLMKZTGFBOEPXNRQDASIJ"	"ZGELYMQPBFAOKDNSITHJXRUV"	"QKREBDJXAIMYNPSTUVOHZLGF"	"XNDMSJPOFUKTLRYIAVGQZHEB"	"ESYKNGJHIQMLBUOPVDAXZTRF"	"ESOQGURNPKZIJYXVDBTAHMFL"	"QEIZBLMOXGHPFYVJARDSUNKT"	"DKVLIOMZXJUSHENTRAFQBYPG"	0	6	FALSE
"main"	123	"IK4 "	" oneCued "	0	" right "	8	90	"E "	2	9	"B "	0	0	0	1	"LDYXVQGSMBEIOFZAUHRTNKJP"	"EAZNXFKGPUJLBODIQTYRVSMH"	"TBIVNRUJGEDMOQSHAFYXLPKZ"	"SPMGNDYJQOLKTVBEAURIHZFX"	"PNJOUKZBGIRYTFSMQADVXHEL"	"RZQLXMYIDPTKHAGSVFNBUEOJ"	"KHMQXRZBTYILSGAUPVFDOENJ"	"KSETYJHIZRVBUXPLQGMAFNOD"	0	10	FALSE
"main"	124	"IK4 "	" oneCued "	0	" right "	8	0	"D "	2	7	"Y "	0	3	0	1	"FOXSELKRJVIPYUATHNZGBMDQ"	"AJYOIVMPTERQSBFLUXGDKHZN"	"FZXYHDKNLAUROPBVQSMJEIGT"	"LKSFBZQYDTPAIGREHMXNVUJO"	"ZFTSJVUKEDGBARNLXPMQOYIH"	"XPNHMTGIVDKRQYBLEUSAFJOZ"	"UBDVAPJHYXLREGSZNFMOKTIQ"	"JTAMZQXNLFSYGPKUHEOBRVDI"	0	8	FALSE
"main"	131	"IK4 "	" oneCued "	0	" right "	8	315	"A "	2	6	"G "	0	7	0	2	"NPETIXHOZRJQUGBLSKFDVYMA"	"TZLBJIOUVMGKFEDQYAPHXSNR"	"FNPUIGSMOXBATQHZLKYJEDRV"	"UIQDSJYNMFEZGXBPOAHLTVKR"	"ETZGJKUBXNAMRVYOPFQSDIHL"	"HKXLQFIYVADOZBRNTPSGJUME"	"NQYGKBLDXHSIAJROVFMPEZTU"	"NPXQUEGTAOFLYDKHRJSBIMZV"	0	8	FALSE
"main"	142	"IK4 "	" oneCued "	0	" right "	8	135	"U "	2	8	"Q "	0	4	0	1	"ZFUJPALORVBMXNIDYSHKTQGE"	"IBZJXLGFDOVSRAMUPENTQKYH"	"PMVHSBIDKUQOTGFXZALJRYEN"	"PZSTNXKBUJHVREIDAQOFGLYM"	"EPSGMZABQUTLOJDXRVHYFIKN"	"GZMARBYFXVNSKLPUTOHIEQJD"	"UQYGIBNLHFVSRMXKTAEJZPOD"	"LSITDBYXJQMAKOENPUZVHGRF"	0	9	FALSE
"main"	143	"IK4 "	" oneCued "	0	" right "	8	45	"L "	2	7	"V "	0	4	0	1	"VGDZMFXAOTSYQUEJRIBKHNPL"	"JNTDPAYQIVHFULZBGMSXOREK"	"YFNIMKSHGBJLDRVZQEAUPTOX"	"FPVNXEQKTLMDIZYHGBSUARJO"	"BHRMXYOVLEIKSFGTUDQPNZJA"	"KOQTVRNASFUJYZXELDPGMBIH"	"PJRZYFHTMGSUOKBIALVNDQEX"	"KNHMYIARTSUPBGFXZVLJDQEO"	0	8	FALSE
"main"	161	"IK4 "	" oneCued "	0	" right "	8	45	"D "	2	10	"F "	0	1	0	1	"ZRVFXBSPGODEYILKNUQMJAHT"	"TGORVHNQKEFDJIPAXZSMUBLY"	"YEAPBRVDLSNJKFIXZGTQMHOU"	"HBLFIADNRUEZVXMPYTSGKJQO"	"OIMVYKGUHQXNSAEPJRDFZBLT"	"JSMPZETDKBXNFAQVHLIGROYU"	"KTRBUHMYAIEGSOQDLPFXZJVN"	"EDBXSJANHMKGZOYQFLRIPTVU"	0	11	FALSE
"main"	164	"IK4 "	" oneCued "	0	" right "	8	315	"V "	2	10	"J "	0	7	0	1	"FQHPBXOKYLMJTEVZANRSUGDI"	"BMYROQLZSIPHNGJEDFAXKTUV"	"PAEYIFDVBONUMQJTHLSZGRKX"	"LSDRQJTABMIYPZXHKGOVEUNF"	"BSIOLYRZNPVTDUGFAMQEHKXJ"	"TMYQIJKEGDUNPXBLAHOZSRVF"	"XNLQRDEKMSVOAZTIPJBGYHFU"	"XPITAMKFGUJVODBHYQELNRZS"	0	11	FALSE
"main"	3	"IK42 "	" oneCued "	0	" right "	8	0	"R "	2	7	"D "	0	4	0	1	"YDHTIEVQZKRBNOJXMSALPFUG"	"QHTIEYSBDPZNKMFVOGRLJXUA"	"LBQNFSXRIYGHDVJPOUETZAKM"	"TNMOXZGSQYBKRAEHFDPJULVI"	"TGZJLOHDRNEIYBSUFPAQMKVX"	"SDURLKTJXPQFZAGIEHMVBONY"	"PBSLYDQNVFOGKJRZTEXAIUMH"	"JHFENZAVXDLURYBMISTGOPQK"	0	8	FALSE
"main"	20	"IK42 "	" oneCued "	0	" right "	8	315	"P "	2	10	"P "	1	6	0	0	"SHTLQIPAFURGJXDBZEMYNOVK"	"SMNYPJTZFUBEKAQVOHILXDGR"	"INKDELQZUHJTYXAPRBOVGMSF"	"VNAZFRHLUKEYGMBSTJPIQDXO"	"YTXFNLVSJDHMQOBPERIKUAGZ"	"EGUZHQXINRBYVMJTADOKPSFL"	"ODBZXIGEYKPFQSRNJVLAHUMT"	"FKIJTGASDQEVZPRMUHBYNOLX"	0	10	FALSE
"main"	21	"IK42 "	" oneCued "	0	" right "	8	0	"P "	2	7	"Q "	0	6	0	2	"OMKFVTEZLBSUYPRXQIAHJDNG"	"IDBSERULOYTJAVFKPGZNQMHX"	"BPYXUVAKMLISDNGEHRJQFOTZ"	"FLKEBOPSIJRUDZTAHQXYVGNM"	"DHELGABYMSITOVFKXPUNRJQZ"	"VBXIRJUFOYKSMZLPQDETNAGH"	"IVXUROBQLPNJDHKGSTFZYAEM"	"KMGPTEXFSIUQYVHDOBRJZLNA"	0	9	FALSE
"main"	22	"IK42 "	" oneCued "	0	" right "	8	225	"O "	2	8	"L "	0	3	0	2	"LTZEPMUBKAFSNOJVQRDXYIGH"	"ZRSJYNKMUVTDHEGLFQXOBIPA"	"VLSZFUHIXJQPBONGTYRDAEMK"	"SVDFZEXJLHOTQKMYRGAUNBIP"	"BOZXVSQNPRDGMIJYTKLEHUFA"	"SNHTUJMLBVFPKAXEQRDIYGOZ"	"SFBQYJERHNXKPGUVMDOLZTAI"	"GUFONLXKIQPDTZYAVHRMSEJB"	0	10	FALSE
"main"	28	"IK42 "	" oneCued "	0	" right "	8	0	"G "	2	9	"V "	0	5	0	-9	"XITOLMBNFGAUJERYKDHVPSQZ"	"ZIUJGLTYMPBRSNXKEAQFVDHO"	"NVUFILTGHDJKMXSOQBEZPRYA"	"ZQYOLPVIRFTASXMEKUDNJGHB"	"TMZQUPBJSKNIYHDXOFLRGVEA"	"GQIZXDPBHVOERLMJYAUSFKNT"	"RHAKJXFIMPLDZTGVSOBUNQEY"	"KQHPTSOGXUFDZBVEMRYNIAJL"	0	0	FALSE
"main"	33	"IK42 "	" oneCued "	0	" right "	8	135	"D "	2	9	"J "	0	5	0	1	"DKFLONSGITPEUARBQJMXVZHY"	"DUGHIAQVYKRFPOBTZEJMLSXN"	"JIRYQPUOTFXHVMSNKBGLZAED"	"QTJLNMKYIRDHGEBXSAFUPVOZ"	"XLHKNUGATORJYIQSEVMDPZFB"	"XHBRTAPEZJDMKOUVLYSINGQF"	"ULTGBRHOZIDKSYAMFJQXPENV"	"IZVTNYBOGJSPKQEUAMFHLDRX"	0	10	FALSE
"main"	34	"IK42 "	" oneCued "	0	" right "	8	315	"K "	2	9	"L "	0	4	0	1	"FNYKUBXPZLDVTOEJMQSAGIRH"	"QKXAZNPYODIHJTBSMVGFELUR"	"GUQVBYDJFTPNAMKLEHSZOIRX"	"GRNYLJZIXQHOAFVTEPKUDBMS"	"EDXYSQJGNLKZUVHPBAMFOTRI"	"BVDFZLQNHAKOXPMEYISJUTGR"	"PMANXUFHYDZTOQVGEIBJSRLK"	"BXMVPRHSJOFNIYZLEQKADUGT"	0	10	FALSE
"main"	40	"IK42 "	" oneCued "	0	" right "	8	0	"M "	2	8	"J "	0	5	0	1	"JZTXUBMFIKALHDNVYESQGOPR"	"DZEYBORMXHUAJPQLISKGFVTN"	"AZVKPMTQNFUHOJSYXIDLRBEG"	"QSTLIVRZJPKEHBFNMOYDUGAX"	"AGPKJIDFBTHENUVXQYRZLSMO"	"BZGUXRHAJMDLEQSKNTPFYVIO"	"PFTULYGOMHZRESJDVBQNXAKI"	"LDRJUTINMVZKSBAEYOPQHFGX"	0	9	FALSE
"main"	52	"IK42 "	" oneCued "	0	" right "	8	315	"A "	2	8	"T "	0	6	0	1	"DHPLGNYTJXQROUIKEZFVBASM"	"ALGJVIEXQNZPMTHRDSBFKYOU"	"DONBEXJYAGFLQMSURZKITPHV"	"OLRDMPINQSKJEYUHABFGXVTZ"	"GDXNLRHSKBJTQFVEPIOYMUAZ"	"EYKAOBVNMTHQPJRIDGLUZFXS"	"IPFDGQZKTAJLENSURYVHBMOX"	"AJPBZQHSRVKMDEYUTFNOXLIG"	0	9	FALSE
"main"	53	"IK42 "	" oneCued "	0	" right "	8	135	"A "	2	10	"X "	0	6	0	1	"AGDJKYEUSNZTHPQFMLXRVIBO"	"DFLSEOQZAKJVYBHPNTURIXMG"	"JIAVNGDHZBYQEMKPXRLSTUOF"	"FUVBTGNZROSXPAIMQEDYKHLJ"	"LXSGDYIQOBNKMVAJUFPEHZRT"	"TFZBUKDHOJLRXVYISENGMQAP"	"JUVDTLGQIPXASFNZHBMKREYO"	"YRJTMBOPQNGSEHDZAFKXVLUI"	0	11	FALSE
"main"	65	"IK42 "	" oneCued "	0	" right "	8	225	"M "	2	9	"A "	0	1	0	1	"QTGJZAVDYNILRMOSEPHFKXBU"	"GKDXTZSIUAMBLONVEYFPJHRQ"	"ODRKGULQZYMPSNIABEXJFHVT"	"FZKTMNGOHYRXJQLBVAPISUED"	"VQJRTGYLSZPNUIHAXKEMOFBD"	"NMVYGIRTEKZQULBAJHFODXPS"	"YDXFLMUOJATHSBZVRQKNPGIE"	"BLKSVNJEDIORHFQZTAUPXMYG"	0	10	FALSE
"main"	108	"IK42 "	" oneCued "	0	" right "	8	0	"P "	2	8	"A "	0	7	0	1	"VATKGLOZMSYUQIPRHNFEDBJX"	"DZMRUYQHNXBOLGPFTAKEVJSI"	"OTJNUPEVABLKSRZHXMGIYQFD"	"TFDRQAOPHLIKZXYSJNBEGMVU"	"UHDPJGQOZVIARKBLENXYFMST"	"HNVSFTJBEAPGDYUQXKZRILOM"	"PVXDZEQKYABOUFSHTRILJGNM"	"HTMIKGNDAPYVQBXUZRFJOESL"	0	9	FALSE
"main"	109	"IK42 "	" oneCued "	0	" right "	8	90	"A "	2	9	"B "	0	5	0	1	"EKUMZBTLAJSHNGVRDQFOPIYX"	"JENVKSTXLYFUQGPDIOAMZHBR"	"OBHSYTRQNELJGMAZIVKFXDUP"	"BSUMYXNRJVGZATHIQOPLEFDK"	"QAFLEDUVYZTOIRKSBGHNMPXJ"	"QOHDMNLYJBAGZXPRKSFIVTUE"	"SVZYHGRQBEIOLJFTPMDNUAKX"	"XOJINBDGRHMLUTSAFVZYQEKP"	0	10	FALSE
"main"	127	"IK42 "	" oneCued "	0	" right "	8	45	"M "	2	10	"X "	0	2	0	2	"KFAOSJNTMXGHZUPRVYLDIEBQ"	"LDKBMHJGTOYREPVSZAXINFUQ"	"ZTDONSULIGXJMVAHRYEFPBQK"	"ITFYZBAXSQUDJLEPGNORHMKV"	"RKPAJZSYQGLONDFIVHXBMTUE"	"BSMUEIYVRLPGKNTDOZJAXFQH"	"TJPMRSFAUHZEXBIVQNGLDKOY"	"LANJFEZYKISPDMHBXRUVOGQT"	0	12	FALSE
"main"	137	"IK42 "	" oneCued "	0	" right "	8	270	"S "	2	9	"A "	0	2	0	1	"YQLPKNGEDUFBRZATXIMVOHSJ"	"RTUXPOESJLBYKQHMVNGDZAIF"	"DYGOIRZHJASPNLQUTKVMEFXB"	"EKVZNPYGMIFBQLRTJODAHSUX"	"LAQHDXPKYUNZVSOFERIMTGJB"	"NPRHKUDSGVQFMAIBZOXTYELJ"	"AHKIRMPDGBSOFVYQLJXUTNEZ"	"MQDKIFRPNBXSLGATEYVJHOZU"	0	10	FALSE
