"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	25	"AN14 "	" oneCued "	0	" right "	8	90	"E "	2	10	"U "	0	2	0	1	"KMOIQDGVFJTYNLXSEUPZAHRB"	"TSNRUQKHEFMBGZYPIVALOJXD"	"TNQDZOMHSYUEIBGLRXAKJPVF"	"TDPUQYGRLKOZBINEVJAXHSMF"	"APULROTMGZSFINEXQYJHBVKD"	"POBDNZYFTMVIUQEJKGARSXLH"	"AYNXUVLQRZOHBDFKTMGSEIPJ"	"RYJGOXZMFNTVSEADPBKLUQHI"	0	11	FALSE
"main"	28	"AN14 "	" oneCued "	0	" right "	8	45	"A "	2	9	"U "	0	6	0	1	"MBSULTFZKQYOIHVEAGNXDPRJ"	"ERYKQANJDLVIUBGTSHXZFPMO"	"STHGIJZRFLBMOYENPQVUXDKA"	"XEBHATVNPLRQDIZSKGFJUMOY"	"XQKVOLMENUGJIZPSDFHRATBY"	"VNZFXIPLATEGUQRDKHMBYSJO"	"JYDHPXKSMUAIRVOGLBQTENFZ"	"XHNIFQYEDVTJZBORALUMPSKG"	0	10	FALSE
"main"	50	"AN14 "	" oneCued "	0	" right "	8	135	"I "	2	9	"P "	0	7	0	2	"SYXFQPDNJUOBMEIVHTRLKAZG"	"DNGYZBISRAMJHLFUKXQPTEVO"	"IMYHREKJZVNXUSOGFTPDQABL"	"KDTMGAHVSERNIOPZBXUFYQJL"	"FRDKJHYUIQGMTPEZLSAXBOVN"	"JPOFTEBNLXHMAQURIDSVZYKG"	"ETBQZAPRIKFVDSONJUXLHYMG"	"VYXBQRHJKPLITNEDFSUOGAMZ"	0	11	FALSE
"main"	51	"AN14 "	" oneCued "	0	" right "	8	315	"P "	2	8	"L "	0	7	0	2	"KGNMOESDUPIVHYXQFTBARJZL"	"ZVAUERIOYKJBNHMGPQDSTXLF"	"MAQVNRJYFSKEGBZOPXIDTHUL"	"ZLRUEXBAKYIPJDQSNMFOTHGV"	"QEZBKHPLUJVGMOARINDXFTYS"	"YVXKEBGLNOIAPMJQHUSZDTFR"	"NOMKZUBTPIYVDFQLJSXEGHAR"	"ZJOMHEAULYPDRKTGSNVFIXQB"	0	10	FALSE
"main"	67	"AN14 "	" oneCued "	0	" right "	8	270	"S "	2	9	"Q "	0	1	0	2	"TEHKYGSFONXLZMPQVIDBRJAU"	"LMEYAUNDFQTSKOVHBIPGRZXJ"	"QUYJODVHBMXPKLGSTRZNFIEA"	"YSGEFZOMRIHVALUDJBQKTXPN"	"JRFABEUPZSXDQVHKNYOLTGMI"	"JGQSDPBOLAKFNTIUMYZXERVH"	"DELHITVKNFMAQYUGORBSJZPX"	"SDZNQXAEBMLOIJHFGYVPTRKU"	0	11	FALSE
"main"	69	"AN14 "	" oneCued "	0	" right "	8	180	"V "	2	9	"D "	0	6	0	1	"EUYFSNATMZQLDVXKGIPHROJB"	"ZFYVMEKLXRBNQUGDJHPOTAIS"	"ZXOLRUAIDGVKTEJHFYSNQBPM"	"RPZOIAVGHXQMLKUFEYBJTSND"	"YDQBRVZTAEIXPHFSGOUJNMLK"	"SDOHNRAZMTQYKUIEFBXPJLVG"	"STKPIYGHZDVEQROLBMXANJFU"	"YLFZVUADJGHIXQOKPRNTSEMB"	0	10	FALSE
"main"	78	"AN14 "	" oneCued "	0	" right "	8	225	"A "	2	8	"E "	0	7	0	2	"OTUFRQYLIXGEAJNZSHDMPVKB"	"KHFDSXVOAQNIJURGTYBEPMZL"	"OKAYUIZGPDEHTJXNRMBLSVFQ"	"TRXUEQZLIJPSDYBGKOHAFMVN"	"MBFIZUGRDTHLPNSKAVEQJOXY"	"QGFELKIHTOAUZPYRXMVNDSBJ"	"DYNVAIGMUQOHKSRFXEPLZTBJ"	"JDBNZMQKEXAYHFOLISRVGPTU"	0	10	FALSE
"main"	88	"AN14 "	" oneCued "	0	" right "	8	315	"O "	2	10	"O "	1	3	0	0	"MBZKHPGVEIAYSXLQDTJOFRUN"	"GUPLBIRJDSQXFHKAVONTMYEZ"	"NFXMJSIGYBHQZVLOPETUDKAR"	"NKAGHDBUEJOQTVMLRPFSZXYI"	"GXAVBZERNLDOPFYISMUTKHQJ"	"KDOZIQYURXEGSMPAVHNBFLJT"	"HYUAFXTSZOQIRMELBPGDKVNJ"	"DREQIOYPFSHBKNVMATGUZLXJ"	0	10	FALSE
"main"	92	"AN14 "	" oneCued "	0	" right "	8	315	"A "	2	8	"A "	1	7	0	0	"ZNOLYMXGEFUIQKHBRATVJSPD"	"PKQVJLOMFISHUBYETRAXGZDN"	"NGSTJMRHDBOVLAEQPKXUYFIZ"	"RKBZNGDSJQOMFYTIPEUVXLAH"	"EKIVFBYNXLHTJZDAMROPQSUG"	"ESZKNQPOXLDAMUIGBJYHFVRT"	"KJXLIAVRBUPNGQMDZYSHEOFT"	"BNSZUOFDAMGXQTRILPHKYEJV"	0	8	FALSE
"main"	98	"AN14 "	" oneCued "	0	" right "	8	270	"P "	2	10	"F "	0	2	0	1	"NIBDHGKLAZPJQTMXYVURESFO"	"SYNKMDUERJXAVGPHFBITQZLO"	"RLUGDIVNTOFPEQKZBMAXYJHS"	"KAGHBTNORXQDPUZYSEJLFMIV"	"OGDTJXBRUIHZESPFYVKAQNLM"	"DIQBJXMAVYONTFLEGKPRSHZU"	"SNOQAUPKMJTGZRLBFDYVEXIH"	"DNEQLJIMFOXTKVBYGHPRUZAS"	0	11	FALSE
