"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"eccentricity"
"main"	46	"CharlieBouma"	2	2	"Bouma"	"E"	0	6	"S"	"False"	60	60	0	0	0	7	"NKXRZUSVMJBQAELDIYHGFPTO"	"SFXZEDIKUGJOQAVTHNLPMYBR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	13	11.5
"main"	47	"CharlieBouma"	2	2	"Bouma"	"S"	0	8	"F"	"False"	0	180	0	1	1	4	"KOXLQPBZMHRESDYUATNVIFGJ"	"KGQBZARTFOUYSMPHXENJVILD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	12	11.5
"main"	51	"CharlieBouma"	2	2	"Bouma"	"S"	0	6	"P"	"False"	120	300	0	1	1	1	"UEAHXQSPIVDBLNRGTFYMKJOZ"	"VIXKNJPSMTUAZLQBGOFDYEHR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	7	11.5
"main"	54	"CharlieBouma"	2	2	"Bouma"	"S"	0	8	"H"	"False"	0	0	0	0	0	9	"JQRMPYVAHLZEFBDKXSNOITUG"	"JLXMTFQYDSPINRVEGHKZUOAB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	17	11.5
"main"	56	"CharlieBouma"	2	2	"Bouma"	"E"	0	9	"U"	"False"	60	240	0	1	1	-1	"QJHFEBPIYOTDUANLMVRSXGKZ"	"YRMKHIGPEULJVTBOXDFNSQAZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	8	11.5
"main"	57	"CharlieBouma"	2	2	"Bouma"	"G"	0	6	"A"	"False"	0	180	0	1	1	-2	"HFZUJPMESVBRLQKNTIGYXADO"	"VPLJGEAQFTDBIHRYKXOUSNMZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	4	11.5
"main"	61	"CharlieBouma"	2	2	"Bouma"	"I"	0	7	"L"	"False"	0	180	0	1	1	15	"JAVLHTEIZUYFKNPSMQXDBROG"	"BXJZVOTLRNASGMPFYQDHUEIK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	22	11.5
"main"	63	"CharlieBouma"	2	2	"Bouma"	"E"	0	8	"K"	"False"	120	300	0	1	1	-8	"PUVTZFBOHNQKLAIRMESYJGXD"	"EMNZPIQFKLSAYHJOGTXDBURV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	0	11.5
"main"	66	"CharlieBouma"	2	2	"Bouma"	"J"	0	10	"V"	"False"	0	0	0	0	0	8	"QESYHRTOAXVUMNBPZDJGKFLI"	"JGUASHBVZNIRYMXOEPLFDKTQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	18	11.5
"main"	68	"CharlieBouma"	2	2	"Bouma"	"Y"	0	6	"A"	"False"	60	240	0	1	1	8	"QFXHOBDVPZRJAESTLYGMIKUN"	"RBIZSDAVTUKGQEYHJFXLMPON"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	14	11.5
"main"	72	"CharlieBouma"	2	2	"Bouma"	"M"	0	7	"X"	"False"	60	60	0	0	0	12	"QOGVSEUXHBTNJKAZDRYMPFLI"	"FUOINSYDRGVAHMZPQLEBKJXT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	19	11.5
"main"	74	"CharlieBouma"	2	2	"Bouma"	"A"	0	6	"A"	"True"	0	0	0	0	0	0	"ZTOIYHALJQUXKERMPBVFNGSD"	"YKZGPROXNHDABVMQLTSFUEJI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6	11.5
"main"	80	"CharlieBouma"	2	2	"Bouma"	"T"	0	9	"Z"	"False"	0	180	0	1	1	1	"ETFOVDIPLQXJUAYNRHBZSGMK"	"NGRLYOEJFZTPBISUAHDQKVMX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	10	11.5
"main"	81	"CharlieBouma"	2	2	"Bouma"	"P"	0	10	"D"	"False"	60	60	0	0	0	-1	"VASZOKMHLPDGXRYIQUNTBEJF"	"LYQGEODITMZJNBXFHUKVAPSR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	9	11.5
"main"	86	"CharlieBouma"	2	2	"Bouma"	"D"	0	7	"S"	"False"	0	0	0	0	0	-1	"LEJTIXDSMZGHPRBNOKAFQYUV"	"AHDQFXZLNVUTGBPOISMYKRJE"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	6	11.5
"main"	87	"CharlieBouma"	2	2	"Bouma"	"J"	0	9	"O"	"False"	60	60	0	0	0	12	"XSKYMEVRIOFUGBZHDTNAQJPL"	"JBMKPOXDSLGZQUEARFYHTVIN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	21	11.5
"main"	89	"CharlieBouma"	2	2	"Bouma"	"P"	0	10	"H"	"False"	60	240	0	1	1	4	"NVLBEDJPFOSHGQUMAZXTIYRK"	"ETAIDFBGYLHOSRPJZVXNKUMQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	14	11.5
"main"	92	"CharlieBouma"	2	2	"Bouma"	"L"	0	7	"H"	"False"	120	120	0	0	0	1	"ETNJROMHLDSFIVUAQGZXYKBP"	"PYSGNVLJDMAUTQRHOKXFZIBE"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	8	11.5
"main"	94	"CharlieBouma"	2	2	"Bouma"	"R"	0	9	"M"	"False"	0	180	0	1	1	-3	"DQJFXUMISNEKTHYZGROBALPV"	"LJDVAIRBYMOSQHENTKZPGXFU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	6	11.5
"main"	98	"CharlieBouma"	2	2	"Bouma"	"U"	0	10	"J"	"False"	60	60	0	0	0	-2	"KPYSNQXHULJMBTAFGIOZVDER"	"GOXDFQESPYVBINLMAURJTHKZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	8	11.5
"main"	99	"CharlieBouma"	2	2	"Bouma"	"M"	0	7	"M"	"True"	60	60	0	0	0	0	"ZAKDHVBMXUTPQSLOJNEYRFGI"	"YMGVLJFEOIXQSKAZTRDUHBNP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	7	11.5
"main"	100	"CharlieBouma"	2	2	"Bouma"	"M"	0	10	"M"	"True"	0	180	0	1	1	0	"SRJNQMYXBVGUTHLAFKEPIOZD"	"QTFPRYZBIVMLOESXAGNUJKDH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	10	11.5
"main"	105	"CharlieBouma"	2	2	"Bouma"	"A"	0	10	"Y"	"False"	120	300	0	1	1	-1	"UZFVMBESXLNRYHAJKDGOTIQP"	"LXPSNRFBDAYOUKMTJQVGIEHZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	9	11.5
"main"	106	"CharlieBouma"	2	2	"Bouma"	"U"	0	8	"T"	"False"	60	60	0	0	0	1	"YREQJDPFTUNSLOXHVIZAMGBK"	"VRJAPGDYXTOMISFZNBLUKQEH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	9	11.5
"main"	107	"CharlieBouma"	2	2	"Bouma"	"P"	0	10	"Y"	"False"	60	240	0	1	1	-1	"TMARJUYXHNDKPGVFELZSOBQI"	"AVNTJSKLXPYEGOMFBRIDHZUQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	9	11.5
"main"	108	"CharlieBouma"	2	2	"Bouma"	"S"	0	7	"Q"	"False"	120	300	0	1	1	-2	"NXAMGYQEFZVTSIRDPUHOLKBJ"	"FALBZSPQTEOXVDNIGRMJUHYK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	5	11.5
"main"	111	"CharlieBouma"	2	2	"Bouma"	"F"	0	7	"F"	"True"	60	240	0	1	1	0	"QDEYUMGHNTXKFPLRZABVJISO"	"JONGXDVFBIQSAKRLZHUETYMP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	7	11.5
"main"	116	"CharlieBouma"	2	2	"Bouma"	"P"	0	6	"S"	"False"	120	300	0	1	1	14	"YUVOINFEHMPGALQKJRZXTBSD"	"HONRLASXFKMEVDUIJBGZPQTY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	20	11.5
"main"	117	"CharlieBouma"	2	2	"Bouma"	"M"	0	6	"K"	"False"	60	240	0	1	1	-5	"GERAYDPFKHUTLXQVSBIJMONZ"	"FMXOYVKHLSRUQIEAPZNDGBJT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	1	11.5
"main"	118	"CharlieBouma"	2	2	"Bouma"	"J"	0	10	"G"	"False"	120	120	0	0	0	6	"QPFVNHMZEDGTRBSOJLUKXAYI"	"VOFXLBZSNTAIQRYPDJGUKMEH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	16	11.5
"main"	119	"CharlieBouma"	2	2	"Bouma"	"M"	0	9	"S"	"False"	60	240	0	1	1	1	"KLIEGBTVDFORNHUPJYSQZMAX"	"YGRABTEDISMPXJQLZKHOVUFN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	10	11.5
"main"	122	"CharlieBouma"	2	2	"Bouma"	"E"	0	6	"H"	"False"	120	120	0	0	0	-1	"OLVRIEHTBYPQGUMSDKAXJNZF"	"OXPMUJGHEVQLZRAIYSFBKDTN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	5	11.5
"main"	130	"CharlieBouma"	2	2	"Bouma"	"A"	0	10	"H"	"False"	0	0	0	0	0	-2	"DUOLJFVNAYHZGITSRQPBXEKM"	"SKXZHIGPVMDABETQFYOUNJLR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	8	11.5
"main"	135	"CharlieBouma"	2	2	"Bouma"	"T"	0	6	"K"	"False"	0	0	0	0	0	1	"SPNEJFKTUZRDQXMIALOGHYBV"	"IFLYAEZBGPJSMHTKODNQVRUX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	7	11.5
"main"	138	"CharlieBouma"	2	2	"Bouma"	"T"	0	9	"Z"	"False"	0	0	0	0	0	5	"IXLSQUDRHZYMAKTGNBPFJEOV"	"ANGYRBTEDXZQJVUKMSPIOHFL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	14	11.5
"main"	139	"CharlieBouma"	2	2	"Bouma"	"J"	0	8	"K"	"False"	60	240	0	1	1	2	"DNAVTOSYUPKIBQJGLEXHMZFR"	"QSTFRZDYKPJBAGNUEVXLHOMI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	10	11.5
"main"	145	"CharlieBouma"	2	2	"Bouma"	"E"	0	9	"E"	"True"	120	300	0	1	1	0	"KFBDXMGHOZVLEJTUPNQSAIRY"	"UYFIHLGSNEPTQAZMJVXROKDB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	9	11.5
"main"	147	"CharlieBouma"	2	2	"Bouma"	"E"	0	6	"E"	"True"	60	60	0	0	0	0	"MAPOBSELRZGNXJTFHKDIUQYV"	"NVLDIZOYHKMGTEQJUFPAXBRS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6	11.5
"main"	148	"CharlieBouma"	2	2	"Bouma"	"E"	0	8	"N"	"False"	0	180	0	1	1	-3	"UZHQLXFYJDRBKTMVEGPNSAOI"	"XGVOMELBNHZYJQRIFSDTPAUK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	5	11.5
"main"	155	"CharlieBouma"	2	2	"Bouma"	"E"	0	9	"N"	"False"	60	60	0	0	0	12	"DJSYZXLORNIBPVGFUHAQKEMT"	"HKUMTFJPLSYVGAENIZOBQXRD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	21	11.5
"main"	157	"CharlieBouma"	2	2	"Bouma"	"J"	0	6	"F"	"False"	0	180	0	1	1	4	"YEADLJORFQVUXTZKNGSIBPHM"	"ZTXEPVFMDBJURQHOLYNAGKIS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	10	11.5
"main"	159	"CharlieBouma"	2	2	"Bouma"	"M"	0	7	"V"	"False"	0	180	0	1	1	1	"PSXFYEBURDAHVJMINTQOZLKG"	"RYSONGZVMIFLBPAXKQJHEUTD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8	11.5
"main"	161	"CharlieBouma"	2	2	"Bouma"	"U"	0	7	"G"	"False"	0	0	0	0	0	2	"OKFPDINGBUAMJTZHSQVXRLYE"	"VHYUOAIKXJQMBZDGPESNFTRL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	9	11.5
"main"	169	"CharlieBouma"	2	2	"Bouma"	"L"	0	8	"I"	"False"	120	120	0	0	0	3	"PYVFGXRHIKTLQBEMZJODASNU"	"LSGFMHYNKJVOUIEXQRPTZDAB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	11	11.5
"main"	172	"CharlieBouma"	2	2	"Bouma"	"E"	0	9	"F"	"False"	120	120	0	0	0	-1	"ZOHXTDQIEFGVRUBJSLMKNPAY"	"TIBFULMAQVJSOERHZPKNGXYD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	8	11.5
"main"	173	"CharlieBouma"	2	2	"Bouma"	"P"	0	8	"I"	"False"	0	0	0	0	0	2	"YQGRNJDOIZPTMASEFBLVHKXU"	"JZEIUGMKPRFLQTANBXVDSYHO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	10	11.5
"main"	174	"CharlieBouma"	2	2	"Bouma"	"F"	0	8	"V"	"False"	120	300	0	1	1	1	"UIEFJLSTNDMPBKGZYXRQHAOV"	"LXOJNQGSVFYMRDBKUPIEZHTA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	9	11.5
