1,0,0,0.5,0,0,NaN,NaN,999,999,999
1,0,0,0.5,1,0,NaN,NaN,999,999,999
1,0,0,1,0,0.05784,-1.6178,-0.79821,999,999,999
1,0,0,1,1,0,NaN,NaN,999,999,999
1,0,0,1.5,0,0,NaN,NaN,999,999,999
1,0,0,1.5,1,0,NaN,NaN,999,999,999
1,0,1,0.5,0,0,NaN,NaN,999,999,999
1,0,1,0.5,1,0,NaN,NaN,999,999,999
1,0,1,1,0,0,NaN,NaN,999,999,999
1,0,1,1,1,0,NaN,NaN,999,999,999
1,0,1,1.5,0,0,NaN,NaN,999,999,999
1,0,1,1.5,1,0,NaN,NaN,999,999,999
1,0,2,0.5,0,0,NaN,NaN,999,999,999
1,0,2,0.5,1,0,NaN,NaN,999,999,999
1,0,2,1,0,0,NaN,NaN,999,999,999
1,0,2,1,1,0,NaN,NaN,999,999,999
1,0,2,1.5,0,0.014774,-0.7996,-0.46143,999,999,999
1,0,2,1.5,1,0,NaN,NaN,999,999,999
1,0.3,0,0.5,0,0.1852,0.25112,0.090672,999,999,999
1,0.3,0,0.5,1,0.18383,-0.70057,-0.029427,999,999,999
1,0.3,0,1,0,0.24268,-0.44696,0.048127,999,999,999
1,0.3,0,1,1,0.19333,-2.404,-0.043728,999,999,999
1,0.3,0,1.5,0,0.18069,0.12175,0.29184,999,999,999
1,0.3,0,1.5,1,0.21626,0.57227,-0.14377,999,999,999
1,0.3,1,0.5,0,0.26005,0.62746,0.74341,999,999,999
1,0.3,1,0.5,1,0.34683,0.56479,0.67442,999,999,999
1,0.3,1,1,0,0.16623,0.29203,0.69958,999,999,999
1,0.3,1,1,1,0.23231,0.83607,0.36056,999,999,999
1,0.3,1,1.5,0,0.16208,0.35334,0.53055,999,999,999
1,0.3,1,1.5,1,0.16498,0.76604,0.04292,999,999,999
1,0.3,2,0.5,0,0.20243,4.9762,1.9686,999,999,999
1,0.3,2,0.5,1,NaN,NaN,NaN,999,999,999
1,0.3,2,1,0,NaN,NaN,NaN,999,999,999
1,0.3,2,1,1,0.25778,1.0773,-0.33458,999,999,999
1,0.3,2,1.5,0,NaN,NaN,NaN,999,999,999
1,0.3,2,1.5,1,0.22776,0.75704,0.21508,999,999,999
1,0.5,0,0.5,0,0.36973,0.26232,0.38825,999,999,999
1,0.5,0,0.5,1,0.54354,-3.0716,-0.042264,999,999,999
1,0.5,0,1,0,0.43281,0.37907,0.44729,999,999,999
1,0.5,0,1,1,NaN,NaN,NaN,999,999,999
1,0.5,0,1.5,0,0.545,-1.2749,0.90313,999,999,999
1,0.5,0,1.5,1,NaN,NaN,NaN,999,999,999
1,0.5,1,0.5,0,0.50185,0.8787,0.983,999,999,999
1,0.5,1,0.5,1,0.43389,0.70156,0.57841,999,999,999
1,0.5,1,1,0,0.38362,0.61084,0.71933,999,999,999
1,0.5,1,1,1,0.35289,1.0972,0.25396,999,999,999
1,0.5,1,1.5,0,0.4705,-5.0969,0.50787,999,999,999
1,0.5,1,1.5,1,0.43359,1.1833,0.25871,999,999,999
1,0.5,2,0.5,0,NaN,NaN,NaN,999,999,999
1,0.5,2,0.5,1,0.41248,4.8117,2.193,999,999,999
1,0.5,2,1,0,NaN,NaN,NaN,999,999,999
1,0.5,2,1,1,0.29201,2.6588,1.6292,999,999,999
1,0.5,2,1.5,0,0.38923,2.4702,1.5706,999,999,999
1,0.5,2,1.5,1,0.3359,1.2126,0.32644,999,999,999
1,0.7,0,0.5,0,0.61618,0.29707,0.31018,999,999,999
1,0.7,0,0.5,1,NaN,NaN,NaN,999,999,999
1,0.7,0,1,0,0.65802,-0.24033,0.71231,999,999,999
1,0.7,0,1,1,NaN,NaN,NaN,999,999,999
1,0.7,0,1.5,0,0.56492,0.5756,0.32294,999,999,999
1,0.7,0,1.5,1,0.55844,-22.408,-0.19567,999,999,999
1,0.7,1,0.5,0,0.65255,0.95415,0.96411,999,999,999
1,0.7,1,0.5,1,0.7051,0.7423,0.77621,999,999,999
1,0.7,1,1,0,0.62766,0.86128,0.88419,999,999,999
1,0.7,1,1,1,0.61783,0.90199,0.39769,999,999,999
1,0.7,1,1.5,0,0.62339,-0.44224,0.80101,999,999,999
1,0.7,1,1.5,1,0.61207,1.1069,0.37404,999,999,999
1,0.7,2,0.5,0,0.5784,4.9789,2.2309,999,999,999
1,0.7,2,0.5,1,0.55675,4.9946,2.2346,999,999,999
1,0.7,2,1,0,0.78104,4.9961,2.235,999,999,999
1,0.7,2,1,1,0.62763,0.9509,0.93752,999,999,999
1,0.7,2,1.5,0,0.5803,-22.487,-5.6204,999,999,999
1,0.7,2,1.5,1,0.70244,1.0891,0.559,999,999,999
2,0,0,0.5,0,0.36084,-3.4386,-1.2697,999,999,999
2,0,0,0.5,1,0,NaN,NaN,999,999,999
2,0,0,1,0,0,NaN,NaN,999,999,999
2,0,0,1,1,0,NaN,NaN,999,999,999
2,0,0,1.5,0,0,NaN,NaN,999,999,999
2,0,0,1.5,1,0,NaN,NaN,999,999,999
2,0,1,0.5,0,0,NaN,NaN,999,999,999
2,0,1,0.5,1,0,NaN,NaN,999,999,999
2,0,1,1,0,0,NaN,NaN,999,999,999
2,0,1,1,1,0,NaN,NaN,999,999,999
