experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	timingBlips
main	10 	WN 	 oneCued 	 0.0 	 left 	D 	S 	0.0 	3 	0 	1.0 	PSUMWZHDARYITVGQFCBEKXOLNJ	WOHKPSBFJURQGEZTXNLMIVCDAY	ASNKBREFJLTPWCZHIQXMYOVGDU	EMIKYXFUSDBLTORAZQNGJVCHPW	BHDFQPCLTJRGUZSYWANIKVMOXE	YDQHGOTSCUNKJIMPZWVEFRXLAB	0
main	11 	WN 	 oneCued 	 0.0 	 right 	C 	M 	0.0 	0 	0 	1.0 	LXKUASBPDYMCTNEJHOVRGIFQWZ	XSLBROKZHWEJYCQNIMADPGUTVF	YTNDKEIZOCBMURWQAFJLSVPXHG	SHJVAWDEXKMNTUFYCZOGRBLQIP	EQTABCJIHZYLNMSPRWXFKDGOUV	GIFJZVRPHKTACQYWMSXBLENODU	0
main	12 	WN 	 oneCued 	 0.0 	 right 	Z 	F 	0.0 	1 	0 	1.0 	SFQNCPJGMZOIHTXLKWYAUERDBV	WJVDBHEXFZYTAMRKCNQLOPUIGS	ZHTMSWPOJVBIFLEDXNYUGCRKAQ	DLAUIFRHZBGOWECPVKQNXMYSJT	IZDEHVFKBCLUQTAPSXMONYRGWJ	EUVSDNGZTLMQIKYRFXWHPOCJBA	0
main	13 	WN 	 oneCued 	 0.0 	 left 	Z 	Z 	1.0 	2 	0 	0.0 	SEOUVXDRGWKZLQIAYBFHMNPTCJ	NQFAPBOELHVUZJYXGTMSWIRKDC	JVBNTCYFRZOSDWGXKMLAIQHEPU	QFPTCGDLYNVKSEZURJIBOXAMHW	TYWEULXHIGJZRQANOPDBCVMKFS	XBGYSCUOFNEDKRZHPQIATVWLJM	0
main	14 	WN 	 oneCued 	 0.0 	 left 	U 	U 	1.0 	3 	0 	0.0 	EHTZVJQOLIXGFDWMBUCNPYAKSR	GDELTPWVZAOBCXFNQYRHJUSIKM	HZYSUWIQMTFJONDXEACVGRBLKP	ENMKHBRVAJULSTCZIDWOQXGPFY	UVXZCQPRFKGDOSNBLWEHTAJYMI	KRGBVYHFPLMOEWQNADCJXUSTIZ	0
main	15 	WN 	 oneCued 	 0.0 	 left 	K 	Y 	0.0 	5 	0 	1.0 	QYZVDWGRJNKFOTBSHUAILCPXEM	YBWCFZPQANEKVUXIRMOJGSTLHD	MLEFJBSXTYDRGHVPZCAWKUQINO	CKUMSLPRQAJVGDOWNFIHXYBETZ	OUBQGWLTICVXRAJPFMEKSYHDZN	SQPRZEWAYKHNGUODXBMTVJFLIC	0
main	16 	WN 	 oneCued 	 0.0 	 left 	A 	A 	1.0 	2 	0 	0.0 	DSJWRCQTZMHEOYXIVGLFAKNUPB	ZBGPTCWVERAQFUHKMIJYDNSOLX	OZYLCKUAIXRVBPMGDTNHSWFJEQ	LGJRMTFDAZKXUBOPCEWYHVNQIS	PQNURJLWXBECHKMIAZYTSDGFOV	OUZGNBMLDCIXPHYAFTKQREVJSW	0
main	17 	WN 	 oneCued 	 0.0 	 left 	Y 	H 	0.0 	5 	0 	1.0 	FITXYASJEDNVULWBKQRCPZGOHM	BFHZJGVLYCXWNAOQPREMUISKDT	GPEILHDKBQFVJYSUTOXNRACWZM	UIOWQCKDJVTMHLANRPZSXBFEGY	IOZSDMTLVXFNKRHWYUBCPEJAGQ	BKCQLUVHYOFRMNTGEDIAPWZXJS	0
main	18 	WN 	 oneCued 	 0.0 	 right 	N 	K 	0.0 	3 	0 	1.0 	POSZTICRJNVEQWFKXMGHADBLUY	ZLNCHQPYAJFKRDOVIWTSBGMUEX	FXPEMKQGCLWSJONBAIUYZDVRHT	WUOQDALXYKNZPITHMESRJFBVCG	ERJFIAUDYVOSGXNKMHLCBQTWPZ	JMTGYPBWIOXNLHFEUAVZCQRDKS	0
main	19 	WN 	 oneCued 	 0.0 	 right 	Q 	Q 	1.0 	2 	0 	0.0 	NYPLMKGBJXODTICSZVEFWQHRAU	DAROVYXQSFUIHBWGELMKCTNPJZ	AEGNHXQYITOZRJVBLSKFMWDPUC	CXLYEIZOAQFPMHTSDBNWJKVGUR	NUXAMTGREYKWLSOQFDJIHZCVPB	HSJONGPWTEVYLZKFBIQAUDRXCM	0
main	20 	WN 	 oneCued 	 0.0 	 left 	P 	P 	1.0 	5 	0 	0.0 	BVXPNFIOAKUJLEGTHQYSRCMWZD	YZMNTKLOBXAPCRFWGIDHQUVSJE	XGNCJVZMOBHPSTALYEFQKIURDW	FXVKCNGQASYEJRHIPTLOMZDBUW	XSCIPKDYVWEQHUJTGOLMBRFNZA	ZOEICTFMPDRNVLBJUQHAKXWYGS	0
main	21 	WN 	 oneCued 	 0.0 	 left 	S 	S 	1.0 	5 	0 	0.0 	MNBPCUJQEHLYXRAGTZOSVWFDIK	OJXCHRGZTQBKDYWVPIELFNSAMU	GROCLDQZBKXEIUSAMYPJTHFWNV	IOEZJSVWYUGBTLPMXRCHFADNQK	SDHPWULOFIVAJXYQCGZEKBNTRM	CNMYZFVQESALBUIHGTROJKWDXP	0
main	22 	WN 	 oneCued 	 0.0 	 right 	L 	L 	1.0 	5 	0 	0.0 	QZRABOTKHPNWYMIJEFULCVDSGX	ZAGLUNJYWVMQBKCFTOXSDPEHIR	NLXVRWAHFGMKUIQTBSCJODPYEZ	RYHXQSGUZCLTPVBMEAWIKFJDNO	KAVRJQEUDSCPGOBWYHMXIFZNLT	RFTGBWYPLDKQNUJSZXIAOMHCVE	0
main	23 	WN 	 oneCued 	 0.0 	 right 	L 	L 	1.0 	0 	0 	0.0 	WCSOYRQFDLIGTVEZXNBAKJMPUH	TNWBDOQUHKPFMLSJVEZGXIACYR	TUEVMZFIDOGHJXRWSNYBQLAPCK	XSARKQGUOJYFVPNTHLCWDIEBZM	UMZLEGHTRFBAIPWJYDSKQXOVCN	FKOZDNBGJICEXWQTRPSMAUVLHY	0
main	24 	WN 	 oneCued 	 0.0 	 left 	R 	R 	1.0 	1 	0 	0.0 	HMWEDSKFCYGNVTIUBJXPQAZLOR	ZHEINXQFOGRVBLPUKYJCSAMDTW	WCGFLABRJXKTVQIPODSMUENZHY	DVKORLUSIFEBYHTGNCJMXWQZAP	BWDVHEKQZIFYGJMPXRAOSNCTLU	QWRNPHGIVBAELKDSXMZJUTOCFY	0
main	25 	WN 	 oneCued 	 0.0 	 left 	Y 	J 	0.0 	4 	0 	2.0 	AHUKFDWNJGCEQIMRTPOLVXZYBS	DVGXCPHQNJAUZLOIETYRSMFKWB	TBPXHNMVJQUIZFAKECSROGWDYL	VGINELCJAFWSUMTDKORZPXBHYQ	HFIOBCJUYQMGWZSKXDEATLRNPV	EIGBMYALOSUQNZFRJHDPXVTWCK	0
main	26 	WN 	 oneCued 	 0.0 	 right 	M 	O 	0.0 	1 	0 	-1.0 	UDCOTEZBRVKMAGXJIYWLPSQHNF	IXNCETGHMOWYKPLDBJZVSURFAQ	SIPXETFAOKGJWZLBQHMCYUNDRV	LXUWRIKFZTBPHCDMQYOASEJGNV	VQAYDNZOMJELWIXRGKTSCFBPHU	SATYWFIPOZCUMLDXRJVBHKNEQG	0
main	27 	WN 	 oneCued 	 0.0 	 left 	J 	F 	0.0 	5 	0 	1.0 	HPQVMISUFGYACTZJXBWLEDRNOK	KGJBMRFLUETVCWYXDSQIZAPNOH	VBWMEZIDQLYCKJHATPSOFNURXG	XGNVTCDAPHISRQMBZJOLEWKUYF	XGKHEDIROAUCQFBSLTYJWNZVMP	ZPKWXICMUQFJLSVRGOAEDBYHTN	0
main	28 	WN 	 oneCued 	 0.0 	 left 	B 	E 	0.0 	4 	0 	1.0 	HJSZGKBMVIPNCYRTXDOWQAUFEL	OJQIVDSYMHUXLPTNCEWRFBZGKA	KNFBITJUSGHAOPRLYEDMQCXZVW	RFYWGOKVZLACXBJQUTMEPIDHNS	ZGWFAVXEBKNQLYDJCUISHORTPM	AKHRQFILDXOYCBMNSZJPWUVGET	0
main	29 	WN 	 oneCued 	 0.0 	 left 	A 	N 	0.0 	1 	0 	1.0 	VWQNFSEKTBODPXRMZAYLHIUJGC	UIKZJDHVRNATYLPBCXMOEGWFQS	RPHTJBYUVCOWLNXSZFEIKQDAMG	TBOJDNHIWMSUKQAXGECFYZRPVL	WMEBZOVTSPLKUDNYIJFQCAXHGR	RJGDMCUPBEYAQNIHXLZOTVSKFW	0
main	30 	WN 	 oneCued 	 0.0 	 right 	C 	C 	1.0 	3 	0 	0.0 	BSUVNMGQJICYRADPTFKOELHWXZ	AMKNGVQZYEUDLPJBSCRFHWXOTI	NIYAFHVGODTRQJUESLXCMBWPKZ	VQDEOTCIRPZYNBWAHKSXUMJFGL	OJVANRWIQDSCUMKZHEGFLTPYXB	IZXLHWMYQABKGCPDVJSTRNOFEU	0
main	31 	WN 	 oneCued 	 0.0 	 left 	W 	P 	0.0 	1 	0 	-1.0 	SJYDQGELOKIMAPHVTCFRBUWXNZ	QDSCHWPNFRBZOTYXLUEMJAVGIK	KINOBVTJCMGUZLEDQXRHPYWSFA	YNFUGHZMJSDTABLVKOIXCEWQPR	FWQHZOSIMXUABTPYLEVNGKCRJD	LSOXRWUYDCFNZETQHAGIVPJBKM	0
main	32 	WN 	 oneCued 	 0.0 	 right 	K 	K 	1.0 	4 	0 	0.0 	PZVFMOHKWUXEDGJCNSITYBQLRA	AIDJRQVNUXEBFKSYTWZMHLGCOP	MPFQGUDELTIVRCOBYNAXWJSKZH	MOUQYDJHGAXVFETIRZBNWKPLCS	NTAOWISKURVPEXJZMDCLBFQYGH	SRCOXJFUPBTWGZAKEDYMVQILNH	0
main	33 	WN 	 oneCued 	 0.0 	 right 	H 	N 	0.0 	4 	0 	1.0 	ZFCAQSXEBUWKJTLDYGVRNMOHPI	OREMFHWGTBJSLPKQYUADVXZCNI	POBKXICDEQULHRYGZNTJASVMFW	GQDWULXRPMHZAYEJBOIVFSNCKT	JFGQXINHPARDOWCTLSVMUKBYZE	FVQZKJRWXLBUMPIYHANETGDCOS	0
main	34 	WN 	 oneCued 	 0.0 	 right 	Z 	Z 	1.0 	3 	0 	0.0 	OIUPCSNJTWFDVLMGBHXQYEKRAZ	IQTAPKEBWHYUXNJCMDGSFZRLVO	WHUGSLEMKFIRVYJPTZXAODBCNQ	NITWVQRKXHZLJDAPFUOMGCBSYE	OZEBSYRDTGKQVUIHPALXMJFCNW	RCEGSJOHVNUQDWBLPMTIKFAZYX	0
main	35 	WN 	 oneCued 	 0.0 	 right 	T 	N 	0.0 	1 	0 	-1.0 	UEHGYZKLOQIBFDSCRNAVPJMXTW	QKMBSOTNAHFRYZJPUGVIXCEWLD	EANXOKMIBSRLTHQJWFVPGDZYUC	TDRQNOLEXSUBWPCMVYHZFIGKAJ	QINGCHTSXVWYBFMLUAOKRPJEZD	QMITUGHDLAJWVXBFEPCZORSYKN	0
main	36 	WN 	 oneCued 	 0.0 	 right 	G 	G 	1.0 	4 	0 	0.0 	CWAGLHFSTJDRBXIOYQZUVPKMNE	UKBGACJPQVDNIZWTOMLREXSYHF	SDMCHGKILYVFWOPJZRTBAQUNEX	XHDTFVYPZGBLNCUEKMSOIWQRAJ	WNAVODYREZGJLCHSQUMTFKBIXP	JHDGIYUQAPXNVKETSWMLRZCOBF	0
main	37 	WN 	 oneCued 	 0.0 	 left 	L 	L 	1.0 	2 	0 	0.0 	KBAHERMQIDXOCUWFJPGVZNSTLY	ZUGNTLXYQAEPRBMDOJIHWFVCSK	JVTQNPDLIKGCXERBYMOZWSHFAU	BYUNSZRDGQFJKIEMTALCHOWXPV	ZQISVPXNAJCUTWKEDBLFYOGRHM	KAMCTXZJOVLSUQEBNYFRIWGHPD	0
main	38 	WN 	 oneCued 	 0.0 	 right 	L 	L 	1.0 	2 	0 	0.0 	SJDETRYNHAQLPXMZIFGBVOUKWC	ONKGZEUYDIVJSXAFQMTCBWLRHP	TROJHKCFLPIEUGDMAZSWNQXYBV	VTMDNBOFRQLYPUCKSHXAGEJZWI	BJQXWGYKMLPHOTRCZEDFAIUNVS	RSCOQTJBLUKYVFXMDAZWEPGINH	0
main	39 	WN 	 oneCued 	 0.0 	 left 	C 	O 	0.0 	1 	0 	14.0 	GRWUXSHMYCINZEJDLQVPFOBTKA	KGJQYRWXOVZTFLPDABUEMNCISH	AJVSQWCEKMTOXLBUNFZRHPYDIG	IRLTQHFCKUPNWGXMYODJABSEZV	AROTGPIXNHWBLEKVJUMSDZYFQC	OBCZYHILTNSRUDWGXQEKVJFMAP	0
main	40 	WN 	 oneCued 	 0.0 	 right 	Z 	K 	0.0 	3 	0 	1.0 	ZTGRVBNXIDUMESAHKOJYQFWPCL	FISQABOHYKLRGZVDEPJNUCTMXW	VJLWHSCEANDORMPTXGFUYBKQIZ	XRQCJYPKZTBMDWUOAFLHVNSIEG	DXTILQYJPCURBWFESHVAMGNKZO	DEHRUCSANOJBVKQZFLYWPTMIGX	0
main	41 	WN 	 oneCued 	 0.0 	 right 	M 	G 	0.0 	1 	0 	1.0 	ACTVLBORPUYQZIWSDMGJHXNFKE	WCKOTPEZGMLQHANBSIDURFXJVY	KLPNTZGCJYWSVADUERXHMIBFOQ	RFOJPHWCTXIKNAYMSLBEUVQGDZ	LHFTJKMUBAYXCVWNOREZQPGIDS	CUQERHVBYDZMJLPGSWOTXAKNFI	0
main	42 	WN 	 oneCued 	 0.0 	 left 	M 	P 	0.0 	0 	0 	-1.0 	DZNQGBVKFMPJWOUCXRESIYLTHA	MHWJISVXRKEBONYCTLFDQPUZAG	FBERUWHNOAQICMGSPZXVDLJTYK	JIAVYUQWOBDZRSCXEMGPFKLHNT	XGQHFTDVUCMOALJEBRWKISYNZP	XPZHKBJSAOTVWQGIYNRDUMLFEC	0
main	43 	WN 	 oneCued 	 0.0 	 left 	C 	O 	0.0 	1 	0 	6.0 	GHKMBZSNYVICERQAFJWPLXDTUO	IJGMBDXOVRTZFCUWKYAQPNSELH	BSJXAIYMNFVKRCULPDOTZWHEQG	KVJFRPASCXGOEDIWYTHZLNBUMQ	HFMXJYEIGOACLBPSZWKUVDQTNR	HWBLNSGZKJDMEOFAYCTXVPRUQI	0
main	44 	WN 	 oneCued 	 0.0 	 right 	K 	K 	1.0 	0 	0 	0.0 	VCDARUTZKNOFIXSGPYLMHBJWEQ	ULQOERKCSXATVNBFWDIJGYMZPH	AYTHUCBIJGVLWSMKRDEZOXQFNP	PFQSOEXTVGKNUCILJHRWAZDBYM	NXCEZYUBJITROLHDSAMKWQPGVF	THACNQDSMJOYVWKRZGEIFXPLBU	0
main	45 	WN 	 oneCued 	 0.0 	 left 	D 	Q 	0.0 	4 	0 	4.0 	QXKVRDAEUOBHPLYWZNMCJIFTSG	NZKGJWBCASHUDROFTQXLPVIMYE	XCIFVKEYSRZHNPQTUGLJWAMDBO	XNPVSGEJWAKRZQLIFCBHTYUDMO	HTRVIXEQUPJDFACOBZWMYLKNSG	YXZRFCEBJMTKSVOUQNGADPHILW	0
main	46 	WN 	 oneCued 	 0.0 	 left 	P 	P 	1.0 	4 	0 	0.0 	OQHWNGFMXJTDCSYBALPZVIERUK	LHEMAIPJKZUDTYVCNOQWGSBXFR	IQCYPJDKHOLRWXATNSEMBGVZFU	TEFXQWPVAJORDNUHGBYZKMCSLI	ZGAIVEKWYPDJFHUSCQBRLNXMOT	YOSGLPJAQIDCNWXHVKZTEFURMB	0
main	47 	WN 	 oneCued 	 0.0 	 left 	R 	P 	0.0 	3 	0 	-2.0 	TRIZAJFUQEMBNCSVYWHKGXLPDO	LBXOWKPYCMUNGQFRDZSIVJTEHA	EBGUQACJNFOYHSIRDVKPTZWXLM	NYTIRLPXGEZBKWFUVJCHAOQMDS	RHWVJUTMGNCSPKDEXBZILQAOYF	KLSXWENRFPQMOJUGAYDITCBHZV	0
main	48 	WN 	 oneCued 	 0.0 	 left 	W 	W 	1.0 	0 	0 	0.0 	RUDSNOYCPWQGTVIKHXJZLBFMAE	TMVJEYUWLBGDCQOZKSXFRIPHAN	HVCZFKIJYBQOWEGNARSDXMTPLU	BJKXFTYPGAUISNHCROWQDVEMLZ	NOBYRQUFIXDKETPCZMASWLVJGH	YTEZVRCJAUOWPSHMXDLFBGKQIN	0
main	49 	WN 	 oneCued 	 0.0 	 left 	P 	A 	0.0 	0 	0 	1.0 	FTEZMHSBONAPCGLVKWDJQIXYUR	ULNHWVKBQDTAGSOZMCPRFJIXYE	GRSXEWDHFJZYOQPNAKTIMLCBVU	YPWCSVAMUELBDTRGJXQOZNIKHF	NYROMCXBTVJALQHEDWKSUZPFIG	FUMCWRPATISHZXBKDVJQOYEGNL	0
main	50 	WN 	 oneCued 	 0.0 	 right 	S 	T 	0.0 	4 	0 	1.0 	OJIHVRDZGWLAUCYQFPSEXKBNMT	QSDPCEUTARJZFMNOLBGYWVKXHI	WXALHCJTQUVGDSEZNYRBFIMOKP	RBJWZATQEHDCSIUMXGKLVFNOPY	FEDVCQLYAMTSINUXZWGPBRHOJK	HTXKLWRMZICQNGJSUOYABVPDFE	0
main	51 	WN 	 oneCued 	 0.0 	 right 	V 	I 	0.0 	2 	0 	1.0 	GKRZYECJWXSVLTPMQAHBIONUDF	DXPVHEMSBTYJLKGNRQFOCWUIAZ	SBHNJEIVOYMFWUAPQTKLCRDZGX	CADQPNRYHLOUBZJKGFWTSEVIMX	WUGXBPRYEZCAHDFVQJKSOMNITL	ZYCBIJMPUEWDRLVHAXOTKGNFQS	0
main	52 	WN 	 oneCued 	 0.0 	 left 	P 	F 	0.0 	4 	0 	-1.0 	FPHQIWYKZRUAXJSTVLODBMECGN	MUDPKVXOZNELJSRQWYTHFIBGCA	QPZWERLNDJCOTIFHSAUYMXKVBG	EKTDBGJZIPQWSYFCUVLAMXNROH	TLKDAIJPFMNWOHSCUYXZEGBRQV	QBENTPJVFLHKWCAIORGXSZDUMY	0
main	53 	WN 	 oneCued 	 0.0 	 right 	R 	R 	1.0 	1 	0 	0.0 	ZGPHSDTWUFNXRILBKOMYQJVACE	LJAKSHRUFNYTGMEPWIDVZOXBQC	KTVFDIPQOBCMZSWNGAEJLHXRUY	GPIXSRAVNEKCUHBFZQLMDYWTOJ	PTBALRQMZJGWKYIEVXFDHSUCNO	MGOWKUAHNBDTXJPISFYQRZEVCL	0
main	54 	WN 	 oneCued 	 0.0 	 left 	P 	P 	1.0 	0 	0 	0.0 	OCABIQPRZGHLNUJTVKMFYSWEDX	OKVZTWDXFMCABYUINLGQJSEPRH	KRWTUCPEGNZFVAYQBSJXIOHMLD	MQSCEYWLRXAFJTOKHBUINGDVPZ	ENLCFXAKORTZSQWHDBYJVPMIUG	VCTQPGAYJUEOKSZMDNFWXRBHIL	0
main	55 	WN 	 oneCued 	 0.0 	 right 	A 	A 	1.0 	5 	0 	0.0 	YEQTVKJZSCAGMFBURDLIHXWONP	XHZGJSDBPNOEMIVCFYARWLKTUQ	XRSTIFYEMNGQLBOKJWPDHZVUCA	EZQGOYJLPXISWUNATHVDCBKRMF	QGAJNFDURXCZVYHLKWOPISMETB	KETOVGLJSACYWXUZQHRBFPNDIM	0
main	56 	WN 	 oneCued 	 0.0 	 right 	S 	W 	0.0 	1 	0 	1.0 	HTOLGWUKQFXIVEYARPNBCJZSMD	VEFJDNXRIZWSAHOGKMQYLTUBCP	GSAFPXDICMZJYUHWBNTQRKEOLV	AOXIULNPJWSDKERGBVZCHFTMQY	MJWEVYORCKSNGUDFQHXLIZPTBA	RQOXWGJMTNVDLBYFZPIAKCUHES	0
main	57 	WN 	 oneCued 	 0.0 	 right 	N 	N 	1.0 	4 	0 	0.0 	JXVMTNWZSPHEQUDOKRAYFCGLIB	LBEZAWPGTMROJIUHKVYCFSDXQN	QDRWCYHGTKUZXVLIEBOMJSAPFN	QZPTWVCLSXKGIJAHNDBMUFREYO	ZDMVEOGKBNCWIUSRAFJHYXQPLT	WZKGXCBSEHDMYQLAJPONVIRUFT	0
main	58 	WN 	 oneCued 	 0.0 	 right 	Y 	Q 	0.0 	2 	0 	1.0 	LJZHYUBNOQIRKSWMFVDXCTAEPG	NUXJLHVATIKFZQCDGPEBWSMYRO	CONZELJQYVFABMSWKIUHRXTGPD	CNKTGZQEJLPSRBDFUIVOHAYMWX	MPISALQYBDTXWZJHVUNGRKOFCE	UHFVCNRXALDYEOKPMZWTGJBSQI	0
main	59 	WN 	 oneCued 	 0.0 	 left 	D 	D 	1.0 	4 	0 	0.0 	ARQKEFXIMDVOYBUCZTNWHLSPJG	WLGSDVOHZIRBQJNTAPCUMKYEFX	TLXUEQDSPYHNWBOJKRAIFZMCVG	GPLARNWFUQTVMCZDYOKIJXBSEH	TLKNYMOADISBGXZREWJHFUCQPV	EIGJWMUXFPACYQTONZRDSLVHKB	0
main	60 	WN 	 oneCued 	 0.0 	 right 	T 	T 	1.0 	2 	0 	0.0 	EARVCPYXQIDZBTNGUWLKSMOJFH	PSLWHAMJZFCQUTDGIEVXRYOKBN	IFDXRUKLTVSQCNZPGYJEWABOMH	RGDHAIKBCZFPJUSOXYLEQVWMNT	MFEOZLNTUPCGQXDSAJRWVBKYHI	CQYSBRZJDWAOXKFINVELTGMPUH	0
main	61 	WN 	 oneCued 	 0.0 	 left 	J 	U 	0.0 	1 	0 	-6.0 	CHRKIDMNVXZLGFBJAOWYETQSUP	MFSGJXQYTEUVWOIAZPNDLBCHKR	GCELQARYDKVUMNJWIBZPFSHTOX	MVSHJZGBTXWDQCNFPLROYIKEAU	RIFSQUNJPYLWVXTAHZMCBKEDGO	TAFOQNYHKRPSIUZECVLDBMGJXW	0
main	62 	WN 	 oneCued 	 0.0 	 left 	C 	D 	0.0 	3 	0 	1.0 	IEBYFDGKUWMQJSLPANVOHTRZXC	RXTFHZCWYEOUJGAMKNLQISPVDB	CMUKZXQDLWTSYIGJVOBREPAFNH	AFZKNEPDCUJWRBSLYVMTGHIOQX	YBMQEADWVXJOZIUNCTGFKHRLSP	FOPXINUVBRGKMSWAECDYQHLZJT	0
main	63 	WN 	 oneCued 	 0.0 	 right 	M 	M 	1.0 	1 	0 	0.0 	DSYEOZKQLIRJHAPUBVCTGFNMWX	EBTGQNSKMOIXLADWZJUFRYCHVP	ROZETJKLVMXNSYWCUPFIHGQDAB	VUGECOSJZYDRMWPHAXILQNKTFB	IJTYQBPLNGOKAVDWZFUHXMSRCE	NKWCETFMHQDAUVJYZSLBGIRXPO	0
main	64 	WN 	 oneCued 	 0.0 	 left 	P 	I 	0.0 	0 	0 	-1.0 	YFWQNKLAPISTHRVJBEGMCZOUXD	WDHMQBKCVEXLGZJAUIYRNSFOPT	NLMDOGSVWYZQAKPEBJHRUIFCXT	GUWSFHJXTABMLDZPVRNCYQKOEI	QLPTBIMAVRXDWGESFNCHJYUOKZ	DMCIZHUTQYGPOVKXFJNABRWESL	0
main	65 	WN 	 oneCued 	 0.0 	 right 	R 	R 	1.0 	3 	0 	0.0 	QIMEUVZHLBNCGRPWAYOJDSTKFX	IGRZSCVNOXEYWMHUTPKLFADBJQ	MYJGHDUCLVRQSOTXZAKEWIPBFN	JPOXKSFDERYMZNCUIVTQALBHWG	LSQTFMNDBURJEPAGOXHVWCIZKY	YPMXBQCIZKSDWUAERNTHLGVOFJ	0
