Group,SingleLeft,SingleRight,DualLeft,DualRight
1,333.3333
1,315.0759
1,230.3354
1,240.9491
1,333.3333
1,274.5098
1,216.2004
2,-8.3333
2,-8.3333
2,90.2790
2,126.7147
2,65.9927
2,16.4120
