experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	nPreCueStreams	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	angleOfWhichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	10	HT5	nStreams	0	right	8	135	B	0	6	L	False	3	90.0	0	-5	DEKYJTGOSNLRFAVQHMXIZUBP	RJSTOUPFYAZMNVHIKGXBDQLE	LMSUDPTKNHFIBGEAZYOVQRJX	VBXEOHLMAUDPIRYGQNZFJTKS	IREANGOZVSMPKUBTDHQYLFXJ	TKSYGIZQLVXJBMRUNOPDEHAF	JYNVLBPKZSGQURHFAEXITMOD	DBPIRJVOESHZUKTGFYNXLMQA	0
main	11	HT5	nStreams	0	right	2	180	E	0	7	L	False	2	90.0	0	1	RDIAYNMZKHBLPXUJQVFTEGSO	EVFPJDTKYOLXAUZIHGRQMNBS	NJSXHYTLEBAIUVKZPRFMQDOG	DXKFROSBNVEQGMLTZAPYHUIJ	DRIYJZMGLFNUBSVTQEHAKOXP	KZEOBYPUSXAJQNTGDLIFRMHV	NJERXBUYMFKQAPVSIDGZLTOH	DATQXBREHLFNMVIOJSKGZYUP	1
main	12	HT5	nStreams	0	right	8	0	S	0	8	Z	False	4	-7.01670929853e-15	0	3	LRDMUAXEOQZNBJHSTVFIPKGY	UMQOBFRGPSVHYTZKDNXIALEJ	URYPALDFMKGNBZESVXJQTIHO	MNAIEGOQKTURLXDBSYZFPJVH	GLEJMOPNZUBSQRKAXHVYTFID	MPQFSTGOBXAKHVDEYIRZLNUJ	HJUIQLTYGNEPARVDBOZXFSKM	UIQBDPGLXOSFAJYZVKNRHTME	0
main	13	HT5	nStreams	0	right	2	315	U	0	6	H	False	3	90.0	0	4	YLDRMIQNKJUXHVEGSAPTZOBF	ZEOVPIAQJRUSYDLGKXBMHFTN	HJTXKLOUYFPIQBGDRSZNAMVE	NGXYTZHASDUJMKEOPFQBILRV	MIVQFJBKSTAPROLEDGUXNHZY	HKNFDMEAYPSXRBUJGTOVLIQZ	BNELVDHXOSKMRFAZTPUQGJYI	PAQKTYMUVGJOSINXBFRHEZLD	0
main	14	HT5	nStreams	0	right	2	90	O	0	9	K	False	0	90.0	0	3	JVRGIFDNZKMQOEYPASXBTHLU	NHXVEAJUDITRBMQKYPOZSGFL	UDKPVZYOFRSEMQAILJNBTGHX	KLHSFOBPXYQZIUMNDEJVGTRA	QDZVKIJYRMNFPHOABGLSEXTU	YQLDTIMEVOPSUHBGAJKRFNXZ	GOPTILVDMFJYNXZQUSRHEBKA	MLHBJVSKURXDITAPQEOFGYNZ	1
main	15	HT5	nStreams	0	right	2	90	M	0	6	D	False	0	90.0	0	4	EYVSHJDLNBMXPQOFAUIZGKTR	DKPGEAHROJYTISQFZNVBLXMU	OSPXKAHVREGMITBFYZQNDUJL	GYHVFOJQEZLRUSPDNIXMATKB	DRGMJVQKBZYUSNHTIXPFLOEA	PTFKIJZGDMSYBRHXUENQAOVL	PKVSYJMDOQAELITZNGXBURFH	HBVQMKUJXINSZEGDAFORLYPT	0
main	16	HT5	nStreams	0	right	8	315	R	0	7	H	False	2	45.0	0	4	VKXNMOPQSYETAIZHBRLDGJFU	SEUBTDALJNIGPYQFRXZMKHOV	VGNTYQKHOSMREZIBAUFDXLJP	HOLKYUIQVXTFRGDJPEANSZBM	YUVTMRIJOSBZNKGLFAPEDQHX	FGPLMQYODAUNJXITKEVBZRHS	MBFLUPKYZTJROIQGDSANHXEV	NASMXIFDBYPQLKOGTHJURVEZ	1
main	17	HT5	nStreams	0	right	2	270	K	0	7	Z	False	5	-45.0	0	1	BJSTXAGPINRYLHDZKVUMQOFE	XIMNTEOLUKJBHASDGFPVRYQZ	HJSIKMEUFNZDGLBQYORTVPAX	QMYREKAFDUGLISJXZNPVTHBO	FQOTBPEANSHIMZDLGRJVXYUK	TDAUJFXZKVHSNIEGOLYRQMPB	AJBDEPXQIYRKGFSHTVNLOZUM	ZOMIVDGSYJTKBUPENHALFXQR	1
main	18	HT5	nStreams	0	right	2	180	P	0	8	U	False	3	-45.0	0	2	HDVIOFLYSTBGKNXRQAUZJPEM	YDPUOEGHLVSMFXKINZARTJQB	EKFZHRBGIMXUODAYPTQVLNSJ	VTSQDXNHUKPAOMBYJZRGIFLE	UREZADMGTVJPOKYLSHQNBIXF	EIJNTARVYQKDSZHXULOBPGFM	MGZTDVKYRFEQXHJOIABUPLNS	TAUJRLQPXKIGOZMFHEVSNDYB	0
main	19	HT5	nStreams	0	right	8	90	S	0	10	O	False	6	-1.40334185971e-14	0	2	LZGTPNKOJHIDSMEQARVXFYUB	BXGNRDIUMLVQPEOAYFZKHTSJ	GDXRBOMNFJTZHKPYLVUSEAQI	TPFNDGLRBJOEUYQZKAIVSMHX	BTRYXOASKVUFJIENHZMDPGLQ	RKXALGJOUPEBTIFNMZSHDQVY	EKFTVNRUJGOPSLHQXBZMYADI	UAMXHPVLJNOBIRQGSKYDFZET	1
main	20	HT5	nStreams	0	right	2	0	S	0	7	R	False	7	-45.0	0	2	VGJLNOZDEQFMIBKTUXRAPSYH	TEPXRFKAGLZMQOSJVUYDINBH	QOGYPDNZJVFUHTKBSEIAMRXL	TMXBDLSRIJZUYKNQVEFHPOGA	HJLXNYVRAMBEOZFKSIDGPTUQ	JIKXVAQFMTGUSRHBYDNZLEOP	PIQURMXVTJLEGDOHKYAFNBZS	HQKMDLVRPSUGYXFIEOBJATZN	1
main	21	HT5	nStreams	0	right	8	135	M	0	7	E	False	5	-1.40334185971e-14	0	-2	VXIAMYJOUTFZDQEBLSNRKPHG	QXGMPJYRIOZFTAEHVKNLSBDU	BJAMXQEGKUFHVLYZTRODNIPS	XDGNMSPEKBQUYFZJIORTALVH	BXENAUFTIDQHYMLJRGKOPVSZ	BUSYOMREKFNLHTIAQXJVZDPG	OKFBURQIJXVNZAPYMTHGEDLS	LJGUSANPXBKQRYMFDVIZHOET	1
main	22	HT5	nStreams	0	right	2	135	X	0	6	U	False	1	-7.01670929853e-15	0	2	THFOAPGKNRVBIZLYUMXEDSQJ	KTYNBPUOXLGVEMAJZQHIFSDR	XNUIJGPKBEHTMZAOQYSVRFLD	MNTKIOSPFHRQLGAYEZJBUXDV	XDMIQRBHTJOFSAVLYZNUPEKG	OBFRNGLSIDUEPVXKYMHQAJTZ	AEKXHVNMLQTOBYIGJSZUFPRD	NPOUYLRGEVMXHAJSBZQFDTIK	0
main	23	HT5	nStreams	0	right	8	180	S	0	7	I	False	6	90.0	0	4	QLGJHYUSVOXIZKNDTARBPMFE	DJRPSTEVGKXQBFNYOLUHZIAM	XJEARIYNGTZVUBSKPHQLFDMO	URSOAZFTVGQMKPHJNYBLXIED	ILHOGQYABUZSDKPEXTJFRNVM	MPDSGQOHTFKLVEINZXUBAYJR	ARDTOHVIZEQSFMUJLBNXKGPY	TXBAEHMDYUIRKOVPFLSZNGJQ	1
main	24	HT5	nStreams	0	right	8	45	B	0	10	R	False	6	-45.0	0	8	QOZIBAFNPHTYKULEDGVXRJMS	OGLYQHKZRDNVPJXATESBUIFM	BYGJMSKLPTQXNFDIARVEHUZO	SOETXDBAKYRVGZLJQHPFUNIM	GYPNERJXIAMSBFKTDHUOZVQL	IOHAQFKRZBUTSDVLJXYGPEMN	YMNVLKHSDURPAIQEFOBZGTJX	QDMIRZFOYGXPUEHSVNJALTBK	0
main	25	HT5	nStreams	0	right	2	270	P	0	8	P	True	0	90.0	0	0	ERFVBNITPKOZMYQLXDAHJUSG	MHSXFJUODGTLKVPEZRAYBINQ	KMJYVFTNPADGIQELBSUHZRXO	MLJPNIROVXBDFETHSUYGAZQK	MBPRDXOINTUAZLQHGKJYSFVE	LERNQJFDSBOUYMTIGKAXHZVP	DQKJTOHVZFYPSABMGNURXILE	UMBAJHVZEFGDRSTXNYQLPOKI	1
main	26	HT5	nStreams	0	right	8	45	M	0	7	S	False	1	90.0	0	13	GYPLTRNMDBJXIFQUOZSEVAKH	FGXYZTUSHVLPOBJQEKAIMRND	ANDVYHBETZQUOPMXFLJSKIRG	PQBVNGYESZXMRHKIFODTAUJL	IEPQZGBTHDFXUSVRJYNLAKOM	LMBZOSDFXEVRYPGNTAIQHKJU	FSUMXRQKBVYGLDPEJNHOITAZ	SLOUPIDTVFEMAGXZNKYHJRBQ	1
main	27	HT5	nStreams	0	right	8	0	S	0	6	L	False	4	-7.01670929853e-15	0	9	SHEUNPYJTVMQFRIBKGDAZLXO	YGVIZDNQPULXMKHRJTOSBFEA	DMFYNPJOXLUVRIQGKABHSZET	ZBQMFDYGLESVORTPJAKIHUNX	QVFINKLDZHRYBMXSJEAGPOUT	KDXTSNZGMROAFJVYUBPEQHLI	BGJESRMVXDTFQOKZHLINPYUA	UEKQNYJXPDRBSLOFHMGIATZV	1
main	28	HT5	nStreams	0	right	2	0	K	0	8	B	False	4	-7.01670929853e-15	0	2	QNMESAXYOIZTULFHPVGKRDJB	TPIXSZFENUHDKLVAOJGBRMQY	TXQUVSYHKNLEORDMBGZFAJIP	VAHEXMDYRZFTBPIJLQOSGNKU	SJLXVNGABDKRHQFYTUPOIEZM	HGYBZJTELNPFRSQIXADKUOMV	NSUYZMHKDOXGJTVPIAQRBFLE	YHURSLDNMZTEKJQAIOBVXGFP	1
main	29	HT5	nStreams	0	right	2	45	R	0	6	I	False	7	-1.40334185971e-14	0	-1	OJEULXMGDKNZIBTFHSPVRAYQ	GODPSZXTHRNUFMBKALEJVYQI	MARNYBQDOGEFUPXTZLVSJHIK	HEBVXAGMNFJDIPKYZQULTROS	PNTBMOFYAZDQLKRGIHXUEJVS	JYNIAKVQXLUEZPGTFHMODSRB	VEGXISUDTJYQBOLMNAHKFRZP	XOFDARIQPJHKEUYNVGZSLMTB	1
main	30	HT5	nStreams	0	right	2	225	E	0	6	J	False	4	45.0	0	1	OKURZPYSMBJANEHLQVGDIFXT	EKUJOSLNRAIVPHGZDMFXYQTB	LBZFRDUQKHGMPTOESIANXVJY	YXKFJRBUGDMTEIPVOZSLHQAN	QVKHRPJELXTBFMUNZYOAIDSG	RPXFQAEMSUTDKNOBLVGYIZJH	GYNBKZSPUMHROXIVEQDAJFTL	UQONHYFMZGTIVESLPJKBXRAD	0
main	31	HT5	nStreams	0	right	8	90	S	0	8	O	False	3	45.0	0	12	MBHGZUYNLOIQSEXTKPRJDFVA	MQBTOHKDFAPIVSEXURLYGZJN	VKDALNPGOIMJQUHSRFZEBYTX	LIYFGNREODBQZJXVHAMUSKPT	JELNZSPRDOGTQIUMFBXVHAKY	LQSZKIAGHBPRDEUJTMONFYXV	XURLZPKJEVTYGOFSIQNHDABM	KPFIAXYQJUTHDSLNEMRBZGOV	1
main	32	HT5	nStreams	0	right	2	225	I	0	10	L	False	4	45.0	0	-1	LYVKSENRAJUIGBQMXDFPZTOH	HMLDARIKBXQTSGUFZNOJVYEP	ARGHTMZXQNPEUYVLDBIOJKFS	TUPIOVGQZLEHDANFJMYBRKXS	REOSTHVMJILFPBZUGQXNYAKD	HZIETQLVRYSAFBOPXKJGUDMN	KINBQHFOPSEMDRGZUAYTVXJL	VNSRJGHKPLEFOMBTQDZXUIAY	1
main	33	HT5	nStreams	0	right	2	45	R	0	8	J	False	1	90.0	0	1	NODJBKYARSZXFVPULHGQIEMT	XZAGKUTHJRDPYSEVQBMFOLIN	GXDSZJKFMVYILPHAEROBNQUT	KPYXJRDSLIUZMABOHVFGENQT	LEIABGHQMXUVSNDFOJRKTZYP	UDKEJIQSOPBRNAZGVTLFHXMY	DTGPOBIAYMUVLXQRSKENJFHZ	ADLIOFPVNJYUBTGKSRMEZQHX	1
main	34	HT5	nStreams	0	right	2	180	E	0	9	I	False	2	90.0	0	-9	VGQFHPOJZSXLRANYTUBKMDIE	BSREJADOVFYPKMLHTUQIGZXN	EHYJBTLDAIMOUGRXNKVPZFQS	YIKJATPGEMFQXVBODSZULHNR	MUZVDESHFOKXLNJPTYQBAIRG	QSYPNZGUKBLRHAMDTOFIXEVJ	IRULVNKFDHOAYQZPGTSEJMBX	ZEKVJQIGYSOXTUDBLHFPRNMA	1
main	35	HT5	nStreams	0	right	2	0	M	0	6	Z	False	7	-45.0	0	8	VJGKETARNQMZIPUFOHSDYXBL	AINYBJHKRGEQODLZXSMFTUPV	KLGSJDTNRBEOYUFXVHAZPMIQ	VFHQLUYIXMNGSDBKJREAPTZO	QXEMAYLJKPFZRTISNVUHBGOD	JTSNHDIAKLVOZUFMEQYXRBGP	URQBAEYLIKFHGVJMTXOZNPSD	GESHYDZPALBTXVMRKOFNIUQJ	1
main	36	HT5	nStreams	0	right	8	45	H	0	9	A	False	4	45.0	0	1	BFGYDJAQUZIEMNLPOKHVTXSR	LPVAOHQZYTXBMSNJKEFDURIG	PYVSDIKEAMJQFRZGHNLXUOTB	OVLUPFQGSRHTXDEYBIZJMAKN	ZRNKFEDOUAHXJSQBTPLGMIVY	OZJXTRDGVKHSFYBPLUNEQAMI	PYZUVODLKSEFTBJNHRIGAXMQ	IHJYGSZBVXLEOAMUNKTPQRDF	1
main	37	HT5	nStreams	0	right	2	315	A	0	8	J	False	2	45.0	0	3	GJOHRDEIFUVXSNMLPZTYAKBQ	SAVNIGKFPOYDEUJXZHLBTRMQ	BOVPLNRTJGIAHFDYXKQSZUEM	UOVZYKPMXATNHIQBFEGJSLDR	PXIVGATSZFKYHENRLDBMUQOJ	JLQTMIBOYVDHKSUAPEGXNFZR	RSALNVDIZFJHMYEOKGQPTBXU	VNRAHSQMZFIBOKTEDLXYGUJP	1
main	38	HT5	nStreams	0	right	2	225	M	0	8	N	False	2	-45.0	0	-2	GIMSNUODZQAKPJLXVEBHTYRF	LENHIMFXGBKDSPRJTZYAQOUV	QHUKZGMSNYLVOPFDBJIERTAX	IJAGTUOHLXEYQSRFVMBNKDPZ	VDUOFZLJNPSGKQIHXERMTYBA	DPZGHVJMNKQSUOAILXBTYRFE	KLBSPAMYNXRUFGZDEIJVHTOQ	OSLNYZVTPBXJKRFGEIDHAUQM	1
main	39	HT5	nStreams	0	right	2	0	R	0	9	T	False	4	-7.01670929853e-15	0	1	QIRHFGJVUELBNZAKTDSOYXMP	NJVLXIAMGQPETRZHBFOSUDYK	UXHESNFBORTIJLDPKAQGVZYM	JALKHDTEUBXNFOIRVSYQZPMG	PMNGEUSDBTRVXAZHLOJFKQIY	MXTJINHFSEOGYAQPDVRBUKLZ	REMSBYVNKUDGLQZJOAIFPXTH	ITNSPARYOLXGMZUDEVKFQJBH	1
main	40	HT5	nStreams	0	right	8	315	R	0	8	Y	False	4	-45.0	0	14	NXQYKPUAMEOISFDLBJZVGHRT	MJNTFUDIPEVHBRGXOKLASYZQ	VGFAUDJIRKLOHPTBSYMNXZQE	GABOFZJQLIPVMEDNSRKHTUXY	GNIFODESYPXBZHJVMLQKUTRA	MAIHZLBPVOSTGDJNXEYKRUQF	DSTUMAVZHFKIRBNOGJQXLPEY	UAYXNBILTMEHGQZDRSOKFVJP	1
main	41	HT5	nStreams	0	right	8	225	E	0	10	M	False	4	45.0	0	-5	QLUGFPJZVSOEBNRKAHTYMXDI	QJTEXMZBNGIFHVOSPARDLKUY	ZREHYDGOLAMUFXTJVNBPKSQI	GRUIPOTDLQJXFBZASVMHYNEK	TIBLZEUPAFMGSDVJORQNXHKY	KVMOLAEJNFYSTQUDGRZIHBPX	ORJBMUTZEHDIKAFYPNXGLVSQ	ZDXJOQUSMLRHIBVPGKFNAEYT	0
main	42	HT5	nStreams	0	right	8	270	O	0	7	I	False	2	-1.40334185971e-14	0	-1	ITRUJGBFKPLSMAYXEQDNZOVH	BAHSLYUVKNPJXDIOQGZMTEFR	QVEHZDOIGLFXNUPKSYABJRTM	FGMOIRPVZUSHDLQXTNBEYAJK	JFBVHRYLSGAIQKMXUONEPTZD	DNMBTJKOFRZUHXPGAYIQLVES	LBQMPZVHEXITDKARJYSNGUFO	TVQSYIMZPFOXDJLNRGAEKUHB	1
main	43	HT5	nStreams	0	right	8	0	A	0	9	F	False	4	-7.01670929853e-15	0	2	VKFHYOZJNEIPQTLBSXRUGMAD	NIEPKXBAVMHOYRFGDLSQZTUJ	BVAXSEHOYJQGZTPNLIMFUKDR	QODPJYNMTEVBKXUAFRGHILZS	TRPIUKBQJFNADLVXGZMSOYEH	HYUJAIOSMQKPDNZFTVEBLGRX	DTUHPJNEFZMOYASIKXLBGVQR	MTNAHLIZRVPGDFKQXOUJYBSE	1
main	44	HT5	nStreams	0	right	2	90	A	0	8	U	False	6	-1.40334185971e-14	0	3	RFUMYIKDVPQJTGLXBOSENHZA	NOGJZHESDLMKVXBUPRTQAYIF	YIQUPSMJHDXLFVBTOAKEGRZN	KVEZYBNUDXAIQFPHRJGTLOSM	BLXSJPODYRVTMUNQAZFEHIKG	SRTIHPGYDENAMXOQBLZUVKJF	EYZGTDFBUHIAJKXMNOSRQPLV	GZIUSNBHTFODEYPMQJRALVKX	1
main	45	HT5	nStreams	0	right	8	0	S	0	7	R	False	2	90.0	0	3	ZYROISKTDQAGENHPXJBUVLFM	DFQMZIRJUHTYLOAPGVSXBENK	AEHUIKMRFXSNYTODGVPLJQZB	JXHTEDQPSAUZOVBIMRGKLNFY	UQPMYHNZFSXLRAJEVDOIKGBT	FRLSJPHNIXBYTOZQKMVGUDAE	FEDLIOTBPNSGHVXZAMKJYRUQ	RNLDQBSFKVXTUIAOEMZPJYHG	1
main	46	HT5	nStreams	0	right	2	45	H	0	10	V	False	7	-1.40334185971e-14	0	1	SXTUEZMFOHYRKLAIJQGNBPVD	IDXBHYUSEZJNRFPKOQLMGTVA	OJYLNQVSDBPIEFHTGMZUAXRK	PRZFQHMOVGBIJDYEXAULNSKT	FNDEHIMVBQRKZXUPAYSLGOTJ	SBHPLAVUZJMINQOEXDGTKYRF	SVJKFPGUBDRYMHXTNQLEIZAO	ZSQAPTIRFBVHKUDEONXYLJGM	1
main	47	HT5	nStreams	0	right	8	180	M	0	6	F	False	6	90.0	0	3	UPVFYAHTLOZIDMGRBXQKESJN	TIPLGVYQNUAHZSFKOJMDEBXR	JPTXRGFAYDZQLVKOMNEIBHUS	IVKJGDHXLASPFMNYZTBREOQU	LZSGOQHTBDMPJNXYIREUAVFK	NXAVSZTFMPBKOJEIHYULGQRD	OIRUHLFXQMKTVGYSNBPJEDAZ	RLZDMJUVNEHBIQXTFPOGAKSY	1
main	48	HT5	nStreams	0	right	8	180	D	0	8	Y	False	0	-7.01670929853e-15	0	6	RTUPXQIBYOLVMKDNJFESGZHA	BKPYJHSUXROZNMEIFTADQLGV	MVSABZYHGFDJLKXETORINUQP	ZXLBSRJQPUDOGNHETAFKIMYV	BMUETPFVILGNHOYRADQZSJXK	IDSZEUMGQFYBRLXNTVAOPJHK	TDEAKPIHZVFRJSUYMOBXLQNG	GQVFRXZMOEBPKASIYNLDUJTH	1
main	49	HT5	nStreams	0	right	2	135	X	0	8	T	False	5	-1.40334185971e-14	0	1	DSEBMOALGKRJTVXPINUQZFHY	MNZFORPELDJBXVYIKUTQAGSH	FMKNJXDAIEOLTZGQYVHBSPRU	JIPELYUNFTVQOGBASRZDXHMK	YLJEGAMXOPUNVIBHSRQTZKFD	OHLFIADBTXEPYQGSUKRNMZVJ	RZNOJMYIAQDFBSGHPTEKLXUV	XDYNAMHKEOUIRFZSJTQVGPLB	1
main	50	HT5	nStreams	0	right	8	270	R	0	10	R	True	2	-1.40334185971e-14	0	0	TDMAYVESQZNJRBHKOPIXLFUG	YKJULEZTHXGRVPNDIMOSFBAQ	ZVBUAKIJYNRLTPQHDSOEFGMX	VISNOTAYXPKMRFZEGUHLQBJD	VTZMIAYFPXSRELQHGNBUJDOK	MXZEFTODRLNVQBGAKSUYJIPH	GVIHQNZXRAKEUPFBDMLJTYOS	NIOZJGTAYMRHXSDQVBUKPELF	1
main	51	HT5	nStreams	0	right	8	225	O	0	7	R	False	3	-1.40334185971e-14	0	14	APOREGJXSHUZKITFYBDNMQLV	LAYBKJGSONDXZRITQHVEMFUP	IKQRESAUGXOYDVNLMZHTPFJB	QBVMPIFRNGKJZHLYDUTAEOSX	LIOHPQATUFRNSZEXJYBVKDMG	BNGPFDOEYMJILAKRVUXHQZTS	SHJRTDXAUZKQBVEGOMLPFNIY	ISKMNXQTUBFGRYJHZVEDPLOA	1
main	52	HT5	nStreams	0	right	2	180	H	0	10	N	False	1	45.0	0	1	TSGMDPHOXEJZIBYLAURVQNFK	PDQLAFUGIBNHTJESOZKVRXMY	GHXTVSAROKPUYMLBZDEJNIFQ	EJZVGDLNKQAXMHOFYSRUTBPI	QHYPREGBSNVXMAOJUZDKTILF	PKVTXNUDLHRJMIZGYOABFSEQ	DSGTURLXEANVMBOPFYKZHQIJ	OZPTGRSEBUIDAKNQXJLVYFMH	1
main	53	HT5	nStreams	0	right	2	135	B	0	10	M	False	5	-1.40334185971e-14	0	2	FDRSZLNKYIVHTAJBMQXOEUPG	NRJDOXTKVEQAPHLBMUSIZFYG	DGTFYMNOPBKIQVUASEXJHRLZ	DYEJZQSXMTPKLHGFOIBANRUV	MRXBQVGYTUFEPHINSJKZAOLD	AEGSDFRJUQMPBVOYLXHNITZK	JMOQVEZABDFPXHTGURKYLSIN	UOFLEKRTSNJMGZIPQVBXHDYA	1
main	54	HT5	nStreams	0	right	2	225	E	0	9	M	False	0	45.0	0	3	XYINVJPSBMOFEKQRZHLUGATD	SRHVZAQMEKGNOPDYTUBXLIJF	BMIVJYQORSTUNGKHAPEXZFLD	HOANXLGSPZMKYIERFQVBJDUT	EOLNYMXUTZFVRBQJSIHDKGAP	PGNRIAHUYOKMLXBJDZEQSTVF	JBGNITSLQREOMYXPFVUKDAZH	XUIGLTZORHEFVKYBAJMDNQPS	1
main	55	HT5	nStreams	0	right	8	225	S	0	9	Y	False	7	-2.10501278956e-14	0	3	UHOBAEDPXSTFRKZYNIJLMGVQ	SKEHYRGXMTDPULNAJBVZFQIO	VQYSXUBKFOLRDTJEZMIGNHAP	AELZOFYMXKNGDBPJHVQISUTR	ZBPNLAQUYIGSMRDHFKVTOJEX	EIORUAQNKSGDBVHXFZJLTPYM	KINSVJBOUEGLZTXFRPQDMYHA	GOHKDQABTYILSJNPEVRMZFUX	1
