experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	KH11SONA	2	2	Yes	M	0	7	Z	False	60	240.0	0	1	1	-5	TRQALEVYJMBNZHKXIGUODSFP	PXMGDFOZYBHSQTUALKVJNIRE	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	KH11SONA	2	2	Yes	U	0	8	J	False	60	240.0	0	1	1	3	TRQBJKSUNXAVIPOGHYLZEDMF	YPAXNETRJVGUDHOZMSKLBQFI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	KH11SONA	2	0	Yes	X	0	7	X	True	120	120.0	0	0	0	0	GVMKFSNXOEYDHJIAPQLBUTZR	ISMEBQKLPHGUNRAFVJYOTZDX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	KH11SONA	2	2	Yes	G	0	6	M	False	0	0.0	0	0	0	3	VSYPJUMAZGDTLKXQERHIFONB	IETQAGYFOJZLBUNXSKHDMPVR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	KH11SONA	2	1	Yes	D	0	7	U	False	0	210.0	0	1	1	1	YFMXIZJKVSEQARPUTBGHLDON	JVMRTEPUDGZSNKXBHLYIFOAQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	KH11SONA	2	0	Yes	M	0	7	I	False	0	180.0	0	1	1	1	OGHDLZPBAINQYFSUVKJMRTXE	QZAXONSIMBPLHTFUEGDJYKRV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	KH11SONA	2	2	Bouma	A	0	9	J	False	60	60.0	0	0	0	1	VIFRHGNBEJAYTUMDLKXSOZPQ	ABSUDQLVETOYFJRHKMXINGZP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	KH11SONA	2	2	Yes	A	0	8	J	False	120	120.0	0	0	0	1	OGISTRHPJADZXLEKNQYUVFBM	KQAFYEHRBLVMNXJTSGZDIOPU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	KH11SONA	2	1	Yes	A	0	10	N	False	0	30.0	0	0	0	-1	PGDQXLZROANFMKBHSEVTJIYU	MGRVLSINEOFKBUHAXDPQJZTY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	KH11SONA	2	1	Yes	Z	0	7	N	False	60	90.0	0	0	0	-1	JREXPVZNQALTIGUKYDOFSHMB	FLMVUOSIRZXDJBGKEHQYNAPT	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	KH11SONA	2	0	Yes	A	0	10	L	False	60	240.0	0	1	1	1	TIKNZPLFDVYBRHUJSQMGOEXA	RKJFEYVMPNLAGISZDQXTBUHO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
