experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	timingBlips
main	16 	CL 	 oneCued 	 0.0 	 left 	M 	Q 	0.0 	4 	0 	4.0 	EKXUMZBFWQPGICNYDRHVJAOTLS	OQSRZAEVLNJCWGYXKBIDHUMFPT	OPRYBQWNKUHDZFSEJTVMGLXCAI	FARNKWMIVYCJUQGSZXHPDTEBOL	RPAJTYQWFUMBLGDHXNKCVEOIZS	NSEYGHVKMLOUZXPCIDTQWBAFJR	0
main	17 	CL 	 oneCued 	 0.0 	 right 	T 	A 	0.0 	2 	0 	17.0 	VXNJUYGARHOEZWMIPKTQBLDFCS	BPIQSFHDJRYEMXKTUWGZCOALVN	ORFIEHWABMJCDQKYZGVPXULNTS	DBAGQJOKVYNEMXRTPCWFLSIZUH	GVBHEXISDQYMJOPNTLKZCWARFU	NILGECTMVBAKUZQSHRYPJXDWFO	0
main	18 	CL 	 oneCued 	 0.0 	 right 	M 	H 	0.0 	3 	0 	7.0 	FRYJAMPGLOKTEDWXUQNVZICBHS	HKLVZCFJIPRWBOGSYQDAUNMXET	FRHMXBSNEQPAJCTWZKOVYLIGUD	AWKDUZHETPGFCMJRXLQONVISBY	KIBLURGZXYCMWPJHENDOASVTFQ	NXDIBMVFOTPZRWQESGJAHLYUCK	0
main	19 	CL 	 oneCued 	 0.0 	 left 	M 	Y 	0.0 	5 	0 	4.0 	EKZWFTYDHIQPVBOMLNARUGJCSX	MOXIQKSNLGTWJUAPZYEHFVDRBC	VQEFWKLAJGDYZHNXUMBTSRCIOP	IKXYEPQOFDAJSBVHWNMLRZCGUT	CFTABWXULRZNEPSMQHOIDYGJVK	QUKGZBRSYFIHMTNEPALWVXCOJD	0
main	20 	CL 	 oneCued 	 0.0 	 left 	S 	Y 	0.0 	1 	0 	7.0 	RKBOYCSHJNZGIEXUTQPDVWLFMA	NBXJZMYRVHPDESIFKWATGCULQO	FPMJLCSNWYUBTGIVRQZAHKEXDO	IYVOQUERGBPJZNXLWHCTMADKFS	PZOBFQHAMILRUXNSJWDCTKYVEG	WVKZGXPSHOQUMNATRCJILBEFDY	0
main	21 	CL 	 oneCued 	 0.0 	 right 	U 	L 	0.0 	4 	0 	2.0 	HVDIQATSJKRNUOXZYMFEWPCBGL	PIZTAVWSFYNQURCOMDXEBJKHLG	FNZTJQAMKCLOVUXHWDRSIPEBGY	AGYOBUKJPDLHRQVCSTFZWXNMIE	XDRYKPALEUTGMNOHWSIZQFVJBC	EVQPCKZSYMILTJFRGODNUABHXW	0
main	22 	CL 	 oneCued 	 0.0 	 left 	J 	L 	0.0 	2 	0 	-6.0 	JWKMPRSHNFDVLCXTQZUEGOABIY	YOKXGZNAITFEQVPUDMCWHLJSRB	RMJXQTFGLIOKSZHEVPCWAYBDNU	TCGAZKFJHEBRNOMIPXYDVSQWLU	OGSJYBVEPFWXAKRCIHLZTUDMNQ	ZBCLVGWDYFERAINQMUJOPHTSKX	0
main	23 	CL 	 oneCued 	 0.0 	 right 	C 	N 	0.0 	0 	0 	3.0 	KXVZDFNQYCTWLHMSJPGIUBEOAR	CXEVBSLNITYJMFDZAOHUWKQPRG	UVYODJNGPCLBAFHXTSWREQKIZM	ZAHPYVSLDIMKJQXTCREUBFNGWO	IVMKDFXGRETBNCOHWLSAQPUYJZ	TXICAJUNPFKSODGVWEBYZLQHRM	0
main	24 	CL 	 oneCued 	 0.0 	 left 	T 	T 	1.0 	2 	0 	0.0 	EIAXDKSRHVPBYTWUJMQOZLFNCG	NCIOPSMRZVTAGBDKEXUHLQJYWF	QMYXCVOFJRTPKGEDNUSLWABZHI	LCADQHZXFTYIONWKEJPUVRBGSM	EANXJULHMZVKWGCFTPQROISBYD	BFNCHZJOXYILTKWMGQRAUVSEDP	0
main	25 	CL 	 oneCued 	 0.0 	 left 	C 	H 	0.0 	5 	0 	5.0 	DKOXECHGQMBVFYZWATRJPLSNUI	QTVJYFAMWNKZUCEBIXSORHGLPD	NIPALXOZFKSTYMQWDRCHJBGUEV	ELGBJKSNDQXFOICTPMWRVUHAYZ	WYIUFEXMKNHCDRVJSQOBAGTLPZ	IJRLNKUXHOPFWCGDBYZQSMEATV	0
main	26 	CL 	 oneCued 	 0.0 	 left 	D 	N 	0.0 	3 	0 	8.0 	AFKJOITHQVSBPDUWRLXZEGMCNY	IZTXCHJSLQBKRUNAFWGPODYEVM	UFBAGNECIYWLDZKOVMHQSTPJRX	ETYRZIAVPGNQKOCMSLDFWBXUJH	BTLEKCSPHUXAFNGVIQJYOZRWDM	SZMFWOYQGHKDPCABTENURVXJIL	0
main	27 	CL 	 oneCued 	 0.0 	 right 	S 	X 	0.0 	4 	0 	4.0 	AYZJFGIVXBMQUSDRELOWPCNTKH	WOVTBQGPDLSYNFARMEICKZJHXU	ZFSHOJELIYRATPBCMQNWKUXDVG	QVHBASLUTJWEIFMRZONXCDGYPK	OQLCUNXTJFSHZBDGWVPAREIYKM	CEOYXNPUZDWATQMKSJVILBGFHR	0
main	28 	CL 	 oneCued 	 0.0 	 right 	E 	E 	1.0 	2 	0 	0.0 	GHRXSNLTBJCPVIKFUWOEYDMQAZ	SBWMJQTCKDOGIRXEAYVUHFZPLN	ZYATMHWERFUIXQJCSKGVDBOPNL	CZNHLEWYDPVOSQGKXBUTFIRAJM	IYVUSRBCEHKZLOTNWJQFMXPADG	JZRFAMUPSCLEHYQBKWGTNDXVIO	0
main	29 	CL 	 oneCued 	 0.0 	 left 	S 	L 	0.0 	0 	0 	4.0 	ORJEAMZXNLTUVSGBCWQYFIDKPH	EBLYJDKCMQWFSPOVIHXRUNATGZ	KAPHNVZLBCYDWQSJGUIORXMETF	ABUSOFNDLZHPRGVYMTJCWXIEQK	SZOPXQKGFVUHMYEDWNJTICALBR	CYBPTWLOMKXUAJFGNHSVIRDQZE	0
main	30 	CL 	 oneCued 	 0.0 	 right 	A 	F 	0.0 	4 	0 	8.0 	IJBHOCYPVEAUNWTFSRKDQGMZLX	SCGBFLVUPDRQJEONZHAXMYKTIW	DISGFROEACPNVJHQUZXTLMKYWB	EJKUPYQDRGCHNFOAWVTSLMZXIB	MJXRINCKTZFOSYWDPBAGLEUVQH	KDTYCENXLUWIMBAPGFHJQOSRVZ	0
main	31 	CL 	 oneCued 	 0.0 	 right 	B 	W 	0.0 	0 	0 	2.0 	ZSPREAOFCWNBIDXLUTHJYVGMKQ	DQEPOWCXHVSJNTKYMGIFUALBZR	QPVYSECKBLAXTHUZWJRNDOMIFG	ZCBSETYDFKQXGJLOAMNRVUPWIH	TRQDZXISHJYKFLNEMUVAPCGWBO	UXOCQMHRZGVWDPSFKYEJLANBTI	0
main	32 	CL 	 oneCued 	 0.0 	 left 	B 	K 	0.0 	0 	0 	3.0 	HVLOCIAPEKGFBYQWRZTMSNJUDX	MWSGBQKRJAIZUEVFNOHXYPTCDL	JBTCIQDSAKVWNYHOZELMFPRGXU	JCAYWZVIEXFBOPHLSRUTGKQNDM	EZBVPNMTQFARWCJISGYLXHDUKO	ZXMVHGNCTBOIUDLJYRAEKPQWFS	0
main	33 	CL 	 oneCued 	 0.0 	 right 	Q 	Q 	1.0 	0 	0 	0.0 	YHFGLJXSQIMWUPAVROZKTBDNCE	LNBYAJQFVPUHCDGKSWZOXRETMI	QPRABNXUDYIVEWGLOCFSTKJMHZ	YJNEUAORFLWIKQTXSPHZGVMCBD	RTWSCIJLMUHVADYXGZFPQKENOB	EYUXNHWIRPMBGSLCKAZQDFOJVT	0
main	34 	CL 	 oneCued 	 0.0 	 right 	T 	B 	0.0 	2 	0 	3.0 	WNSLZRBJUGATEVIKDCFQXPYMHO	CIBJEUGSZPHMVAFLONXYWRTQDK	YIHQRECWBZMTJUKDPGOSNFAVXL	IKRCBTZEFUPNXAJQSDVGMHOWYL	NFBOPTILXAKDUJRHQGESZCYWMV	RNSMJICOELFGDWAKHXYUZVBQTP	0
main	35 	CL 	 oneCued 	 0.0 	 right 	F 	S 	0.0 	3 	0 	5.0 	EBSJKPIHNYLDGMQFWZRXAOCUTV	SRLYOZCFBIJPHDGVQEWMXTAKNU	HJDQVCOBKXMZPATEGLRSNIFYUW	XOQVCLDMASUKBJFYWIRGEZHTPN	NBCFOTVZJADUMRLWPEQISKGYHX	LQIYWSNRDFBEHUCAGXOTMPKJZV	0
main	36 	CL 	 oneCued 	 0.0 	 left 	P 	D 	0.0 	3 	0 	2.0 	XEQIKSCJWAOMLBVGYUZRPFHTND	DLXNOKSJWAIEHTURGBYVCQPFZM	ZWFLPHUOMEQVKTGYIBJCADXRSN	GZACKEODQPFIBUNSHRWLJYVXMT	EJTLXACSFNZUIMOHBVDRWKYGPQ	DLZTKAGEBCYROSQMVXUJIWFNPH	0
main	37 	CL 	 oneCued 	 0.0 	 left 	S 	W 	0.0 	2 	0 	2.0 	VUIGEBLDWFCRXAHQKJOZMNPTYS	BUKDYCNFPGQLMHSJRZTAWIOXVE	GFEOUCWPSXZRATDJIVYMNKQBLH	DNCAFMBSOKTVYLGWIPHREZJXUQ	TQUBGPRYWMVFONKJELZDISCXHA	ZEFPISTWRCVQXAJGUHKDBLONYM	0
main	38 	CL 	 oneCued 	 0.0 	 right 	C 	J 	0.0 	4 	0 	4.0 	RGTSDPIQWMLCNAKVHXJOBFYUZE	NOZKEMHJTWAIYLURXQGSCFDPVB	LPAETJDVNYGUKCZQSFBIOWHXMR	ACORBTKQUPLENWHSVGXMIZYDJF	NOUDIYZVHFJKWMCLTEBAXSRGPQ	LDSQYNJHRCZBPEAMOXKWFIGVTU	0
main	39 	CL 	 oneCued 	 0.0 	 left 	S 	H 	0.0 	0 	0 	4.0 	ZAJBCQPHEOFSUKIVWLYMXRTNDG	HRGIFYSCWUXAMEQBJOTKVDNLZP	UARPTDZCMOFNLEBYWKQJIHGVXS	JMSQUZVBDLOENFKWARYTIGHXPC	DKOWJTVCLYZFGRHASMENBUPIQX	KXEUQZFGLBAWHMTNCRDVYIJPOS	0
main	40 	CL 	 oneCued 	 0.0 	 left 	B 	U 	0.0 	2 	0 	4.0 	PQWLHJFUKVTDOAXBYIGMESZRCN	PIHEMYRLNTBDGQZCWFXUSVOJAK	IGVYSAUPJNBDWFXHTCKRLOMQZE	SLIGCTZJEOVHMXWFRUPBDYNKQA	LATQXWHZORSVCMIBJPNFEYKUGD	IPWFHBZAKGULNTXJOCDREYSQMV	0
main	41 	CL 	 oneCued 	 0.0 	 right 	U 	D 	0.0 	1 	0 	4.0 	OLDVHBRCKJXTANWYQIMPFESUGZ	CITYHVDPKEUJNOFQXZLGRWBSMA	JSKZWUIVMEGCDYLRPOBTQFNHXA	ZJRBXEVTCKNLUQMDHWSYPGOIFA	MYRAXIHGTEZVJWCSQLOKDNPUFB	UGWJNCPSFKXYIVHQMTZRODEBLA	0
main	42 	CL 	 oneCued 	 0.0 	 right 	W 	K 	0.0 	4 	0 	3.0 	ACVBMHYTLPQXKWZSEUFRDINGJO	VWDQYXMJNEGSOAPZFRTCUIBHKL	DJGORXYAPLMQEWUVFNCBZIKSTH	ZKMLEWSCPJYQTNXAVBIFDRHOUG	MLQEZGKIRWVSYAXTNPBHOCUFDJ	ZLAXBSFYJHVINCDUWETOGKPQRM	0
main	43 	CL 	 oneCued 	 0.0 	 left 	F 	P 	0.0 	0 	0 	13.0 	DWLSTZAKHPREXBQOJNMVCIFGYU	WMYHKSZPRGEFVBIUAOTNCXDLJQ	OAUJKSZTHNRDWQFMEBCLXYIPVG	YCLAMUORDHESXPNBWIKJQVTFGZ	DULCQNGORVKFHJBPETXYZWSAIM	ZKCYLRFNPIWOUEHJDXABTVGSMQ	0
main	44 	CL 	 oneCued 	 0.0 	 right 	U 	P 	0.0 	5 	0 	4.0 	XTQUHPIJVKOZLRFABMSYDWENCG	GKOINXUFHZBSMYJWVPECDRLQTA	UQLGZXCNVKTBMFIPRADEWHYOJS	QGVLCJBFIUTRDZASEHKWMPXYNO	DJPUNVKRFWTYQGOIAHBLECMZSX	SZWOEQCXKFPDTLUJBRHMVNYIAG	0
main	45 	CL 	 oneCued 	 0.0 	 left 	P 	L 	0.0 	4 	0 	2.0 	UNRGFVHWLZOBXSQMIECPJDATKY	RYITFGOJWSPLHEDUNVQKCXBZAM	BQSXTMUAHFERYWCJDZNGOKVPLI	WVXCSRZYOKUFDPBHNAMLEGTQJI	ABZDIRMLXPFWOKVTYJUENGCHSQ	FMBXLCUNPTAHEIDKOSJYZRWGVQ	0
main	46 	CL 	 oneCued 	 0.0 	 right 	U 	Q 	0.0 	5 	0 	16.0 	YEQIJHAPMVBUXWSKGCNFRDLZOT	DRZATEFMBCXVJLKNOYHGPQSUIW	WJQGNMKCDABSFUXYEZTRLVHOIP	VPRFSCALZGEWJKUOBMIHNYTXQD	ZBTANDHVJIRLQOFXYGPMUESCWK	YKNLWHASQBETVMJDXFOCGIZRUP	0
main	47 	CL 	 oneCued 	 0.0 	 left 	E 	J 	0.0 	2 	0 	3.0 	RFWIHTQXCPJLDAGYMSNOKEVBZU	QRDNMCBGZFVAJTHSOPKEXILWUY	MQCTLYWFJGAEBXHSNKIRDUZOVP	KJPGVNWUFQHETMSZXILDYRACBO	ZUWVGDIJXBTMSPAQKHFEORYLCN	ILWOJZARPNKGFDUXECQVSYBTMH	0
main	48 	CL 	 oneCued 	 0.0 	 right 	P 	C 	0.0 	3 	0 	5.0 	MJYAOGEDBQFTVUNSXHKILPZRCW	SIGVHENXPYCOLFMKWDJRBQTAUZ	LXHTWGKFDCUBVOSZNQJYPAEIRM	KVBILHECDGQYPZOMXFRANSWJTU	BNVXRWPUYQSMKLGTDZCOIEHFJA	ANTWUOHBZYSCMLRKGXEQIFPVJD	0
main	49 	CL 	 oneCued 	 0.0 	 left 	G 	N 	0.0 	3 	0 	4.0 	OHYKGBAVXJMPWUCNLTFIQDREZS	UOKMVWSGITCYZERLNAXQPJBHDF	QYZLPEJRFIDAGNCUVMWOBKHXTS	DPJREWNLUVGOIYQXAKMSBFCHZT	NWXBCGSQJUMDRLOTYEKVIHAFPZ	NMEBALYHJVRCUDOPTXFIQSWZKG	0
main	50 	CL 	 oneCued 	 0.0 	 right 	U 	E 	0.0 	4 	0 	5.0 	QFKAEYOVDRPSBUHLIJGNXTMZWC	UZNTLIYQXVEFMGKPHDBCJWSROA	ESCDZFVAQYTBGJRUHKWXNILOPM	MSRQUCGVZTDKLBOIJXAFYEWHNP	ZRIYPSMDJCELFBKUWQAHOGTXNV	HGVYQCNJFWMULZKDBTPAIOXERS	0
main	51 	CL 	 oneCued 	 0.0 	 left 	F 	R 	0.0 	2 	0 	14.0 	HRUQBYLEDKXWAPONCJVTZSIMGF	VIZLNRSPWGFEXMUTJKHAOCBYQD	BWHSGLKRDXCEMAYJNUPZIFTOQV	XAEBLGDYSVFUCMKTJIRQHNOWZP	EWMBZNVOCGSPUDIRHAFTKLQYJX	MWRYKQEBCFJIUAVSPOXZDLTHNG	0
main	52 	CL 	 oneCued 	 0.0 	 left 	P 	Z 	0.0 	5 	0 	5.0 	AFRBOTUZNWCKHGSYPEJMLDIQVX	EDWOHCIKUVRGQXMYPNLJSZBFTA	VEWMZTUOKRNBHDPAXJILCGFQSY	GEMLTZYDVOXPHQSNICJBRKWFAU	RPZKDMQIEGHUJTFLAVOXYCWNSB	HJFEMAWDZBORGPLUVTIXQYNKSC	0
main	53 	CL 	 oneCued 	 0.0 	 left 	M 	K 	0.0 	3 	0 	6.0 	HXIMANUSQYKOFRBEWDGTZJVPLC	HAIRCJUEYSBFMXLQGVWOPTDNKZ	RXPOHMGSJUVNFBACLIQKTEWZYD	LTDUHNISVXKRQABEMPGZCWYOJF	CQSHLYZTXPOWGUNEJBDAFVKRIM	KEDGOLPWJVSNUZXRIQYCTAFMBH	0
main	54 	CL 	 oneCued 	 0.0 	 right 	R 	H 	0.0 	2 	0 	-3.0 	WMHFTQRIJGBSOPUAXLZVCYKEDN	FYPKMQAODBCILEWRXVJGHTNUSZ	LKMTDFRAPHQXYNIEWVGBCOJUZS	SJRFEVQYGAWUPLICTBKMXZNOHD	VBPOTRWAJIQUDKNCGHFLZMXESY	NQTRZLFXYKHMGPOAWEBVCIDSUJ	0
main	55 	CL 	 oneCued 	 0.0 	 left 	S 	M 	0.0 	4 	0 	3.0 	SVRKFHDTNAQPLUYZMEWJIXOGCB	EBATOPRUJGNZCDKQXYFMLVIWHS	XMIHWAPBOFQUYJTZEKCRDSGLNV	BDKXLYMUVQNTFCRSJWOPGEAIHZ	EFVGRZJQAMDBSKYWHPOTNLIXCU	CRADTLOVUMYPEFIWZQNJXGSBKH	0
main	56 	CL 	 oneCued 	 0.0 	 right 	P 	G 	0.0 	0 	0 	4.0 	ZURELXOGBHQPDANCTWKSIVYFMJ	RGDMJSPYCBQIKWELTOFXHAVZUN	FSXTJHPIOVGWEBDRUYANCQKLMZ	XECTKVFJILUZNSBPAWOQGDYRHM	TWHAVFBCIGLRMENOKQPZJXYSUD	JXGUMEBYAZLIDCRHSVKNFQWPTO	0
main	57 	CL 	 oneCued 	 0.0 	 right 	W 	M 	0.0 	2 	0 	5.0 	ASCEGBKQWVMXJPNODIYFZLTHUR	OUNLZHDRXYMSJQBWGTIPCVAFEK	DHZFSGBOVMLNECWYARKXJQPUIT	AEXHTLQGVDMYWICZKPNFJRSBUO	KXQPUITVGNRYBMWSCAHJFLDOEZ	GPJFTLYCARZKOQHUIXDBSMVWNE	0
main	58 	CL 	 oneCued 	 0.0 	 right 	Y 	P 	0.0 	5 	0 	3.0 	LGFMPAJZODREBSQWTUIXNVCHYK	SMLKNDBIHJAECQTPZYWVROUXFG	UMKOANFIWQCVZGBLTXPRHSDJEY	BPMWNHZURCOYTAJDVXLSFKGIQE	XNGBORCFPSDAEIHUMQYVZLJTWK	LGUSJMXEPOWYTVCQNRBIKHFZDA	0
main	59 	CL 	 oneCued 	 0.0 	 left 	M 	O 	0.0 	0 	0 	2.0 	IGYRKTXAZBOJMNECWUHFQDVSPL	UTSNQZLRDWGHVKAPJYOCEMBXIF	LORDHAPBXQYGJTNMKVSFWUEZIC	UBHRJLTPWXMYDGOENKSIVCZAQF	NDCRJYHAFEOZIGTUVXMKBQSLPW	VCDUNOEFTPSHMWRXYILQAKZBGJ	0
main	60 	CL 	 oneCued 	 0.0 	 left 	T 	L 	0.0 	2 	0 	4.0 	EBFMIOKTWLZXGUADRHPVCQSNYJ	UOBHXWVZADLPKJSRTNGCIMQYFE	YRDOSGFKLWMCTEVIZHPNAJXBQU	WPMZALRBNXEUGHTVIYCDSQOFKJ	OFLGRHSNBQXMDJEUVYCPATIWKZ	BKPXLTVQUIAJMYZNEOGSRHDFWC	0
main	61 	CL 	 oneCued 	 0.0 	 right 	M 	Z 	0.0 	2 	0 	5.0 	TRDWYZPXLAHVOFJUKSMGNECIBQ	KWTEMFLVGUAQIHBXZDPJNOSCRY	BIYTNXPOZKSQWMUVLHFDERGAJC	HRZPGDJMKFBLXTYIWOCSNVUAQE	FTMXBDIALYJKPREWHVQOZUSGCN	TUAZPIKYJFGBMSNHOWDQEVXRCL	0
main	62 	CL 	 oneCued 	 0.0 	 right 	T 	A 	0.0 	0 	0 	5.0 	XKZCJOAMQNETFWIPYVLHDSBGRU	VZYDMCSLPIOUNRAGKHFJWXEQTB	BFIVEOGLYRDZSTAKCJMPHWNUXQ	YVCAFPELZRTMDXUQBSJIHGWNOK	KODUPXSTWEVYMZCIJNQRGHFBAL	NIKBWESLYFJXRPAUHTGOCDVZMQ	0
main	63 	CL 	 oneCued 	 0.0 	 left 	M 	V 	0.0 	0 	0 	17.0 	COTEGXVNIUWPDZLJYSAFHBRMKQ	OKIAVNLXJQFHUYRCMSZTEPDWGB	FDXRJGWSZUCKYNOLPHVABTQMIE	VMQHDCFSKTGWRPLAOEJNZIUXBY	JXVUOWGITZDPKNMQESARLHCYFB	VSQAURWZDTYPXGEFNJILHKOCMB	0
main	64 	CL 	 oneCued 	 0.0 	 right 	E 	D 	0.0 	4 	0 	7.0 	VKWRMXOLTPEAUJDHFYNBQISZCG	EIMHQJLNFGXROYDACSWUBTPVZK	UCGMAKVOYXLIQBSPFRWDHZEJTN	AZHDIKLOBCREFUGWJNYQSTVMPX	GLAIKBXJRDVNWCSFEYZMTHPQOU	UINBQXLFRMGEZCAOVSYWTJHPDK	0
main	65 	CL 	 oneCued 	 0.0 	 right 	A 	O 	0.0 	2 	0 	3.0 	SBDTCWAEFIQNVMZHYJXKRLOPUG	XHEZPLGACIKMRWFUYNJVDBQSTO	XSWKCEROPGAQTFLNDIBJUVMYHZ	ZQEGBPLKTMFINWYHCXJRDAUSOV	HVPRSLBTFYNGXEWJDZCMUOIQAK	RJKEMASIGVBTDPUWZNFCYQLXHO	0
